Unnamed: 0,Advanced Economies,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",World (WBG members),Samoa,South Africa,Zambia
2001M05,106.4635,109.3902,483.6566,72.80854,110.3023,72.69302,95.32765,171.4871,91.4421,89.17321,125.5922,112.2749,108.8662,117.0298,80.22863,93.00392,71.43442,83.01475,97.32784,98.84434,87.81852,92.00124,1116.527,80.26363,184.4928,87.86881,70.26551,90.68724,104.49,92.33669,245.1112,128.72,99.0338,133.5933,122.5769,183.8154,2624.819,94.24836,89.27386,114.4229,91.89207,91.88426,127.3143,94.3605,263.7885,233.9964,80.47468,90.06227,108.4393,127.0035,106.989,127.0864,94.05141,99.46934,101.6362,121.3591,85.2688,757.1764,431663.6,166.3401,111.4565,90.1072,87.27499,109.6532,109.4639,113.9776,157.2556,129.4663,107.4586,506.0617,95.45859,94.41862,112.1544,102.3203,112.4227,151.6382,2914.114,90.09443,92.01597,23579.57,235.931,103.8945,171.3393,170.3282,91.00014,91.04598,79.43841,120.7148,170.8778,107.1899,86.87128,109.6967,124.5118,108.4053,94.77033,130.2544,124.556,156.8935,120.8906,127.6197,125.3967,91.53607,209.1188,292.6965,176.3103,67.57905,101.278,96.42725,83.52724,86.22051,110.1659,138.9772,175.5507,117.0095,139.1713,173.9679,142.1573,125.7498,118.4281,416.8117,954.7348,98.38461,120.1247,174.6293
2001M06,106.6789,110.4504,492.0461,73.87588,110.569,73.06701,94.72484,162.7444,90.85332,88.63729,126.7809,112.9223,109.3883,117.3782,78.23824,92.44151,72.40896,83.0643,96.40373,99.49238,87.10173,91.30719,343.6228,82.20949,184.4054,87.84841,70.69835,89.93478,105.0408,92.01319,246.0157,129.8139,99.61307,132.8897,123.2962,186.483,2657.974,93.81502,88.63946,113.9622,91.2581,91.24371,127.2003,96.24627,267.4989,230.8192,79.25857,89.62215,108.9534,127.9331,107.254,128.046,94.45586,103.4978,101.9634,122.4229,84.39117,768.1733,437449.8,162.6743,112.0589,89.53556,87.70836,110.0739,110.6242,115.1273,157.9845,131.5136,108.0156,229.5059,94.81688,94.03249,112.8581,102.3504,114.3905,152.7579,2952.047,89.56928,91.60547,23895.47,244.9263,104.4561,175.3511,170.4174,90.38573,91.33032,78.66175,121.6425,168.026,107.6746,89.30814,108.2654,118.5315,110.8302,94.40468,129.2711,125.7333,157.5225,122.0464,128.1884,126.612,91.99429,209.1219,291.0904,155.9725,67.69552,100.454,93.74339,82.53324,87.43736,110.9826,138.8306,167.0435,113.8623,141.6318,176.7767,140.7689,126.4625,119.2101,417.3805,966.0453,99.847,120.5329,166.8636
2001M07,106.839,110.2794,498.5923,73.65766,110.6595,72.03112,95.0395,175.9168,91.1612,89.24582,126.7088,113.0036,109.49,117.5272,75.39312,92.76757,72.17694,83.83323,90.70515,99.95119,87.61873,91.78032,450.2698,82.53037,183.4431,88.46175,71.17801,90.57492,105.053,92.36277,245.9824,129.3714,100.2652,128.5241,123.593,183.2315,2648.798,94.04667,89.19128,113.6869,91.56789,91.54336,127.8792,97.43093,268.435,229.269,79.75011,90.07499,108.7235,127.8315,107.3065,128.241,95.57364,102.9465,106.9408,122.0818,84.82718,768.1192,435930.6,169.0858,111.0817,90.13156,85.92655,109.961,110.4904,115.2865,157.2203,131.1609,107.8081,269.9638,93.85313,94.2859,112.6962,102.3342,114.5768,151.8533,2941.882,89.7824,91.94187,23812.83,255.3641,104.8498,175.8623,175.6064,90.81924,91.40935,77.8746,121.698,166.1097,107.9581,90.52567,105.197,111.2531,104.4423,94.60011,122.275,125.7295,154.8152,121.9384,127.6482,126.579,91.83485,209.7958,276.7603,158.8466,68.19861,100.4097,93.54536,82.86915,87.10949,112.2608,138.9094,152.5025,112.7141,145.2263,178.5881,139.2911,126.9814,119.0272,415.4268,963.0609,99.68515,119.0209,159.3504
2001M08,106.3362,107.8765,495.1531,72.22941,109.883,72.36129,95.96887,169.9885,92.41907,90.6734,124.3,111.2913,108.4068,115.7214,73.76736,93.8479,71.33966,84.9521,87.02537,98.271,88.92284,93.10025,390.4434,82.2998,180.6336,90.27955,71.39229,92.16539,104.1624,93.66192,244.0675,129.6224,100.2738,123.4655,122.1481,167.9246,2588.317,94.92932,90.69947,114.1713,92.78953,92.69085,126.0015,96.39433,262.6167,224.7756,82.03617,91.42449,107.6196,126.0854,106.6706,126.4631,93.99159,103.2088,127.0685,119.6085,86.62743,749.8931,425808.9,167.6249,108.1294,91.59928,86.6225,109.028,110.2287,113.0848,155.733,127.7692,106.6926,247.8545,91.65468,95.11868,111.7589,102.2992,112.8081,151.6883,2874.836,91.11944,92.13787,23258.89,270.0876,102.7653,171.2749,173.2855,92.12159,91.77717,80.28963,119.6181,162.648,106.9212,89.98247,105.9182,111.2434,99.261,95.37275,118.2719,123.2044,147.4584,119.4225,125.0499,123.7851,93.21158,203.8185,265.2569,153.3758,67.92248,101.2883,94.46118,84.11052,86.68901,111.948,138.0522,140.5699,111.3922,141.1798,177.1208,140.0098,124.9486,117.4847,406.1229,942.3553,99.50113,114.0319,162.3782
2001M09,106.5667,107.3145,503.387,71.84831,109.4379,69.50685,96.1191,169.4803,92.66566,91.17238,123.6643,110.8607,108.3751,116.3121,68.25543,94.05885,69.98455,86.42716,86.37965,97.67145,89.63122,93.49917,370.5672,81.12851,179.4906,90.61509,71.26632,92.48567,103.8849,94.09518,243.6565,129.6183,99.45718,120.8875,121.8091,164.986,2570.049,95.02359,91.18443,114.2355,92.96424,92.90642,127.2527,96.08799,261.6611,215.6886,82.51173,91.71665,107.1636,125.3509,106.853,125.8263,92.63313,101.5078,122.2558,117.9738,86.81507,745.2434,422904.9,163.9957,105.3256,91.98872,88.44764,108.7913,108.9679,113.0531,153.4181,126.9613,106.219,242.9887,88.21631,95.20265,112.218,102.2767,112.3373,147.3428,2854.554,91.49666,92.298,23100.32,296.697,102.2763,172.2899,167.009,92.31986,93.09177,78.43944,118.7588,161.7341,107.0798,90.34528,106.8088,110.4283,98.97004,95.45505,116.9383,122.3649,144.2202,118.825,123.5064,123.1878,93.59992,203.1709,261.62,151.7495,67.51586,101.4595,91.01747,84.64306,87.36482,112.023,137.4675,131.6371,111.0225,140.7149,177.0064,139.5951,125.1786,117.0797,401.2889,936.3549,99.98033,109.278,160.1719
2001M10,106.7558,108.0507,509.9383,71.67677,109.8433,69.90781,95.96443,169.9352,92.6144,91.29804,124.2186,111.2631,108.804,116.5072,66.80671,94.0401,69.94452,87.05344,83.51255,98.36727,89.87788,93.64588,365.8876,81.7295,178.914,90.6127,72.62946,92.40255,104.3608,94.03742,244.1771,130.3387,99.43022,119.3562,122.47,166.3342,2580.574,95.00077,91.0121,114.0769,92.90698,92.86332,126.9064,97.28611,263.4384,216.5332,82.32428,91.81723,107.5173,124.5661,107.0562,126.4438,93.08,101.7577,113.5707,117.9036,86.81396,750.5406,424729.0,160.832,106.1215,92.0417,87.19953,109.0806,109.2976,113.939,153.721,127.8821,106.6064,243.0808,82.2367,95.128,112.0385,102.4784,113.1129,147.8192,2866.245,91.64879,92.56761,23200.57,306.5443,103.3342,174.0461,166.9592,92.27159,92.91427,77.82368,119.4875,166.747,107.4586,91.77644,106.7077,107.9709,101.4611,95.43413,114.2522,123.0732,142.6148,119.1471,124.0788,124.0965,91.18691,203.1392,257.9068,150.2911,67.25794,101.2224,92.01634,84.79986,87.45595,111.9849,137.5634,122.4467,112.0391,143.304,179.2205,136.8694,125.97,117.5583,402.7818,940.0253,99.28333,102.5341,162.1795
2001M11,106.9567,108.7983,501.3125,71.74622,110.2841,72.04339,95.48939,170.5432,92.04069,90.55216,125.0281,111.6604,109.165,115.9232,67.15647,93.60005,69.10514,87.30643,86.1919,98.83874,89.32518,93.19386,367.6529,82.40819,178.1128,89.8562,72.77849,91.57674,105.088,93.22363,243.569,130.0608,99.52337,121.7522,122.8013,167.3988,2606.478,94.57019,90.23925,114.3173,92.33965,92.42084,127.1854,95.18292,264.9789,212.2124,81.37382,91.15879,108.2468,125.4432,107.3048,127.0166,93.64687,102.6798,108.7709,118.7378,86.01978,757.551,429126.1,154.9069,108.7515,91.34085,86.78575,109.6778,111.7047,114.4897,153.5251,129.1642,107.3455,243.0771,78.28902,94.73712,112.4293,102.387,114.1596,150.4849,2895.02,91.13603,92.28642,23440.16,301.8902,103.8651,173.8137,166.7096,91.65156,92.99166,78.33465,120.2338,171.03,107.4813,92.1112,106.6623,103.166,103.9715,95.05757,112.328,123.9204,142.133,119.1257,125.349,124.971,90.56631,201.4387,245.6398,148.8259,67.64364,100.6488,92.86919,84.11751,88.62434,110.7839,137.9562,131.1545,112.7835,144.8805,181.3311,137.5328,126.6437,118.3734,403.0017,948.8838,98.07383,98.48009,163.6713
2001M12,106.7092,109.0055,490.2394,71.62725,110.763,72.01904,95.62652,170.7813,92.35148,90.61569,125.274,111.9014,109.043,112.929,77.94974,93.92455,69.87855,87.21628,87.90315,99.69058,89.28357,93.71178,372.5776,82.07059,176.5727,90.31357,74.5237,91.81589,105.3533,93.67414,240.8356,129.9887,100.6504,122.6929,123.3414,160.5905,2610.113,94.84812,90.64679,114.2224,92.67498,92.68113,127.4035,94.44083,263.4446,212.4537,81.74427,91.50766,108.4159,125.1918,107.097,127.4228,94.09252,104.7173,112.8973,119.3889,86.48066,757.5589,429581.9,158.66,107.807,91.42519,83.27208,109.7139,111.5329,114.435,156.5849,129.1847,107.5227,247.1688,65.9278,94.93331,111.8604,102.4459,112.2132,151.5812,2898.996,91.01934,92.62581,23464.12,309.0082,104.5714,173.1741,165.7579,92.00027,92.54978,78.6036,120.8499,173.2018,107.6285,91.94815,107.9705,100.0729,105.7125,95.29357,107.7297,124.3438,140.3013,117.8385,126.1924,125.5748,90.66838,200.3297,250.1649,143.7396,67.69685,101.1004,93.22032,84.53934,90.43982,110.0143,137.4636,136.961,112.939,148.7275,181.0967,132.5044,126.6449,118.3716,395.8649,949.9441,98.47983,83.15049,173.8208
2002M01,106.8546,109.8974,379.5249,72.14756,111.5251,73.02017,95.49919,171.2461,92.3283,90.25453,126.3295,112.9151,109.4024,112.6075,98.35329,93.89521,69.11773,87.31378,89.06353,101.083,88.42753,93.47562,365.8485,83.4309,175.7536,90.17376,75.50046,91.60902,105.9554,93.42068,241.0179,130.3038,101.9113,124.4933,124.1457,155.7429,2631.363,94.78981,90.45262,114.2147,92.5848,92.61821,127.9872,92.01337,263.655,204.7203,81.39022,91.45927,108.9507,125.3704,107.2682,128.3316,93.08431,106.1252,112.5599,119.284,86.31959,764.6342,433320.3,163.6917,102.2685,91.03351,80.27594,110.2165,110.5828,114.939,150.6617,130.2314,108.0815,244.9861,66.21131,94.84193,111.9362,102.7474,113.1908,152.2371,2922.644,90.90646,92.77629,23667.55,307.9736,105.6318,171.3748,165.5236,91.91291,93.09188,80.95628,122.0833,175.0532,108.3022,92.40754,110.1055,104.0094,105.3132,95.23267,104.1861,125.6177,139.1232,117.2032,126.3348,126.8481,91.47545,194.8482,268.4459,142.9325,68.50841,101.0383,95.12768,84.44099,91.3366,110.1037,139.1425,146.4715,112.8626,147.5764,181.9818,135.0842,127.8248,118.7719,389.642,957.1983,99.07305,83.65628,173.5363
2002M02,107.168,110.4889,259.7995,72.61971,111.762,72.86979,95.24856,173.1312,91.98584,89.90876,127.1262,113.467,109.9756,118.9554,82.78476,93.52709,69.40871,86.60128,91.01093,101.5437,88.77914,93.29617,361.1396,85.86758,175.3617,89.71561,76.07384,91.16631,106.4989,93.08276,240.2033,129.9167,102.5231,124.9075,124.4815,156.4857,2650.04,94.4986,90.0006,113.8505,92.18247,92.23121,128.3881,91.48171,261.8036,205.3298,80.61018,91.08897,109.3256,126.4731,107.5945,128.7841,92.56113,105.9178,114.931,119.1568,85.70369,770.9791,437208.7,167.0176,100.1407,90.8876,79.97475,110.5167,110.7321,115.4976,129.5546,131.3491,108.4739,242.0314,66.90451,94.61794,112.2929,102.8108,114.1376,153.3596,2943.433,90.72199,92.54331,23879.4,293.1705,105.8977,172.2866,165.7664,91.5,94.27355,80.28118,122.7597,177.4593,109.2047,93.69657,110.6994,105.7567,103.5047,94.97905,111.7573,126.4222,140.0092,117.2839,126.5279,127.5713,92.12588,188.0445,270.2279,143.5528,68.68555,99.24657,94.9719,83.92803,92.12923,111.0721,139.4907,148.9277,113.1236,148.0097,183.5102,148.0849,128.8651,119.5919,342.4575,963.6972,99.06493,85.36683,171.3225
2002M03,106.9737,122.0431,203.9168,79.72004,111.4763,74.00437,95.24613,179.985,92.08675,90.01482,126.5193,113.1271,109.644,118.929,86.86315,93.57709,69.69362,87.25483,93.53621,100.9708,88.75511,93.35633,360.3841,86.58871,173.3534,90.00264,77.05301,91.21851,106.4067,92.99107,239.662,127.996,102.252,125.2234,124.0494,155.5968,2778.323,94.56163,90.03078,114.2877,92.26711,92.33501,127.6137,95.0578,257.3966,200.4427,80.88225,91.2028,109.1196,126.0082,107.4748,128.3438,93.7592,105.4541,117.928,118.4816,85.89847,169.9379,461690.6,165.8198,99.70687,90.95465,81.15234,110.2899,109.8063,115.0691,124.084,130.6315,108.2478,239.4574,66.63645,94.65852,112.2381,102.7889,111.2239,153.5651,3086.453,90.73784,92.46882,25094.85,283.52,105.2918,169.5264,164.5739,91.58085,95.00686,81.96741,122.254,176.8233,108.8697,94.24896,110.5673,104.5996,103.9605,95.03453,113.7075,125.8261,136.9218,118.2869,125.8577,126.823,91.72172,185.1844,260.7874,141.742,69.1667,98.85409,96.41323,84.10841,92.40541,110.918,138.2744,148.7473,112.6998,145.0088,183.2754,147.2018,128.0287,119.1875,318.9124,1006.779,99.10052,84.66629,169.8768
2002M04,106.9071,121.3705,166.6719,78.40224,111.2071,75.05258,95.31174,188.6447,92.38601,90.09125,125.8468,112.6932,109.3874,119.2077,89.11755,93.80923,69.86408,87.62509,95.72623,100.6271,88.96638,93.57366,373.4225,86.39143,171.4645,90.18128,79.74722,91.37912,106.0738,93.08838,231.7707,126.0617,102.2693,125.4616,123.7537,154.5163,2761.949,94.72699,90.35288,114.6349,92.5083,92.58045,128.4826,94.14054,248.3962,194.4962,81.37645,91.43262,108.7403,125.2219,107.3991,127.8671,93.85562,106.6662,122.6022,117.4592,86.21493,168.8006,459024.5,171.1895,96.22758,91.17295,80.87263,109.9741,109.8003,114.533,119.791,129.573,107.9172,241.9818,69.27826,94.78697,111.9306,102.7731,110.0135,152.5231,3068.199,90.89628,92.70447,24949.83,270.3202,104.9009,167.9723,163.4133,91.81978,96.53882,83.43874,121.7598,175.9541,108.5887,94.57132,110.4139,102.5301,104.9921,95.17207,116.1008,125.1413,134.0272,117.3523,124.8547,126.0595,91.3031,172.0793,257.2642,141.8454,69.3289,98.61296,95.78387,84.59922,91.97885,110.8171,137.4122,151.7672,112.7038,142.4609,182.1376,141.0594,127.5545,118.6174,343.9425,1001.219,98.97523,87.42351,166.2608
2002M05,106.6884,119.3028,150.1854,76.95093,110.2007,75.52485,95.89822,171.6224,93.29434,91.27481,123.5811,110.7712,108.6834,120.8719,83.57145,94.49659,70.9971,88.88014,95.24594,98.6889,90.05263,94.27929,366.4496,85.27778,168.9068,91.10355,79.84288,92.39422,105.4287,93.82442,229.1868,123.2635,100.8088,121.1124,122.3975,151.9704,2707.59,95.30401,91.32015,115.3342,93.2929,93.32439,126.6613,94.26989,238.8719,187.3575,83.00552,92.24045,107.7193,124.0764,107.0883,126.1009,94.32446,106.8761,125.4237,115.3513,87.44706,165.0289,450102.8,176.7999,93.00901,92.21199,82.7065,109.0614,113.2124,113.1721,113.6352,126.7672,106.8891,236.8519,74.90829,95.36356,111.131,102.6284,107.8681,145.9225,3007.792,91.72348,92.76175,24465.03,259.6963,103.1341,164.0089,161.6613,92.65827,98.91649,84.98143,119.7718,172.8924,108.4902,94.48002,111.0682,100.3657,102.3623,95.68265,115.3162,122.6919,128.9769,115.3669,122.6262,123.5906,91.27156,166.5571,261.3482,141.1338,67.70315,98.94057,95.4518,85.72502,91.62925,111.393,136.338,139.7839,112.6179,139.4474,179.8706,140.0623,125.8049,117.3202,311.9995,982.764,98.89965,92.91811,153.0572
2002M06,106.4939,117.137,139.8914,75.78045,109.3041,76.63943,96.64149,168.0094,94.3878,92.55661,121.2077,108.9189,107.8908,121.4854,75.93521,95.3863,71.51033,88.97514,92.12554,96.97424,91.69719,95.48158,342.0838,85.03773,166.2598,91.99458,81.17979,93.72746,104.8886,94.74707,227.2749,120.3094,99.53387,115.896,121.2081,148.9906,2646.844,96.04054,92.43333,116.4357,94.32741,94.3113,125.2953,93.81129,229.4889,180.1508,85.05897,93.29284,106.6316,123.0955,106.7908,124.383,95.05324,108.2777,129.2195,113.5473,89.02417,161.8665,440090.3,176.9442,90.63128,93.60192,83.50746,108.1009,115.5918,111.7272,107.8202,123.7736,105.7686,226.8245,74.90547,96.06894,109.9916,102.5833,104.3618,141.4632,2940.301,92.62406,93.11611,23921.27,255.693,101.639,157.9479,159.9177,93.73491,101.2291,88.34192,117.8458,169.7373,108.7211,94.36952,108.2304,96.13803,99.3816,96.3205,107.076,120.2332,125.3966,113.0054,120.6513,121.0964,90.75306,154.1578,260.8519,136.796,65.85937,99.51253,97.65581,87.23002,91.63629,112.3701,135.4754,124.3581,113.1716,137.4715,177.6457,137.3762,124.157,115.9149,251.6186,962.1738,98.87299,91.37054,141.8458
2002M07,106.2438,114.7241,143.2667,76.4688,107.9766,73.12938,97.15907,163.7249,94.94647,93.72528,118.7754,106.9917,106.7192,121.0856,69.04009,95.97361,70.3735,90.02896,88.35552,94.8722,93.04185,96.3689,330.6247,80.55809,163.2337,93.1597,83.30423,94.67938,103.8783,95.48374,225.212,117.4112,97.21913,111.0027,119.7801,145.938,2586.181,96.38605,93.38669,116.6286,94.93044,95.04162,127.4003,93.77497,221.0474,174.5372,86.75359,93.89693,105.3435,121.3838,106.3783,122.3086,95.72353,107.2339,123.0673,111.8995,89.82398,157.6644,430106.7,179.4457,93.01074,94.60405,86.36045,107.0461,117.694,110.71,104.0927,120.7972,104.3172,220.5282,74.46091,96.48025,109.9227,102.2458,103.009,139.8167,2873.03,93.81526,93.68629,23378.82,251.6738,99.82356,146.7858,157.741,94.37193,102.0858,85.79969,115.3595,166.9325,108.4696,93.05337,105.6933,91.60132,93.91369,96.60457,94.89238,117.462,123.2321,110.842,118.8573,118.5182,90.82265,143.2145,247.734,130.4737,66.20381,99.85549,96.90809,88.54945,91.87705,112.5786,135.2294,111.6433,113.5427,134.6533,175.5405,108.185,122.0791,114.2356,226.5414,941.5745,98.6993,89.23022,135.105
2002M08,106.5759,115.4719,146.4095,77.98663,108.3789,72.14534,97.0089,158.0236,94.59112,93.41411,119.7332,107.662,107.2937,121.8354,65.58236,95.70266,69.53897,89.62584,88.68267,95.60031,92.9298,96.17775,328.7736,76.96675,162.8243,93.31198,80.22756,94.37922,104.4577,95.21504,226.0385,118.5448,97.87503,112.1791,120.4456,147.7493,2607.023,96.15821,93.03622,116.3158,94.6167,94.7399,127.3274,95.20519,221.7285,165.4405,86.05889,93.56486,105.8365,122.1886,106.7056,123.1234,95.23882,107.5844,124.7705,113.3145,89.36392,159.0647,433654.4,180.2859,94.59742,94.32094,86.26458,107.521,116.8773,111.2575,102.8261,121.9499,104.8239,220.4127,71.51426,96.27967,110.4298,102.1942,104.7641,139.7598,2896.263,93.39252,93.54374,23571.66,258.527,100.5037,147.3009,157.767,94.07244,101.4705,83.60775,116.0546,169.3471,109.5401,93.28879,103.9294,92.44269,93.78396,96.41035,100.0514,118.432,124.345,111.737,120.3987,119.4672,91.34421,143.3283,249.4901,129.7638,66.9097,99.45338,96.76801,88.09053,90.55927,112.7904,135.404,114.5318,112.2444,135.1582,176.8443,93.30677,123.3931,115.0005,222.1033,948.815,98.40557,86.39117,138.3048
2002M09,106.9659,115.4898,149.2516,77.12293,108.4938,72.89212,96.98841,134.5355,94.63675,93.4381,119.699,107.8236,107.6276,122.849,61.16346,95.77257,69.26876,89.69675,86.34612,95.97993,93.42877,96.44108,317.8082,75.07231,161.9283,93.43474,81.74061,94.44441,104.6072,95.15267,226.2273,118.4739,98.17371,111.8652,120.8534,147.6802,2603.572,96.17549,93.07349,116.8914,94.66773,94.83352,128.7512,95.26442,221.283,157.1382,86.19304,93.65654,105.8665,122.635,107.0644,123.2551,95.70634,108.2281,124.9342,113.8558,89.41469,158.8442,433122.7,177.0609,92.64678,94.49575,85.46044,107.5335,116.1038,111.331,100.4638,121.8449,104.7759,214.3271,71.60427,96.26807,110.1264,102.2078,104.8081,136.8444,2892.464,93.62389,94.04284,23542.87,249.0149,100.9043,146.3339,157.6221,94.14471,102.3524,84.5801,116.0934,170.2095,110.562,93.21688,103.7414,92.14525,94.10711,96.41214,102.2533,118.4715,123.8886,111.5724,120.9805,119.5678,91.104,144.9333,247.1272,128.8332,68.36227,99.15185,97.68513,88.34067,89.62562,111.7895,134.8643,113.2536,110.508,135.0767,176.8661,87.57297,124.2853,115.1343,211.4718,947.9112,98.41738,86.30909,137.3514
2002M10,107.2633,116.0389,154.9286,74.93887,108.9541,73.66984,97.09931,134.6676,94.74511,93.61806,120.1157,108.4405,108.1362,124.0413,56.37766,95.92671,69.33056,89.82985,85.41156,96.89173,94.0348,96.75229,304.2267,73.39868,161.251,93.87369,80.49449,94.66899,105.1539,95.15871,226.6781,118.7556,98.80278,112.0603,121.4762,147.919,2608.109,96.31255,93.21179,117.5118,94.83114,94.95848,129.2623,96.09813,220.5543,152.0079,86.30799,93.85394,106.1453,123.4859,107.3747,123.8142,94.75697,108.5297,123.4891,114.515,89.64551,159.1628,433879.5,177.0925,92.45978,94.77351,83.39878,107.7332,114.0901,111.7309,99.18726,122.1712,105.0498,208.3881,73.63917,96.33039,109.7849,102.3059,104.6091,136.3738,2897.487,93.67119,94.46445,23584.22,242.7444,101.8328,147.0576,157.6275,94.33783,102.8091,86.85404,116.6914,171.3784,111.5258,94.78777,103.2271,89.37327,94.82237,96.52331,99.7131,119.078,123.5185,111.7335,121.7042,120.2679,90.82521,141.7094,245.9433,129.4899,70.42527,98.98978,98.60308,88.74009,88.75508,111.1603,134.9287,113.2863,110.02,134.2363,177.2714,95.67802,125.385,115.5587,214.432,949.6366,99.82944,88.86683,133.7777
2002M11,107.0428,115.0055,156.4001,73.78224,108.6072,74.45111,97.45907,134.5644,95.36036,94.0591,119.0313,107.4145,107.6217,121.6459,56.6681,96.45952,69.46112,89.58415,88.3797,96.02069,94.61303,97.24147,280.3886,74.94742,158.9983,94.61247,80.39947,95.25337,104.7797,94.79824,225.7543,116.9992,97.96459,112.0519,120.6441,145.9979,2581.072,96.76751,93.93138,117.896,95.45302,95.49836,127.8375,94.29192,215.8722,145.6042,87.42511,94.34024,105.7307,122.5082,107.166,123.0256,94.56749,111.5677,123.0513,113.4363,90.58211,157.3732,429302.1,178.0969,93.79908,95.33265,83.69921,107.3432,115.7798,110.8049,99.12299,120.6313,104.6349,198.0649,76.19043,96.72166,109.4228,102.4141,101.5833,134.6024,2867.352,94.12091,94.96001,23335.43,234.7695,101.0375,145.023,156.1217,94.95666,103.8899,88.74193,115.791,171.199,110.3704,94.05873,101.6802,85.66014,97.23963,96.92619,94.57997,117.9157,120.2379,110.2137,120.7391,119.1109,91.2282,146.2616,237.8934,128.3059,71.08732,98.90511,98.26759,89.52912,88.41501,110.6186,133.8632,115.3656,109.945,132.8239,175.412,93.52073,124.3705,114.9218,225.5723,940.3835,99.28142,91.03929,127.0501
2002M12,106.8738,114.1947,157.9677,73.10632,108.2808,74.16841,97.69451,131.6641,95.70477,94.3903,118.1385,106.8319,107.2719,120.3748,55.44014,96.79394,69.87934,90.60321,88.81304,95.58591,95.06078,97.5341,291.617,72.2064,157.1447,94.89245,79.25959,95.67796,104.5149,96.11011,224.9912,115.661,97.67721,111.2989,120.3501,144.8746,2558.23,97.01334,94.29556,118.2645,95.80621,95.88602,128.3497,95.08596,210.1972,141.5196,88.25831,94.64855,105.2853,121.1093,106.9778,122.4272,95.04312,112.82,124.4978,112.9452,91.11975,155.1808,425407.2,181.0766,92.92533,95.74603,83.50617,106.9206,115.4756,110.1895,98.63061,119.3271,104.1598,198.2118,84.68666,96.92528,108.5073,102.4233,100.4159,134.4322,2841.923,94.2992,95.35682,23123.75,211.4932,100.6044,143.3694,155.0667,95.31281,104.485,90.43609,115.0798,170.573,110.3158,95.70485,100.9118,91.52481,96.93786,97.12883,90.47434,117.0345,118.1279,109.3121,120.231,118.2434,91.49507,138.3312,229.3162,130.4796,70.6652,99.02862,99.51528,90.24272,88.18991,110.2029,133.3215,114.5572,109.1827,130.1046,174.1214,92.77095,123.5781,114.3003,233.2171,932.5772,99.5423,100.1343,121.6806
2003M01,106.6085,112.0998,165.206,71.98447,107.3629,75.12368,98.47282,127.8707,96.87182,95.68563,115.7887,105.0576,106.4399,116.9525,57.17642,97.73161,70.4019,91.97472,84.38742,93.87465,96.16185,98.53523,258.0015,70.60075,154.6304,95.75253,79.26566,97.03629,104.2896,96.91561,223.1723,112.5761,96.0448,108.1052,119.2301,140.0787,2499.973,97.78007,95.60675,119.6807,96.87568,96.90267,126.9433,92.09015,202.2277,133.8274,90.5081,95.71492,104.2626,119.8532,106.617,120.7105,94.6618,111.9114,122.933,111.512,92.7947,151.9941,415594.4,185.046,88.55356,96.91114,85.02582,106.0091,116.9874,108.9771,98.46213,116.39,103.1286,183.1871,86.8269,97.62564,107.4511,102.333,98.07192,128.9258,2777.219,95.46683,96.51162,22590.58,203.0038,99.15021,139.7151,153.1708,96.45302,105.1046,93.81801,113.0949,168.2306,110.1888,95.62385,99.36677,89.96325,95.57197,97.79607,86.47046,114.5882,115.0262,107.2364,118.6828,115.897,91.09256,134.7179,219.904,127.7719,71.4836,99.6279,99.99958,91.93174,87.93363,110.0866,131.7387,106.9256,108.5589,125.8572,171.1982,87.70603,121.7215,112.7495,184.5968,912.7784,99.72248,100.5124,127.491
