Unnamed: 0,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Brazil,Chile,China,Czech Republic,Germany,Denmark,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,High Income Countries,"Hong Kong SAR, China",Hungary,Indonesia,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Mexico,Middle-Income Countries (MIC),EMDE Middle East & N. Africa,Malaysia,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Russian Federation,EMDE South Asia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Thailand,Turkey,United States,Viet Nam,World (WBG members)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,3872492.0,,63299.31,,,,45735.92,,,,520657.8,,,,,,124459.0,,,,3974956.0,167200.9,,,29800.29,,,,,410711.4,,157443.5,199517.6,,113778.8,,,,,33646.99,14638.98,9511.995,30223.42,,,,114961.8,,,96029.44,739.2031,866834.1,4981.123,
1995.0,4209666.0,,69531.24,,304061.9,,67637.16,,,,554128.9,,,,,,138222.7,,35821.21,,4321051.0,189946.9,,,34144.14,,23814.01,,,462014.9,,188946.5,210623.1,,98548.44,,,,,36188.63,15594.27,12249.41,34284.53,,,,129853.1,,,109988.0,1533.864,930696.2,6692.366,
1996.0,4456496.0,,74414.92,,311831.9,,72041.3,,,,573047.0,,,,,,148540.7,,39580.89,,4574412.0,198260.0,,,37578.52,,26836.56,332465.2,,507052.5,,217799.1,242403.1,,121233.7,,,,221147.7,40153.51,16132.32,12083.28,39036.73,,,,141868.3,,,95761.92,3536.0,985564.9,8654.247,5741820.0
1997.0,4812091.0,,79126.8,,317642.9,,85704.58,,,,619157.0,,,,,,166083.5,,44578.18,,4939416.0,213468.2,,,43139.28,,29425.21,367562.8,8010.688,508820.3,,223837.5,291910.9,,147903.9,,,,245074.6,44872.84,16723.86,13691.63,40893.95,,,,155885.5,,,84957.64,8091.053,1105854.0,9315.073,6215050.0
1998.0,5045170.0,,84762.75,,328635.7,,87859.35,,,47938.96,685636.0,,,,,,188882.9,6195.231,49650.03,,5178662.0,198692.8,,75857.79,51004.75,,32398.59,403037.9,7558.17,478448.7,,167877.8,321002.6,,170072.9,,,,272833.6,50759.03,17138.93,14013.74,36639.78,,,,135835.3,,,63834.51,13430.17,1233915.0,10284.16,6453369.0
1999.0,5454206.0,,90933.36,,333821.6,,75335.51,,,49921.92,723152.2,,,,,,215101.2,5631.882,50328.06,458302.2,5602134.0,197626.3,,50616.02,55210.93,,41187.8,425396.7,7494.374,507674.2,,207139.3,331692.0,,194189.4,,,,294440.6,49863.66,19407.83,11476.86,36737.27,,,,147785.0,,,77396.54,20501.61,1372142.0,12478.79,6934685.0
2000.0,6060603.0,,95852.95,,341855.9,,85232.76,,,56938.16,793850.9,,,,,,232887.6,7595.417,55863.95,513098.2,6224529.0,233515.8,,69419.5,70633.21,,45270.11,465454.5,9054.294,562348.4,19159.74,245947.4,388412.9,,231857.6,,,,333213.6,54730.68,18878.18,11964.11,43812.07,86989.32,,,167543.9,,,91663.21,38653.85,1532732.0,16301.58,7771581.0
2001.0,6044776.0,,91357.66,,352899.3,-35001.51,87398.64,,,64686.98,796603.9,,15546.28,,,,243452.1,7861.768,56131.23,513684.8,6210837.0,228211.3,,69608.81,76208.08,3542.438,43901.49,472970.8,9398.077,568759.9,19311.65,238773.4,380232.1,,222642.4,,,103142.1,343036.6,54118.2,19247.02,12082.79,45965.02,89202.06,,,151539.5,,,91141.84,57798.15,1489019.0,17976.95,7719824.0
2002.0,6208222.0,,103931.0,,370912.8,6506.117,77144.91,,,67607.14,778123.9,,19357.12,,,,252602.9,8351.258,57367.15,521560.4,6383172.0,245134.3,,65458.56,79804.12,3428.586,49372.65,472078.1,9626.33,574706.5,19052.24,265259.5,370097.1,,223795.6,,28983.45,112981.3,338115.7,54351.69,20981.95,12597.16,54587.02,95795.73,,,156436.1,,,94800.73,89709.77,1553140.0,22573.5,8017127.0
2003.0,6494739.0,,115268.3,,364872.0,2302.786,74407.28,22860.71,,73636.69,820991.1,,20383.85,,,,272898.0,9595.092,59568.67,514830.5,6678057.0,274539.9,,62653.03,73904.47,3681.949,46231.9,478552.9,9834.312,609408.9,18886.9,292091.0,357408.9,,220965.5,,30218.16,112799.6,348254.6,55551.3,23360.45,13050.35,55729.5,103904.3,,,177091.4,,,107360.9,106180.0,1634611.0,28358.12,8371975.0
2004.0,7045460.0,26968.02,132057.5,,369725.1,-134.4712,86781.16,27357.16,,87942.69,873544.9,,23460.63,,462220.2,,299700.4,11077.44,63653.3,543415.8,7260414.0,311513.7,67312.18,84803.5,71181.49,4241.877,50880.59,502027.1,12058.38,648189.6,21143.25,320018.5,396367.5,,241235.0,,35519.01,134101.6,379527.1,61383.07,26881.79,14026.14,57340.63,122162.1,,,215030.2,,,128031.6,123509.9,1806825.0,33212.69,9163874.0
2005.0,7394614.0,31957.35,144048.4,,372562.2,-4785.934,91407.26,33833.97,1035433.0,92449.46,921730.3,,24903.67,,488297.4,,318714.6,13081.31,69664.01,572940.5,7630362.0,334503.3,71284.57,100577.8,82249.93,5252.606,52339.6,505090.4,14005.62,662582.1,23693.78,323773.0,431535.5,,258839.9,,38909.29,140582.7,402271.1,67288.35,28621.36,15497.1,60144.97,132229.9,,,232139.1,,,150866.6,130413.6,1913456.0,35662.47,9864788.0
2006.0,7919619.0,36044.41,156654.3,,375211.8,-4836.82,106086.0,38268.54,1168714.0,106160.0,1033199.0,,24948.56,1661397.0,583747.6,2768364.0,344122.8,16375.22,76791.81,604377.6,8193029.0,365045.2,81528.31,84658.68,86694.13,6197.616,52190.7,525329.7,14085.18,688875.7,26404.82,354296.4,484185.6,,285890.7,2494003.0,39033.74,151948.9,445029.3,74070.54,28738.5,17895.99,59525.28,154564.0,173057.6,,257569.1,,,154167.0,153029.7,2022964.0,42382.81,10689962.0
2007.0,8231244.0,44095.16,174116.9,,379341.2,-8859.526,130906.2,44635.6,1261963.0,121807.3,1076320.0,98681.41,28152.89,1775904.0,667327.1,3025821.0,368571.4,16923.34,81383.5,628749.4,8543981.0,394398.9,91396.52,89702.68,93070.64,5900.722,60536.91,540531.1,14690.66,695494.8,32875.06,380124.4,539745.8,,298560.4,2712869.0,42843.55,152282.9,469916.2,81262.15,31034.04,21548.47,57829.46,176919.2,221645.2,,274322.5,,,160625.5,153350.6,2048540.0,53500.66,11260919.0
2008.0,8192316.0,50261.11,191899.1,160395.7,372560.2,-9878.629,153476.7,51620.23,1188791.0,126698.6,1077640.0,101452.7,33006.59,1767062.0,715467.0,3114159.0,356462.0,15227.56,82349.09,630172.4,8532157.0,398360.5,95500.19,129742.3,83227.16,4797.085,55535.85,507749.3,15162.02,693748.3,29858.68,398519.5,583461.6,,301251.4,2774536.0,48168.61,151168.8,489605.5,83863.48,32251.47,26852.13,55254.66,192502.8,257347.2,,303937.7,,,180637.3,150136.8,1972176.0,61467.82,11309901.0
2009.0,7194531.0,38488.15,171138.4,140276.4,381742.8,5753.022,127875.5,41474.25,1211012.0,108747.9,971482.6,83508.9,37629.59,1707463.0,599996.3,2827680.0,298559.8,10743.27,63121.89,572490.1,7478691.0,354966.1,79331.18,109346.7,71323.3,3479.631,51995.84,439076.6,14451.08,604117.8,28519.34,360295.3,468139.8,,238119.4,2543519.0,52080.67,129654.2,439950.8,72240.26,27657.08,22182.42,47444.39,163355.0,166305.6,,260411.9,,54980.38,141677.8,156732.1,1652223.0,68328.41,10022210.0
