Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,Gabon,United Kingdom,Georgia,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Seychelles,Thailand,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
2004Q3,590.3291,1662418.0,5762.0,334.9225,26558.38,28373.33,44.1945,71626.54,,3260.3,1627024.0,1469.9234,4116.654,127.0344,464.3831,16227.95,812.7011,71809.6,5900.562,138188.9,,1745.046,,17413.76,179055.6,58.3188,16840.0,,4683.545,221155.5,116740.2,3448.667,2170402.0,64930.35,2073.659,12728.45,109835.5,481.0239,118892.0,458.285,14139.62,2341.146,3363208.0,67879.41,1459.09,4083.226,15130.52,12057.49,25111.2,16021.1,8265.796,846.1852,10086.26,89145.75,947.0991,2068.387,113974.3,3332.482,1176.499,241.8933,55596.0,3262.425,102025.2,2547.791,680.2134,,3157.611,4198.003,1703.819,4305.602,,170.8622,49235.57,461093.8,732.1048,483.258,250.7454,1676145.0,,253.6813,27019.48,3742.705,531.6189,75734.1,12301.38,5765.469,,4528.473,914.4143,2497.396,10841.59,22505.51,15202.65,797.1163,,8202.393,23933.82,33130.98,10705.47,44668.46,1550.333,,7476.567,4442.276,25458.05,136.4652,23788.25,3215.267,24640.78,42421.2,573.1233,382.3376,7346.3,785.5573,369256.1,4108.5,8486.105,3834031.0,39.68389,,532.8042
2004Q4,655.8212,1774393.0,6139.0,343.378,27785.26,31595.95,48.55182,77192.59,,3852.836,1947335.0,1604.001,4928.642,133.7562,537.4579,17616.33,855.5718,75358.8,6535.104,147527.4,,1791.562,,18775.16,194954.6,61.53197,17514.0,,4855.351,233898.2,126181.7,3656.776,2533029.0,70396.71,2301.808,14110.56,118763.8,360.1653,125880.0,557.535,14338.96,2464.797,3802504.0,69072.7,1584.307,4444.055,16098.62,13234.59,28958.15,17559.93,8883.647,994.1414,10782.78,95416.1,1120.577,2298.052,121860.5,3513.977,1261.278,246.7455,60243.57,2969.166,109509.7,2480.068,638.0941,,3384.167,4638.162,1877.076,4897.357,,182.1024,52181.3,493306.2,815.896,435.7035,244.703,2001430.0,,201.0103,27230.65,4043.981,613.5597,82870.02,13409.17,6209.741,,4676.112,981.4938,2696.659,11092.21,24220.65,16878.9,844.1445,,9293.999,25519.96,37582.99,12502.65,45580.73,1744.411,,7894.692,4782.303,27466.88,171.1037,25167.68,3649.243,26174.29,45753.2,690.4166,388.5319,7875.4,895.221,388837.5,4514.266,8922.547,4307537.0,42.67765,,567.6312
2005Q1,603.5788,1784385.0,6701.0,415.5935,28580.54,29113.31,49.74716,79957.19,,3882.159,1913705.0,1622.0774,3438.933,119.62,523.2209,17494.35,937.0734,77228.2,6932.128,152122.9,,1820.631,,18478.48,188371.1,62.39653,17752.0,,4984.25,242203.7,130804.9,4564.816,2524754.0,70497.21,2401.417,14355.96,118919.0,383.1055,126347.0,511.209,14482.43,2471.238,3782795.0,71309.32,1594.297,4356.678,15874.38,13968.04,34531.69,17458.68,9573.777,1084.707,11021.62,94870.98,1105.932,2367.07,122878.7,3892.642,1355.505,265.7268,61031.04,5819.416,110928.5,2187.127,740.4704,,3470.239,4518.103,1988.686,4965.137,492.9003,159.9649,52198.59,515164.0,765.0316,426.1091,274.8194,1971351.0,713.6601,299.4246,27205.87,4814.761,638.5784,80662.21,12980.38,6341.136,,5581.211,973.8567,2770.976,11081.2,25389.69,16174.97,783.2836,,9406.689,28537.86,44758.64,12082.63,47476.77,1638.878,,8231.01,4807.068,27229.0,210.5803,28685.65,3318.215,27725.55,45118.9,651.1408,391.2987,7980.9,958.3958,398780.8,4995.54,8400.687,4309387.0,38.41036,,545.5978
2005Q2,659.8493,1838303.0,7388.0,419.7549,29663.15,30437.25,68.64182,80396.32,,4105.799,2020661.0,1742.9639,3991.995,155.4455,592.7515,18469.06,806.6101,77602.1,7341.334,160705.5,,1964.949,,18837.75,197141.7,66.6504,18294.0,,5103.191,256083.4,136058.7,5133.063,2660879.0,73198.71,2460.087,14698.16,120455.5,397.5023,130085.0,529.9834,14058.76,2699.362,3942919.0,74838.83,1621.177,4680.192,16452.84,14838.03,35913.25,18097.97,9708.12,1110.447,11024.32,97495.69,1207.975,2641.189,129032.1,4562.533,1720.414,254.2941,63924.51,3307.891,117415.7,2241.759,872.8693,,3876.723,4261.271,2112.961,5178.632,585.9764,194.3522,54532.38,544033.9,864.2034,578.202,262.9294,2078338.0,845.8012,375.9652,28206.45,5174.74,662.107,81878.07,13954.66,6662.402,,5743.732,1026.761,2981.448,11865.27,24662.8,16057.35,899.6173,,9968.089,29457.5,46512.94,12755.5,48220.14,1734.985,,8343.405,4792.774,28430.76,157.3994,30541.03,3400.881,28623.9,46234.3,672.2096,428.2622,9176.2,911.5266,410913.5,5596.658,9033.926,4499124.0,52.03992,,663.2043
2005Q3,668.6541,1858230.0,6988.0,453.8123,30277.17,29913.48,70.75155,78682.94,,4299.224,1887539.0,1704.4039,4408.703,158.2892,637.9656,19036.43,737.5504,80815.5,7840.011,164829.0,,2018.582,,19528.81,194356.8,68.54401,18168.0,,5208.338,259274.2,140608.8,5093.301,2538677.0,72578.34,2636.314,14467.95,119001.9,440.3488,131542.0,649.1421,14922.48,2611.454,3832305.0,76189.85,1649.559,4547.298,16882.36,14612.81,36301.42,19244.45,9982.098,1199.108,11922.9,97012.55,1222.78,2722.012,130903.7,4344.622,1511.886,275.1906,66744.52,3445.063,118752.7,2528.12,768.9169,,3918.116,4307.543,2142.525,5339.256,595.6897,190.7501,54930.3,554286.2,788.7566,397.5153,298.7194,1946550.0,829.9439,241.3482,29198.26,5465.395,649.9762,83855.3,14348.65,6575.619,,6852.406,1026.692,3098.119,11924.56,25036.26,15917.8,913.3001,,10246.2,31456.67,48172.5,13779.42,50936.45,1729.487,,8443.054,4941.408,27681.49,230.3088,28841.36,3227.009,29561.82,46122.6,855.9256,456.8172,9237.3,934.3846,419226.1,5589.255,9128.175,4397639.0,43.72211,,685.1865
2005Q4,679.4311,1897368.0,7610.0,466.6747,29882.97,30242.73,77.18848,79498.96,,4446.965,1889441.0,1967.6892,4730.699,169.7851,675.1017,19576.58,712.2987,84460.2,8387.958,181322.5,,2178.16,,19456.16,199759.0,72.13719,18361.0,,5288.307,277721.4,146877.3,5047.533,2574406.0,71473.69,2691.541,14867.94,119430.4,480.4424,132723.0,772.3647,14251.02,2710.572,3877115.0,76962.29,1676.223,4610.328,16539.43,14166.5,35890.96,17940.25,9754.446,1211.16,10488.49,95376.89,1215.826,2768.527,132587.2,4596.61,1538.711,296.9483,69216.67,3320.288,126680.3,2374.149,823.4756,,4186.98,4664.137,2308.432,5280.077,601.1613,198.2732,59777.86,585147.6,813.555,504.1961,348.4602,1949520.0,771.9069,280.7732,29453.92,5723.122,667.743,83915.45,14236.37,6610.381,,7186.051,1122.54,3201.89,12467.71,26727.25,15736.05,1097.961,,10616.16,33387.45,48095.49,15169.07,53837.97,1711.937,,9176.219,5044.283,28017.51,166.9004,29764.8,3378.694,30685.97,46456.9,873.6942,465.5139,9548.9,1070.685,442835.1,5597.053,9641.327,4472614.0,51.91333,,664.4158
2006Q1,715.7353,2011321.0,8015.0,473.8902,31447.24,30239.41,123.0249,84585.77,,4837.282,2144824.0,1468.7671,5249.226,171.2517,712.2867,21709.21,756.3103,85204.2,8742.49,189740.4,,2187.538,,21306.61,213479.3,65.39165,19149.0,,5154.853,289666.6,155016.6,4854.329,2864446.0,77570.01,3078.638,15932.99,126633.3,452.6576,152040.0,776.4712,15558.87,2887.543,4249347.0,82283.62,1736.818,5016.637,17663.03,13953.88,40395.7,19540.79,9942.42,1350.63,11587.93,103466.3,1435.477,2913.521,141299.8,4765.977,1676.489,339.038,74010.96,3329.377,134461.5,2404.744,993.5918,2454.3,4466.764,4556.303,2409.555,5506.95,604.7335,214.2016,62220.83,614236.9,801.0946,471.3621,304.2213,2204398.0,855.975,358.7217,31742.13,5603.578,729.1595,88674.37,14757.29,6538.919,,7115.106,1139.724,3546.817,12038.97,28490.52,16838.46,1117.226,,11147.61,35170.35,53336.2,13388.14,57469.28,1857.163,,9724.388,5296.384,29057.09,180.774,31373.52,3375.081,31942.08,50745.7,941.944,511.8451,10570.8,1197.11,455365.1,6328.985,9988.523,4876048.0,53.67771,,662.6814
2006Q2,748.9173,2102050.0,8210.0,539.288,33606.12,32669.03,105.9584,87474.53,,5120.142,2209628.0,1833.7075,5417.183,156.9174,769.0308,22325.34,778.9938,90206.4,8796.0,190762.7,,2196.179,,22543.0,227481.0,75.73664,21080.0,,5291.811,295361.2,169406.4,4873.78,2960663.0,80606.99,3371.907,17132.15,134276.5,489.1128,163332.0,893.4794,17187.33,2929.622,4411425.0,80604.71,1813.542,5046.244,18548.87,15393.95,41549.19,19745.31,10150.12,1398.561,11753.35,110128.6,1373.062,2817.661,145464.9,5625.112,1801.686,381.1983,76872.13,4077.505,138799.2,2814.269,899.7134,2671.3,4800.453,4864.18,2764.624,5988.521,639.629,231.3899,63838.41,637967.3,948.2803,386.5161,356.7248,2273205.0,882.4918,254.0347,32568.33,5861.497,750.5564,95534.71,15677.0,6385.288,,7403.405,1194.14,3614.549,13136.81,30413.33,17496.82,1175.553,,12283.11,39611.85,55117.61,14825.71,59429.89,1940.044,,10470.69,5486.566,31436.65,232.8727,32261.62,3761.854,35692.42,50642.4,1104.588,539.7203,10709.9,1159.513,464274.2,7540.122,10444.65,5063166.0,49.90141,,726.8771
2006Q3,764.206,2123301.0,8757.0,548.1311,33043.54,33532.2,87.07417,89589.13,,5684.004,2409870.0,1931.7634,5739.935,172.7422,688.151,23684.97,782.9977,91085.5,9297.486,199921.1,,2361.126,,23722.5,234883.2,82.34494,21218.0,,5508.806,307637.9,176708.6,5391.372,3194670.0,82485.72,3480.246,17941.7,134480.1,525.4298,144713.0,964.5186,17268.49,3050.874,4641291.0,84275.45,1805.428,5299.076,19713.36,15810.45,45912.53,20397.9,10112.01,1357.789,11510.16,113329.7,1457.146,2871.163,144995.0,6160.752,1827.764,442.1867,79876.29,4577.469,142587.6,1575.922,910.6834,2617.6,4985.882,4934.369,2985.61,6241.111,677.9882,238.6167,64290.35,661546.5,984.0926,918.3722,412.185,2477061.0,865.0876,271.9284,33135.63,6168.905,760.2997,97188.35,16082.44,6621.302,2801.946,7731.661,1311.383,3572.438,13061.42,32925.65,18132.54,1208.697,,13027.61,40808.15,60054.97,17067.53,61954.54,1951.879,,11669.85,5914.285,32556.19,219.1442,32655.72,3931.828,34999.74,52168.9,1051.48,551.6809,11336.5,1169.138,470328.5,7781.222,11667.62,5317422.0,55.42429,,701.0543
2006Q4,815.2137,2154249.0,9171.0,605.3578,34374.42,34392.76,114.1001,91047.57,,6049.809,2251955.0,2031.7785,5852.818,164.5664,737.2423,24503.48,778.3096,90208.3,9422.066,210843.3,,2395.449,,25737.39,245829.6,78.34613,22767.0,,5790.824,318392.0,191383.8,5466.633,3073817.0,85501.69,3511.786,18321.81,137511.6,484.227,144475.0,1006.755,17217.66,3042.924,4522058.0,87496.16,1946.606,5559.313,21213.07,15827.22,50093.52,20504.03,10530.25,1686.415,12445.29,116218.3,1391.015,2948.569,146079.5,6808.022,1990.933,522.5416,78631.0,4330.033,146897.0,2609.71,1122.396,2516.5,5121.193,5172.091,3213.719,6202.743,747.0155,241.4811,65284.77,692163.6,999.7574,769.0525,396.5137,2322629.0,1040.923,401.8489,32932.52,6554.087,781.5216,100153.9,17648.66,6843.516,2941.329,7558.356,1165.967,4090.014,13439.47,35685.62,18234.68,1357.498,,14601.24,45559.91,64210.37,19232.98,61269.82,1998.977,,12682.86,6336.363,34476.59,200.5538,31954.34,3952.457,36606.88,51926.6,1146.151,606.4475,12278.0,1264.708,462095.7,8638.329,12171.92,5228269.0,57.626,,915.3757
2007Q1,961.6031,2239167.0,10081.0,741.4849,36603.52,37449.37,71.30391,96891.94,,6404.286,2701531.0,2263.8915,6385.524,181.8192,813.5467,27155.31,840.7348,90305.3,9904.59,224101.7,7236.299,2495.584,,27403.94,252759.0,87.80313,23336.0,,6128.719,336719.8,206754.2,6138.971,3576431.0,90218.99,3792.717,19532.27,143200.4,927.9427,149743.0,1201.702,20788.58,3344.994,5064568.0,89009.6,2080.842,5914.782,22251.86,16518.2,49008.07,21445.11,10919.09,1428.458,12682.42,121824.6,1534.587,3059.36,148636.9,7797.926,2234.896,557.2824,84534.86,4395.929,156431.2,2806.272,993.9171,2574.6,5677.795,5389.749,3571.467,6972.947,858.9537,242.3678,67332.49,733076.1,1175.576,839.4338,455.5661,2778233.0,833.3143,294.1404,35980.88,6774.4,776.8517,104241.5,18670.06,7174.835,3439.418,7671.913,1553.02,4455.131,12931.73,37412.27,19014.99,1443.719,,16395.38,49784.13,63240.03,20407.03,62836.21,2077.472,,13248.14,6880.442,36269.57,250.0305,32913.3,4457.975,38442.09,52132.9,1308.703,628.4729,14120.2,1249.362,477148.7,9499.554,12923.69,5814103.0,55.34894,,932.9683
2007Q2,1000.684,2295849.0,10268.0,743.7465,38384.81,37763.46,77.79266,100023.1,,6574.122,2697557.0,2366.8058,6690.123,169.4524,846.6527,28677.59,984.27,95014.9,10535.82,225459.8,7547.301,2573.773,,28037.65,258027.8,84.80434,23878.0,,6581.253,340802.1,217372.1,6657.443,3605115.0,92621.82,3938.062,20230.84,150075.0,614.4915,152700.0,1184.345,20048.76,3204.499,5121487.0,89953.96,2120.713,6085.936,22795.53,17724.53,57880.38,22723.52,10656.87,1482.876,13311.61,124917.4,1567.91,3224.13,152176.1,7992.827,2141.643,574.2413,87798.38,5079.188,162592.9,2838.191,1127.509,2883.2,6091.542,5505.863,3816.456,7375.127,875.9594,254.2729,70068.65,761548.8,1158.971,571.0841,485.7965,2776240.0,920.9052,338.7379,35429.98,7352.643,843.3938,109377.2,19004.68,7648.337,3766.785,7673.64,1622.914,4476.854,13087.64,39620.51,19869.31,1413.266,,16562.11,53921.66,73013.02,19990.56,63411.14,2202.13,,14032.88,7154.933,36981.84,243.3422,34635.33,4541.835,40791.04,54061.4,1265.61,710.9781,14519.4,1199.63,482180.0,9919.178,13348.93,5899664.0,59.02672,,905.8111
2007Q3,1047.345,2346898.0,11849.0,810.495,39484.15,39550.66,96.95139,103676.9,,7302.976,2897663.0,2422.4604,7145.776,160.2185,923.6526,30732.83,984.8336,99709.1,11016.34,239658.7,7684.645,2699.953,,29711.73,262563.5,83.0576,24117.0,,7137.269,359555.7,226693.3,6392.585,3850575.0,95920.54,3819.379,20119.31,155888.2,574.4992,163242.0,1249.718,20828.88,3443.616,5381601.0,91873.37,2295.508,6226.001,23881.98,18851.52,57208.02,22808.52,11387.67,1453.838,14433.97,128281.4,1523.068,3444.365,151143.1,8255.765,2282.185,621.2867,84874.67,5445.189,170641.0,2961.385,1222.676,2743.1,6095.858,5672.835,3901.419,8051.17,911.2923,292.9355,70643.09,795580.9,1287.358,832.652,540.6402,2982890.0,1015.997,359.3292,35718.33,8065.061,915.7638,112092.3,19954.45,7499.804,4524.115,8363.079,1753.344,5105.627,14125.98,41826.64,20626.32,1476.519,,17426.08,55576.06,72923.35,22350.62,64527.59,2242.534,,14851.53,7556.059,38892.53,230.7269,34770.5,4968.263,42580.46,56191.9,1287.507,766.3959,14347.6,1537.406,483884.7,11143.55,14996.24,6195522.0,61.04695,,1029.213
2007Q4,1160.823,2525795.0,12507.0,941.6672,42871.33,41766.52,72.97476,112132.1,,8272.231,3072463.0,2684.5196,8315.068,177.6357,985.2562,34970.67,1236.931,103416.2,12735.47,266093.9,8299.176,2909.341,,33031.08,281821.8,129.7195,26185.0,,7775.526,399411.8,254700.4,7873.358,4126368.0,105779.9,4114.276,21751.29,166195.8,623.8258,167950.0,1536.835,22956.54,3578.005,5749868.0,97053.3,2391.322,6907.838,25874.23,21249.22,64818.67,23424.16,12284.57,1899.322,15582.96,136841.5,1792.671,4007.916,169156.8,8521.575,2320.562,641.5135,99506.05,5712.281,183297.1,3151.319,1292.49,3101.5,6575.66,5798.503,3872.898,9589.534,1020.845,304.8193,73472.03,881658.7,1641.193,1036.694,661.9941,3165972.0,1113.116,376.8255,39006.78,8932.202,1051.22,122142.8,22674.83,8436.867,4356.195,8932.082,1916.651,5496.33,15360.19,47119.1,22622.53,1676.65,,19927.63,61577.55,82011.19,24521.78,74067.91,2289.226,,16670.48,7895.273,41114.42,314.6133,38731.9,5146.145,47998.24,59049.9,1473.971,842.6892,17467.4,1615.06,511839.2,11639.36,17220.52,6650130.0,50.60361,,1122.427
2008Q1,1321.78,2696122.0,14595.0,988.3414,48420.74,45532.46,84.08419,117271.3,,8958.071,2986871.0,3287.3554,9921.058,209.888,1092.05,39257.37,1254.214,104368.9,14001.98,289528.0,8742.418,3152.363,,37464.18,303833.7,204.8241,28126.0,,9269.367,448841.4,288012.8,11780.06,4163221.0,113823.6,4258.609,24250.9,180010.1,627.7517,167292.0,1602.344,24347.48,3705.476,5849819.0,99473.84,2526.557,7705.937,28749.37,31913.09,72378.59,23960.76,14016.09,1617.916,16742.39,146724.4,2123.305,4134.915,187095.7,8695.112,2676.032,898.7063,109454.4,6538.588,197962.6,3703.376,1324.294,3447.1,8504.222,6360.559,4335.564,10215.22,1179.807,415.325,77386.01,992593.7,1750.111,889.9625,832.3555,3091849.0,1235.839,383.2287,41907.91,11271.31,1057.246,135491.9,23091.43,8896.677,5197.142,11264.75,2056.328,6654.9,15455.82,53123.63,24927.53,1932.545,,22070.2,70881.86,93010.94,25106.18,82959.82,2427.919,,18367.29,8885.492,44804.43,266.8879,46126.62,6139.28,54227.28,65894.1,1577.464,856.9814,20357.8,2154.81,535864.7,10724.1,22123.99,6858081.0,63.71345,,1138.287
2008Q2,1365.82,2820245.0,15297.0,1101.464,51657.39,48771.97,114.9931,128757.7,,10028.27,3146429.0,3326.4124,10372.33,224.8146,1283.325,45329.75,1367.771,110805.9,15619.49,298989.0,9587.56,3667.299,,39039.77,318755.0,177.4941,29848.0,,9812.706,457615.7,308304.5,13873.5,4391309.0,114606.4,4340.133,25736.66,189377.1,730.529,178419.0,1803.395,26885.13,3953.55,6143240.0,98206.44,2742.566,8108.265,30188.22,34491.51,85586.78,23456.28,14525.64,1636.667,17154.81,153005.3,2465.402,4501.209,196035.9,9657.57,2570.908,1061.186,114207.7,5879.014,215416.8,3884.191,1558.447,3809.0,8720.92,6960.731,4392.522,11384.23,1320.653,338.5004,80613.54,1050073.0,1880.692,1128.863,995.4241,3256816.0,1210.163,397.1695,41333.56,11868.92,1151.52,143445.0,24603.87,9490.509,5890.415,11374.61,2363.459,7553.145,14724.8,57498.21,25774.08,2234.975,,23372.45,76436.1,107469.9,24733.45,86069.06,2605.09,,19821.49,9439.485,48424.5,427.3346,44406.85,6551.855,54866.81,64137.5,1889.339,1046.284,24024.9,2646.545,552348.9,11593.88,21486.53,7210097.0,59.07699,,1349.103
2008Q3,1337.763,2764510.0,15028.0,1185.019,50872.35,44878.54,102.7714,124591.0,6609.57,9371.379,2639236.0,3169.781,11050.83,219.3858,1360.274,47860.65,1418.534,110011.3,16098.53,301152.1,9670.69,3386.416,,36845.58,311582.2,186.7764,28072.0,,10179.57,459845.4,307294.4,14566.13,3900342.0,107746.2,4197.998,24135.3,183021.8,781.7425,171379.0,1539.155,25311.61,3715.555,5580322.0,98447.43,2848.524,7671.026,28246.36,34378.96,92498.32,21807.71,14980.71,1514.655,17248.94,146784.0,2206.325,4550.929,199701.7,10092.81,3138.453,1060.032,120201.5,6278.67,219387.8,4413.289,1787.56,3748.5,8128.416,7180.148,4091.796,11963.88,1335.254,362.5807,82242.72,1070096.0,1847.295,930.8051,922.063,2755604.0,1231.437,592.4018,40900.45,12042.09,1158.24,139375.6,23687.33,8867.964,5972.295,11169.91,2411.828,7634.882,15152.14,55992.19,24902.95,2577.718,,22745.32,78896.63,114388.9,29174.58,85996.39,2559.806,,18812.42,9007.182,43945.03,364.2648,47802.74,6375.619,55210.57,66664.7,1867.3,1092.387,24214.0,2212.6,552588.6,11623.05,18536.73,6664875.0,69.41161,,1513.714
2008Q4,1226.728,2244495.0,12544.0,1128.182,40171.84,37098.68,119.7456,96236.99,5401.087,7116.86,2075356.0,2537.4666,8149.95,187.5096,1322.914,41487.26,1174.989,92855.1,12573.1,244150.0,9151.779,2846.92,,29133.19,253059.8,135.8494,23094.0,,10338.53,374391.8,231984.8,12552.74,3104882.0,81200.69,3296.196,18116.3,145843.1,708.9558,130378.0,1383.227,19973.08,3184.137,4466321.0,93365.2,2325.355,5997.398,21540.15,28002.47,69378.27,18229.36,14971.8,895.1644,13527.93,116597.8,1665.586,3819.901,179348.6,9155.405,2655.728,1005.913,90964.68,6577.34,188901.7,4084.686,1772.918,3145.6,5960.258,5335.803,3064.188,8739.668,1081.425,281.7868,68892.09,867852.4,1413.829,1313.261,857.6304,2185469.0,999.652,608.3623,32613.57,11826.16,971.1899,109225.0,19237.01,7166.565,6014.538,8272.115,2166.805,6512.754,11442.52,41979.06,19216.75,1904.701,,16437.29,62905.51,86478.86,31207.77,67826.87,2235.24,,14583.98,6739.067,32381.89,293.326,40358.64,5530.907,38266.4,45747.2,1751.73,1044.81,16657.4,2036.509,462828.4,12981.66,15597.48,5349590.0,56.3075,,1070.703
2009Q1,1093.026,1879374.0,9456.0,780.9488,36114.37,32009.0,128.8074,83522.09,5434.619,5827.32,2075299.0,2170.8651,6749.088,170.295,1122.391,30777.0,1027.229,76912.0,9552.474,199766.2,7894.162,2276.699,,24053.79,226133.2,92.33065,19745.0,,9812.362,300116.7,179685.3,10691.01,2896794.0,68315.1,2441.068,14944.33,128361.6,615.3647,112676.0,1167.067,17194.01,2787.959,4070052.0,77177.4,1881.096,5142.142,17758.14,20537.25,53398.84,16892.17,11529.9,820.5281,10752.56,98277.71,1249.397,3261.503,132668.1,7408.306,2458.039,765.0809,73609.45,5066.851,150852.1,3477.01,1691.011,2371.8,4320.587,4598.398,2424.154,7485.84,855.7995,238.1425,55860.83,689600.4,1267.927,1041.784,493.5483,2164725.0,843.6252,558.0319,26452.49,9012.646,838.8084,95067.83,15995.28,5728.473,5021.245,7181.296,1889.603,5204.161,9996.387,33745.14,16325.22,1583.284,,12659.85,45257.73,68624.7,22575.95,55750.81,1843.454,,12682.91,5673.641,27470.99,213.4584,27738.54,4288.377,31642.79,32846.2,1572.782,1004.172,10536.2,1637.733,374280.0,11718.76,14046.76,4775417.0,43.74454,,839.725
2009Q2,1080.248,1863443.0,9083.0,751.6313,36129.87,32540.58,104.9666,83721.31,5119.485,5628.459,1881226.0,2139.2439,6768.31,161.4732,1026.285,29079.67,1149.813,76752.3,9043.43,237893.0,7314.645,2293.953,,24650.18,216262.6,100.5271,19236.0,,9810.525,347565.5,178329.3,10436.62,2746151.0,67321.09,2362.59,14054.89,129953.4,597.4458,118979.0,1038.819,18168.23,2719.043,3858158.0,83911.22,1745.531,5044.483,18190.66,21647.52,60237.16,16491.98,12134.5,736.5941,10570.73,97831.4,1147.293,3386.342,126892.4,7037.282,2402.251,741.9749,73569.01,4693.208,142811.7,4675.438,1504.205,2280.8,4236.63,4437.272,2201.074,7800.81,761.109,231.2925,53687.07,738568.6,1146.597,1005.851,472.6998,1969520.0,878.2087,483.3052,28623.67,8821.868,864.8224,94918.7,15911.77,6201.191,4165.378,8231.263,1799.049,4838.331,10683.83,34980.82,16671.95,1453.555,,12712.26,42735.04,76100.0,21135.44,56809.01,1729.792,,12487.81,5614.863,27502.95,226.8922,30662.5,4401.0,32378.77,39840.4,1343.393,915.9329,10238.1,1614.379,359986.8,10254.94,16525.6,4609245.0,50.78537,,898.4131
2009Q3,1178.342,2038248.0,9434.0,845.039,40247.72,34666.86,95.32918,90312.45,5333.013,5860.685,2010542.0,2177.4774,7008.167,158.0733,1137.048,32168.39,1195.824,85003.0,9818.984,267760.9,7832.162,2377.206,,27605.75,236913.0,104.352,20059.0,,9849.597,391433.9,193132.1,11767.15,2955358.0,75770.17,2593.41,15424.63,137903.2,592.8796,129963.0,1103.172,19403.04,2865.059,4172958.0,88869.73,1797.935,5071.426,19870.43,25547.06,63709.96,16794.02,12373.48,852.5018,12357.2,105254.9,1260.926,3744.806,138972.7,6752.019,2509.02,764.5797,83490.86,5011.283,154158.2,4043.779,1505.068,2579.8,4705.881,4899.354,2288.111,8347.718,782.4737,233.985,59205.25,808396.7,1245.038,1512.008,524.2219,2103295.0,920.0501,481.7101,31862.97,9044.533,849.1371,104955.8,17630.31,6545.821,4029.845,7804.871,1903.936,5072.468,10929.28,39267.7,18951.74,1623.489,,14147.4,44283.31,79661.63,22807.6,64380.72,1813.956,,13848.87,6252.093,31070.5,208.5417,34826.37,4739.036,36662.72,48726.9,1669.298,928.0287,11183.5,1788.547,393786.2,9865.469,18423.91,4993374.0,47.10138,,924.4352
2009Q4,1162.826,2192487.0,10812.0,906.1021,46026.35,36827.19,73.72738,97381.81,5926.638,6222.73,2093940.0,2339.8514,7961.576,160.2863,1241.346,37228.52,1393.669,90367.5,11531.23,296355.8,8193.538,2640.02,,28776.15,247333.9,113.6242,21056.0,,9898.601,436677.7,212467.1,11917.76,3146689.0,79331.05,2766.091,16388.56,150048.8,650.4887,135122.0,1174.587,19126.66,3168.581,4420986.0,96989.11,1960.803,5403.268,21461.37,28831.86,80108.83,16833.38,13794.92,911.6623,13315.17,113251.8,1214.303,3872.372,152104.3,7251.262,2833.614,763.1021,92540.85,5560.304,169656.7,4076.906,1658.801,2952.3,5051.732,5385.463,2442.809,9151.285,875.5971,263.3548,65549.88,908949.9,1410.707,754.3333,635.1815,2193646.0,1070.359,595.8051,36563.97,9722.305,931.8198,112170.6,19275.29,7007.025,4593.618,8360.019,2189.488,5904.866,11548.14,41881.69,19723.89,1953.974,,14838.6,51148.94,97611.14,24757.39,70706.06,1945.198,,15088.36,6581.313,33910.59,281.4925,41289.57,5783.7,40046.71,55208.8,1763.142,989.2681,13021.5,1856.39,431732.3,7669.212,20636.78,5339028.0,62.09477,,1150.889
