Unnamed: 0,Afghanistan,Albania,Advanced Economies,United Arab Emirates,Armenia,Antigua and Barbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Barbados,Brunei Darussalam,Botswana,Canada,Switzerland,Chile,China,Cote d'Ivoire,Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,Fiji,France,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.","Lao, PDR",EMDE Latin America & Caribbean,Lebanon,Liberia,Libya,St. Lucia,Low-Income Countries (LIC),Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Mali,Malta,Montenegro,Mongolia,EMDE Middle East & N. Africa,Mozambique,Mauritania,Mauritius,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,EMDE South Asia,Saudi Arabia,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,EMDE Sub-Saharan Africa,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Togo,Thailand,Tajikistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,St. Vincent and the Grenadines,Viet Nam,World (WBG members),Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,,38.09668,75.33137,,16.54611,,76.47833,8.605199,14.95146,74.99181,93.42381,94.18342,39.83761,1.020982,,74.26114,,0.045101,43.55588,22.61084,60.01299,,27.79047,74.46423,87.17014,53.09836,64.26607,95.54309,23.76552,,60.67927,17.02952,66.6658,51.7027,79.84918,,74.38044,72.70742,21.04882,39.49406,58.50868,7.505844,5.693496,33.16126,38.8145,64.85788,33.4962,79.68979,59.77378,79.00506,74.54029,10.87806,3.851259,,44.3051,49.66449,54.24162,69.68706,33.86744,38.92693,74.2768,82.70975,18.23209,60.11827,15.14506,22.81559,18.16271,35.68721,68.16262,47.71756,54.85446,68.62798,17.33963,58.31432,101.1503,7.61681,31.14295,,45.23866,,58.58197,58.30609,5.383997,25.06247,,,,66.35932,,,37.0938,74.38282,34.04139,73.03005,11.73595,16.47,61.18542,19.78143,37.82141,63.87568,91.68159,68.26278,,17.29095,,,40.35053,40.25478,66.98524,,91.21667,10.27021,,73.6526,72.2864,,29.23807,72.845,51.66643,42.75129,32.94639,67.31659,27.92193,,,2.075138,2.197688,,35.37827,82.23941,95.27923,81.67215,25.66631,,53.99077,,1.606468,32.10281,,2.270939,40.3242,40.25569,82.89414,31.22954,40.40866,95.46748,60.38119,,40.2282,43.23362,58.60621,0.683633,82.52492,40.03793,16.70355,68.40512,67.67337,,63.50038,51.73184,,,40.79898,5.134432
1995.0,,41.05987,77.11295,,45.59244,,78.15917,44.03412,17.8316,76.09333,106.9374,101.2065,43.94856,1.655065,,75.79611,,0.362545,47.99515,37.53558,61.14055,,30.71298,76.06429,88.73905,57.46977,75.05522,109.2061,28.73134,88.32766,65.74689,20.97537,68.40718,56.46847,81.29057,,75.36043,74.21761,23.68452,51.27135,67.50207,12.41862,6.99685,38.42183,46.49376,67.8901,43.12362,80.49743,61.06922,80.42437,76.50076,28.55708,6.141458,,47.39803,72.19508,59.08813,71.79677,36.71574,43.68012,76.19748,90.18141,23.59813,61.2983,19.00154,29.27365,19.87266,39.33604,69.90496,48.50738,60.36351,72.24331,20.77606,59.67786,101.0625,21.03542,31.63915,17.81952,44.46142,,60.31413,60.91864,6.441456,35.39524,,,,70.09512,,,51.80061,75.88621,42.53813,77.63555,15.22967,24.55351,64.54759,26.70479,45.69485,74.33449,103.8822,70.67877,,17.29839,,,42.99099,42.66454,69.3159,,100.8512,17.7656,,75.07126,74.06491,,32.84468,73.60617,57.41718,45.70447,42.19753,70.15925,31.68537,,,2.743657,6.533733,35.74787,39.0494,86.4629,102.7721,83.08095,28.13777,,59.40611,,2.699191,37.5187,,7.620211,44.31261,45.71928,84.99005,35.06721,40.29265,104.6165,63.88058,,40.81553,45.51282,62.23762,1.295935,85.55039,42.66045,23.7621,70.32417,68.84979,41.9268,67.16542,50.22979,,,44.33542,6.919976
1996.0,,46.31877,78.83714,,54.08761,,79.62738,52.74905,22.5457,77.66277,111.4734,107.3845,44.99222,3.667747,,76.84143,,0.554226,53.96075,43.45031,62.59946,,33.8087,77.25891,89.45928,61.699,81.29331,112.0319,34.70614,,69.6678,24.64936,70.44414,61.41441,82.41695,,76.62435,75.81878,24.9632,60.85876,72.91144,16.12288,8.706882,41.19961,51.3921,70.30591,53.07139,80.98385,62.93503,82.01909,78.35599,39.79275,9.000633,,47.91916,108.8139,63.93011,73.25595,40.77533,46.77908,78.00566,95.88435,29.22508,63.53196,22.7372,36.14389,21.45877,42.86759,71.14572,49.59982,67.17047,75.06327,26.28866,63.57943,101.203,29.27737,34.44475,23.51236,47.64327,,61.57262,63.9186,7.281028,41.78329,,,,70.74339,,,64.55661,76.78638,50.25418,79.88913,18.81069,29.40439,68.57492,35.88547,50.67196,76.1681,110.7512,72.74633,,25.40966,,,45.00352,45.48832,71.74715,,106.1837,22.97101,,76.56024,75.0,,36.25085,74.50573,64.0483,49.49527,50.56162,72.31242,34.78261,54.52157,,3.805619,9.653727,37.8624,42.42427,86.6963,105.6142,84.22666,31.45082,,65.22219,,5.279642,41.48396,9.04712,7.566486,46.86943,50.25425,85.39033,37.32035,39.85847,109.0513,67.60048,,42.03807,47.00855,64.60957,2.335746,88.18285,45.72838,30.49331,72.38551,71.88462,44.30619,69.90743,52.92945,,,47.60305,9.91969
1997.0,,61.65049,80.50104,,61.53493,,80.66019,54.68673,29.56003,78.92724,68.822,73.82743,47.33072,42.48623,,77.25958,,0.909832,56.50179,46.45999,67.42621,,36.75683,78.51144,89.92467,65.48356,83.55964,70.77308,41.11801,,75.62863,27.91611,72.98558,66.69369,84.03016,,78.49114,77.47453,27.03495,64.36291,75.14981,19.70783,11.37608,42.9941,54.24464,71.69116,58.68938,81.95668,65.0522,83.00655,79.78568,42.64249,11.38695,,49.2519,,67.46929,74.16763,44.54098,48.44238,79.75792,101.4626,35.1285,65.88841,27.91438,42.76005,22.79721,45.93887,72.14889,50.49051,73.21659,76.59074,28.82302,65.49007,102.9241,34.37398,38.3355,29.02255,51.45124,,67.05577,66.75591,9.283387,46.20847,,,,70.73948,,,70.28991,77.83642,54.5207,80.68631,21.04825,30.72358,73.76902,43.28707,53.4839,77.15382,76.21816,75.01074,,34.69727,,,47.08508,48.58811,73.63347,,75.18577,25.42261,,78.17509,76.92519,,40.37625,75.44484,69.52234,52.26589,58.18773,74.00226,37.19028,58.67799,,9.699556,11.07875,42.20801,45.54976,86.4832,80.76382,85.93063,33.9933,,68.15097,,6.510213,41.25526,12.29232,8.107149,49.74376,54.44661,85.8323,39.97955,40.10705,72.90076,71.40666,,42.93126,48.72982,66.95004,4.336378,88.98099,49.28996,36.53527,74.07766,72.2035,45.72817,71.95142,56.56138,,29.97485,51.68907,12.34009
1998.0,,74.38309,81.69712,,66.88036,80.59185,81.46011,54.26443,33.25515,79.67646,72.77964,77.46151,51.25239,50.41937,,78.29224,,1.577678,60.83758,47.94442,66.57065,,39.20563,79.29337,89.94081,68.82992,82.91428,74.00816,48.79574,,78.95194,31.17177,74.61081,73.82883,84.75563,,79.27538,78.88464,28.34093,67.55017,76.52567,23.63638,15.48353,44.81318,57.03205,73.00628,63.50578,83.11307,68.78384,83.54703,81.02826,44.16235,13.23399,,49.80066,,70.68507,75.18944,47.48812,50.66418,81.04268,104.3311,39.92991,70.29614,29.3852,48.81222,36.12154,52.0165,73.93523,51.35021,77.1958,78.10918,31.30011,67.51373,103.5915,36.83047,40.41922,32.05764,59.05603,,69.36675,71.77166,17.7271,49.76698,,,,73.00452,,,73.85189,78.583,57.0443,82.94476,22.68717,32.63091,72.73069,50.182,56.20152,77.57388,79.31894,76.80052,,37.94389,,,50.86682,51.90021,77.53186,,78.57396,27.42008,,79.70664,78.65787,,42.89027,75.91934,74.56612,57.1628,65.00054,75.90616,41.49135,61.95227,,15.44723,14.14597,44.8311,51.17069,86.11788,81.70539,85.69779,38.2083,,69.88832,,8.473676,43.9482,18.50262,9.645577,53.05816,58.77421,85.71556,43.22188,41.14779,73.61868,77.09196,,44.33702,51.46011,69.02813,8.010187,90.47926,49.49423,40.48409,75.22756,73.75041,49.05083,73.6579,57.81638,,32.13659,55.24492,15.37155
1999.0,,74.6966,82.74308,,67.36374,81.49921,81.91576,49.63841,34.40066,80.56951,73.02118,76.62907,54.44881,51.71666,,79.27422,,6.207501,62.15229,50.27377,67.60919,,42.24359,80.66898,90.66613,71.12669,81.75134,74.53652,54.10215,69.67099,82.39141,34.30093,75.91533,75.40541,85.29019,69.87999,80.21042,80.84061,30.17761,69.3412,76.57169,31.55155,23.57147,46.11603,59.69126,74.69252,65.60538,84.12261,70.13728,83.9958,82.10489,52.61658,13.88334,,51.69925,,72.54875,75.6236,49.96185,54.48338,82.13693,100.1927,44.58723,73.13109,30.26804,53.69234,43.51546,54.44562,75.0792,53.00369,81.2057,79.40166,33.16151,67.91719,103.2315,39.88593,42.76263,43.5663,61.39234,,71.69958,72.35514,40.49701,53.83271,,,,75.56245,,,74.3892,79.38822,58.39688,83.49585,31.57376,35.28266,74.87884,58.50501,58.89321,76.58134,78.39609,78.43585,,40.8144,,,52.93921,55.45648,79.65292,,76.97275,29.23495,44.2848,81.42606,80.51889,,44.66541,76.8881,77.15311,60.70662,69.70435,77.68243,44.28471,65.38677,,22.53356,26.27564,43.75247,53.58516,84.28925,82.35656,85.71763,41.27275,,70.24675,,12.07108,46.09603,20.85689,19.17348,58.67313,62.37152,86.10472,45.8536,43.75437,73.55507,77.27412,,46.31639,53.217,70.88581,13.20637,90.63795,52.34252,42.77547,76.87355,74.49788,51.07047,75.22214,57.96967,,,58.10633,19.48227
2000.0,,74.73706,84.39793,,66.84227,82.12296,83.80923,50.53443,42.80544,82.61962,76.08696,76.49481,55.74011,57.05189,,80.54763,,16.67187,65.012,53.81513,69.25603,95.09769,45.89744,82.86273,92.07919,73.86031,82.04154,76.40897,59.09355,69.70298,80.35022,38.06147,79.10512,78.25225,86.48339,71.4168,80.89778,83.20597,32.507,69.58353,77.1557,37.88201,46.22245,47.34513,62.34918,77.25642,68.23659,86.94934,70.89134,85.40353,82.75882,54.71503,19.46109,,52.13609,,74.83478,77.27355,52.94888,57.8333,83.86978,96.46259,49.51324,76.49874,33.09303,58.95869,45.12033,56.62884,79.28546,55.7173,82.11913,81.39009,35.82474,68.37347,102.5202,45.14325,47.029,52.14392,60.9143,,73.24031,73.98976,49.96075,58.13257,,,,78.36641,,,75.11942,81.88952,59.94009,85.0951,41.40761,39.04821,73.99922,64.05804,61.45497,81.64148,77.78701,80.29809,,45.54677,,,54.6619,57.81316,80.91885,,79.01628,31.26394,47.4157,83.34814,83.0033,,46.61872,78.02491,80.05291,64.67998,76.71648,79.89874,48.25853,67.21533,,32.83488,31.74065,45.45864,55.69119,83.41654,82.97254,86.87356,44.18519,,71.84389,,20.65611,48.78245,23.40227,30.56238,65.73084,67.94421,86.96643,51.45165,46.4798,74.93639,78.58759,29.0404,49.24712,55.09259,73.00588,20.47452,91.76935,54.11623,44.81789,79.46947,74.62282,50.19696,77.19739,58.53011,,,61.21266,24.55322
2001.0,,77.03277,86.10076,,68.95441,83.27678,86.04698,51.32244,46.78471,84.65971,79.11557,80.09309,56.81915,61.25145,,82.1948,,26.90293,66.04949,57.49628,71.04133,95.66437,48.88462,84.95511,92.98987,76.49644,82.61868,79.74601,63.799,73.57473,83.04191,42.34687,80.66622,81.9009,88.23024,72.66527,81.9526,85.18013,35.39441,72.50682,78.2914,45.38155,63.63622,48.42675,65.41257,80.02962,72.1619,89.17034,73.92691,86.79969,83.77966,57.29706,27.53913,,54.47836,,77.35969,78.55329,56.80557,59.35282,85.61898,94.9093,54.29907,79.38787,37.49993,64.36112,50.29396,58.76873,83.12214,59.28072,83.03545,83.68583,38.25888,69.58386,101.8089,48.91458,49.72021,55.75203,60.51014,,74.92734,76.99861,53.82267,62.00915,,41.67428,92.2491,82.52549,56.66667,,76.14639,84.07153,61.41975,85.53787,45.39779,42.13963,74.49719,68.13708,64.52693,85.88579,81.81986,82.6498,,48.4061,75.13596,,57.23916,60.93418,82.05064,58.7007,82.13022,37.16345,50.25402,86.81196,85.49688,75.1175,48.28512,78.28193,81.63431,68.1701,80.92917,83.39023,51.78822,68.03786,,44.14783,38.5576,46.97825,57.72399,82.48295,85.45407,87.75482,47.22757,,74.53455,,40.28049,53.11701,25.56108,42.35392,70.39884,73.63771,89.09014,54.50897,49.25444,77.88986,79.85312,40.25097,53.32984,58.17901,74.43325,31.58116,91.76655,55.15579,46.7704,81.71541,75.29507,49.98031,79.33704,60.77666,,40.27059,64.69683,29.79081
2002.0,,81.02751,87.29189,,69.67015,85.28225,87.60632,52.73777,46.14579,86.05255,81.03865,81.95489,58.74018,64.81024,,83.98139,,38.40723,66.65909,62.35481,71.14831,93.44977,52.79487,86.87373,93.58752,78.40072,82.01122,82.18391,67.85,76.17409,84.60686,46.22947,82.92507,83.45946,89.49026,73.12899,82.09197,87.24527,37.24177,73.55097,78.55626,52.57169,71.58132,49.7296,68.20914,82.51391,74.73297,90.57452,74.50696,88.46921,84.83437,60.5095,30.11433,,59.16847,88.42945,80.16738,79.39164,61.42701,62.52287,86.84748,92.01814,58.48131,80.71506,40.13726,67.76241,56.28065,61.82665,86.95882,62.34968,87.75804,85.72849,40.9937,70.85974,100.8957,51.76969,50.6987,56.94194,60.64067,,76.45668,79.12551,59.54577,66.0715,,47.57576,83.21085,82.31461,59.43522,62.04326,76.36075,85.81323,62.61801,88.04235,47.78268,49.09205,77.61098,71.56487,67.38144,86.80443,85.93577,85.10187,,48.85006,75.42619,,59.46903,64.862,83.54292,63.17672,84.19144,41.94948,52.13863,89.66593,86.59699,74.90962,50.06419,79.24081,81.79095,70.0494,82.46697,86.39257,57.21131,71.91855,,54.0801,44.64535,47.91436,60.60007,82.57428,87.4428,87.4113,52.02441,,75.92759,84.87525,48.13149,57.77256,28.14921,48.93093,72.73841,79.14638,91.01093,61.06079,49.34065,80.26172,80.38043,45.17954,58.85431,60.58879,76.46935,45.83501,91.58639,54.99047,53.30337,83.01144,76.69216,51.846,81.04833,65.66937,88.77841,45.19912,70.63321,36.43304
2003.0,,82.95914,88.78319,,72.93224,86.98302,88.77076,53.8565,51.05914,87.41989,82.27425,83.63767,62.0392,66.33238,,86.52187,,49.35817,68.88422,71.53027,72.27022,93.69898,57.64103,89.2702,94.18487,80.60395,82.93702,84.91843,72.68447,79.06794,85.61213,50.59476,86.3593,83.55856,90.3971,74.57875,83.28507,89.05568,47.46996,75.42964,79.8217,58.90635,77.25697,52.01573,71.8015,85.02141,75.7341,91.38216,77.61021,90.32571,85.98947,63.39378,40.59274,,69.24655,85.29198,82.99776,81.10247,64.86838,66.26235,88.35804,89.63719,62.96729,82.14157,51.65648,70.92458,60.10332,64.4998,90.01232,63.63528,88.34561,88.05134,45.14605,72.52112,100.6322,55.10273,55.65449,58.63588,61.20363,,78.16583,81.90668,68.76881,72.56711,,52.49111,81.38757,83.16595,62.20549,66.1562,75.49458,87.57354,64.46078,89.01674,53.33672,48.25552,76.63444,74.81883,71.1261,87.5471,84.81912,85.56018,,51.35564,76.50845,,62.5328,67.38854,84.39805,67.73975,82.96178,47.83768,54.90323,91.54174,88.75138,75.08134,51.50396,80.37762,83.64041,71.60653,83.12216,89.17354,65.35764,75.0857,,62.39237,50.74537,51.48388,63.19375,82.97004,87.4076,87.837,57.20821,,77.538,86.01163,52.88504,62.42243,30.90663,60.18619,78.96056,83.53439,92.76494,65.51212,50.97017,79.51654,81.83771,52.54601,65.70414,62.87987,78.53694,57.44815,91.32874,59.7778,63.63301,84.89588,76.85014,53.52263,83.22071,65.74543,89.82955,50.09526,74.64904,44.21801
2004.0,67.13728,85.35599,90.42706,,77.95623,88.74793,90.63386,57.4696,55.23395,89.25333,82.98959,83.29753,66.74627,70.40993,,87.37143,,58.3741,71.94043,76.24925,73.30214,94.4855,61.65385,90.92818,94.94109,81.4541,86.10858,86.13274,76.9761,82.60618,83.99336,56.82534,88.33125,85.86486,91.89576,76.89988,85.279,90.0837,71.89177,78.13061,82.96363,63.91174,79.37467,57.89086,75.41233,87.60543,78.04253,91.54736,79.80472,92.26057,87.14476,66.96891,47.89932,34.96334,79.07735,86.02648,85.4038,82.97831,69.78462,69.35578,90.02838,89.30839,68.07632,83.8299,62.52079,75.70952,63.74587,66.99068,91.99226,65.64082,87.98012,89.94939,51.2457,74.43916,100.6235,58.89493,62.24881,61.03503,64.05714,,79.97504,84.84767,75.96603,76.88083,,56.60064,79.59904,84.38048,65.49387,69.47951,76.37341,89.52189,68.4459,90.42396,59.99265,54.98996,75.34167,78.32665,74.85441,87.15432,82.17054,87.94743,,55.58833,78.38303,61.04258,69.01595,70.55202,85.63045,70.55298,83.1564,55.01228,59.55365,92.6985,89.15475,75.55134,55.3359,80.53578,86.70294,75.04296,86.08945,91.28282,68.17438,77.34369,,69.78896,56.27084,57.79098,65.94373,83.21359,87.84759,89.30503,61.06046,,80.99031,87.24234,58.71634,65.69086,35.01309,66.19615,84.9209,86.53576,93.11518,67.76923,52.93624,79.81643,84.13867,56.30102,72.91413,65.24217,81.41268,62.38802,92.79713,61.97461,69.4675,87.16874,79.12495,57.67435,85.50218,76.47059,88.87311,56.36473,74.13082,52.1617
2005.0,74.08618,87.33819,92.34322,,78.39971,90.6116,92.68935,62.97343,62.5536,91.73585,87.4489,88.6323,71.44803,73.95776,,88.76205,84.64546,64.42114,75.82364,81.48722,77.74778,95.67318,67.0,92.94092,96.05375,83.94022,87.64077,89.47905,80.85972,85.09557,84.35763,64.66711,90.59531,87.45946,93.31806,79.28982,86.71331,91.72125,74.90739,81.05567,85.28833,69.40159,81.097,60.66863,78.90003,90.55669,81.23423,92.31828,81.6802,93.87132,88.93728,72.49568,55.29471,45.93267,82.91082,88.91911,88.43132,85.86247,76.14019,74.15988,91.95,90.12472,74.07321,86.61069,71.25682,78.4068,70.41679,69.50182,94.22738,68.26675,89.14968,91.72993,58.96334,77.03422,100.3337,63.43888,68.38867,63.69958,68.92685,,82.70028,87.1842,81.4111,81.14868,,62.61977,81.70856,87.66986,71.66839,71.86813,78.40379,91.75138,73.06645,91.22113,67.05135,65.08822,76.32064,81.4504,78.45042,87.61102,87.42156,90.59451,82.68635,62.65521,80.08903,64.96611,77.38459,74.03397,88.22099,72.14811,89.66737,64.83807,65.27026,94.26337,90.52072,77.01555,60.35084,82.8193,88.10556,80.02577,87.9034,93.36148,72.82609,81.44049,,76.06658,63.40897,63.00044,68.84353,83.69053,89.34354,89.72363,65.44057,,84.7886,88.71277,68.1814,71.12654,41.01571,72.74814,87.22148,88.65718,93.53492,71.0889,53.41645,85.25082,87.89692,60.29127,79.23264,69.72934,83.03946,67.49098,94.93951,67.29993,72.73167,90.12616,82.07904,62.45232,87.92792,77.89046,87.64205,63.02211,75.65562,61.70841
2006.0,79.11264,89.43163,94.36164,,80.67241,92.23049,94.00567,68.1541,64.27096,93.37903,90.73764,90.70892,76.28246,79.3283,,90.88328,89.75495,68.89918,77.59589,84.8963,83.42933,95.81978,74.70513,94.80162,97.07145,86.78764,89.08524,91.67594,84.33533,87.96692,88.44262,72.085,92.85764,89.67568,94.79763,82.05429,88.62308,93.48617,80.58009,82.60319,87.80211,74.64103,83.77205,65.33923,82.33939,93.74028,84.83283,93.76836,83.72003,95.44378,91.00837,79.15371,61.74936,61.86606,84.61588,90.66921,91.2577,89.51331,81.1362,79.11165,93.976,91.92744,78.20483,89.37342,79.34106,81.48559,79.642,73.72418,97.93207,72.82305,91.02829,93.67317,63.9748,81.83988,100.5883,68.97183,72.5252,67.2293,73.16127,78.25008,89.71946,89.13916,86.74277,84.49391,,67.33621,82.90092,89.7701,76.53583,76.23236,81.3354,94.19776,77.85948,94.21761,75.68358,72.09539,78.41063,84.4066,81.98841,90.42777,88.77815,93.10652,85.10459,66.01707,82.68698,73.57094,82.2142,80.64756,91.41516,75.73473,89.70276,70.17114,71.23609,95.30168,92.62926,79.70897,65.13258,84.85567,89.86885,84.38574,88.88347,96.26284,79.79196,84.57225,,81.08026,69.53976,68.5967,73.15485,85.28373,91.24428,90.58758,73.03055,76.81755,88.21021,90.57156,76.175,75.15048,50.48429,80.95501,91.13191,90.83631,94.80748,74.77107,53.22762,87.14104,92.03866,66.31036,84.10475,75.52232,86.45046,73.96833,95.50894,72.15591,77.37667,93.03358,84.32852,67.07515,90.40736,80.77248,88.20076,69.85673,78.11529,67.29518
2007.0,85.98007,91.97006,96.30785,87.55199,84.22948,93.53709,96.07128,79.45789,69.67747,95.08139,91.90821,90.49409,83.23604,85.99385,92.61407,93.14864,91.16267,74.62444,84.34955,87.9876,86.79506,96.74551,80.0,96.82884,97.78235,90.61347,93.37426,93.43715,89.01055,91.89551,92.34382,78.83045,95.05842,92.23423,96.98358,86.12838,91.84206,95.06914,85.52975,85.82549,91.95675,80.3473,85.67878,71.50934,86.64987,96.35263,90.4298,96.09031,87.74169,96.86398,93.12235,86.45941,68.38162,73.11353,89.15902,94.83134,93.89965,92.96745,86.67152,88.7634,95.98456,93.79819,83.62928,91.96461,84.54364,87.97904,84.67552,78.13892,102.7279,76.51239,91.49788,95.38142,69.91695,85.72243,100.6322,76.45309,75.63068,74.1189,78.77256,81.06106,93.73968,91.39846,90.7846,87.92474,92.71845,75.00846,88.08305,92.3044,81.03889,82.34014,86.00175,96.37604,85.70261,96.16014,84.86816,79.51254,83.73801,87.75487,86.37632,92.46316,90.03322,94.27154,88.80515,72.38307,86.78996,79.81674,88.17811,87.78132,93.26794,80.69412,89.74699,73.95197,79.16249,96.83972,93.28933,84.34563,70.08201,88.40451,91.46736,86.84493,91.00606,98.6251,86.29032,86.14371,,85.00005,75.80342,74.82567,77.78513,89.52752,96.60331,92.49434,78.62723,82.07547,92.24993,92.83486,81.04389,79.51643,59.84642,86.13569,93.64416,94.15864,96.90478,80.80965,56.05974,87.95892,94.03283,75.02854,89.01836,81.46961,89.41016,80.44513,97.22471,76.55514,83.65606,95.68752,90.43067,72.63735,93.12387,85.27721,92.02652,75.37899,82.93907,74.46116
2008.0,108.6948,95.02427,99.43774,98.27995,91.90713,98.52544,99.1697,95.97159,86.68361,99.35001,99.2382,100.1701,90.63716,96.61303,95.87069,97.33059,98.20994,85.65692,96.16463,92.98406,93.8325,98.76353,90.10256,99.12395,100.1546,98.51137,98.90636,99.34186,95.23992,93.45845,98.59959,89.413,99.49813,98.0991,99.52272,96.42614,97.68314,98.31696,94.6348,89.61501,98.01427,89.35921,92.87609,84.58702,93.52632,100.2793,99.80339,100.0092,94.43155,99.58863,96.47654,95.10363,79.6731,89.97616,93.12094,102.3667,97.7991,100.4358,96.51268,95.95503,99.26937,97.83447,93.16589,97.55327,97.4634,93.29967,93.03137,84.84204,106.899,86.2144,95.70137,98.57195,85.29496,97.69962,102.0197,89.55707,87.05404,92.28238,98.46337,92.13843,98.70817,95.67033,97.71141,93.43703,97.35032,88.12765,97.20909,97.42688,93.01033,91.16356,95.39821,99.65464,98.91068,99.70284,95.81367,86.90443,93.8233,92.2523,93.12425,100.1674,98.31118,98.28531,96.58123,92.63177,94.6631,91.39586,94.65623,96.27389,98.33166,88.03171,99.89384,82.5164,94.8574,99.24764,96.79135,94.80296,83.93203,96.11507,96.76136,93.97552,94.96426,101.178,95.07948,94.66428,,91.66881,86.49986,86.37756,85.29665,95.00731,102.1647,98.62466,92.24917,88.81479,98.94547,96.82059,91.10223,88.20274,78.99215,98.80162,97.95009,99.47618,100.2741,91.0381,76.78121,95.65613,99.19083,90.38501,98.31809,91.27493,93.80772,88.84692,100.6572,85.77533,90.24666,99.36106,99.53362,89.42926,97.48673,95.14029,100.625,89.6831,91.27838,83.72219
2009.0,101.2915,97.1784,99.4681,99.8139,95.1386,97.9844,99.66586,97.26711,95.83345,99.29721,99.66555,101.0115,95.55119,99.27297,98.55051,99.33827,97.9927,96.69633,99.38169,97.52915,97.25222,99.78489,97.38462,99.42079,99.67337,99.9737,98.18629,99.85169,99.24211,97.53563,99.57682,96.42366,99.82404,99.0991,99.84727,98.04406,97.68926,99.59971,96.00133,97.98455,98.09567,96.47923,97.66854,94.59194,97.22818,99.99071,99.71878,100.0,97.48647,99.67589,98.56557,96.73575,95.01055,94.19069,97.36866,99.51941,98.98251,100.1258,98.30749,98.7879,99.44347,98.40136,98.2866,99.8736,97.8473,97.2272,97.4995,93.09437,102.1119,96.56514,98.8756,99.34924,93.47079,96.97507,100.6586,96.10914,96.22055,98.58811,97.81068,101.1832,100.7395,98.30748,97.8477,97.73556,98.53358,94.67327,99.60033,97.27398,97.37499,98.00997,99.64633,100.0214,102.3965,100.8121,95.75744,94.68604,98.07236,97.13925,97.02114,99.42723,100.6368,100.3339,99.91648,99.66592,98.68269,94.85855,96.75847,98.7155,98.91013,96.33604,100.3627,92.86095,98.35479,100.4285,98.91823,98.09291,94.12435,98.42823,99.60162,97.95962,98.59757,100.3326,97.55727,97.26973,102.7289,96.78784,96.57478,97.55845,93.39983,99.05626,99.868,99.21318,98.79054,95.44838,99.4773,98.9499,98.49696,96.03529,92.38743,98.63569,99.53209,100.311,99.95636,97.81883,101.1626,99.20029,98.32796,97.08818,99.72096,97.67331,97.15575,94.40072,99.77689,96.93875,96.62517,99.00779,99.95319,95.43695,98.72705,101.1579,98.19129,94.53295,97.8644,94.9354
