date,CPI,country,PriceBasket,HHI_titles,ExclusivityShare,GoogleTrends_torrent,GoogleTrends_watch_free,Lumen_DMCA_count,PiracyIndex,Income,PriceIncome,PlatformCount,event_price_hike,event_dns_block,event_major_release,PiracyIndex_lag1,PiracyIndex_lag2,PiracyIndex_lag3,PriceBasket_lag1,PriceBasket_lag2,PriceBasket_lag3,rolling_mean_3,month_sin,month_cos,FragmentationIndex,month
2016-07-01,106.1851,Albania,38.96,0.3846877869605142,0.9515151515151516,,,,0.5778634204839069,,,,,,,0.5778634204839069,0.5778634204839069,0.5778634204839069,38.96,38.96,38.96,0.5778634204839069,-0.4999999999999997,-0.8660254037844388,0.8330380732641138,7
2016-08-01,106.1851,Albania,38.96,0.3846877869605142,0.9515151515151516,,,,0.5778634204839069,,,,,,,0.5778634204839069,0.5778634204839069,0.5778634204839069,38.96,38.96,38.96,0.5778634204839069,-0.8660254037844385,-0.5000000000000004,0.8330380732641138,8
2016-09-01,106.1851,Albania,38.96,0.3846877869605142,0.9515151515151516,,,,0.5778634204839069,,,,,,,0.5778634204839069,0.5778634204839069,0.5778634204839069,38.96,38.96,38.96,0.5778634204839069,-1.0,-1.8369701987210297e-16,0.8330380732641138,9
2016-10-01,106.1851,Albania,44.95,0.3846877869605142,0.9515151515151516,,,,0.6178417578821473,,,,,,,0.5778634204839069,0.5778634204839069,0.5778634204839069,38.96,38.96,38.96,0.5911895329499871,-0.8660254037844386,0.5000000000000001,0.8330380732641138,10
2016-11-01,106.1851,Albania,44.95,0.3846877869605142,0.9515151515151516,,,,0.6178417578821473,,,,,,,0.6178417578821473,0.5778634204839069,0.5778634204839069,44.95,38.96,38.96,0.6045156454160673,-0.5000000000000004,0.8660254037844384,0.8330380732641138,11
2016-12-01,106.1851,Albania,44.95,0.3846877869605142,0.9515151515151516,,,,0.6178417578821473,,,,,,,0.6178417578821473,0.6178417578821473,0.5778634204839069,44.95,44.95,38.96,0.6178417578821473,-2.4492935982947064e-16,1.0,0.8330380732641138,12
2017-01-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.6178417578821473,0.6178417578821473,0.6178417578821473,44.95,44.95,44.95,0.5620233954914828,0.49999999999999994,0.8660254037844387,0.810730953916158,1
2017-02-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.6178417578821473,0.6178417578821473,44.95,44.95,44.95,0.5062050331008183,0.8660254037844386,0.5000000000000001,0.810730953916158,2
2017-03-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.6178417578821473,44.95,44.95,44.95,0.45038667071015376,1.0,6.123233995736766e-17,0.810730953916158,3
2017-04-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,0.8660254037844387,-0.4999999999999998,0.810730953916158,4
