Unnamed: 0,Angola,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Ethiopia,Finland,France,United Kingdom,Ghana,"Gambia, The",Greece,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Mali,Malta,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,EMDE South Asia,Saudi Arabia,Sudan,Singapore,Sierra Leone,El Salvador,EMDE Sub-Saharan Africa,Suriname,Slovakia,Slovenia,Sweden,Seychelles,Syrian Arab Republic,Thailand,Tajikistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
2010.0,52869.8,1541.657,9244966.0,68175.0,1010.333,212215.5,144940.1,26577.6,90.71197,407431.8,19323.15,20512.07,14.32708,4801.533,25416.11,545.436,6385.664,199614.9,430.4012,4651.341,111.3848,392341.5,186097.5,71390.71,1573446.0,39742.7,7320.292,3177.11,133020.9,1261855.0,36.67454,96252.0,6813.417,57060.07,2264532.0,985365.3,17538.8,29223.88,4736907.0,246257.4,11585.57,,69287.01,695676.9,265954.3,8033.192,,28027.55,8467.516,,9974401.0,389666.1,6310.07,11.78807,94724.4,157561.5,10346.91,120731.5,4593.044,50986.44,444105.0,,7036.964,772074.0,5161.844,465800.4,67.35755,806546.7,4249.683,22039.28,8612.888,20638.95,14111.8,8806.301,17776.07,1522.377,,297760.4,4021228.0,2603.42,2713.84,3721.737,,2896.776,556090.9,2253.126,1079.521,199042.1,3923.822,521.0771,1822.383,533365.3,130546.0,886.536,31425.52,36647.72,21075.98,15633.53,35719.82,51492.6,,159810.7,49475.47,10.52637,,49473.62,392533.9,,60425.88,,11561.47,353324.9,339.3819,4511.556,202001.7,2048.311,65.26886,24.71469,158448.0,218.0635,2076.268,193492.0,1337.812,16.98427,11181.55,16417.23,152346.5,260430.9,,2164.331,51153.3,6.704416,1278493.0,2854.315,71873.24,14007131.0,,91171.1,7203.567
2011.0,66509.22,1954.988,10767674.0,82979.0,1326.849,269982.6,169843.2,34471.07,118.2155,476787.2,24469.11,28234.99,12.09126,5859.546,41254.07,680.6308,8346.775,253155.0,473.9578,5814.304,60.90022,461550.9,223524.0,81844.07,1890750.0,56834.83,8126.014,3542.06,163067.7,1479702.0,30.88427,113049.0,8341.131,73709.87,2712395.0,1218446.0,22331.33,29107.86,5738315.0,298847.2,16702.83,,79370.08,833776.6,302624.6,12880.71,,33718.84,10387.7,1128.171,11634449.0,430024.6,7964.692,13.3674,111354.9,203289.4,14103.72,129575.2,5332.634,58210.35,525173.0,,8014.551,824084.0,5761.598,555473.1,101.9556,988017.7,4273.18,18302.69,10573.15,28004.24,16710.1,11840.66,21646.59,2217.022,,349786.0,4882879.0,3344.073,1505.372,5210.876,,4751.928,662084.6,2572.464,1494.382,228722.0,3895.052,623.7718,2241.483,617100.9,160361.4,882.9538,37671.85,46986.14,25120.61,19834.02,46243.03,48381.69,,190293.9,59606.38,12.63908,,63041.94,514321.4,,75374.58,,9287.501,416509.5,347.7064,5305.963,240893.3,2418.027,79.08616,29.26244,187102.2,267.883,1385.315,222498.7,1197.941,17.66999,14558.9,17843.44,151221.8,290965.2,,2523.458,68351.88,7.952308,1482507.0,3480.28,96364.5,16527215.0,,108772.7,8996.324
2012.0,71281.15,1967.987,10461798.0,79981.0,1430.91,256872.1,159160.7,32661.05,130.8472,446966.8,25297.18,26672.44,9.857477,5151.499,46018.25,673.1763,11236.56,240966.1,562.2936,6079.134,28.18814,461855.9,214067.3,78396.58,2042498.0,60052.56,8737.579,3432.497,157123.0,1407053.0,34.21818,106245.0,8934.415,71851.88,2878253.0,1219830.0,23777.75,26762.68,5918849.0,286641.3,16097.36,,73317.95,732695.4,298421.3,13439.02,,35409.02,9959.193,1408.105,11297942.0,444464.0,8352.219,12.35132,102906.6,190331.4,15832.32,120033.4,5069.813,54023.41,502518.0,,7883.096,796534.0,6137.353,548279.2,119.0067,996810.1,4487.806,13881.11,9806.68,29533.9,14091.0,12647.56,21458.61,2167.071,,370327.6,5078982.0,2968.556,2944.055,5735.514,,4403.975,661112.9,2653.623,1249.046,227918.0,4158.661,594.6933,2675.625,598419.8,160744.1,879.4718,37342.41,52063.95,24443.48,21884.1,47434.04,52141.62,,184474.4,58208.24,11.71183,,57999.11,527958.9,,76487.5,,3356.984,416692.4,1010.68,5338.349,234592.0,2534.225,80.05563,27.1009,172722.8,270.7614,1148.691,229047.9,1068.258,17.86,,16997.34,157438.3,283440.4,,2814.436,68947.04,8.806321,1545820.9,3031.449,114853.4,16388373.0,,99881.15,9347.983
2013.0,67880.2,2331.227,10638158.0,75964.0,1483.59,252915.9,167297.2,31705.71,99.34509,467437.1,28387.16,29601.42,8.952153,5683.381,37228.75,434.6615,11680.39,233173.6,464.9671,8090.785,167.5227,465335.7,217243.5,77235.62,2210624.0,58760.38,8647.984,3323.854,162374.6,1446861.0,35.52916,110543.0,9416.736,64958.4,3062331.0,1225711.0,24845.65,21347.13,6105528.0,311494.5,16347.86,,74603.47,769834.7,299665.5,13670.19,,36280.96,10003.98,1356.945,11517267.0,458423.8,7807.178,12.69927,108136.8,182706.2,18439.76,118384.4,5014.009,57058.1,520723.0,,7942.307,717635.0,5888.623,559863.0,114.9323,985169.7,3932.005,16974.26,10397.51,32629.14,14139.8,13360.07,21993.27,2430.801,,379544.5,5217046.0,3159.123,1620.421,5240.787,11222.91,4274.62,635188.3,2869.019,1170.877,228327.2,3826.207,596.5307,2445.762,622877.7,155988.7,875.6527,39452.57,56554.63,25015.8,20060.15,42855.87,56733.91,,206309.0,62865.33,13.60824,,65973.46,521838.2,,83364.78,,7174.934,419710.3,1512.851,5524.51,233817.1,2462.846,85.28166,28.66097,167687.4,375.3516,935.3622,228630.1,900.1169,15.80541,,17044.12,145480.0,286902.3,,2827.771,63449.34,9.003647,1578516.8,2093.042,131653.2,16748294.0,,96255.31,10607.36
2014.0,58615.23,2429.904,10769227.0,68407.0,1523.043,240568.1,170277.4,28153.22,122.4318,471789.7,29984.05,29340.48,8.406974,5890.064,36025.95,358.8368,12315.95,221591.3,471.4803,8541.144,118.9191,479404.1,227869.7,75359.1,2326352.0,54749.13,9131.347,3288.532,175178.2,1493612.0,36.06736,110717.0,9906.233,60075.11,3202182.0,1208728.0,25668.03,20139.81,6189608.0,318919.5,15945.32,,74404.84,771630.2,289061.1,13194.32,,36059.49,10801.43,1162.8,11652132.0,472737.1,8120.511,13.87176,112700.9,176434.5,19668.6,123121.5,5084.504,57652.17,530243.0,1454.717,8392.229,691816.0,6045.335,572572.7,102.0338,975194.3,3311.9,15276.35,11133.23,32347.04,15132.3,13799.34,23887.75,2349.493,,396272.9,5294329.0,3688.648,3183.158,5030.236,11347.46,5732.26,584903.5,3091.551,1352.498,233982.8,3817.565,502.1365,2689.679,623413.4,144510.0,871.9419,41572.83,52773.89,24541.44,17950.04,39611.5,61975.99,,222566.1,63813.56,13.07498,127306.6,69701.14,497867.6,,86457.39,,4308.261,415287.7,1279.024,5299.68,218836.9,2115.431,85.97609,30.52441,164710.6,335.1785,867.6414,227553.0,894.9646,,,16784.97,141369.2,295653.5,,2725.802,54227.54,9.053567,1621873.8,,150249.1,16961013.0,50.31398,93331.74,9677.222
2015.0,33103.9,1931.688,9423808.0,56784.0,1480.516,188115.8,146029.4,15566.0,126.9468,396919.0,32507.75,25541.8,8.794039,5099.065,26586.5,324.4728,8761.822,186961.0,482.4608,6249.729,76.25864,410194.5,210795.1,62112.85,2284309.0,36062.2,9191.699,3386.72,157890.3,1323837.0,30.24932,94681.0,9428.781,34679.56,3093512.0,980370.0,18318.07,22993.34,5567679.0,277299.1,12857.82,,59803.77,561397.6,280793.7,10296.32,,28619.7,10663.23,1132.152,10153960.0,465860.4,8213.937,12.83733,100339.0,150517.2,17163.55,124899.6,4785.517,53427.5,456226.0,1248.808,7822.786,625738.0,5911.541,526948.7,54.08683,859772.5,2948.034,11272.97,10557.31,25400.53,12946.6,11661.41,22382.05,1974.062,,380206.7,4823548.0,3378.97,1770.619,3997.043,11402.92,4726.457,406720.7,2664.116,1010.252,199172.2,3248.461,232.2235,2425.84,501891.4,103929.9,868.2465,34282.36,34800.38,21888.71,15980.72,34393.47,58791.32,,200488.8,55022.51,11.10953,77440.61,60632.91,342149.1,,83224.17,,3156.059,357597.8,588.3537,5497.562,165908.5,1617.927,75.09192,26.58199,139959.0,244.9559,903.0167,214481.8,1172.51,,,14068.42,155793.5,263169.7,4917.17,2668.407,38235.63,7.727248,1503328.5,,161849.1,14990014.0,52.5819,80986.44,7004.265
2016.0,29119.28,1963.332,9341593.0,57910.0,1786.06,192122.6,145409.3,13155.45,115.2211,398793.7,34111.65,26717.49,6.616294,5323.366,23450.4,260.4918,7079.23,179667.2,513.3469,7365.664,,394059.9,214138.3,60723.58,2094859.0,31665.55,9918.324,3004.382,162765.4,1333157.0,22.48457,94824.0,9823.956,30020.83,2903280.0,936025.4,16762.58,27337.38,5289034.0,281702.3,13169.57,,57414.82,555386.2,299030.6,11215.86,,28181.51,10451.82,1426.363,10064294.0,461437.5,7959.326,13.64043,103139.3,145004.4,17757.39,132126.1,4494.356,52259.19,462257.0,1187.445,7524.057,642408.0,5699.177,495025.6,46.16089,837458.5,2975.886,11126.04,10317.35,25029.18,13170.3,11614.96,22790.57,2040.467,246.9709,373468.6,4551855.0,3903.522,,4326.454,11837.11,4923.692,372049.6,2379.632,,189701.6,3190.219,139.2342,2246.479,500635.5,89482.56,725.5131,33800.85,26337.48,20365.08,12924.68,36920.51,57370.31,,205168.4,55445.3,11.95713,57348.97,63635.78,280290.0,,83523.96,183247.4,3098.932,337758.3,75.80562,5424.79,157348.7,1424.294,76.98018,27.69139,139314.8,282.0293,,215508.6,,,,13551.92,167971.5,256270.5,4459.028,2926.309,36289.79,7.018708,1451459.0,,176313.8,14629102.0,56.28234,76121.9,6533.803
2017.0,,2302.264,10262673.0,58643.0,2070.117,231165.8,160740.9,15153.14,,429964.9,34819.0,31580.39,6.930398,6387.451,29111.04,284.5096,7834.529,215042.6,484.1639,5978.41,,424240.2,224233.8,68879.55,2257230.0,37919.42,10615.68,3343.126,182148.7,1445759.0,20.12968,101584.0,10112.54,35164.0,3192936.0,1099459.0,19108.5,30113.72,5934522.0,312900.4,14544.93,,67449.24,606205.2,339421.8,13783.21,,32633.71,10970.14,1439.137,11093585.0,497913.8,8642.493,15.76615,113570.3,168717.5,19458.28,138789.8,4886.204,52949.99,512002.0,1367.787,7523.13,699066.0,5755.8,573662.8,55.27077,941607.0,2837.134,12698.8,11356.37,29873.76,14291.3,13168.68,25636.13,2408.986,329.8792,410034.3,5086407.0,4600.141,,4168.619,13890.91,6211.622,437880.9,2353.158,,217868.9,3729.89,136.8802,2377.686,576143.9,104322.0,724.6757,38061.69,32378.28,21511.06,13840.42,45353.71,68680.72,,231463.4,62244.02,13.24042,67537.97,70825.49,351619.4,667.9405,88199.27,221438.0,4057.408,373235.3,114.2515,5750.415,179262.6,,83.36572,31.94352,152952.8,,,236665.3,,,,14221.08,,291277.8,4143.44,3455.84,43231.31,7.841886,1547195.3,,215151.9,16196056.0,45.03432,88873.78,8140.047
2018.0,,2873.812,11124903.0,61781.0,,257289.0,177312.7,20787.56,,468093.0,38569.13,33814.03,7.438237,7189.144,33877.59,,8958.337,232076.5,,6587.346,,452367.2,238332.0,74885.16,2502160.0,41929.57,11255.97,4880.067,202556.1,1556240.0,,108552.0,10632.82,41765.83,3529909.0,1297569.0,21612.6,32442.65,6679188.0,336698.2,17010.72,,75191.11,687318.1,353338.5,14945.35,,39533.24,10960.74,1373.399,12113659.0,531251.9,8632.195,17.23691,122196.9,179967.7,22213.74,166281.7,5626.106,53920.38,550246.0,1885.089,7754.986,738710.0,6056.606,604866.5,72.08932,1023685.0,2946.443,,11868.76,33353.94,15688.4,15097.05,29402.1,2714.41,343.1719,450492.7,5668707.0,5755.098,,4072.323,16695.55,6999.117,551768.1,2357.942,,248891.1,4176.184,169.3371,2528.221,648590.9,123080.8,784.9074,39622.27,41751.09,23365.82,14755.03,49241.99,69194.43,,264659.7,68391.21,13.67104,84465.32,79963.09,443784.2,701.0938,97145.53,294359.9,,411721.9,207.8351,5905.417,192018.3,,93.40566,36.49745,165974.2,,,253311.4,,,,15578.79,,307761.0,3926.84,3638.566,47338.37,7.555228,1665786.8,,243276.8,17795546.0,45.45218,94184.64,9069.614
2019.0,,2718.988,10786316.0,65115.0,,271226.1,171881.3,19886.46,,446728.8,39030.71,33493.47,8.181784,6583.182,32933.92,,8741.778,221617.2,,5202.308,,448856.5,243747.6,68686.89,2498884.0,39539.81,11362.92,3558.786,199786.4,1486631.0,,110318.0,11196.99,35822.78,3522540.0,1268354.0,22319.47,34027.24,6580865.0,324387.0,16105.76,,72816.65,638777.6,366459.7,15683.07,,37933.3,11168.42,1514.966,11721345.0,509287.3,8787.634,17.07624,122183.0,167584.6,22817.53,171228.2,5256.589,51495.34,539826.0,1649.705,8333.389,705832.0,5839.331,542058.7,64.60031,1017732.0,3716.361,,11938.63,33187.35,14824.8,14526.55,29536.29,2786.17,356.917,460433.4,5625287.0,5980.365,,4251.538,18273.53,7646.034,501077.7,2219.296,,240003.6,3873.539,179.951,,643025.3,104036.0,,39413.39,38709.31,23475.69,14641.37,48007.23,70807.76,,267295.6,66989.01,12.70505,72991.51,77204.0,419939.9,779.4454,98464.41,261794.1,,390715.6,460.7706,5901.045,181973.2,,89.98894,37.59131,160881.6,,,246628.9,,,,14964.77,,304181.5,,4088.674,50076.76,7.709987,1645940.4,,263313.8,17355942.0,49.22716,89710.69,7063.415
2020.0,,2535.834,9959958.0,54884.0,,250444.7,163002.4,12598.3,,421724.8,32036.04,32051.89,8.068093,6167.861,29020.6,,7006.519,209776.5,,4360.82,,390824.0,240237.9,73916.38,2551715.0,31136.92,11620.68,3097.509,192616.0,1379194.0,,107442.0,10336.87,23781.7,3564447.0,1140764.0,20399.06,30869.43,6264488.0,299117.4,16342.09,,65510.89,560699.7,313305.3,14477.57,,35281.9,11118.82,2562.714,10776355.0,506382.2,7716.541,17.0033,119958.2,163218.1,20442.6,184702.9,4637.958,47337.24,498887.0,1254.334,7939.88,638563.0,6010.779,512033.6,39.9043,932602.8,3525.187,,9918.386,32732.46,13712.8,15196.28,27897.06,2460.018,286.5285,416326.4,5430990.0,5521.735,,4040.929,16943.75,7480.54,364049.6,1796.79,,234519.5,3124.878,95.35778,,600707.4,82866.57,,38590.95,30497.03,21945.09,11584.68,42327.07,65075.53,,272860.5,61552.82,11.5801,51306.82,70981.7,333185.9,1076.799,85361.14,173546.7,,374651.5,360.1377,5033.1,173978.2,,87.05254,37.58798,155649.4,,,232385.8,,,,13831.9,,318735.5,,4483.251,49011.95,6.876871,1429995.4,,283610.6,16208662.0,38.41099,85581.63,7796.785
2021.0,,3555.191,12331077.0,77934.0,,343754.1,195719.3,21648.1,,548663.4,41831.95,41417.27,12.3341,8613.988,39822.55,,11008.27,278822.7,,7420.47,,507593.2,284277.9,94839.28,3357945.0,41258.81,14345.15,3942.096,227496.3,1629936.0,,125140.0,12477.45,36992.83,4614492.0,1530243.0,26676.8,51575.19,8242493.0,373821.4,21532.23,,81107.89,701914.3,330356.6,14725.98,,47200.87,13638.18,,13437469.0,638960.4,10268.23,21.77829,141211.1,231082.9,29263.26,195909.1,6016.659,56285.05,613385.0,1435.151,9363.259,755331.0,6741.58,643676.0,62.51524,1187333.0,3837.336,,12481.39,40651.36,16644.3,19378.48,36639.11,3127.482,289.6688,494207.3,7113314.0,7161.919,,4234.257,,9206.196,563629.9,1963.604,,298764.1,3532.443,114.4941,,811871.5,170816.4,,44814.55,44295.11,28729.48,16687.05,62825.69,74610.23,,342092.6,75248.94,13.99043,87229.69,88476.34,491025.2,997.2178,113570.3,275638.9,,456514.9,,6585.491,234030.5,,104.8181,46.76011,189447.6,,,272503.7,,,,16735.95,,411440.0,,4474.899,67892.58,9.480105,1757823.0,,336350.9,20539493.0,28.90659,122367.4,11117.42
2022.0,,4320.192,13466958.0,88446.0,,411554.1,204806.4,40917.8,,637513.7,51029.64,49966.27,15.0555,9685.636,37535.27,,,333658.0,,8337.936,,598923.4,291011.0,98530.86,3549550.0,56894.29,15733.4,4394.461,242104.4,1676656.0,,130985.0,13775.35,,4980594.0,1712144.0,32653.5,,9244253.0,409617.6,22372.51,,86099.27,661638.1,421191.8,17527.17,,57569.29,15638.93,,14825453.0,582075.0,12259.52,25.35436,150086.1,291457.7,35591.07,219511.1,7427.235,66451.37,660323.0,,12797.23,747222.0,7365.24,683995.1,98.91873,1380884.0,3489.766,,13137.73,46435.31,17167.3,22402.53,42040.31,4361.671,409.8719,577187.2,7853324.0,7700.368,,4894.849,,12386.6,,2327.128,,352230.9,4148.479,151.191,,922146.2,278630.1,,45730.23,66089.84,30943.6,20869.24,66424.38,78980.51,,365908.8,82495.51,13.83878,131483.3,96700.86,593920.8,1338.144,132246.7,411104.9,,514964.6,,7104.808,243379.4,,108.1901,55.36968,197654.9,,,287091.2,,,,18620.65,,445647.9,,4284.129,44247.55,11.12592,2065157.0,,372157.8,22668102.0,41.31893,123217.2,11676.62
2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
