Unnamed: 0,Albania,United Arab Emirates,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Maldives,Mexico,North Macedonia,Malta,Mongolia,Mozambique,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,South Africa
2017Q1,361471.0,372681.3,178589.5,485563.0,89315.0,106830.0,23441.993,3118.773,7508.919,29044.87,1062.7,11319.74,290027.0,41960.03,498194.5,171602.2,44624000.0,21372598.0,4855500.0,206711000.0,8416383.2,4978.2,1218009.0,784610.0,508124.0,17497.935,1553000.0,282514.0,5511.6,55343.0,555564.0,536566.0,34613.0,44139.0,119192.7,702891.0,51079.2,12122.76,9133139.0,2430000000.0,31156200.0,74700.0,619306.0,314377.0,423956.0,7197.638,137000000.0,3329387.0,1951336.0,435000000.0,9690.358,3215399.0,9846.676,14167.6,6432.3,271948.0,17928.73,5922646.0,110476.6,2806.095,5991511.0,153049.4,318402.0,36479.49,17097009.0,46157.17,179353.0,851620.0,59910.0,127249.4,4180766.0,478005.6,47809.2,50246895.0,38351.5,31081300.0,660771.4,112691.5,1122914.0,20733.76,9884.0,1325872.0,2523057.0,23079.39,413727.3,4479818.0,601870.0,445042.1,4849600.0,10779.54,1010000000.0,1118708.0
2017Q2,363057.0,366630.7,180475.6,488473.0,89796.0,107088.0,23603.3453,3115.874,7578.026,29808.8,1060.5,11487.28,292295.0,42296.63,503291.25,172058.7,45212000.0,21723504.0,5338400.0,207592000.0,8593984.1,5000.7,1248241.0,791870.0,513804.0,17685.968,1580000.0,285425.0,5608.2,56048.0,560467.0,540020.0,35394.0,44287.0,119195.6,709302.0,51409.2,12223.42,9242737.0,2460000000.0,31843570.0,75254.0,638170.0,317809.0,425841.0,7238.88,137000000.0,3380622.0,1949525.0,438000000.0,9764.923,3182599.0,9924.422,14358.8,6474.6,275705.0,19053.45,5930702.0,108974.6,2840.18,6055273.0,156918.0,323144.0,35644.13,17310048.0,46647.87,180933.0,859825.0,60732.0,128218.6,4294724.0,482307.6,48050.8,50016679.0,38690.4,31245600.0,663362.6,113034.2,1133705.0,20970.69,9995.4,1344799.0,2561210.0,23059.16,423162.0,4507549.0,606452.7,442572.3,4876700.0,9914.901,1050000000.0,1124808.0
2017Q3,361472.0,368388.9,182765.5,493017.0,90162.0,107019.0,23763.7996,3117.176,7668.469,29574.23,1075.3,11653.49,293413.0,43744.37,505414.5,173012.5,46087000.0,22020632.0,5394000.0,208915000.0,8595067.5,5055.8,1258779.0,796860.0,511920.0,17819.405,1598900.0,287204.0,5628.2,56257.0,565437.0,543452.0,36005.0,44727.0,120199.7,715245.0,52169.3,12358.22,9325922.0,2490000000.0,32520510.0,79074.0,642979.0,322872.0,427477.0,7273.36,138000000.0,3407803.0,1981881.0,444000000.0,9663.569,3205983.0,10026.19,14512.4,6508.6,277106.0,19248.3,5897621.0,110101.4,2892.686,6234953.0,160852.2,327941.0,35882.52,17366462.0,46472.19,182214.0,865717.0,61318.0,129847.8,4348602.0,487613.0,48384.7,51059874.0,39132.1,31506800.0,667905.0,115808.2,1146166.0,21054.34,10081.2,1356083.0,2589029.0,23202.24,429575.1,4561863.0,613666.3,438202.3,4915200.0,9570.115,1070000000.0,1126877.0
2017Q4,366606.0,374278.7,184559.3,495418.0,90572.0,107877.0,23908.1306,3079.09,7665.577,30057.5,1108.8,11716.85,294937.0,43131.43,508032.5,174813.0,46396000.0,22415465.0,5390800.0,209438000.0,8740992.0,5140.6,1269173.0,804420.0,515784.0,17952.383,1612800.0,288767.0,5715.4,56621.0,568875.0,547377.0,36537.0,44309.0,120386.4,723186.0,52403.6,12343.93,9465811.0,2520000000.0,33149740.0,82386.0,659112.0,327336.0,429835.0,7307.128,139000000.0,3419426.0,2005543.0,443000000.0,9649.815,3345659.0,10131.879,14521.9,6535.1,278779.0,19394.49,5973107.0,109805.3,2917.361,6199493.0,168294.7,331282.0,36546.22,17372250.0,46866.36,183554.0,860785.0,62126.0,128254.0,4350725.0,495902.4,48784.1,51337890.0,39662.7,31510800.0,661780.2,117104.4,1148835.0,21280.81,10288.5,1359382.0,2587070.0,23496.95,437663.8,4587359.0,615568.8,437982.1,4970600.0,9101.4,1080000000.0,1131309.0
2018Q1,376013.0,369719.0,183896.5,500335.0,91624.0,108279.0,24021.3952,3115.212,7875.078,30457.14,1054.1,11850.47,296297.0,43491.62,512479.0,176601.6,46847000.0,22885264.0,5043000.0,210240000.0,8781610.4,5243.4,1275755.0,799580.0,518425.0,17762.564,1636400.0,289980.0,5752.8,56777.0,568800.0,547688.0,37489.0,44935.0,122449.5,733560.0,52747.0,12312.92,9636196.0,2550000000.0,33802840.0,82980.0,658828.0,330920.0,429420.0,7340.908,139000000.0,3470696.0,2048687.0,449000000.0,9754.628,3298944.0,10228.864,14552.8,6630.7,280421.0,20275.43,6049950.0,111799.5,2968.033,6370264.0,160693.5,335826.0,36958.1,17439141.0,47240.2,184483.0,865003.0,62746.0,131685.9,4460711.0,502349.2,49138.9,52744323.0,40342.2,31920400.0,672047.2,117891.8,1177795.0,21517.66,10328.7,1363233.0,2649984.0,23671.1,444092.0,4625269.0,624023.1,445442.1,5011000.0,8728.675,1100000000.0,1137294.0
2018Q2,378516.0,370621.2,175633.2,503912.0,92025.0,108769.0,24230.6455,3190.377,7990.655,30520.27,1088.6,12140.81,296373.0,44942.83,516502.5,178466.5,47523000.0,23249757.0,5558800.0,213301000.0,8865453.1,5270.7,1283298.0,806080.0,521031.0,17943.194,1669300.0,291678.0,5800.0,56710.0,571435.0,548600.0,37784.0,45027.0,124515.2,732741.0,53780.7,12676.91,9722922.0,2600000000.0,34278180.0,84465.0,674869.0,332430.0,429678.0,7403.74,139000000.0,3528265.0,2066795.0,452000000.0,9946.943,3374202.0,10354.355,14465.8,6729.2,283481.0,20319.27,6026753.0,112463.7,3072.557,6548076.0,166024.8,340482.0,37462.58,17619875.0,44359.14,185685.0,867605.0,63569.0,135782.8,4570691.0,508879.7,49522.0,53442843.0,40975.9,32011000.0,679775.6,118573.2,1193426.0,21903.47,10477.8,1379190.0,2682997.0,23768.21,447013.0,4650058.0,635612.2,441376.7,5037600.0,8222.48,1130000000.0,1134466.0
2018Q3,378066.0,375143.9,175189.2,506123.0,92234.0,109194.0,24479.1081,3164.274,8039.385,30674.91,1095.1,12160.29,299196.0,44754.45,520067.0,177895.9,47359000.0,23444876.0,5771600.0,215094000.0,8827738.3,5337.9,1292699.0,798600.0,524168.0,18080.826,1683500.0,293214.0,5853.9,56657.0,574000.0,550425.0,38396.0,44950.0,124356.8,733933.0,53830.0,12736.58,9868766.0,2630000000.0,34722770.0,84758.0,666605.0,335517.0,430012.0,7417.099,138000000.0,3547182.0,2093548.0,454000000.0,10077.46,3340767.0,10392.443,14597.8,6818.0,285978.0,20937.25,6061486.0,113388.2,3137.927,6625306.0,166997.3,342809.0,36680.62,17723217.0,44540.17,185904.0,873071.0,63440.0,133537.6,4609482.0,515495.2,49782.3,51609036.0,41525.8,32222100.0,686408.3,119575.6,1195542.0,22040.71,10599.2,1366898.0,2678638.0,23861.03,439734.5,4673386.0,629837.2,437675.9,5069100.0,7420.684,1140000000.0,1148418.0
2018Q4,378322.0,386872.0,172658.6,507346.0,93018.0,110261.0,24696.7933,3244.126,8108.269,30623.65,1114.9,11985.37,298243.0,45153.82,521839.75,178271.2,47928000.0,23843143.0,5444100.0,215372000.0,8768417.9,5462.9,1302586.0,805470.0,526786.0,18083.933,1697800.0,295155.0,5922.1,56679.0,577020.0,551128.0,38802.0,45313.0,123970.8,731545.0,54665.2,12684.03,9967454.0,2640000000.0,35219080.0,86034.0,684405.0,338384.0,431297.0,7416.142,138000000.0,3546847.0,2123835.0,457000000.0,9935.392,3244301.0,10547.354,14662.3,6854.6,287489.0,20583.56,6050366.0,114160.2,3123.298,6784839.0,167042.8,344650.0,35009.56,17698077.0,43780.44,186810.0,873365.0,64473.0,132738.7,4613249.0,520134.6,50085.5,51338723.0,41909.8,32359600.0,688294.5,119109.3,1189935.0,21947.14,10675.2,1386304.0,2680016.0,23974.23,425733.3,4693301.0,633753.9,441163.4,5076200.0,7265.607,1160000000.0,1151605.0
2019Q1,384013.0,377017.2,172796.2,510216.0,93763.0,110549.0,25005.261,3205.963,8093.744,30827.87,1121.9,12164.58,299066.0,45338.0,522209.0,178459.9,47707000.0,24393586.0,5306600.0,217727000.0,8911158.9,5512.8,1313933.0,810990.0,525637.0,17970.651,1726000.0,296933.0,6022.0,57046.0,581024.0,555141.0,39372.0,45612.0,127149.4,736800.0,54647.0,12879.51,10166803.0,2680000000.0,35541690.0,87240.0,680167.0,344565.0,431667.0,7457.866,139000000.0,3605291.0,2145147.0,457000000.0,9970.013,3253622.0,10697.434,14742.9,6770.9,287992.0,21059.12,6052189.0,115600.7,3202.681,6851598.0,166091.7,349838.0,35414.23,17766653.0,42830.76,188357.0,869495.0,65080.0,135293.5,4727659.0,527416.5,50520.4,51187115.0,42306.5,32581200.0,685354.6,119474.9,1208521.0,22364.16,10839.6,1391597.0,2719786.0,24102.64,433726.4,4716752.0,643612.7,444862.5,5103800.0,6378.18,1180000000.0,1141547.0
2019Q2,386082.0,377616.8,174334.6,512265.0,93465.0,111146.0,25285.1491,3271.917,8237.772,30837.78,1131.7,12587.5,301141.0,46466.52,527369.0,179415.4,48346000.0,24667726.0,5867100.0,219873000.0,9023180.3,5591.4,1322538.0,810690.0,530920.0,18009.165,1774600.0,297958.0,6045.8,57519.0,584906.0,556932.0,40204.0,46105.0,129446.1,732540.0,54687.2,13149.99,10197303.0,2730000000.0,36142800.0,88797.0,683055.0,343808.0,433121.0,7525.886,139000000.0,3690344.0,2189036.0,462000000.0,9890.013,3353991.0,10849.801,15022.9,6812.0,294213.0,22538.94,6040084.0,119618.3,3309.272,7088983.0,171236.5,359011.0,36472.03,18090679.0,43355.88,188917.0,876972.0,65343.0,138493.1,4843135.0,532163.2,50816.9,51583054.0,42675.0,32676600.0,692295.5,120290.5,1230703.0,22500.47,10808.7,1402914.0,2746587.0,24194.34,444864.4,4795726.0,673724.6,450160.3,5146100.0,,1210000000.0,1146709.0
2019Q3,394446.0,379771.4,174392.2,515898.0,93754.0,111962.0,25332.5553,3306.069,8345.981,31143.88,1148.9,12512.2,301180.0,46229.94,529341.5,180291.7,48412000.0,24801265.0,5730200.0,222029000.0,9048533.4,5646.4,1331768.0,810540.0,533348.0,18075.353,1775200.0,298847.0,6067.4,57569.0,585494.0,560987.0,40728.0,45926.0,129334.5,708042.0,55317.8,13197.09,10340065.0,2770000000.0,36324380.0,89805.0,675559.0,348020.0,433348.0,7550.526,139000000.0,3721907.0,2207057.0,464000000.0,9805.183,3377808.0,10873.221,15071.9,6829.4,294544.0,22629.07,6040002.0,118804.5,3307.241,7013888.0,168986.7,360555.0,36350.04,18167145.0,43903.39,189318.0,881955.0,65791.0,137927.5,4896898.0,535888.4,51046.0,52721763.0,42908.3,33007000.0,686602.0,120825.5,1255540.0,22419.91,10915.1,1402041.0,2749906.0,24245.65,443294.5,4824286.0,652635.4,446313.6,5204400.0,,1230000000.0,1147914.0
2019Q4,378131.0,384764.0,171700.8,518640.0,93251.0,112628.0,25628.2241,3201.361,8266.038,31196.2,1134.6,11984.04,303216.0,45817.07,531071.75,181308.3,46454000.0,25175291.0,5756000.0,221595000.0,9094487.2,5744.6,1338953.0,812960.0,531726.0,17824.048,1786900.0,299494.0,6112.5,57465.0,583084.0,560861.0,41327.0,45758.0,129295.8,705365.0,56075.6,12914.95,10402105.0,2770000000.0,36353790.0,91220.0,694389.0,351037.0,430532.0,7559.537,136000000.0,3707585.0,2217011.0,470000000.0,9829.672,3245572.0,11018.989,15143.7,6777.6,293500.0,22016.05,5990981.0,115754.1,3354.425,6882139.0,169619.5,354549.0,36614.8,18021145.0,44515.64,190400.0,889266.0,66124.0,134368.0,4888545.0,539103.7,51471.6,52821133.0,43154.2,32910100.0,686033.1,120894.1,1265234.0,22339.85,10957.8,1410212.0,2703978.0,24244.92,448967.9,4876432.0,635602.8,437814.5,5237800.0,,1240000000.0,1147498.0
2020Q1,375382.0,380345.3,164238.2,517562.0,90886.0,109462.0,24659.4455,3201.407,8237.693,30881.56,1093.0,12096.96,296350.0,45637.63,519768.75,178751.7,47653000.0,22741846.0,5318500.0,218531000.0,9070901.6,5701.1,1294568.0,798600.0,526232.0,17647.247,1810400.0,283376.0,6088.7,57336.0,552280.0,545597.0,41987.0,44944.0,128185.1,671201.0,53704.3,12676.91,10360497.0,2760000000.0,36338010.0,94326.0,652364.0,344986.0,404535.0,7531.919,136000000.0,3701371.0,2239598.0,464000000.0,9746.227,3175687.0,10974.754,14983.7,6688.3,285583.0,19469.72,5916100.0,115779.8,3228.98,6253618.0,168558.3,350298.0,34237.99,18059919.0,43959.23,187875.0,877563.0,65594.0,130898.9,4695090.0,542877.4,49217.5,53271058.0,43445.4,32839000.0,675968.3,120709.3,1271834.0,21913.16,10555.5,1403695.0,2661175.0,23276.45,451914.1,4858607.0,637568.6,436692.1,5166400.0,,1220000000.0,1150206.0
2020Q2,342881.0,356454.2,140380.4,482814.0,80482.0,96996.0,23462.4008,2970.121,7642.383,29982.98,855.5,9581.203,270773.0,34100.57,462967.0,166835.5,41427000.0,25478453.0,5667500.0,182910000.0,8334912.9,5011.4,1179666.0,724970.0,494774.0,15504.941,1757900.0,233380.0,5768.0,53681.0,479541.0,434718.0,41423.0,38903.0,117975.5,662192.0,44737.8,11038.79,8858225.0,2590000000.0,27858590.0,89038.0,608860.0,316800.0,357111.0,7305.001,125000000.0,3482337.0,2100280.0,450000000.0,8727.394,2817832.0,10402.796,14082.2,6203.9,250472.0,11690.77,4779069.0,101319.6,2807.197,6640533.0,165724.7,298748.0,32257.36,17106784.0,40366.21,172194.0,830678.0,59091.0,98740.15,4054649.0,492932.7,41781.9,47913526.0,39284.1,30370100.0,644570.0,105994.5,1154405.0,20390.26,9594.7,1292277.0,2415892.0,19813.99,403467.3,4806742.0,610281.4,389155.7,4758700.0,,1210000000.0,955937.0
2020Q3,383045.0,354462.1,156220.9,501105.0,89174.0,108394.0,24306.9206,3136.527,7975.134,31174.55,972.8,11221.7,292269.0,44019.58,504717.0,178362.0,43373000.0,25995880.0,5564500.0,201960000.0,8432904.7,5372.6,1262293.0,789600.0,521871.0,16454.336,1781200.0,271302.0,6039.1,56365.0,563612.0,507643.0,41083.0,41010.0,127481.3,679426.0,50746.7,11702.14,9894637.0,2680000000.0,34315390.0,99647.0,627980.0,345951.0,406184.0,7429.809,132000000.0,3555577.0,2139622.0,460000000.0,8800.556,3349033.0,11025.691,15273.1,6637.7,272466.0,12773.12,5531701.0,114141.1,2991.598,6779009.0,166603.4,353212.0,32560.21,17653371.0,43514.96,183176.0,866100.0,67307.0,125367.7,4337558.0,526452.1,47883.3,51960672.0,40722.0,32579300.0,652649.3,115712.3,1240370.0,22187.54,10714.5,1385525.0,2581973.0,22596.79,469729.4,5031041.0,630256.9,420129.3,5128000.0,,1280000000.0,1087187.0
2020Q4,392160.0,351872.2,163751.8,517892.0,87519.0,107953.0,24746.3087,3079.488,8118.346,31122.37,992.8,12015.07,302229.0,43973.94,515470.0,179150.4,46264000.0,26743996.0,5720300.0,213914000.0,8680898.1,5647.3,1277812.0,795800.0,527315.0,16675.022,1816700.0,271949.0,6185.8,56808.0,559802.0,514531.0,41539.0,42661.0,132070.0,681258.0,51751.1,12415.54,10062846.0,2700000000.0,36886130.0,94847.0,646034.0,354390.0,404563.0,7508.819,135000000.0,3612364.0,2253343.0,466000000.0,8723.484,3230760.0,11073.711,15112.3,6708.4,277725.0,14403.34,5765497.0,116470.0,3085.454,6864146.0,167014.4,343991.0,34069.21,17921571.0,43612.17,184344.0,876904.0,67378.0,131949.6,4463814.0,526978.6,48051.2,53244423.0,42148.0,32836700.0,657541.3,120278.3,1251945.0,22134.35,10472.2,1394270.0,2587526.0,22784.44,476628.1,5167487.0,626322.6,421953.0,5181000.0,,1290000000.0,1116998.0
2021Q1,395266.0,363113.3,169589.7,528922.0,86861.0,109909.0,25418.3491,3110.997,8414.58,31351.77,1093.7,11926.38,304818.0,45965.52,522217.0,179780.3,48243000.0,26958581.0,5556400.0,222507000.0,9023777.6,5814.2,1269730.0,785670.0,535074.0,16929.406,1861600.0,273027.0,6359.1,56812.0,560042.0,509261.0,41966.0,44083.0,134013.6,727853.0,54947.4,13182.21,10183600.0,2740000000.0,37329780.0,105747.0,630614.0,355031.0,411078.0,7642.978,135000000.0,3641756.0,2287069.0,475000000.0,,3272728.0,11271.051,15701.4,6749.4,291766.0,18375.52,5797527.0,116126.7,3281.923,7073124.0,168625.3,348640.0,33005.69,18087091.0,45721.61,186575.0,873911.0,68950.0,136618.3,4510054.0,539626.1,46881.0,53630949.0,43003.6,33088800.0,662290.2,125192.4,1293324.0,22331.86,10945.9,1410424.0,2591772.0,23036.2,486296.8,5294096.0,625532.7,421608.0,5247600.0,,1290000000.0,1124160.0
2021Q2,406624.0,376971.6,169591.7,532500.0,90608.0,112027.0,25764.0887,3131.36,8496.945,31857.28,1140.2,11881.51,304244.0,47157.09,519143.25,184282.4,48833000.0,27636883.0,5892700.0,217696000.0,9193710.8,5858.2,1287951.0,803210.0,551897.0,17298.695,1904600.0,278741.0,6489.6,57584.0,564973.0,546579.0,42388.0,44650.0,136307.5,710970.0,56319.3,13381.78,10417823.0,2770000000.0,34093200.0,108377.0,652170.0,368603.0,421625.0,7665.173,135000000.0,3712285.0,2319511.0,479000000.0,,3243529.0,11448.895,15855.0,6927.5,286328.0,19094.85,5837797.0,115974.7,3335.895,6721588.0,169608.9,347653.0,34412.68,18119898.0,47468.65,192249.0,885116.0,70219.0,139602.7,4548505.0,552577.1,48967.5,54771053.0,43789.7,33591200.0,669195.8,124334.0,1312937.0,22776.81,11067.1,1434546.0,2604832.0,22979.0,494624.5,5189886.0,656409.4,432798.3,5327400.0,,1290000000.0,1138750.0
2021Q3,409354.0,380577.8,174155.2,521416.0,94374.0,114485.0,26268.816,3204.017,8618.088,31576.36,1180.8,11847.02,305503.0,47848.99,526571.5,188250.0,50892000.0,27393346.0,5791700.0,229539000.0,9490743.7,6048.3,1310524.0,808570.0,555658.0,17367.296,1947600.0,285209.0,6471.4,58183.0,582361.0,555956.0,42970.0,46090.0,137858.3,716201.0,57243.2,13769.27,10553255.0,2780000000.0,37479310.0,111145.0,669404.0,377050.0,433304.0,7742.633,135000000.0,3778826.0,2352643.0,479000000.0,,3259427.0,11654.229,15886.6,7119.6,296149.0,21502.28,5803308.0,116151.2,3477.098,6671195.0,172253.8,338399.0,34782.38,18408879.0,47981.59,196168.0,913836.0,67003.0,139845.4,4649534.0,564733.8,50436.5,53191551.0,44155.8,33791900.0,698298.7,125881.8,1338221.0,22859.27,11334.1,1462740.0,2578136.0,23051.51,512666.3,5236414.0,648994.3,445664.8,5370800.0,,1210000000.0,1117396.0
2021Q4,412391.0,386170.5,178198.4,541672.0,93508.0,115351.0,26671.1584,3258.396,8776.961,31463.89,1198.6,12065.97,308979.0,46801.93,535373.5,188706.7,52084000.0,27879056.0,5829600.0,237610000.0,9571080.4,6165.5,1321428.0,808650.0,569257.0,17493.339,1963700.0,290869.0,6536.5,58723.0,585019.0,564407.0,43648.0,46327.0,138350.2,712598.0,57616.1,13884.09,10817086.0,2830000000.0,38721970.0,108325.0,692912.0,393192.0,436750.0,7797.712,136000000.0,3794715.0,2438308.0,486000000.0,,3267698.0,11791.32,16260.2,7119.7,299132.0,22448.04,5885311.0,117580.0,3501.563,6670623.0,173282.7,355655.0,35605.08,18681455.0,48123.17,197620.0,917925.0,68978.0,136928.3,4810792.0,574899.0,51394.8,53375007.0,44416.0,34111300.0,714439.3,128319.1,1342466.0,22813.6,11477.0,1493263.0,2633222.0,23479.24,520699.6,5440128.0,657669.1,454808.1,5461900.0,,1340000000.0,1132738.0
2022Q1,423614.0,397784.3,179556.5,545026.0,94037.0,115486.0,26847.219,3282.016,8871.072,31198.1,1180.6,12398.44,311914.0,48859.84,538812.5,188698.8,51661000.0,28141042.0,5847100.0,240388000.0,9600429.5,6208.3,1329189.0,816740.0,563494.0,17503.213,1962900.0,291624.0,6532.3,58649.0,584275.0,567372.0,43926.0,47590.0,140456.8,700096.0,58200.4,14220.39,10968525.0,2870000000.0,38646900.0,115714.0,682712.0,390815.0,437142.0,7822.018,135000000.0,3807434.0,2423970.0,489000000.0,,3230881.0,11856.755,16265.0,7229.8,293268.0,21825.2,5967145.0,118695.2,3542.608,6819766.0,175545.5,364320.0,36572.88,18714844.0,48033.79,198580.0,912666.0,69068.0,141596.0,4858618.0,595595.4,52576.9,53133400.0,45119.0,34202700.0,729385.8,130068.3,1345994.0,23054.26,11477.7,1483546.0,2645627.0,23607.37,521806.6,5492508.0,533170.8,457929.6,5434700.0,,1350000000.0,1150092.0
2022Q2,419927.0,405697.3,182631.4,548968.0,95903.0,116291.0,27060.4732,3339.606,8964.263,29313.46,1246.9,12473.28,315147.0,49704.47,543645.5,190342.1,51492000.0,27845184.0,6061500.0,244142000.0,9647624.7,6242.9,1331221.0,815680.0,569272.0,17536.48,1974300.0,298901.0,6461.4,59063.0,586762.0,567878.0,44272.0,47830.0,142481.1,701072.0,58491.4,14574.05,11089179.0,2910000000.0,38779930.0,118236.0,704700.0,396832.0,443202.0,7891.315,137000000.0,3819180.0,2441794.0,493000000.0,,3022271.0,11782.272,16229.1,7237.1,292506.0,24325.47,6026311.0,120490.7,3669.515,6932328.0,177638.5,379179.0,37329.01,18790476.0,49403.42,201997.0,923306.0,70265.0,143971.4,4906695.0,586661.4,52629.5,53034999.0,45586.3,32545000.0,744664.2,129941.9,1362641.0,23082.5,11529.9,1495328.0,2670943.0,23626.32,529185.9,5365774.0,418154.3,470438.3,5427100.0,,1380000000.0,1140469.0
2022Q3,429471.0,412196.3,183459.6,552670.0,95494.0,116655.0,27217.0065,3314.44,8893.164,29871.61,1291.5,12349.61,316561.0,50327.17,546681.0,190842.6,50908000.0,28483145.0,6016800.0,246348000.0,9760764.6,6302.8,1328217.0,818630.0,568126.0,17834.006,2025800.0,300464.0,6414.5,58832.0,589751.0,567392.0,44557.0,47957.0,143027.3,683269.0,58978.4,14534.75,10967198.0,2950000000.0,39807730.0,121030.0,706361.0,399407.0,444697.0,7929.064,137000000.0,3851945.0,2466753.0,494000000.0,,2896127.0,11859.301,16222.0,7181.1,301171.0,24138.89,6100143.0,118643.8,3643.871,7148342.0,178425.5,387422.0,36862.57,18862524.0,49658.56,202252.0,934758.0,71335.0,142374.0,5019548.0,593701.4,52892.6,54682300.0,45769.0,32862800.0,757757.1,130956.1,1352033.0,23177.21,11516.9,1501763.0,2698773.0,23829.24,532056.6,5413213.0,450604.8,460355.5,5462800.0,,1390000000.0,1160700.0
2022Q4,430678.0,408513.8,180162.6,556278.0,95453.0,116938.0,27396.4291,3392.022,8990.795,30021.26,1297.2,12245.45,316848.0,49689.25,546477.5,190883.4,50977000.0,28697189.0,6026600.0,242317000.0,9971083.2,6340.8,1323014.0,815300.0,571404.0,18251.544,2040600.0,301947.0,6326.1,58455.0,589545.0,568151.0,44991.0,48529.0,143126.8,683497.0,59496.1,14359.49,10879460.0,2970000000.0,40371210.0,119988.0,721792.0,403720.0,443883.0,7956.125,137000000.0,3942742.0,2520030.0,493000000.0,,2856125.0,11805.691,15886.2,7232.4,301196.0,22708.78,6139133.0,118285.0,3684.97,7408454.0,180659.3,380719.0,37473.95,19328952.0,49345.0,203678.0,933959.0,70857.0,139903.7,5144674.0,581233.7,53157.1,54290549.0,46178.3,33184300.0,752645.0,131044.1,1348451.0,23102.47,11587.0,1489677.0,2667814.0,23892.89,538167.7,5387198.0,447812.8,454186.1,5497500.0,,1420000000.0,1148001.0
2023Q1,435534.0,412522.3,181757.7,558349.0,95586.0,117421.0,27507.2733,3349.803,9019.474,30550.28,1289.1,12643.07,322635.0,51401.59,550016.0,191422.5,51256000.0,29335863.0,6035500.0,247580000.0,10031016.0,6413.3,1324167.0,815070.0,576204.0,17678.129,2039900.0,303645.0,6284.2,58655.0,589958.0,569973.0,45370.0,48527.0,145755.5,720645.0,59465.7,14458.98,10857701.0,3020000000.0,40898320.0,116832.0,735188.0,406789.0,446390.0,8041.352,138000000.0,3997478.0,2551466.0,494000000.0,,2853496.0,11586.651,15981.7,7201.0,303643.0,22761.89,6188644.0,121081.9,3717.519,7313674.0,182875.4,384301.0,38500.04,19159706.0,49780.76,202708.0,937094.0,70701.0,140811.0,5168005.0,588789.7,53954.4,55733595.0,46427.0,33426600.0,757445.4,130583.4,1357898.0,23181.76,11605.3,1495835.0,2712614.0,24022.36,537488.4,5347983.0,478071.0,465300.5,5528100.0,,1400000000.0,1152669.0
2023Q2,433621.0,419789.9,176603.1,560335.0,94854.0,117812.0,27640.1919,3406.616,9068.099,31042.06,1283.8,12742.01,325567.0,51449.6,549746.0,191466.9,51077000.0,29660608.0,,245133000.0,10201742.7,6389.6,1323839.0,816210.0,574203.0,18122.579,2033500.0,304965.0,6269.0,59028.0,593312.0,571043.0,45697.0,49140.0,147977.6,711042.0,60220.4,14905.6,10857701.0,3060000000.0,41975180.0,117374.0,751287.0,410097.0,444687.0,8101.267,140000000.0,4036245.0,2575785.0,497000000.0,,2933636.0,11870.284,15960.9,7181.7,299124.0,24325.99,6240572.0,121772.7,3812.169,7311266.0,185851.5,390249.0,38689.3,19308460.0,51262.65,201856.0,937430.0,71628.0,142796.1,5131517.0,580546.6,54008.4,56155987.0,46831.2,33728100.0,752729.9,130658.5,1384735.0,23415.4,11720.6,1483449.0,2718717.0,23756.38,556136.5,5421573.0,501479.2,458453.6,5556400.0,,1430000000.0,1159625.0
2023Q3,,,,,,118401.0,,,,,,,,,,,51246000.0,29872315.0,,245718000.0,10337083.3,,1319867.0,815600.0,572480.0,,,305936.0,,58497.0,593869.0,570880.0,,,,711507.0,,,10955420.0,3100000000.0,,115309.0,,412978.0,444879.0,,139000000.0,,,500000000.0,,,11858.6,,7224.5,308399.0,,6296737.0,,,7752888.0,189039.1,400323.0,,,,201467.0,,,,5302542.0,,53900.4,,,34700735.0,724030.5,132441.2,,23391.19,11702.2,1483449.0,2739564.0,23773.81,,5558197.0,,,5622900.0,,1460000000.0,
2023Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
