Unnamed: 0,Albania,Argentina,Armenia,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,North Macedonia,Malta,Mongolia,Mauritius,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,Uzbekistan,South Africa
2013Q2,340912.0,806113.8,1117403.0,389750.0,80589.0,98119.0,20323.17,2984.673,6712.358,16533.71,52444.55,1326890.0,30968.34,471648.0,163478.2,34046244.0,14565235.0,4049500.0,178668000.0,6315727.8,4580.6,1026050.0,702130.0,479576.0,23441.324,519800.0,255243.0,4708.4,51009.0,530184.0,442283.0,6975.236,31347.8,45304.0,103925.0,523199.4,94045.0,11259.01,7582515.0,2330000000.0,26475560.0,44665.0,482093.0,270296.4,402949.0,354005.7,6097.018,127000000.0,8459843.0,1308431.0,373000000.0,11978.16,2568564.0,8750.3,12213.1,5619.8,240821.0,29411.73,4183180.9,126607.2,1980.474,4657173.0,93394.28,252038.2,20370185.0,68496.38,164920.0,762155.0,55714.0,134494.0,2968524.0,411865.6,42376.7,41245555.0,155955.3,18021702.0,697957.3,96001.17,1021377.0,18598.89,9111.4,949757.0,3195417.0,19687.7,452389.19,3780211.0,363840.7,322792.0,4182200.0,27560977.0,958989.0
2013Q3,329235.0,857127.4,1135676.0,393832.0,81403.0,98323.0,20270.93,3062.984,6719.754,17078.77,53576.88,1346975.0,29558.8,478107.0,164347.1,34720923.0,14966913.0,4352200.0,181387000.0,6446885.9,4504.1,1036299.0,709160.0,484296.0,24238.576,538000.0,254906.0,4778.9,51337.0,529868.0,448727.0,7191.22,31355.9,44616.0,104372.2,540097.8,94698.0,11143.61,7645571.0,2420000000.0,27593890.0,45627.0,488701.0,271042.3,404291.0,364104.3,6166.393,128000000.0,8900667.0,1346753.0,378000000.0,12497.19,2594152.0,8849.5,12314.0,5724.9,243248.0,30436.9,4253444.4,127381.9,2020.435,4835501.0,94905.57,260889.7,20352557.0,68949.35,165499.0,782113.0,57558.0,137407.3,3051191.0,415836.3,42900.6,41514033.0,158952.0,18413803.0,713895.2,96673.72,1043221.0,18671.19,9146.2,958791.0,3242881.0,19819.7,464010.46,3876242.0,363557.3,333706.6,4238500.0,26759850.0,975527.0
2013Q4,341449.0,928100.4,1159549.0,399878.0,81913.0,99155.0,20959.59,3130.372,6653.238,17737.48,54362.94,1381834.0,31013.15,483281.0,164745.7,35178763.0,15346279.0,4137400.0,182596000.0,6543182.9,4428.8,1060711.0,712250.0,487191.0,24429.973,549300.0,254581.0,4731.2,51495.0,533925.0,452248.0,7502.705,33793.4,44312.0,106122.7,548646.3,95065.0,11137.38,7703878.0,2510000000.0,28836450.0,45061.0,498729.0,273871.6,404684.0,367620.9,6221.266,128000000.0,9003792.0,1390297.0,382000000.0,12708.33,2576026.0,8924.0,12337.7,5826.3,243679.0,31085.45,4310912.0,128471.9,2033.576,5291176.0,96815.97,269557.5,20652836.0,68550.99,165904.0,787199.0,59578.0,139567.7,3099024.0,422259.6,43197.0,42110597.0,162251.0,18582226.0,719602.5,97673.86,1041354.0,18695.6,9264.3,969416.0,3262486.0,20246.3,471163.26,3909970.0,376455.2,347049.3,4298000.0,24145152.0,995028.0
2014Q1,345363.0,1024394.0,1173919.0,402883.0,81924.0,99783.0,20169.4,3104.801,6883.263,18720.94,55516.56,1419907.0,33011.43,490863.0,165331.5,35899247.0,15567469.0,4163200.0,187806000.0,6774939.6,4372.9,1061228.0,725630.0,489648.0,24829.431,569300.0,256405.0,4915.3,51369.0,535308.0,457992.0,7599.601,32266.4,44333.0,107709.3,551954.4,99572.0,11091.76,8006592.0,2560000000.0,29427150.0,47236.0,501298.0,276473.1,406668.0,376844.5,6393.183,129000000.0,9893713.0,1434056.0,387000000.0,12509.64,2614051.0,9109.701,12720.8,5852.4,245678.0,30671.07,4414210.6,130927.6,2107.717,5274117.0,97533.98,274986.0,21536156.0,73785.7,167421.0,785611.0,59810.0,140054.9,3202684.0,425221.8,43023.7,44411990.0,163049.7,18917158.0,743633.6,97701.47,1040793.0,18892.04,9346.3,981283.0,3250790.0,20733.4,503353.08,3907940.0,373903.8,354809.2,4299400.0,31556956.0,1012473.0
2014Q2,347574.0,1120102.0,1174942.0,402943.0,83303.0,99878.0,20534.14,3165.258,6693.885,19461.94,56868.63,1426739.0,35269.42,497101.0,166284.8,36736707.0,15881186.0,4317900.0,188813000.0,6922216.7,4372.2,1077917.0,729490.0,491197.0,25540.887,593400.0,257113.0,4979.6,51594.0,536014.0,461616.0,7622.321,38407.9,44102.0,111208.2,558224.6,102907.0,11171.84,8151065.0,2610000000.0,30029700.0,49014.0,498035.0,277224.9,406211.0,380212.0,6494.501,129000000.0,9683442.0,1475245.0,388000000.0,12098.14,2750460.0,9121.031,12665.7,5878.4,250699.0,32815.6,4526673.7,133312.6,2151.576,5391508.0,100236.5,280237.4,22333577.0,75364.33,166703.0,793401.0,59965.0,141674.8,3265376.0,428624.9,43081.2,44664267.0,166224.6,19657736.0,733844.7,99037.42,1033869.0,19003.95,9443.3,995451.0,3305602.0,21038.3,501167.54,4044736.0,395481.1,366436.9,4379600.0,33832025.0,1022396.0
2014Q3,352222.0,1166903.0,1209591.0,402690.0,83825.0,101347.0,21534.55,3189.69,6758.492,20816.76,57935.46,1456819.0,34763.48,503448.0,166887.8,37213646.0,16274208.0,4530000.0,192133000.0,7091584.7,4381.6,1094847.0,734760.0,496391.0,25940.4,624400.0,258397.0,5010.0,51945.0,539457.0,470454.0,7835.513,44717.9,44625.0,113478.1,569439.0,104271.0,11157.44,8290314.0,2680000000.0,31110560.0,49128.0,544710.0,280898.7,407379.0,386753.5,6573.792,130000000.0,10166598.0,1528398.0,390000000.0,11761.32,2807202.0,9195.013,13078.6,5924.1,251966.0,34521.59,4563574.4,130655.2,2203.499,5959384.0,100825.7,281686.0,22803341.0,78637.79,167683.0,793114.0,60315.0,143335.3,3327046.0,433897.3,43429.3,44832283.0,168371.8,19889602.0,735463.6,100256.3,1033143.0,19186.9,9477.9,1005941.0,3315709.0,21609.9,517071.03,4132938.0,401752.0,373185.9,4451100.0,37635325.0,1042090.0
2014Q4,349466.0,1265544.0,1254449.0,405122.0,84425.0,101995.0,21645.14,3098.914,7030.34,21393.88,57559.55,1475869.0,35752.05,503486.0,167295.2,38097490.0,16535510.0,4955000.0,194152000.0,7227273.9,4356.1,1110657.0,742150.0,503929.0,25415.613,638100.0,260693.0,5131.3,51989.0,541495.0,472452.0,8026.881,43359.1,44320.0,114815.1,578821.4,107883.0,11245.4,8337677.0,2720000000.0,31562160.0,49755.0,542316.0,288956.3,408353.0,398092.9,6677.225,131000000.0,9432989.0,1573434.0,397000000.0,9912.293,2903874.0,9161.887,13307.1,5995.5,253111.0,34566.58,4636508.6,133030.1,2290.543,5547136.0,101685.3,284674.7,23167315.0,80533.85,169731.0,789649.0,60843.0,144499.7,3390684.0,433377.5,43519.5,46203100.0,169982.2,20380062.0,658720.2,101717.6,1053142.0,19237.86,9404.2,1017143.0,3346869.0,21964.0,530635.67,4172433.0,408906.3,387148.7,4478000.0,40597029.0,1056914.0
2015Q1,350432.0,1329091.0,1247422.0,407759.0,84648.0,102870.0,21794.49,2920.775,6980.351,22018.58,57456.32,1488970.0,35188.49,496075.0,166501.0,39049565.0,16714622.0,4316400.0,195555000.0,7404376.0,4410.7,1133941.0,745470.0,506747.0,25052.739,655300.0,265947.0,5027.4,52051.0,546491.0,474738.0,8148.215,42630.8,44315.0,116208.2,589845.6,113639.0,11350.3,8482000.0,2780000000.0,32058920.0,64124.0,577357.0,292158.4,409768.0,403746.4,6722.55,134000000.0,9229966.0,1642108.0,409000000.0,8859.279,2761994.0,9207.306,13475.1,6042.5,264545.0,35068.59,4666148.1,138257.6,2402.433,5477168.0,103729.7,287462.4,22602348.0,82696.63,169928.0,779428.0,61551.0,145994.3,3396924.0,441554.9,44429.3,45638563.0,175349.6,20238301.0,648461.0,103978.2,1058098.0,19701.7,9623.5,1042720.0,3374112.0,22241.1,553478.41,4274767.0,442840.3,391536.9,4515900.0,37688088.0,1080966.0
2015Q2,360267.0,1420566.0,1252889.0,407207.0,85654.0,103663.0,22612.04,2972.03,7129.044,22100.97,57422.06,1485209.0,34293.28,496230.0,166519.6,39473666.0,17095566.0,4778700.0,197421000.0,7540693.5,4458.7,1151400.0,754330.0,507853.0,25086.195,666700.0,268339.0,5152.2,52935.0,548279.0,476582.0,8519.079,46177.1,44074.0,118111.4,598107.1,113396.0,11415.45,8584496.0,2860000000.0,33276580.0,64261.0,580139.0,293567.2,412184.0,412041.5,6787.885,135000000.0,9613803.0,1712949.0,412000000.0,9360.056,2836713.0,9314.699,13651.1,6148.6,268243.0,35927.24,4783693.5,138428.0,2474.925,5558271.0,104650.1,292677.9,23696388.0,85209.88,172375.0,790216.0,62875.0,150758.6,3454736.0,445378.7,44790.9,46676279.0,173180.8,20415846.0,646873.4,105455.1,1077571.0,19884.59,9633.0,1058111.0,3400512.0,22251.8,578573.27,4249884.0,479187.5,392434.6,4570000.0,39828652.0,1096521.0
2015Q3,363221.0,1548681.0,1289402.0,411638.0,86717.0,104678.0,22283.88,2926.534,7190.257,22612.67,56273.11,1504541.0,34803.81,500216.0,167128.3,39835867.0,17378490.0,5008500.0,205067000.0,7618507.8,4495.3,1167241.0,759450.0,510402.0,24779.738,684200.0,270752.0,5208.9,53031.0,551292.0,479885.0,8566.355,45584.2,43567.0,120800.2,603164.7,115158.0,11519.11,8761262.0,2920000000.0,34010720.0,66366.0,571286.0,291922.7,414998.0,415438.4,6888.092,135000000.0,10157513.0,1749967.0,417000000.0,8455.753,2938640.0,9353.065,13543.2,6201.0,271721.0,36360.94,4878816.2,140187.5,2513.898,6223442.0,106381.2,296223.3,24089101.0,88947.25,174132.0,791750.0,63540.0,151441.9,3492151.0,449821.6,45108.7,47596887.0,180010.7,21093707.0,622540.3,106963.9,1079574.0,20155.88,9715.9,1073901.0,3469685.0,22513.0,597835.92,4261600.0,515782.4,416357.4,4600400.0,42840713.0,1110920.0
2015Q4,360191.0,1653210.0,1256903.0,411829.0,87282.0,105490.0,22768.7,2892.21,7278.887,23139.05,56844.59,1516913.0,32718.55,497920.0,167640.1,40251908.0,17624150.0,4939500.0,206649000.0,7603948.0,4579.3,1174782.0,764310.0,511354.0,24371.709,705100.0,273054.0,5232.0,53368.0,553550.0,485246.0,8654.911,49030.3,44169.0,120781.7,607342.6,118212.0,11529.81,9084033.0,2960000000.0,34612010.0,68776.0,582066.0,298765.5,417229.0,428275.8,6974.967,135000000.0,10365619.0,1787755.0,421000000.0,7796.314,3029188.0,9463.061,13589.7,6181.4,273609.0,37887.64,4907635.6,142042.9,2605.964,5613095.0,106125.5,299927.1,24490711.0,90718.28,173727.0,768789.0,63729.0,155621.5,3578453.0,462652.6,45384.3,48531292.0,182451.9,21195357.0,588594.2,106784.2,1097967.0,20329.28,9788.1,1084916.0,3489900.0,22796.3,615287.58,4268829.0,533334.3,421269.3,4608800.0,49594563.0,1132386.0
2016Q1,364638.0,1825957.0,1245570.0,414471.0,88820.0,105349.0,23456.85,2943.442,7329.608,23314.27,56657.08,1532271.0,38885.32,499605.0,168390.5,41794168.0,17935108.0,4622400.0,210510000.0,7707870.8,4642.2,1188672.0,774680.0,518612.0,24913.573,723500.0,275083.0,5387.6,53894.0,558072.0,489730.0,8743.275,51785.1,43617.0,122238.3,608175.7,118574.0,11756.07,8782196.0,2990000000.0,35874860.0,65097.0,605295.0,302254.9,421238.0,433411.4,6977.996,136000000.0,10762761.0,1828211.0,429000000.0,7513.329,3090495.0,9550.876,13685.8,6278.3,269487.0,39039.33,4982361.1,145245.5,2544.574,5705704.0,110443.4,301325.8,23999132.0,91194.88,174911.0,765112.0,65250.0,159065.5,3659227.0,456332.8,45994.4,48504311.0,181420.4,20731487.0,592644.3,107089.5,1111730.0,20153.83,9850.9,1086003.0,3548583.0,23362.8,627005.32,4376371.0,536166.8,429832.7,4631500.0,59375235.0,1163828.0
2016Q2,361933.0,2014971.0,1269403.0,419678.0,89183.0,107642.0,23370.24,3018.291,7387.064,23637.14,57621.11,1564923.0,40528.88,500538.0,169393.1,41601194.0,18389013.0,5096800.0,214399000.0,7849090.7,4699.7,1191363.0,780920.0,524727.0,24926.186,762200.0,276972.0,5359.7,53994.0,555360.0,493941.0,8883.672,53464.4,43672.0,124968.7,616572.4,122202.0,11766.19,9057300.0,3070000000.0,37157110.0,64758.0,623397.0,305582.7,422590.0,440300.9,7040.268,136000000.0,11127068.0,1856226.0,435000000.0,8266.598,3158925.0,9615.757,13830.5,6266.9,270444.0,39849.57,5090114.8,146362.7,2604.311,5697526.0,111179.3,308725.9,24561919.0,95174.88,175776.0,775432.0,66295.0,159201.5,3748474.0,462971.6,46216.5,50530551.0,187623.4,21159716.0,618369.3,108972.3,1124167.0,20239.31,9976.8,1093510.0,3632680.0,23645.4,641004.14,4370352.0,569388.0,438167.8,4677900.0,63817988.0,1188127.0
2016Q3,368266.0,2123993.0,1311704.0,425247.0,89501.0,108152.0,23941.43,3040.199,7554.578,23820.26,59453.87,1574798.0,42474.31,508855.0,170187.0,42501930.0,18816891.0,5087800.0,217052000.0,8084761.8,4795.9,1202365.0,783680.0,527926.0,24910.741,801300.0,280309.0,5426.9,54719.0,557896.0,500650.0,8982.184,54790.8,43604.0,126559.4,625891.0,125592.0,11876.36,9097238.0,3130000000.0,37993590.0,66635.0,637524.0,313177.1,425551.0,443758.3,7103.786,136000000.0,11522426.0,1929513.0,435000000.0,8350.247,3218909.0,9783.603,14246.6,6313.0,276116.0,40159.19,5251366.4,150841.8,2659.859,6017351.0,112822.9,315458.9,26176835.0,96484.6,177793.0,781345.0,67122.0,163385.4,3816489.0,465675.5,46900.4,53019888.0,187506.4,21534819.0,628292.9,110534.7,1138117.0,20279.82,10145.9,1102423.0,3679445.0,24003.2,642218.37,4353357.0,609742.9,429343.4,4723200.0,65894592.0,1199361.0
2016Q4,377261.0,2253510.0,1246888.0,439138.0,90079.0,108941.0,24476.49,3128.663,7626.035,24139.75,60594.96,1595862.0,42420.55,516537.0,169605.3,42800711.0,19375335.0,5231500.0,221821000.0,8426039.7,4875.9,1212535.0,790090.0,536544.0,25187.196,867300.0,282056.0,5564.4,54911.0,561633.0,507324.0,9193.278,59691.5,43792.0,128040.1,639755.6,129554.0,12025.94,9222137.0,3210000000.0,38664720.0,72373.0,645838.0,311161.0,427449.0,443356.1,7186.477,136000000.0,11880864.0,1988701.0,442000000.0,8872.098,3348012.0,9931.23,14440.5,6466.0,278202.0,41339.72,5411461.6,151684.0,2728.314,6460541.0,112911.0,323107.5,27471215.0,97326.59,179697.0,799853.0,68096.0,165390.4,3882887.0,476968.0,47378.5,52585539.0,193657.2,22040284.0,654532.9,113788.9,1151781.0,20581.19,10323.2,1124256.0,3721285.0,24275.6,711149.75,4455188.0,649952.9,437773.3,4772400.0,65169714.0,1208239.0
2017Q1,382788.0,2405619.0,1322871.0,447203.0,90751.0,110427.0,24870.83,3330.451,7638.733,24906.48,62243.19,1618494.0,41248.94,526981.0,169564.4,43307559.0,20056595.0,5058300.0,225186000.0,8389987.9,5013.4,1236623.0,801710.0,542620.0,26000.261,974600.0,285932.0,5764.1,55690.0,566545.0,513926.0,9963.338,60211.2,43839.0,130121.0,648870.6,132103.0,12082.79,9466495.0,3300000000.0,40139580.0,71059.0,633615.0,315535.7,429548.0,460709.7,7262.553,137000000.0,12275818.0,2049777.0,451000000.0,9301.364,3443601.0,10234.812,14322.2,6566.0,284507.0,42597.6,5542390.6,153201.2,2902.155,6690923.0,116234.6,335907.8,28079366.0,101577.2,181045.0,824943.0,69816.0,167905.0,3998803.0,485591.2,48096.5,54239348.0,204004.4,22610604.0,659644.5,116650.7,1167110.0,20752.17,10480.9,1133648.0,3786797.0,24845.3,722238.32,4481413.0,695578.3,464586.9,4820000.0,67318440.0,1237177.0
2017Q2,387650.0,2536840.0,1347412.0,446963.0,92026.0,111199.0,25369.04,3278.068,7729.994,26017.37,63477.4,1638101.0,40981.97,532506.0,169772.7,44313677.0,20475421.0,5197100.0,227911000.0,8574070.2,5018.9,1275148.0,813530.0,551274.0,25993.55,1043700.0,289674.0,5957.3,56393.0,572479.0,517565.0,9984.454,65071.4,44067.0,130120.4,660118.1,133689.0,12366.48,9716645.0,3360000000.0,40719840.0,72455.0,647279.0,321118.3,433071.0,473494.5,7336.688,138000000.0,12623029.0,2106568.0,454000000.0,8863.121,3530909.0,10455.307,14592.8,6689.7,286776.0,43386.38,5605784.3,151866.6,2953.745,7180111.0,118704.4,340746.7,28357863.0,102971.9,184072.0,830911.0,70480.0,170539.3,4116979.0,492854.5,48739.2,54026203.0,207808.4,22683614.0,647784.5,116289.2,1182519.0,21049.14,10625.9,1156420.0,3837901.0,25182.8,754945.04,4415541.0,713409.9,460909.0,4859700.0,74385858.0,1257625.0
2017Q3,386503.0,2775565.0,1390806.0,452442.0,92984.0,111251.0,25822.94,3320.871,7982.12,26559.98,66600.12,1645820.0,41965.48,535441.0,171814.4,45594435.0,20961906.0,5219300.0,232028000.0,8661771.0,5110.2,1293463.0,822370.0,547348.0,25960.907,1115300.0,291342.0,5940.5,56741.0,578144.0,521219.0,10361.51,69148.9,44636.0,132391.8,669502.5,137868.0,12546.4,9882280.0,3430000000.0,42169710.0,75057.0,677393.0,322695.3,436178.0,479588.7,7440.589,139000000.0,13086670.0,2145827.0,468000000.0,8855.515,3667762.0,10685.096,14645.1,6790.8,287622.0,45608.65,5633586.3,156650.0,3018.793,6785776.0,118564.9,346494.2,28911594.0,102677.9,185656.0,837682.0,72223.0,174525.9,4201719.0,501443.4,49314.3,55365603.0,216222.4,23001723.0,674387.3,117843.6,1196284.0,21268.08,10831.4,1158443.0,3909303.0,25716.6,797047.99,4505834.0,756948.9,464891.7,4923200.0,83031847.0,1282712.0
2017Q4,393599.0,2932322.0,1476523.0,455302.0,93817.0,112173.0,26464.55,3385.892,8020.261,28061.35,66537.62,1682379.0,42417.55,545713.0,173564.2,46008908.0,21551828.0,5486100.0,235345000.0,8773208.0,5169.9,1311632.0,833700.0,551718.0,26341.144,1149700.0,295544.0,6141.2,57477.0,582497.0,529772.0,10398.23,68694.1,44291.0,133615.1,680664.2,139743.0,12570.22,10126433.0,3500000000.0,43212390.0,79043.0,683673.0,325624.8,440180.0,480715.6,7485.944,139000000.0,14259389.0,2187739.0,463000000.0,9557.302,3754729.0,10873.706,14746.1,6876.6,289990.0,46502.23,5762521.3,155577.3,3057.019,7282584.0,118869.4,348503.1,29454316.0,106850.7,188116.0,848322.0,73823.0,173910.5,4211331.0,508287.6,49797.1,55429217.0,220042.6,23458785.0,694756.0,122986.8,1211820.0,21561.47,11220.7,1175872.0,3944839.0,26266.8,849010.97,4580559.0,795872.4,473857.1,5009300.0,89733295.0,1300676.0
2018Q1,406578.0,3242628.0,1489057.0,464316.0,95350.0,113068.0,26108.33,3478.957,8291.224,29286.58,68606.19,1715370.0,42456.96,551760.0,175240.6,46746544.0,22313536.0,5146800.0,240553000.0,9033715.5,5312.5,1328389.0,832300.0,553597.0,26510.612,1171100.0,296377.0,6266.7,57907.0,584760.0,531266.0,10993.08,74256.9,44622.0,135497.2,702110.8,139285.0,12598.18,10410981.0,3590000000.0,44855520.0,80503.0,699876.0,330984.4,440723.0,494905.3,7585.701,140000000.0,13994250.0,2257229.0,468000000.0,10112.24,3811003.0,11066.087,14909.6,7012.0,295089.0,45672.44,5921241.7,161667.8,3110.804,7912325.0,121576.0,353999.1,30563787.0,106508.0,191114.0,867145.0,74170.0,179535.1,4384839.0,516183.9,50526.2,57260593.0,226623.7,24662152.0,754645.9,122513.0,1246708.0,21945.5,11244.9,1191635.0,4012609.0,27464.0,878682.92,4597334.0,829289.3,495129.5,5082200.0,96812639.0,1306100.0
2018Q2,408904.0,3472520.0,1505018.0,470201.0,95432.0,114571.0,27485.7,3547.182,8469.17,30289.39,70368.56,1744161.0,42998.62,560021.0,178084.3,47548309.0,22699899.0,5697700.0,245083000.0,9049652.2,5366.9,1344311.0,843220.0,558738.0,26761.827,1246400.0,299596.0,6411.8,58116.0,588425.0,535608.0,11048.91,74601.6,44753.0,137550.5,707454.3,143052.0,13044.58,10715700.0,3680000000.0,46110130.0,81533.0,699412.0,335389.3,442841.0,502365.5,7702.578,140000000.0,14757932.0,2325903.0,472000000.0,10458.53,3869864.0,11276.273,15014.5,7226.5,298050.0,47147.49,5978654.5,164937.3,3244.471,8054653.0,128095.3,360900.2,32385753.0,101256.8,192138.0,889028.0,75407.0,185908.7,4552749.0,524707.6,51058.0,58773156.0,235428.4,25847666.0,799914.4,126212.4,1267146.0,22451.61,11323.3,1210245.0,4096623.0,27910.4,922809.78,4587630.0,878079.4,493593.2,5145200.0,105000000.0,1325349.0
2018Q3,410356.0,3828888.0,1501142.0,477201.0,96406.0,115140.0,28175.09,3576.202,8511.99,30810.31,70226.09,1763556.0,43912.1,564742.0,177869.1,47271346.0,23087147.0,5683900.0,250191000.0,8962126.6,5447.3,1362093.0,840690.0,567795.0,27078.404,1342100.0,302068.0,6494.3,58498.0,593365.0,540123.0,11214.93,79745.7,44674.0,138651.6,712852.5,143832.0,13215.26,10991105.0,3770000000.0,47461820.0,82024.0,715703.0,336641.7,442803.0,512615.9,7746.554,139000000.0,15388059.0,2367571.0,479000000.0,10935.78,3853614.0,11467.732,15016.4,7391.6,300583.0,48197.58,6098921.7,164776.7,3337.954,7947615.0,124877.6,367685.5,32816313.0,102351.1,194443.0,919181.0,76090.0,182317.1,4656687.0,535767.3,51611.4,56527828.0,243993.5,26432208.0,807380.4,129317.3,1278817.0,22752.26,11637.1,1200485.0,4128659.0,28585.3,979392.84,4523779.0,902481.9,501152.7,5199700.0,109000000.0,1357916.0
2018Q4,410976.0,4186195.0,1527039.0,482390.0,98058.0,117271.0,27893.27,3600.773,8676.799,31725.49,68985.62,1781247.0,44383.05,559152.0,178538.2,47743321.0,23652376.0,5675000.0,251964000.0,8974354.9,5548.5,1381635.0,854120.0,573186.0,27211.165,1381100.0,305818.0,6719.6,58941.0,598302.0,545307.0,11303.0,80140.7,45169.0,139438.4,713075.1,149117.0,13128.96,11158464.0,3800000000.0,48369530.0,82974.0,729063.0,342637.3,444875.0,516992.4,7749.273,138000000.0,15581558.0,2393846.0,478000000.0,10198.65,3835516.0,11748.575,15093.1,7499.9,301515.0,48587.51,6178950.1,168279.3,3340.168,8587820.0,124842.5,364642.5,33184859.0,100781.3,196419.0,915705.0,76830.0,182357.6,4636996.0,543209.7,51988.6,57967672.0,248570.6,26729968.0,809051.0,130270.9,1276976.0,22663.19,11876.7,1228251.0,4127053.0,29025.8,970497.39,4666279.0,930390.7,512204.3,5229500.0,113000000.0,1373826.0
2019Q1,416134.0,4551720.0,1628276.0,489418.0,98737.0,117420.0,29542.55,3594.077,8732.133,32255.86,69751.74,1787787.0,45358.02,567230.0,178539.7,48367923.0,24076780.0,5289000.0,256830000.0,9244098.3,5669.4,1420427.0,861170.0,570028.0,26914.897,1412400.0,309124.0,6857.8,59234.0,604742.0,549394.0,11629.94,83601.4,45643.0,143556.2,720048.3,148632.0,13376.91,11591500.0,3870000000.0,47173200.0,85694.0,736645.0,354571.7,446700.0,521088.7,7794.385,140000000.0,15601317.0,2442395.0,475000000.0,10329.8,3866029.0,11913.639,15221.1,7559.3,304603.0,49774.49,6208330.6,169431.6,3436.267,9260872.0,126592.9,369811.6,33895041.0,100675.4,201355.0,903511.0,77932.0,187617.0,4735069.0,556589.4,52993.8,58355049.0,252465.0,26952652.0,763074.0,127731.3,1307837.0,23414.29,12030.3,1249763.0,4182901.0,29723.2,1020039.8,4643311.0,963260.7,530923.8,5276000.0,122000000.0,1367776.0
2019Q2,423393.0,5103912.0,1635270.0,496645.0,98649.0,118761.0,30724.07,3691.334,8957.428,33420.03,72178.2,1836621.0,45224.56,578170.0,179039.1,49305742.0,24441199.0,5973200.0,263538000.0,9428940.5,5764.3,1439792.0,865970.0,576299.0,27058.331,1475300.0,310078.0,6965.0,59954.0,610288.0,555948.0,12042.86,90647.1,46181.0,148322.1,723259.1,150978.0,13779.93,11840174.0,3950000000.0,49632710.0,88174.0,745963.0,352729.5,448223.0,532994.8,7916.506,140000000.0,17212344.0,2542059.0,481000000.0,10613.62,4020780.0,12240.874,15547.9,7625.7,314660.0,52904.81,6275272.0,175824.5,3574.705,9479014.0,132866.5,379216.1,37322200.0,104749.7,201868.0,898064.0,79422.0,193005.6,4875726.0,573016.4,53195.8,58637630.0,262420.1,27561244.0,792542.8,128514.7,1342864.0,23631.27,11928.2,1261802.0,4262889.0,30520.6,1057686.0,4716752.0,1022102.0,542790.9,5346200.0,129000000.0,1400831.0
2019Q3,430962.0,5614069.0,1641530.0,503481.0,99936.0,120513.0,29555.6,3696.424,9050.692,34263.56,71984.77,1873638.0,45289.97,580618.0,179422.0,49844929.0,24727826.0,5956500.0,268295000.0,9528286.5,5840.1,1457860.0,872290.0,581163.0,27054.758,1499000.0,311392.0,6993.6,60203.0,613060.0,562790.0,12609.17,92150.1,45508.0,150033.1,703431.8,155525.0,13964.43,12059260.0,4000000000.0,49947600.0,89325.0,769372.0,359856.3,450400.0,527044.6,7940.701,140000000.0,16839099.0,2626202.0,482000000.0,10195.33,4064494.0,12271.131,15668.6,7693.1,311256.0,54392.67,6337043.3,175747.7,3602.902,9535225.0,128976.9,383183.4,37144770.0,106454.1,203603.0,893530.0,80807.0,192550.4,4966691.0,576379.8,53863.5,59362379.0,267896.9,27645441.0,791157.4,129609.2,1372470.0,23615.45,12280.8,1263389.0,4248889.0,31211.3,1093957.58,4740970.0,1007470.0,555520.2,5423600.0,137000000.0,1420513.0
2019Q4,421731.0,6261475.0,1641562.0,502740.0,99748.0,121982.0,30530.52,3545.814,9052.741,34533.85,68733.87,1891696.0,44117.3,587545.0,180292.6,48222976.0,25247710.0,6025000.0,271404000.0,9572681.2,5904.0,1475860.0,880870.0,583464.0,27080.023,1534400.0,314919.0,7102.8,60467.0,612132.0,565789.0,12808.61,90334.9,45438.0,151906.8,699542.0,159782.0,13729.07,12079758.0,4010000000.0,50830880.0,92656.0,771949.0,356156.9,451120.0,529789.5,7935.755,138000000.0,17450705.0,2631666.0,487000000.0,10196.4,3981869.0,12563.092,15741.4,7687.3,309317.0,52517.93,6331482.9,170791.7,3665.233,9510056.0,123558.2,380508.1,37140321.0,108529.6,205681.0,912176.0,81555.0,187807.8,4915274.0,581502.0,54321.6,60257998.0,276821.7,27421232.0,796279.9,128551.9,1391030.0,23712.55,12510.9,1277797.0,4192950.0,31514.2,1137559.77,4807599.0,976447.6,556503.5,5475600.0,141000000.0,1436087.0
