Unnamed: 0,Angola,Albania,Advanced Economies,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,St. Kitts and Nevis,"Korea, Rep.",Kuwait,"Lao, PDR",EMDE Latin America & Caribbean,Lebanon,Liberia,Libya,St. Lucia,Low-Income Countries (LIC),Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,EMDE South Asia,Saudi Arabia,Sudan,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,South Sudan,EMDE Sub-Saharan Africa,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",Viet Nam,Vanuatu,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993M12,,150.4165,,,,,11173.6,15207.02,,,11825.69,,713.8552,,,,,,,32211.0,,,,,12515.22,36635.1,25082.13,22471.6,,,,7932.4,,,957.1,1109.249,3872.0,84515.62,,,10355.81,736.0,,96465.94,,,14067.37,,,42005.77,400.9265,,5459.626,,25235.24,,,37576.27,,,,,,7884.281,,,,,,,604.5536,,6745.0,12355.0,13851.0,5934.108,,429.2504,,32155.38,12.51,,94795.73,711.0,,,28.20691,,20262.4,,,,,,,,,,,412.3,,,,,,,,,,1362.618,,,,,,,,28452.71,,,,36193.58,19669.34,,3338.0,,1350.702,,3864.0,5922.04,,,17538.24,,,2440.113,6631.163,8894.0,,17141.51,7403.168,,77379.4,,,,,,,,,,560.8227,792.6428,19410.33,,,,,25438.8,,,,,,,,,,,166.03,,75524.47,,,,,,,,,2678.0,,
1994M01,,151.3349,,,,,11225.94,16570.56,,,12781.89,,664.7365,,,,,,,35390.0,,,,,12824.46,32612.93,25024.2,26454.6,,,,8038.7,,,972.6,1219.193,4245.0,88263.52,,,9581.192,685.6,,111063.6,,,13916.93,,,42292.33,408.5687,,7053.884,,26945.52,,,38017.65,,,,,,8757.388,,,,,,,606.2957,,7550.0,12420.0,14645.0,5634.649,,433.9818,,38103.16,8.49,,95177.22,642.0,,,54.78066,,20544.4,,,,,,,,,,,408.5,,,,,,,,,,1364.718,,,,,,,,38854.78,,,113.0,36716.67,19920.94,,3859.0,,1384.555,,3880.0,5850.53,,,17890.33,366.6,,,6171.313,,,18075.0,6980.981,,78700.2,,,,,,,,,,499.2708,740.5344,19730.27,,,,,25359.3,,,,,,759.1144,,,,,134.73,,76494.11,,,,,,,,,2667.0,,
1994M02,,153.0697,,,,,11599.33,17131.58,,,13035.71,,637.0828,,,,,,,36542.0,,,,,12475.71,33352.7,25608.16,29174.84,,,,8141.1,,,920.1,1169.835,4290.0,85839.3,,,9503.177,637.4,,112081.1,,,13840.62,,,42616.75,417.6231,,8059.376,,26601.23,,,38522.39,,,,,,8959.295,,,,,,,657.0782,,7346.0,12731.0,17154.0,5749.826,,554.784,,39669.78,12.58,,97627.8,845.0,,,61.95488,,20743.5,,,,,,,,,,,419.2,,,,,,,,,,1377.72,,,,,,,,35752.54,,,105.6,37180.86,19849.77,,4084.0,,1524.477,,4074.0,6020.96,,,18118.42,372.3,,,6104.668,,,21061.93,6111.954,,79299.0,,,,,,,,,,478.0346,765.8056,20037.98,,,,,26251.3,,,,,,796.6221,,,,,50.23,,78337.77,,,,,,,,,2535.0,,
1994M03,,149.0899,,,,,11601.34,16732.93,,,13493.61,,692.5973,,,,,,,38282.0,,,,,10977.63,35054.52,26007.41,29938.72,,,,8192.9,,,909.2,1198.357,4566.0,87148.84,,,9592.15,574.8,,114348.3,,,13988.88,,,42632.1,420.3747,,7462.64,,26912.09,,,39217.17,,,,,,8484.333,,,,,,,700.6297,,6544.0,13649.0,19254.0,6350.748,,549.5492,,38338.97,56.05,,100933.7,857.0,,,86.97713,,20755.0,,,,,,,,,,,404.2,,,,,,,,,,1612.657,,,,,,,,35133.34,,,113.2,37698.18,20087.43,,3887.0,,2185.723,,4221.0,6736.83,,,17147.39,441.4,,2097.096,6377.912,7642.0,,24175.53,5111.442,,79125.1,,,,,,,,,,596.5749,779.6477,19400.14,,,,,26672.6,,,,,,1036.912,,,,,57.7,,79601.57,,,,,,,,,2282.0,,
1994M04,,167.8664,,,,,11660.72,17250.24,,,13840.66,,999.9486,,,,,,,38289.0,,,,,10643.11,33023.79,26440.82,31487.55,,,,7959.0,,,884.7,1298.49,4777.0,88139.43,,,9520.469,568.7,,112907.3,,,13948.54,,,42615.72,410.6869,,7363.957,,27378.94,,,39981.43,,,,,,8448.911,,,,,,,758.0107,,6256.0,11830.0,19097.0,6163.461,,538.979,,38453.38,120.56,,103762.8,813.0,,,95.72617,,21013.8,,,,,,,,,,,463.2,,,,,,,,,,1632.061,,,,,,,,33501.3,,,102.2,38071.15,20155.8,,4469.0,,2246.657,,4362.0,7295.94,,,17285.79,519.6,,,6877.749,,,24067.2,4409.852,,79810.9,,,,,,,,,,672.9736,789.6255,19632.45,,,,,26592.8,,,,,,928.1248,,,,,60.4,,79304.99,,,,,,,,,2079.0,,
1994M05,,165.0091,,,,,11736.21,17660.34,,,14225.01,,1088.064,,,,,,,41408.0,,,,,10980.94,35725.81,26066.9,31900.1,,,,7901.4,,,870.2,1195.222,4833.0,89420.66,,,9338.302,480.2,,114436.2,,,14334.46,,,42198.17,421.0185,,8461.472,,27716.54,,,40089.73,,,,,,7606.267,,,,,,,777.8644,,6136.0,11685.0,19572.0,6279.639,,410.4254,,40059.69,139.82,,106118.0,853.0,,,114.6124,,21402.8,,,,,,,,,,,482.4,,,,,,,,,,1642.862,,,,,,,,33969.09,,,120.7,38285.93,20146.37,,4477.0,,2412.533,,5816.0,7122.17,,,16291.52,634.4,,,9343.608,,,24789.86,6376.976,,80022.2,,,,,,,,,,776.6927,918.6942,21804.78,,,,,27512.8,,,,,,974.5285,,,,,57.5,,76709.59,,,,,,,,,1970.0,,
1994M06,,171.0299,,,,,12063.3,18349.39,,,14491.26,,1225.363,,,,,,,42881.0,,,,,11681.04,36976.36,27741.64,33225.09,,,,8060.2,,,851.3,1389.116,5170.0,91321.28,,,9559.476,429.6,,117553.5,,,14587.37,,,42601.39,436.1368,,9605.201,,28451.9,,,40782.46,,,,,,7850.883,,,,,,,836.5981,,6028.0,11985.0,20510.0,6637.188,,395.6271,,39763.17,171.19,,110668.8,856.0,,,111.4045,,21719.0,,,,,,,,,,,480.3,,,,,,,,,,1674.567,,,,,,,,34048.44,,,112.1,39268.6,18770.99,,4008.0,,2603.233,,5990.0,7652.52,,,15709.12,714.5,,2884.576,10649.85,10511.0,,26062.58,8446.823,,80350.1,,,,,,,,,,882.3898,1018.696,23770.26,,,,,28340.5,,,,,,934.0944,,,,,55.81,,78297.82,,,,,,,,,1942.0,,
1994M07,,172.0503,,,,,12095.51,18304.63,,,14356.58,,622.5803,,,,,,,43090.0,,,,,14632.69,36215.26,27779.28,36510.46,,,,8021.3,,,783.0,1383.148,5403.0,90456.97,,,9438.232,399.2,,118575.1,,,14516.51,,,42543.06,430.4052,,10291.03,,27770.02,,,41015.42,,,,,,9675.735,,,,,,,946.8638,,5875.0,11717.0,21674.0,6561.071,,357.3731,,41416.18,220.62,,112932.7,927.0,,,103.8686,,21546.1,,,,,,,,,,,494.1,,,,,,,,,,1677.468,,,,,,,,31546.6,,,135.1,39124.26,19918.03,,4104.0,,2404.634,,6270.0,7899.3,,,17265.86,730.9,,,11163.01,,,27151.17,8442.714,,80717.1,,,,,,,,,,1460.578,1179.388,22012.64,,,,,28588.3,,,,,,900.3333,,,,,62.41,,77947.97,,,,,,,,,2062.0,,
1994M08,,173.581,,,,,12227.35,18054.83,,,14772.01,,578.343,,,,,,,42981.0,,,,,14681.62,36104.12,28007.66,37703.95,,,,8044.8,,,802.9,1416.93,5641.0,91737.11,,,8922.493,270.6,,121400.4,,,14625.53,,,42709.88,430.9347,,10054.12,,27782.27,,,41044.03,,,,,,10885.96,,,,,,,1058.638,,6586.0,12392.0,21721.0,6607.142,,391.097,,39234.35,251.49,,115066.0,1099.0,,,109.8996,,22030.4,,,,,,,,,,,524.3,,,,,,,,,,1700.572,,,,,,,,32093.75,,,123.5,39321.72,20029.09,,3528.0,,2227.474,,6447.0,7774.59,,,17560.38,703.0,,,11656.18,,,27004.4,8614.259,,82367.5,,,,,,,,,,1676.832,1243.156,23657.16,,,,,29064.0,,,,,,1193.551,,,,,85.21,,78305.08,,,,,,,,,2190.0,,
1994M09,,179.4997,,,,,11970.71,18523.22,,,15210.22,,809.2161,,,,,,,43455.0,,,,,15631.11,35958.19,29137.45,41397.86,,,,7840.4,,,766.5,1465.783,5417.0,92528.49,,,9311.459,316.7,,125688.6,,,14977.65,,,42844.97,438.7015,,10563.37,,27860.27,,,41539.57,,,,,,11837.91,,,,,,,1135.065,,6844.0,12450.0,23012.0,6598.128,,340.6621,,38765.07,271.68,,116750.6,1118.0,,,108.6398,,22376.4,,,,,,,,,,,566.6,,,,,,,,,,1805.088,,,,,,,,31719.93,,,115.9,40054.97,20686.06,,3503.0,,3530.783,,6699.0,7719.85,,,17522.74,637.1,,1853.091,11962.75,6745.0,,29929.76,8592.688,,83560.3,,,,,,,,,,1906.138,1376.948,23325.0,,,,,29950.2,,,,,,1265.596,,,,,74.07,,79263.83,,,,,,,,,2263.0,,
1994M10,,191.8473,,,,,11467.48,18572.14,,,15280.67,,970.9765,,,,,,,42845.0,,,,,14819.2,34971.45,30230.78,45174.08,,,,8231.7,,,787.6,1476.706,5662.0,92606.87,,,9351.17,339.5,,128010.3,,,14960.21,,,43389.42,438.3381,,11172.62,,27880.32,,,42808.56,,,,,,12560.42,,,,,,,1351.46,,6924.0,12526.0,23993.0,6518.005,,362.1045,,34385.07,316.04,,119714.2,968.0,,,101.8622,,23717.1,,,,,,,,,,,605.1,,,,,,,,,,1857.897,,,,,,,,30614.15,,,104.5,40802.07,19649.19,,3497.0,,3186.619,,6906.0,7357.1,,,17723.14,598.9,,,12389.28,,,30647.86,7192.588,,83891.7,,,,,,,,,,2050.575,1395.505,23777.4,,,,,29851.7,,,,,,1389.074,,,,,256.68,,81250.33,,,,,,,,,2562.0,,
1994M11,,204.5011,,,,,11298.4,17974.68,,,14242.62,,1028.234,,,,,,,41937.0,,,,,13323.62,36202.91,32603.84,50484.07,,,,7808.6,,,807.3,1458.399,5822.0,90073.79,,,9070.982,354.4,,134124.3,,,15040.88,,,42586.04,453.5603,,10794.74,,27825.73,,,41728.59,,,,,,14623.01,,,,,,,1331.431,,7162.0,13421.0,23578.0,6218.545,,327.8772,,32214.92,349.41,,121302.4,952.0,,,135.5635,,24023.7,,,,,,,,,,,601.2,,,,,,,,,,1824.491,,,,,,,,30686.2,,,91.8,39707.39,20173.84,,3704.0,,2921.444,,6807.0,7154.93,,,17220.47,570.4,,,13002.41,,,29880.89,6069.838,,84169.3,,,,,,,,,,2075.305,1480.921,23151.78,,,,,29743.2,,,,,,1485.198,,,,,500.91,,76201.16,,,,,,,,,2644.0,,
1994M12,,208.9911,,,,,11357.78,17509.41,,,14375.23,,1091.55,,,,,,,38806.0,,,,,12319.18,38985.76,35319.78,53113.97,,,,8103.6,,,828.1,1481.258,6243.0,84214.09,,,9104.459,384.6,,132895.8,,,14696.39,,,42518.5,460.3511,,10758.21,,29255.23,,,41904.33,,,,,,14662.68,,,,,,,1371.537,,6777.0,13200.0,23419.0,6124.401,,294.858,,37665.4,397.92,,122084.4,1215.0,,,138.2348,,25672.7,,,,,,,,,,,587.2,,,,,,,,,,1849.895,,,,,,,,26546.05,,,172.3,39874.83,19071.01,,3709.0,,3305.102,,6933.0,7142.1,,,17176.18,569.2,,1787.363,13902.12,6506.0,,30134.21,7337.426,,84732.0,,,,,,,,,,2242.253,1503.365,23693.85,,,,,30279.0,,,,,,1472.623,,,,,664.42,,76607.91,,,,,,,,,3130.0,,
1995M01,,220.7265,,,,,11556.05,20199.01,,,13841.7,,979.4535,,,,,,,38278.0,,,,,13234.78,33614.26,34542.99,56310.0,,,,8059.8,,,804.9,1337.026,6698.0,85465.93,,,8772.898,407.3,,135331.3,,,14506.7,,,42558.41,499.2579,,10565.19,,29611.77,,,41227.94,,,,,,15860.56,,,,,,,1415.478,,6972.0,13002.0,23790.0,6684.26,,410.224,,36354.43,408.7,,123094.4,1142.0,,,154.893,,26280.4,,,,,,,,,,,563.7,,,,,,,,,,1858.697,,,,,,,,26262.03,,,157.1,40768.58,20610.38,,3838.0,,3108.759,,6887.0,7174.49,,,17086.5,475.5,,,13926.77,,,30331.16,7379.542,,84937.0,,,,,,,,,,2248.612,1469.163,24483.5,,,,,29906.1,,,,,,1374.421,,,,,594.1,,78657.35,,,,,,,,,3204.0,,
1995M02,,225.2165,,,,,11763.38,20679.89,,,14287.17,,1064.866,,,,,,,37998.0,,,,,14365.66,33665.9,35033.58,58940.91,,,,8208.7,,,826.2,1374.45,7338.0,86422.77,,,9079.728,405.5,,137605.3,,,14662.59,,,40078.69,516.5049,,10841.15,,29657.45,,,41715.31,,,,,,15521.42,,,,,,,1444.324,,6868.0,12987.0,23951.0,6582.103,,292.9453,,35663.35,373.13,,125163.5,1159.0,,,144.9424,,26400.7,,,,,,,,,,,558.4,,,,,,,,,,1828.492,,,,,,,,26007.25,,,147.2,41278.97,21446.28,,3814.0,,3239.654,,6876.0,6825.39,,,16539.53,461.4,,,13213.05,,,30660.3,7823.301,,84852.4,,,,,,,,,,2349.523,1483.99,25085.68,,,,,30135.6,,,,,,1595.949,,,,,632.08,,85208.8,,,,,,,,,3439.0,,
1995M03,,236.4416,,,,,12446.76,21631.24,,,15033.07,,1228.359,,,,,,,33742.0,,,,,14634.49,35911.04,36200.83,59576.3,,,,8422.8,,,827.0,1186.119,8321.0,89317.25,,,9297.183,419.8,,138665.9,,,15070.31,,,35707.72,521.0736,,11199.16,,29825.69,,,43508.45,,,,,,15437.11,,,,,,,1514.503,,6804.0,13358.0,25186.0,6566.078,,295.0593,,32965.54,435.33,,140750.4,1387.0,,,174.7942,,26567.6,,,,,,,,,,,572.2,,,,,,,,,,1816.69,,,,,,,,26110.63,,,135.8,43293.96,23997.86,,3958.0,,2965.452,,6936.0,6742.72,,,16804.16,473.6,,1799.957,12018.14,6552.0,,31743.7,8114.004,,86701.3,,,,,,,,,,2554.815,1598.089,24923.68,,,,,30119.5,,,,,,1488.19,,,,,658.27,,91647.67,,,,,,,,,3353.0,,
1995M04,,242.6665,,,,,12539.35,22166.24,,,17320.51,,1421.151,,,,,,,31887.0,,,,,14786.41,34909.71,39456.13,61638.06,,,,8557.1,,,852.7,1179.443,8645.0,88704.39,,,9375.399,435.2,,143089.4,,,15037.61,,,33741.75,527.4698,,10737.12,,29046.88,,,43850.73,,,,,,15177.21,,,,,,,1607.193,,6496.0,13409.0,25037.0,6740.346,,343.0782,,32315.31,440.41,,152934.1,1429.0,,,175.7741,,27294.2,,,,,,,,,,,584.6,,,,,,,,,,1790.886,,,,,,,,26509.5,,,124.5,42884.03,22757.0,,3746.0,,2916.93,,6959.0,6963.62,,,15984.82,564.0,,,11348.53,,,31520.97,8124.276,,89418.5,,,,,,,,,,2634.917,1690.35,26680.28,,,,,31727.1,,,,,,1610.577,,,,,1077.33,,94060.28,,,,,,,,,2809.0,,
1995M05,,239.7071,,,,,12343.09,23217.51,,,17391.99,,1549.025,,,,,,,33731.0,,,,,15052.63,35793.17,41203.88,62392.9,,,,8628.8,,,855.3,1047.349,9238.0,89316.16,,,9278.182,466.2,,145790.2,,,18122.75,,,34159.3,537.0953,,10684.15,,29070.27,,,43542.16,,,,,,16180.98,,,,,,,1695.97,,6702.0,13544.0,24707.0,7225.09,,355.9637,,34973.43,437.55,,153538.5,1396.0,,,179.7986,,27817.5,,,,,,,,,,,592.8,,,,,,,,,,1747.879,,,,,,,,26551.27,,,141.9,42896.73,21542.51,,3984.0,,2872.922,,6904.0,7133.16,,,16201.83,551.6,,,10903.51,,,31099.24,8895.717,,91050.7,,,,,,,,,,2860.39,1765.524,27042.0,,,,,33272.4,,,,,,1640.634,,,,,1161.02,,96231.99,,,,,,,,,3400.0,,
1995M06,,277.0561,,,,,11319.54,23580.77,,,17551.53,,1634.776,,,,,,,33512.0,,,,,14843.26,37845.23,42519.03,64469.72,,,,8666.8,,,857.1,1050.99,9241.0,90143.46,,,9157.24,481.2,,151442.3,,,17458.84,,,34219.69,560.8527,,10916.93,,30226.8,,,44077.55,,,,,,15787.59,,,,,,,1809.875,,7573.0,13927.0,24153.0,7417.385,,338.2461,,44576.27,449.89,,156315.3,1589.0,,,181.5951,,28381.9,,,,,,,,,,,608.7,,,,,,,,,,1729.076,,,,,,,,27573.52,,,127.1,42030.69,22667.39,,3780.0,,3098.604,,7291.0,7510.12,,,17871.51,491.3,,3410.122,10790.48,12413.0,,30729.03,9418.572,,92363.4,,,,,,,,,,3453.525,1790.956,26717.98,,,,,34958.3,,,,,,1454.771,,,,,1601.66,,95643.67,,,,,,,,,3408.0,,
1995M07,,299.8125,,,,,11864.02,23918.01,,,16581.86,,1596.597,,,,,,,41823.0,,,,,16643.77,36133.31,42058.83,67448.94,,,,8660.3,,,829.9,1114.812,10163.0,90456.97,,,9866.507,473.1,,155371.1,,,17622.37,,,34621.88,584.6723,,11210.26,,30284.74,,,44611.92,,,,,,15680.21,,,,,,,1883.081,,8289.0,14369.0,24347.0,7821.005,,301.7034,,44106.98,440.35,,157686.7,1732.0,,,182.6566,,30950.2,,,,,,,,,,,679.7,,,,,,,,,,1731.777,,,,,,,,27711.35,,,158.2,42061.87,22806.52,,3913.0,,2357.241,,7259.0,8348.23,,,17483.98,494.0,,,10122.56,,,30111.82,8873.119,,93541.0,,,,,,,,,,3484.64,1758.762,26184.07,,,,,34415.7,,,,,,1440.713,,,,,1535.07,,97425.59,,,,,,,,,3351.0,,
1995M08,,297.1593,,,,,10858.58,23270.6,,,15580.07,,1580.634,,,,,,,47660.0,,,,,16714.47,36284.86,40342.71,69348.09,,,,8401.6,,,867.5,1159.012,11176.0,89078.85,,,10007.36,467.5,,155512.1,,,17524.25,,,34087.67,561.9014,,10741.06,,30253.54,,,42846.36,,,,,,15443.79,,,,,,,1837.154,,8086.0,14251.0,23449.0,8298.738,,329.4879,,40876.85,411.23,,165775.3,1721.0,,,181.4784,,31173.3,,,,,,,,,,,713.2,,,,,,,,,,1682.769,,,,,,,,25915.37,,,150.3,39929.1,21670.21,,3866.0,,2303.077,,7349.0,8289.24,,,17006.78,488.1,,,9733.743,,,29038.15,9119.651,,94263.9,,,,,,,,,,3551.823,1678.048,25923.23,,,,,34629.1,,,,,,1574.131,,,,,1504.99,,91510.88,,,,,,,,,3258.0,,
1995M09,,231.7475,,,,,11126.3,23445.46,,,16221.34,,1562.275,,,,,,,48713.0,,,,,16045.64,38764.61,38304.4,71695.93,,,,8452.7,,,851.1,1215.046,11947.0,90747.61,,,11219.29,447.7,,159270.6,,,17881.82,,,34723.2,585.7938,,10293.46,,30290.31,,,43619.82,,,,,,15334.49,,,,,,,1911.654,,8828.0,14319.0,23477.0,8712.373,,313.7836,,38224.57,468.05,,179282.1,1704.0,,,203.1061,,31189.1,,,,,,,,,,,738.6,,,,,,,,,,1717.174,,,,,,,,26171.19,,,150.7,40961.42,22972.82,,4044.0,,1720.82,,7336.0,8047.37,,,17056.6,548.4,,3740.693,9019.848,13622.0,,28413.17,9023.093,,94628.9,,,,,,,,,,3683.789,1738.6,27967.17,,,,,35866.1,,,,,,1751.997,,,,,1167.79,,92123.42,,,,,,,,,3233.0,,
1995M10,,238.3805,,,,,11156.49,21635.4,,,16371.56,,1596.76,,,,,,,49694.0,,,,,15575.46,37474.78,35629.18,74938.13,,,,8492.3,,,919.0,1115.723,12513.0,91094.86,,,10593.77,458.9,,161225.0,,,17889.46,,,34907.42,583.6963,,10112.94,,30302.57,,,43878.31,171.26,,,,,15234.7,,,,,,,1886.282,,9424.0,14333.0,22200.0,8452.975,,338.8501,,38944.84,416.42,,180313.2,1679.0,,,213.5816,,32168.4,,,,,,,,,,,776.2,,,,,,,,,,1683.169,,,,,,,,25390.15,,,118.3,41457.95,23458.28,,4127.0,,1497.395,,7265.0,7614.46,,,16163.08,524.3,,,8300.154,,,26721.29,9454.525,,95623.4,,,,,,,,,,3774.65,1759.427,25581.89,,,,,35731.4,,,,,,1733.035,,,,,1398.32,,91000.03,,,,,,,,,3282.0,,
1995M11,,240.3194,,,,,11900.26,18864.62,,,16256.56,,1484.772,,,,,,,51257.0,,,,,14919.97,38570.41,35360.0,76438.78,,,,8420.8,,,969.8,1140.705,12999.0,91664.18,,,10595.38,459.8,,162868.5,,,17974.49,,,34902.3,572.0668,,10735.81,,30313.71,,,43203.97,185.56,,,,,14501.76,,,,,,,1869.553,,8977.0,14660.0,21782.0,8199.586,,308.3475,,36572.73,373.22,,180697.7,1625.0,,,216.7546,,33223.8,,,,,,,,,,,764.4,,,,,,,,,,1644.963,,,,,,,,24777.22,,,132.6,39873.67,23388.41,,4326.0,,1305.566,,7472.0,7536.39,,,16166.4,513.6,,,7765.461,,,26033.64,8486.884,,96364.7,,,,,,,,,,4005.682,1786.581,25144.78,,,,,36204.4,,,,,,1761.947,,,,,1494.53,,90433.5,,,,,,,,,3669.0,,
1995M12,,246.034,,,,,11972.72,19495.38,,,16759.01,,1347.222,,,,,,,51840.0,,,,,15090.14,40876.17,37219.75,75661.86,,,,8453.2,,,1011.6,1129.68,14023.0,92532.85,,,11074.52,528.5,,163353.4,,,17639.81,,,35292.22,602.1477,,10128.88,,29919.29,,,42929.12,196.19,,,,,14958.3,,,,,,,1891.664,,12017.0,14787.0,22063.0,8643.267,,310.1596,,40747.27,421.31,,182272.8,1653.0,,,223.9521,,32712.1,,,,,,,,,,,819.0,,,,,,,15741.0,,,1604.756,,,,,,,,24824.21,,,176.0,38930.27,22571.66,,4411.0,,1955.528,,7854.0,7785.75,,,17549.31,536.1,,4725.899,7862.987,17207.0,,27083.4,8611.178,,96836.1,,,,,,,,,,4480.402,1888.878,24505.92,,,,,37026.7,,,,,,1625.388,,,,,1068.89,,90526.71,,,,,,,,,4301.0,,
1996M01,,257.055,,,,,11295.38,22442.07,,,15630.83,,1041.549,,,,,,,53540.0,,,,,14850.58,35939.1,34022.57,78157.25,,,,8303.7,,,949.8,1035.414,13612.0,91790.45,,,13067.41,527.6,,165661.9,,,17451.21,,,36166.21,592.4184,,8612.422,,29920.4,,,39703.51,185.38,,,,,16500.49,,,,,,,1844.22,,12112.0,14866.0,20945.0,8687.334,,323.6492,,39984.97,455.79,,182320.0,1804.0,,,236.6091,,33264.0,,,145759.1,,,,,,,,728.1,,,,,,,15484.0,,,1651.064,,,,,,,,23323.73,,,171.7,36574.64,22072.07,,4201.0,,1928.446,,7754.0,8270.15,,,17218.25,426.6,,,7368.999,,,25792.2,15248.04,,98177.5,,,,,,,,,,4321.492,1828.82,24199.23,,,,,37721.2,,,,,,1449.214,,,,,754.13,,86753.45,,,,,,,,,4232.0,,
1996M02,,262.1573,,,,,11066.92,23447.54,,,15936.44,,937.2428,,,,,,,55794.0,,,,,14609.73,35554.06,33822.32,81869.23,,,,8127.0,,,1031.1,1058.475,14096.0,92589.45,,,13053.43,532.7,,172746.6,,,17692.14,,,39105.43,591.6293,,9059.218,,30032.93,,,40303.27,170.68,,,,,16711.8,,,,,,,1856.006,,11511.0,16067.0,20652.0,8285.718,,306.7368,,39987.31,467.52,,199414.9,1853.0,,,247.5629,,35115.0,,,148459.4,,,,,,,,767.6,,,,,,,15780.0,,,1617.258,,,,,,,,24074.49,,,220.5,36416.44,22391.03,,4468.0,,1543.66,,7734.0,8575.09,,,16980.2,380.0,,,6775.112,,,25027.92,15749.32,,99268.8,,,,,,,,,,4439.87,1685.179,24185.98,,,,,38694.2,,,,,,1397.62,,,,,810.5,,88632.21,,,,,,,,,3814.0,,
1996M03,,262.4635,,,,,10915.95,23415.28,,,18777.1,,701.3576,,,,,,,55753.0,,,,,16882.52,35688.77,35354.06,83013.54,,,,7987.7,,,1012.8,1087.807,13222.0,92864.86,,,14638.35,535.4,,174816.8,,,17982.12,,,42754.91,591.4839,,8339.683,,30005.08,,,40047.84,195.53,,,,,15404.42,,,,,,,1881.621,,10841.0,16097.0,21687.0,8077.398,,340.4608,,41204.88,496.26,,203507.9,1800.0,,,247.0146,,33451.1,,,150016.3,,,,,,,,760.2,,,,,,,15491.0,,,1628.96,,,,,,,,24546.45,,,239.3,36073.49,22902.05,,4578.0,,1878.796,,7973.0,8672.66,,,18260.14,345.9,,5286.46,7069.097,19248.0,,26572.9,15549.02,,98621.2,,,,,,,,,,4513.52,1628.812,22465.03,,,,,38982.5,,,,,,1279.646,,,,,638.07,,88562.0,,,,,,,,,3517.0,,
1996M04,,253.1772,,,,,10973.32,23923.22,,,17825.03,,684.1421,,,,,,,56769.0,,,,,17246.92,34675.09,36036.63,83998.25,,,,7957.1,,,1006.1,1146.47,12931.0,93632.29,,,16315.56,533.2,,176943.1,,,18154.36,,,47117.69,631.5952,,7774.024,,30340.45,,,39977.34,176.15,,,,,15333.17,,,,,,,1846.4,,9696.0,16044.0,21620.0,7902.129,,414.0494,,46749.92,529.37,,205298.9,1811.0,,,258.54,,35930.0,,,152244.3,,,,,,,,749.8,,,,,,,15642.0,,,1606.456,,,,,,,,25287.82,,,247.4,35951.09,23701.36,,5090.0,,1747.901,,7910.0,9194.95,,,17284.69,416.8,,,6680.884,,,26349.75,16434.48,,100105.7,,,,,,,,,,4429.599,1663.742,22069.7,,,,,38862.3,,,,,,1381.519,,,,,690.26,,87955.52,,,,,,,,,2693.0,,
