Unnamed: 0,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
2007.0,,43752995.0,373721.7,1120096.0,409973.4,490271.2,49180.88,,17398.84,,16308.42,1840999.0,12353.83,1578457.0,568860.9,189364.4,4416364.0,25010.72,253530.5,32601.12,25863.3,213310.4,3580983.0,346986.5,5723502.0,3504810.0,62275.01,222511.5,16384762.0,1526725.0,23854.18,270392.6,2765772.0,2568790.0,10986.8,33067.65,342477.8,36994.69,45418334.0,214479.4,14518.19,65128.23,146772.4,604474.6,1230844.0,252897.1,14709.53,214729.7,2324514.0,22837.7,5792631.0,118305.9,,1033057.0,,4114552.0,,,43283.8,57436.41,30991.05,91020.85,1086166.0,14809645.0,8870.156,8606.855,,,221957.4,,8283.481,880415.5,436075.2,137591.0,120097.5,176787.3,447001.2,251110.5,22828.94,8992.091,174277.0,1558128.0,1276149.0,,200167.9,19937.79,42147.88,,88910.81,51947.14,492055.8,299042.6,43089.2,728088.2,404733.3,141453.8,36925.16,14924710.0,60254577.0,379184.6
2008.0,10782.81,43850073.0,388884.5,1148572.0,416102.9,492452.9,52137.06,24603.03,18340.22,,17314.74,1929078.0,12768.35,1594310.0,584195.3,195778.0,4844237.0,25883.21,261855.5,34137.62,26806.86,218706.3,3605576.0,345210.0,6220621.0,3649402.0,66233.92,235811.3,17350258.0,1540298.0,22754.81,272517.4,2769756.0,2562992.0,11303.2,35732.12,341648.0,38214.45,45563235.0,219043.2,15132.54,66438.18,147934.9,649372.3,1307484.0,241973.0,15034.53,221275.7,2302154.0,24504.67,5720439.0,122261.2,,1064183.0,,4264493.0,,,44328.2,57248.73,30117.83,96412.35,1093936.0,15695650.0,9367.376,8936.605,,,232682.9,,8576.808,899585.8,438031.6,137070.1,131072.3,184664.6,466298.6,251912.2,24315.21,9662.885,190426.8,1643842.0,1355610.0,,204021.0,20379.79,44574.77,,93982.4,53616.63,489010.8,304364.9,44915.21,733019.7,407967.5,145130.9,39583.36,14941805.0,61275465.0,391284.6
2009.0,11945.81,42318769.0,365868.3,1170958.0,400431.6,482515.3,50333.47,25227.71,17778.52,51021.6,17897.44,1932350.0,10936.33,1547661.0,570701.8,193805.2,5295406.0,26452.23,264839.3,33826.0,26266.4,208805.0,3402123.0,328272.0,6699944.0,3449227.0,66609.13,246608.9,17647310.0,1482293.0,19508.5,250513.1,2692651.0,2444711.0,10865.47,36727.0,326926.6,38392.32,44002546.0,213656.8,14764.6,61669.37,138076.8,680042.1,1374425.0,228854.8,13882.31,224228.3,2179375.0,25727.21,5395682.0,123565.7,43420.91,1072618.0,,4182018.0,,,37817.79,55377.34,25818.71,100503.9,1027393.0,15990565.0,9335.837,8833.196,,,229160.6,,8288.203,866543.0,429569.1,137561.7,132540.4,187375.6,478745.8,244047.3,24238.59,10480.9,180359.1,1513018.0,1425014.0,,204145.7,19965.36,43354.81,,88876.38,49393.13,468284.9,302251.4,46282.18,697531.1,401387.2,123295.2,41239.97,14556810.0,59999196.0,385266.3
2010.0,12336.18,43557670.0,402913.9,1199218.0,407337.6,496335.9,51065.64,26319.98,17927.15,54985.24,18632.39,2078260.0,12072.67,1595482.0,588981.7,205128.1,5860882.0,27357.36,276743.4,35643.14,26865.67,213599.3,3539808.0,334413.8,7363053.0,3610336.0,68957.3,260112.1,19022198.0,1484740.0,19913.21,258491.9,2741117.0,2499440.0,12175.5,40652.36,309266.0,39502.59,45287361.0,228116.5,15315.44,60906.47,139565.9,723478.3,1524443.0,231110.3,13489.06,236398.2,2215639.0,26318.42,5617014.0,132626.6,46917.11,1145608.0,113371.6,4463745.0,,56111.75,38416.93,57441.37,24559.85,104338.7,1078655.0,17292507.0,9654.409,9324.521,6272.654,,246666.1,359888.5,8653.465,877822.7,432945.0,140470.0,143537.1,200893.2,495995.6,248288.1,26937.01,11085.27,173580.9,1581217.0,1580555.0,531238.4,233801.8,20375.72,43654.56,,94851.64,50026.11,494812.5,324860.6,47857.84,757464.7,442511.1,128087.0,44490.27,14949106.0,62579868.0,396977.4
2011.0,12666.1,44272467.0,427104.6,1232372.0,420031.7,504747.4,52266.74,26840.87,18100.26,58151.52,19609.2,2163718.0,12902.16,1645678.0,600201.2,217693.5,6422701.0,28487.42,295971.2,37216.22,26977.63,217355.9,3680962.0,338884.3,7993726.0,3819081.0,74382.95,258006.5,20302636.0,1472651.0,21323.33,265078.7,2802264.0,2528061.0,13086.3,46524.77,277818.0,41157.03,46122590.0,239099.7,15902.9,60873.04,142225.8,768181.6,1642999.0,233885.4,13738.04,250226.0,2235031.0,27045.8,5619047.0,142580.1,49321.52,1187832.0,124376.6,4666509.0,,60861.17,40766.73,58033.45,25143.82,109812.0,1115893.0,18452513.0,9869.357,9370.364,6906.599,1195020.0,259724.1,377648.0,9202.764,891322.8,437733.5,142907.4,152613.1,208620.9,520991.1,244076.6,28095.32,12151.42,181278.9,1647713.0,1703860.0,589908.7,248253.1,21141.86,44556.24,924439.6,97377.35,50647.08,510922.0,327592.2,46878.36,840619.1,458769.1,134976.2,46807.27,15183006.0,64575103.0,409555.8
2012.0,12834.37,44779834.0,422720.8,1278808.0,423147.7,508477.9,52520.78,27844.13,17943.38,59155.57,20613.66,2198637.0,12877.31,1674657.0,607428.1,231691.3,6926660.0,29781.27,307551.5,39022.74,26047.6,215798.2,3703731.0,339651.8,8597109.0,3938587.0,78579.61,266851.0,21331596.0,1429034.0,22027.2,261372.9,2812433.0,2566309.0,13960.13,51129.69,257733.8,42382.17,46697349.0,243165.1,16559.5,59492.48,140611.1,814468.9,1738269.0,233656.9,13884.16,256022.7,2167582.0,27709.01,5696051.0,149759.5,51582.47,1216370.0,132629.3,4780757.0,,66512.89,42317.77,58981.55,26978.69,113117.4,1153138.0,19414081.0,9823.368,9755.598,7687.472,1251931.0,273940.0,393689.7,9799.888,882133.9,449660.1,146674.5,161962.1,223182.3,529433.2,234173.8,27908.46,12892.7,184814.9,1707369.0,1804782.0,622032.0,259241.4,21731.9,44249.43,958430.3,98680.66,49338.18,509537.9,351169.8,48855.07,880622.5,468960.7,135490.4,48458.96,15530517.0,66111430.0,419369.8
2013.0,12960.7,45425155.0,432888.6,1306979.0,423003.9,510813.3,52216.18,29356.05,18364.08,59725.72,22017.56,2268838.0,14291.19,1713662.0,618604.6,239087.0,7465290.0,31391.1,323341.2,40003.52,24331.79,215709.1,3724165.0,342821.9,9219315.0,4064806.0,82466.56,271418.3,22400316.0,1409007.0,22329.08,259017.3,2832057.0,2612306.0,14472.91,53388.98,251177.1,43949.7,47382713.0,250707.0,17021.75,59252.41,143121.9,859681.9,1845287.0,237805.3,14516.24,267229.0,2127170.0,28431.83,5812331.0,158555.4,53552.42,1254864.0,134151.6,4919947.0,,68886.16,43861.49,60850.46,27536.34,118247.7,1165504.0,20442757.0,10103.47,10287.97,8852.201,1284934.0,286797.6,414725.1,10285.82,881399.5,454223.9,149907.7,171416.3,238220.3,536337.6,232013.1,30203.26,13496.03,185004.1,1736014.0,1914173.0,639790.3,271647.8,22213.24,45513.98,997141.8,99302.35,48922.92,515403.7,360472.8,50042.21,957101.6,480607.9,135314.3,50710.03,15859330.0,67825471.0,429793.0
2014.0,13194.52,46337703.0,422011.7,1340429.0,426440.1,518877.9,52806.75,30632.25,18578.76,60669.85,23221.98,2280545.0,15093.12,1762845.0,632958.2,243212.6,8017868.0,33237.83,337888.4,41416.47,23899.56,220585.8,3806222.0,348373.7,9852324.0,4152209.0,85591.11,284621.5,23403659.0,1428700.0,22952.16,258069.6,2859335.0,2695789.0,15139.8,55564.6,252545.3,45899.43,48359564.0,257632.5,17542.29,59007.42,148964.1,902707.7,1974811.0,257627.6,14761.15,278722.1,2129038.0,29390.47,5824766.0,165332.1,56240.77,1295051.0,134840.8,4985205.0,,72241.43,45384.79,62445.76,28092.21,120121.4,1194816.0,21381797.0,10466.06,11074.8,10380.93,1329998.0,304024.6,440862.8,10778.21,894018.6,466265.5,154843.4,175533.7,253283.9,553836.0,233851.2,31795.42,13471.69,192683.8,1744939.0,2047053.0,665331.4,282374.2,22592.57,44805.52,1036869.0,101965.8,50176.87,529653.6,364058.4,51588.69,1003873.0,503288.9,126920.8,52360.46,16259639.0,69741361.0,435869.6
2015.0,13486.59,47397410.0,433537.5,1371032.0,430438.9,529469.8,54553.21,31503.91,19147.13,58351.48,24345.02,2199763.0,14356.77,1774465.0,642931.2,248435.8,8581314.0,35116.48,347876.1,42936.54,24716.53,232629.9,3853469.0,356534.8,10504222.0,4210692.0,85675.74,295856.4,24325966.0,1483517.0,23477.65,259476.4,2889303.0,2755643.0,15610.09,57796.15,251992.6,47776.22,49489662.0,263784.4,18215.91,60446.82,154271.0,946727.1,2123149.0,314685.5,15416.06,284589.5,2142501.0,30123.66,5917661.0,167104.2,59037.37,1331430.0,135604.2,4976840.0,,69498.34,46296.88,63870.02,29145.86,125340.2,1227358.0,22233714.0,10859.38,12137.3,11598.55,1380876.0,319902.6,452752.2,11292.26,911516.7,474907.6,161229.7,181199.0,269159.9,574619.0,238041.8,32728.46,13967.09,198855.7,1720414.0,2192647.0,696392.2,290822.9,23130.48,45596.93,1060690.0,107208.2,51136.07,552072.7,375519.9,52087.91,1063867.0,510666.0,113955.2,52569.94,16738747.0,71723375.0,441631.1
2016.0,13934.39,48235597.0,424518.5,1407950.0,438986.6,536176.2,56221.76,32600.36,19744.13,56873.96,25386.1,2123322.0,15393.45,1792235.0,656325.7,252531.8,9168713.0,36677.7,355137.6,44730.2,26341.5,238331.7,3935986.0,368107.5,11185998.0,4283358.0,84625.02,307345.6,25271517.0,1528580.0,24201.06,266771.4,2917715.0,2808581.0,16064.43,58229.52,250790.1,49048.02,50380793.0,269522.8,18925.07,62645.61,157527.7,994384.1,2314433.0,321972.8,16387.83,296294.6,2173094.0,30730.93,5960495.0,168593.3,61528.63,1370666.0,139557.6,4936110.0,,72936.86,47490.01,67056.72,29781.75,125993.4,1246271.0,23126321.0,11165.62,12543.84,11778.41,1416635.0,334137.7,445650.7,11809.65,931039.7,478252.2,167893.6,188327.9,288561.6,592153.6,242849.0,34123.33,15201.7,204641.8,1723497.0,2387370.0,712535.7,301350.8,23705.72,47112.55,1062046.0,109320.4,52780.71,562197.1,388423.0,52669.95,1099169.0,521722.4,116658.2,53647.47,17043164.0,73507114.0,444565.9
