Unnamed: 0,Albania,United Arab Emirates,Armenia,Austria,Azerbaijan,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,Fiji,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.","Lao, PDR",Lebanon,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,North Macedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritius,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,El Salvador,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,Viet Nam,Kosovo,South Africa,Zambia
2001M02,1.309329,,2.525301,2.781845,,2.285791,1.492537,9.523911,,,83.52843,2.730361,6.194984,7.241379,2.969247,1.101815,3.844446,0.26797,8.128498,9.532374,2.163813,3.916084,2.0,2.384106,11.26249,,67.26675,2.515723,3.972895,6.094669,-3.701053,2.68886,,1.372969,1.235649,6.027397,60.79665,3.466829,5.945946,-2.097902,10.31434,4.923968,10.53946,9.069048,,5.313351,4.053079,0.270945,3.095559,6.403941,0.315516,-0.307377,9.223301,10.5,,,3.722442,8.135776,,,0.029408,2.844518,0.910747,,15.49518,7.193066,6.243621,,,,,4.9217,1.627034,,18.33554,,4.032911,3.619303,,4.683196,0.887529,3.62441,6.10998,6.812142,4.852507,7.807808,0.066511,,40.13703,22.8183,-1.320946,1.380647,4.759893,,6.398349,8.679928,1.509085,1.513371,62.58772,6.315789,1.215278,33.84971,-0.510887,6.432937,4.97168,3.529412,,,7.720254,28.71972
2001M03,2.640264,,2.975893,2.481752,,2.050053,1.5273,10.30895,,,80.77532,1.85026,6.394049,7.191781,2.323126,1.191888,3.580492,0.808882,7.836538,10.61093,1.505348,4.04463,1.728723,2.245707,10.77411,,58.91345,1.875,3.920585,5.907542,-8.221542,2.681992,,1.331993,1.338877,6.302603,62.32179,2.980393,5.387205,-2.10084,10.20408,4.134851,10.56548,10.702,,5.427408,3.88865,0.71286,2.818792,6.862745,0.609531,-0.614754,10.19417,9.819555,,,4.034449,8.369099,,,0.706309,2.86383,1.275046,,15.52937,7.279406,7.196336,,,,,4.222222,1.498127,,18.79305,,4.062962,3.619303,,4.145255,0.297541,3.534946,5.882353,6.405981,5.14087,7.715134,0.664783,,41.15995,23.90242,-1.163129,1.843623,4.840979,,6.570842,8.846091,1.723939,1.511816,60.82871,6.052632,1.039861,37.71145,0.466429,4.623179,4.684572,2.982456,,,7.316342,28.7706
2001M04,2.965404,,3.160175,3.216374,,2.741914,1.716247,11.44599,,,76.49667,1.071834,6.568834,6.825939,3.492063,0.74931,3.513187,1.724413,8.09387,12.41059,1.690438,4.317549,2.130493,2.506596,11.41697,,46.9414,2.5,3.848722,6.368481,-11.39874,2.933673,,1.837171,1.522322,7.587969,59.84252,3.515488,4.800157,-1.408451,9.40499,4.918973,10.43035,10.11925,,5.540541,4.511708,1.084523,3.087248,6.31068,1.311657,-0.718686,10.14493,9.390445,,,4.872301,7.761589,,,0.900563,2.772821,1.454545,,15.31936,7.198462,3.296469,,,,,4.43459,1.622971,,23.16237,,4.449523,3.877005,,3.993174,0.423029,2.583934,5.443548,6.744379,4.525773,7.964602,1.383564,,38.41389,24.59662,-0.991109,1.975831,4.920568,,7.179487,8.941902,2.6262,2.477511,58.85786,5.208333,1.386482,48.49425,0.368008,4.905063,5.17134,3.218256,,,6.376038,24.66258
2001M05,2.931596,,4.605954,3.357664,,3.096757,2.176403,10.50396,,,72.2415,2.155298,7.10606,7.094595,3.907075,1.257593,3.729874,1.673307,7.948596,13.26421,1.643223,4.867872,2.659574,2.763158,11.72507,,40.09884,2.5,4.084475,6.976947,-10.55326,3.180662,,2.236462,1.900481,6.24152,53.80334,3.654121,6.015779,-1.410437,9.695817,5.565943,10.79536,10.91954,,5.510753,5.556347,0.633941,2.941176,6.25,-0.222017,-0.61665,10.04785,6.881288,,,5.277091,7.914804,,,1.850641,3.252814,2.550091,,14.41026,7.072786,3.534046,,,,,4.878049,1.622971,,23.59694,,4.471817,4.266667,,3.635746,0.464113,2.614449,5.62249,7.138257,4.76366,6.705539,0.812334,,38.48905,24.14606,-0.977959,1.93427,4.422433,,7.346939,9.708266,2.800615,2.562592,53.30709,4.92228,1.557093,52.33392,-0.280454,4.971501,5.33168,3.563084,,,6.316411,22.17322
2001M06,4.241436,,3.780912,2.753623,,2.923667,2.208682,9.510438,,,64.65683,2.699329,7.457568,7.070707,3.361345,1.295196,3.539739,1.383808,8.033175,12.06897,3.008312,5.255878,2.519894,2.359109,9.973404,,33.58996,2.5,4.09564,6.920205,-11.25522,3.045685,,2.06741,1.935713,6.232023,48.05654,3.985914,6.235294,-1.129944,9.442871,4.426788,10.55529,12.27716,,5.347594,6.684682,0.655901,2.933333,6.220096,1.220414,-0.719424,9.52381,4.527559,,,4.989575,6.76027,,,1.541129,2.876227,3.10219,,9.24577,6.662926,6.686712,,,,,6.0,1.494396,,16.8723,,4.18332,3.713528,,2.520161,-0.260821,2.552597,5.811623,6.195517,4.486387,6.997085,0.811527,,36.48788,22.6596,-0.949182,1.209476,3.403902,,7.739308,9.454254,2.756555,2.157323,49.29951,6.510417,1.724138,56.00793,-0.03672,5.796642,4.377312,3.193961,,,6.213365,20.43222
2001M07,5.445545,,3.199847,2.749638,,2.681992,2.172256,8.157521,,,58.35322,3.172349,7.137366,5.980066,2.719665,1.674126,3.19311,1.350064,8.178176,11.24652,1.234568,5.947441,2.387268,2.49017,9.182777,,30.72211,1.863354,3.93208,6.294067,-13.03917,2.661597,,2.001752,1.697155,5.552408,42.92929,3.953696,6.913435,-0.708215,9.287054,2.61016,9.444799,13.26904,,4.768212,7.070136,0.743679,2.929427,7.177033,2.57646,-0.719424,9.004739,4.244548,,,4.782264,6.910886,,,1.156929,3.08912,3.090909,,6.415859,5.927143,5.650218,,,,,7.095344,1.368159,,19.12908,,4.331023,2.781457,,3.392677,-0.126609,2.254405,5.776892,4.99799,4.282181,7.267442,1.078122,,31.96556,21.16192,-1.038619,1.297427,3.698061,,7.910751,8.697726,2.681963,2.021978,48.45207,6.770833,2.065404,56.03194,0.061252,4.575368,4.873535,2.721482,,,5.27543,17.59575
2001M08,4.084967,,3.992761,2.456647,,2.664556,2.135774,5.253755,,,53.29978,2.061132,6.485797,5.647841,2.827225,1.427059,3.730193,0.951928,8.046784,11.44537,1.756225,5.655172,2.519894,2.755906,8.742932,,29.07551,1.863354,3.741558,6.079001,-12.61724,2.651515,,1.811142,2.052282,4.631696,33.9172,3.788849,8.801572,-0.991501,9.514925,3.420721,8.703879,12.46702,,4.491413,7.940552,1.641326,2.788845,6.635071,2.493996,-0.719424,8.490566,3.970702,,,4.645728,8.038754,,,2.37064,2.815177,3.085299,,4.959092,5.880038,6.151987,,,,,6.622517,1.240695,,18.87136,,4.222547,2.635046,,4.210172,-0.008497,1.455535,5.765408,4.997366,4.099586,7.225434,1.415251,,31.9956,20.17273,-1.358656,0.70885,3.468208,,7.583418,8.417562,2.865461,1.29946,38.82886,7.272727,2.237522,57.18777,0.441501,1.79511,3.874539,2.721482,,,4.62829,17.04419
2001M09,3.398058,,2.631629,2.59366,,2.20299,2.093643,4.201266,,,47.06504,-0.075728,6.532342,5.610561,2.604167,0.970258,3.827644,0.221239,7.944251,11.67182,2.019143,4.801097,2.110818,2.219321,6.202532,,26.83595,2.484472,3.48172,5.670804,-8.818592,2.258469,,1.492909,1.747739,2.068839,27.5076,3.635683,9.019761,-0.991501,10.11132,3.395277,7.939479,13.16913,,4.473684,8.453696,2.44181,2.785146,6.103286,2.388004,-0.720906,8.490566,3.083365,,,3.163678,6.294964,,,2.112384,2.409639,3.448276,,4.280072,6.056613,5.18668,,,,,6.60793,1.364764,,18.69991,,4.192013,2.365309,,3.3011,0.491594,0.90906,5.533597,4.348838,4.147732,6.857143,1.797603,,30.63665,19.98393,-1.156831,0.545549,3.305445,,7.243461,7.818352,3.031115,1.442308,28.80631,5.912596,2.581756,61.55416,-0.485968,-0.795594,3.676471,2.592166,,,4.493088,17.54386
2001M10,1.762821,,2.866206,2.442529,,2.360346,2.169775,4.452846,,,45.83971,-1.291406,7.276665,5.901639,1.869159,0.295522,3.423244,0.157903,7.967667,11.00511,2.713686,4.502046,1.842105,2.080624,6.18382,,25.06002,2.484472,2.948647,4.729388,-7.096077,2.130326,,1.667704,1.577291,1.54293,26.53959,2.783617,9.521951,-1.136364,9.659614,2.574092,7.562374,12.50405,,4.183007,8.051145,2.142013,2.645503,7.54717,3.331472,-0.722394,7.44186,3.109594,,,3.3374,7.097105,,,2.2464,2.254624,3.07971,,4.531291,5.751916,5.183545,,,,,4.75162,0.988875,,18.76096,,3.977871,2.230971,,3.260146,0.734706,0.634421,4.901961,3.870595,4.061989,6.497175,1.867289,,30.27663,19.31601,-0.894822,0.215114,2.341824,,6.8,7.687539,2.478897,1.297944,16.13095,5.089059,2.57732,66.36815,0.91352,-3.05136,3.410475,2.12766,,,4.105656,16.98316
2001M11,2.707006,,2.974924,1.8598,,2.143231,1.397809,3.932993,,,46.07356,1.044227,7.586232,5.882353,0.620476,0.23107,3.040906,-0.298789,7.64112,10.99459,1.979167,4.353741,1.576873,1.818182,5.835432,,24.06043,1.851852,2.614563,4.092393,-4.590787,1.75,,1.178368,1.202849,2.527936,25.07163,2.423374,9.557968,-1.416431,9.016393,2.328482,7.052858,12.504,,3.636364,8.120196,1.566328,2.506596,7.511737,3.74232,-0.927835,6.880734,2.13964,,,3.347744,8.152313,,,1.827503,2.112771,3.074141,,5.03901,5.201094,4.07077,,,,,5.172414,1.359703,,17.00204,,3.903272,1.699346,,2.576809,0.457429,0.054422,4.271845,3.560321,3.933424,6.460674,2.430902,,29.98209,19.21374,-0.91056,-0.215974,3.037733,,6.368159,6.929784,2.507897,0.90077,9.793103,5.089059,3.092784,66.90543,-1.120482,-5.277201,3.513022,1.894374,,,4.420993,17.64498
2001M12,3.291536,,2.597034,2.0,1.523062,2.222803,2.230624,4.246708,,,47.38625,0.904707,7.620786,5.844156,0.721649,0.331922,2.665548,-0.471106,7.45554,10.92493,2.339181,4.200542,1.706037,2.204929,4.916667,,21.7728,2.469136,2.673513,4.194813,-3.63261,1.875,,1.378026,1.361023,3.39233,20.66116,3.079658,8.956655,-3.546099,8.672087,2.436661,6.730769,12.14894,,4.025974,8.596148,1.531749,2.368421,7.981221,4.036458,-1.132853,6.334842,1.533283,,,3.226661,7.517084,,,1.927381,1.757446,3.249097,,6.557073,4.31435,3.795589,,,,,5.364807,1.233046,,16.26628,,4.230163,2.094241,,2.670623,0.002277,-0.136896,3.660886,3.624361,3.772206,8.169014,2.056726,,29.58725,19.30885,-0.617647,-0.588274,1.407498,,6.349206,7.034715,2.641495,0.609049,12.7095,3.233831,2.905983,68.24585,-1.685461,-4.285286,3.621002,1.603666,,,4.734902,18.11544
2002M01,6.549521,,0.379461,1.854494,1.779121,2.933473,2.357784,7.074448,,,49.52696,0.636753,7.525544,5.806452,1.342975,0.547957,2.267091,-0.487805,7.18495,10.70479,2.839571,3.908356,1.971091,2.46114,2.611179,,16.29288,2.453988,2.712762,4.22582,-7.131481,2.252816,,2.2634,1.7825,4.658902,20.2957,4.360058,8.867745,-3.125,8.154122,3.123698,6.655523,14.23589,5.732484,4.947917,9.448709,3.250683,2.359109,8.920188,4.228763,-1.336074,6.726457,0.372578,,,2.680077,7.318296,,,3.356323,2.384802,3.610108,,6.773105,4.856194,3.836662,,,,,5.995717,1.231527,,17.94799,,4.051062,1.432292,-0.718391,2.933421,0.897769,-0.873729,3.269231,3.772951,3.593622,7.26257,3.197868,,28.10086,19.594,-0.441436,-0.918454,0.844391,,6.231454,8.439077,2.718838,0.826686,11.81643,5.236908,3.786575,73.78747,-1.113801,-3.254973,4.154124,1.1959,,,5.025409,19.43681
2002M02,7.592892,,0.895332,1.851852,1.577505,2.613696,2.828054,8.865357,,,49.33941,0.983227,7.431273,5.466238,1.441813,0.665775,2.616344,-0.565949,6.729687,9.917898,2.52079,3.903096,1.699346,2.457956,2.122449,,14.57932,2.453988,2.450241,4.478106,-7.482233,1.745636,,2.112326,1.674732,5.666298,14.99348,3.388882,8.975813,-2.571429,8.014248,2.387854,6.190691,15.2126,5.508475,4.527814,8.968672,3.982909,2.219321,7.87037,2.812211,-1.644399,5.777778,1.357466,,,2.709002,7.324365,,,2.990384,2.242213,3.429603,,5.874139,4.896318,2.804662,,,,,6.609808,1.35468,,17.76408,,3.69506,0.776197,-0.28777,3.322368,0.57024,-1.109269,2.879079,3.809259,3.26732,7.24234,3.589232,,27.08749,18.02795,-0.191233,-0.800382,1.357709,,4.267701,8.258962,2.578883,0.521059,11.27596,3.960396,3.773585,73.94651,0.965888,-2.659414,4.616307,1.136364,,,5.845981,19.25403
2002M03,7.395498,,0.336034,1.709402,1.584344,2.635012,2.895825,9.976152,,,47.70241,0.919535,7.657084,6.070288,1.960784,0.505416,2.664551,-0.739459,5.95185,8.914729,2.406661,3.753351,1.960784,2.713178,3.391908,,13.45613,2.453988,2.854008,4.414556,-4.699085,1.865672,,2.008929,1.631579,5.910514,9.410289,3.926684,9.077241,-2.288984,7.671958,2.573326,5.99671,14.08144,5.907173,4.504505,8.853591,4.24194,2.349869,7.798165,1.854232,-1.340206,5.286344,2.139855,,,2.337547,7.054455,,,1.725605,2.034534,3.23741,,5.791348,4.727561,3.087201,,,,,7.462687,2.091021,,17.91828,,3.632838,0.905563,0.0,4.144737,0.928215,-1.138085,3.448276,3.58673,3.257047,6.61157,3.681691,,25.55609,16.73643,-0.294204,-0.888547,1.718121,,3.757225,7.722297,2.65557,0.607287,10.25232,4.218362,3.945111,65.49291,0.04887,-2.179177,5.131265,1.362862,,,6.063146,18.24147
2002M04,6.72,,2.467192,1.84136,2.28713,1.813706,3.03712,9.900073,,,46.1474,0.66475,7.923475,7.028754,1.635992,1.090074,2.523888,-1.177209,5.804165,7.667833,2.571429,3.337784,1.825293,2.445302,3.766707,,13.59104,1.829268,3.399193,4.590999,-4.16904,1.610905,,2.063512,1.708319,6.906633,7.512315,3.861056,9.216676,-3.0,7.807018,1.448879,6.143091,13.83045,5.450734,4.865557,7.308743,4.853887,2.473958,7.762557,1.477024,-0.930714,5.263158,0.865964,,,2.5133,7.325467,,,1.40258,2.110325,2.688172,,6.208243,4.750209,2.621379,,,,,7.430998,1.842752,,13.07692,,3.526384,0.643501,-0.2886,4.168034,0.725667,0.05675,3.632887,3.142531,3.523628,6.010929,4.488655,,24.73811,15.7335,-0.294421,-1.054079,1.929519,,3.54067,8.461195,2.213287,0.417326,11.30937,3.960396,3.760684,52.91046,0.158885,-3.076923,5.864929,1.643991,,,7.332032,18.47113
2002M05,4.905063,,2.412709,1.836158,3.375903,1.327833,3.101644,7.044753,,,44.88316,0.834567,7.739113,5.678233,1.01626,0.643664,2.159639,-1.081505,5.996473,7.670455,2.315054,2.519894,1.036269,2.048656,3.216727,,13.95143,2.439024,3.444213,4.187413,-3.243598,1.35635,,1.474745,1.263022,7.900018,4.583836,3.389922,9.283721,-3.147353,7.105719,1.253406,5.586675,12.98385,5.427975,4.713376,5.95222,5.460805,2.337662,7.239819,3.040979,-0.827301,5.217391,1.543675,,,2.959689,6.62768,,,0.469765,1.86096,2.131439,,7.542837,4.756331,2.362778,,,,,7.188161,1.965602,,10.86171,,3.203896,0.383632,0.0,3.934426,0.457886,0.169504,3.231939,1.740002,3.305053,6.557377,5.11429,,25.07905,15.48531,-0.088443,-0.345253,1.736807,,3.231939,7.534348,1.83116,0.215393,9.887006,4.197531,3.407155,46.08749,-0.281242,-2.624434,6.474397,1.240835,,,7.634647,21.0699
2002M06,3.912363,,3.343448,1.833568,2.838691,0.886889,2.608048,5.090897,,,43.28009,0.171504,7.639188,5.660377,1.219512,0.321964,1.938686,-0.815814,6.317175,8.006279,1.985398,1.182654,0.905563,2.048656,3.667876,,13.76838,2.439024,3.095428,3.77619,-1.042957,1.108374,,1.411736,1.09123,5.649819,3.818616,3.328521,9.099299,-3.285714,7.679034,0.896739,4.876263,11.59377,5.394191,4.314721,4.786029,6.581965,2.202073,6.306306,2.009499,-0.724638,5.652174,2.824859,,,2.558894,9.011203,,,-0.439128,1.696038,0.884956,,4.637534,5.018371,-0.764585,,,,,6.289308,2.08589,,12.8266,,3.273657,0.511509,-0.862069,4.424779,1.25494,-0.007732,2.840909,1.360109,3.38406,9.264305,5.84853,,24.3789,14.15973,-0.368568,0.141533,2.301619,,2.551985,6.804517,1.87932,0.215486,9.764139,3.667482,2.542373,42.33191,0.171422,-2.60479,8.860012,1.069218,,,7.919426,23.42577
2002M07,4.225352,,1.057623,1.690141,3.320618,1.28667,3.506154,5.245624,,,41.67295,-0.613783,7.574696,8.777429,2.138493,-0.049283,2.555743,-1.018649,6.20915,8.982786,3.554748,0.652742,1.295337,2.173913,4.265594,,13.19237,2.439024,2.346924,3.106293,2.530633,1.851852,,1.619036,1.391586,4.884595,4.004711,3.34741,9.140868,-3.42368,7.896996,1.641138,4.635569,10.30534,5.371901,4.045512,4.13365,6.809841,2.32859,6.696429,1.174557,-0.828157,6.521739,2.129249,,,2.067402,11.13001,,,0.034147,2.081676,0.881834,,4.677267,5.539278,-0.725123,,,,,5.383023,2.08589,,15.4047,,3.29544,1.675258,-0.432277,3.931124,1.217442,-0.099823,2.448211,1.061429,3.471205,11.65312,6.924844,,23.14748,14.63102,0.162602,-0.424724,2.591158,,1.973684,7.080164,2.051416,0.215424,10.47739,3.170732,2.023609,41.1438,0.29383,-2.816901,13.17647,1.465614,,,9.634551,23.86327
2002M08,5.180534,,-1.034969,2.115656,3.232449,1.220609,4.144884,4.259346,,,41.70011,0.269574,7.554715,10.06289,2.545825,0.479554,2.097952,-0.801509,6.018619,9.370152,3.760948,0.78329,1.164295,2.298851,4.6,,12.64087,3.04878,2.40537,2.603369,6.032217,1.353014,,1.852533,1.266736,4.657778,7.491082,3.560648,7.728422,-3.147353,7.836457,0.772672,4.511169,10.82111,4.907975,4.424779,3.291372,6.111948,2.45478,6.666667,0.865177,-0.828157,5.652174,1.89099,,,2.337443,12.65148,,,-1.105125,1.851852,0.880282,,4.518711,5.253959,-0.704675,,,,,6.004141,2.083333,,12.32772,,3.2106,1.155327,0.0,3.65223,1.504154,0.320842,2.631579,1.018645,3.763427,13.74663,7.617797,,21.02608,14.87679,0.562796,-0.436925,1.79569,,2.631579,7.283321,1.809921,0.273854,11.92568,3.631961,2.188552,39.92076,-0.39072,-0.729705,20.01184,1.747463,,,10.39536,24.20685
2002M09,5.164319,,-0.3568,1.685393,3.21641,1.244547,3.877703,3.901102,,,40.88457,1.052966,7.974304,10.3125,2.335025,0.496144,2.193057,-0.630716,5.917796,9.160775,3.431436,1.04712,1.033592,2.554278,5.840286,,10.79934,3.030303,2.785816,2.614852,5.650775,0.981595,,1.863202,1.283951,5.542601,10.13111,3.552308,7.106963,-3.719599,7.16091,1.013514,4.696532,10.59199,5.521472,4.534005,3.068286,6.322166,2.451613,6.19469,2.00687,-0.726141,6.086957,1.846381,,,2.983449,14.67247,,,-1.568339,2.022472,0.877193,,4.209452,4.885544,-0.237453,,,,,6.198347,2.080783,,9.852463,,3.058764,1.283697,-0.289436,3.77663,0.611825,0.731386,2.434457,1.074353,3.695958,13.63636,7.406802,,19.41227,14.91783,0.577778,-0.4229,1.460435,,2.814259,7.179042,1.69756,0.387764,15.47102,4.61165,2.013423,36.80672,-0.817971,1.295497,23.28605,1.516002,,,11.2183,23.75622
2002M10,5.669291,,0.160644,1.683029,3.222976,1.306687,3.874814,3.066684,,,38.99195,1.557749,8.56558,9.907121,3.261978,1.230096,3.004448,-0.536024,6.28877,9.944751,2.488832,0.652742,1.162791,2.547771,8.416434,,10.32049,3.030303,3.757359,3.11519,6.667508,1.349693,,1.9219,1.531437,4.96961,9.269988,3.721477,6.627472,-3.591954,7.466443,1.68204,4.855208,10.22171,5.081301,4.642409,2.938882,7.062083,2.706186,6.140351,1.494957,-0.935551,6.060606,1.912468,,,2.819481,14.42584,,,-1.211632,2.218115,1.581722,,4.01768,4.846442,0.699705,,,,,6.804124,1.958384,,5.191929,,2.951609,1.668806,-0.433526,3.382732,1.639938,1.344888,2.429907,0.96023,3.925332,13.52785,7.610475,,18.55628,15.09637,0.44405,-0.199987,2.48896,,2.808989,7.138745,2.329482,1.223726,15.37673,4.116223,2.177554,33.32025,-1.738081,4.082269,24.26384,2.027027,,,13.04468,23.46095
2002M11,3.565891,,1.003579,1.825843,3.608034,1.113101,4.098361,2.968667,,,37.90405,2.27259,11.00421,10.49383,4.419322,0.89231,2.93566,-0.567823,6.949478,9.996952,2.757916,0.521512,1.034929,2.806122,9.282031,,9.10568,3.636364,3.981255,3.031034,6.45866,1.597052,,2.218953,1.631923,5.145614,9.965636,3.644362,6.352858,-3.735632,7.685881,1.679534,4.707909,10.11939,4.435484,4.887218,2.365564,6.808462,2.831403,6.550218,0.951184,-0.416233,6.437768,2.646086,,,3.444683,14.01229,,,-1.124538,2.174486,1.578947,,4.254821,5.255706,0.243815,,,,,6.352459,1.585366,,11.59023,,2.782697,2.056555,0.0,3.31723,2.145768,1.440244,1.862197,0.793733,4.015719,14.51187,6.258127,,18.41023,15.4283,0.711427,0.23381,1.374934,,2.899906,6.680973,2.04559,1.310295,14.07035,4.358354,1.666667,30.99742,-0.41428,5.665102,24.80983,2.253521,,,12.9746,24.88729
2002M12,1.820941,,1.840774,1.680672,3.245384,1.407009,3.994083,3.627096,,,35.50082,2.4195,12.5725,10.7362,3.889458,0.880288,2.865899,-0.410224,6.832166,9.637462,2.907937,0.520156,0.903226,2.538071,11.15965,,8.660094,3.012048,3.986319,2.649272,9.54885,1.472393,,2.289983,1.711136,5.385164,11.87215,3.490455,6.372118,-1.764706,8.063175,1.635356,4.719005,9.707372,4.225352,5.118602,1.901825,6.641661,2.827763,7.391304,0.232433,-0.3125,6.808511,4.346225,,,3.774809,15.18362,,,-1.075609,2.280817,1.573427,,4.625343,5.634158,-0.067621,,,,,5.702648,1.583435,12.79528,11.70027,,2.78548,2.564103,0.0,3.339756,2.740757,1.517608,2.04461,0.633117,3.96799,14.32292,6.647164,,17.59194,15.3491,0.577094,0.436453,2.78927,,3.451493,7.25818,2.03953,1.657538,14.84511,4.337349,1.66113,29.55638,0.838678,5.917345,26.15026,2.480271,3.991949,,12.53384,26.34678
2003M01,0.0,,3.603352,1.960784,2.858186,1.221374,2.998172,1.84201,,,33.47042,2.771159,14.45436,10.67073,4.485219,0.892366,3.064584,0.205566,7.253119,9.189189,4.249905,-0.518807,1.28866,2.528445,13.79722,,10.03857,2.994012,3.821309,2.644575,12.29094,1.468788,,1.994406,1.380282,5.511394,14.41341,3.056166,6.205209,-1.759531,8.533554,1.346257,4.715771,8.631696,4.417671,4.83871,1.491966,5.648668,2.944942,6.465517,0.482574,-0.416667,6.302521,6.23608,,,3.829287,15.48342,,,-1.761696,2.355573,1.393728,,5.185902,5.20519,0.313541,,,,,5.050505,1.581509,12.94118,10.22535,,2.391087,5.134788,0.0,3.362152,1.793735,2.237287,1.862197,0.412313,4.022871,17.96875,6.10071,,16.64657,14.56219,0.428614,0.689868,2.751196,,7.26257,6.72494,2.702403,2.287112,17.22782,2.369668,1.492537,27.04348,0.893732,7.040498,27.22543,2.757456,3.772955,,12.52688,23.92179
2003M02,1.051051,,2.959195,1.678322,2.545812,1.732043,3.813715,0.429301,,,31.48261,2.428828,15.76723,11.58537,4.670051,0.956866,3.931138,0.379447,7.296499,9.560801,4.321926,-0.259067,1.156812,2.777778,17.70584,,9.987695,2.994012,3.978442,2.432261,14.29721,1.838235,,2.567535,1.560734,3.965066,27.77778,4.298236,5.999653,-2.052786,8.903545,1.577245,4.553191,7.40842,5.02008,5.074257,1.513802,5.101172,2.681992,6.437768,1.601584,-0.208986,7.142857,7.291667,,,3.936038,15.76137,,,-1.800238,2.403152,2.094241,,7.383144,5.584049,-0.245305,,,,,4.2,1.579587,11.17534,7.256721,,2.475619,5.006418,-0.2886,3.565743,5.142755,2.785049,2.425373,0.436805,4.151482,20.0,5.56625,,16.20206,14.93692,0.103169,0.574021,2.732095,,7.627907,6.301523,3.342206,2.015839,17.69697,3.571429,1.322314,27.6553,-1.174619,7.699472,28.02292,3.146067,3.935957,,11.0462,23.04875
2003M03,1.497006,,3.200238,2.10084,1.985983,1.74123,3.874269,0.198268,,,30.42963,2.845703,16.47708,10.84337,4.149798,1.349748,4.595154,0.85592,7.658321,9.519573,6.021341,-0.387597,1.153846,2.767296,18.3004,,9.428316,4.191617,3.700701,2.481429,15.36905,1.465201,,2.625821,1.649205,3.720445,34.17431,4.05036,5.80634,-2.196193,8.681409,2.063663,4.768623,7.302452,4.780876,5.049261,2.106332,4.778491,2.933673,5.957447,2.054795,-0.104493,7.112971,10.02619,,,4.539793,17.68786,,,-1.032489,2.623639,2.264808,,7.486715,5.662387,-0.712875,,,,,3.373016,0.722892,10.49618,6.22805,,2.51996,3.974359,0.0,2.337334,1.841762,3.354272,2.037037,0.553849,3.717307,19.89664,6.799363,,17.3428,14.70708,0.295072,0.766719,2.441277,,7.985144,6.305679,2.90747,1.767749,19.99518,4.285714,1.485149,29.77975,-0.134327,8.601485,28.49035,3.02521,4.06938,,10.56375,22.7525
2003M04,2.248876,,2.574283,1.251739,1.194537,1.46329,3.893741,0.431152,,,28.88252,3.24738,16.69318,10.74627,2.917505,0.666077,4.060977,1.000635,7.998325,10.31324,5.558369,-0.129199,0.768246,2.386935,18.22795,,9.198234,4.191617,3.124912,1.279937,17.39327,1.219512,,1.900726,1.494178,2.273116,34.13517,3.417763,5.665868,-1.767305,8.380797,1.562921,3.93778,7.719489,5.964215,4.151404,2.406111,2.951237,2.541296,7.20339,1.024259,-0.104384,6.666667,11.49683,,,3.762527,17.63628,,,-0.970861,2.158273,2.617801,,7.127509,5.265542,-0.006588,,,,,3.359684,0.965018,9.622642,8.702791,,2.100945,2.941176,0.0,2.268431,1.171747,2.618878,2.214022,0.21034,3.6962,21.13402,5.63336,,16.36045,14.38929,0.147645,0.863475,1.932431,,7.763401,5.287735,2.154333,1.576383,18.19896,4.761905,1.482702,29.74104,-0.122026,10.89325,27.6441,2.175125,4.065312,,9.038961,24.31459
