Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,Gabon,Georgia,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Seychelles,Thailand,Tunisia,Turkey,"Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
2012.0,4883.632,9699293.0,67976.0,4261.1,250449.8,169754.8,10417.471,751.09,439780.4,34175.34,32723.82,,10016.6071,46404.5,843.06,8579.0,225165.0,8138.511,75374.3,1819926.0,56102.1,14915.2,,141679.1,1156892.0,574.126,91362.0,17651.8,50207.48,2650864.0,1201508.0,72450.7,30827034.0,326025.1,18126.68,76599.5,656401.0,3864.237,8056.3789,61721.2,16994.4,19018145.0,504706.7,11371.1,20804.36,94377.51,191691.0,489693.92,72312.82,92342.97,4769.695,72270.4,489375.2,6321.41,20806.46,885440.6,46358.4,16301.15,5576.4,519775.8,27240.81,1019879.0,22093.86,8623.16,19190.1,31998.88,24258.18,16084.42,44825.58,5212.9,1554.6,370751.6,21705096.0,6522.388,9171.13,6738.3838,9503707.0,5345.343,2616.92,196414.9,61490.85,5854.1,533420.1,87316.23,38238.98,28084.52,44107.31,12633.24,41013.58,62128.67,199424.0,72526.79,11082.769,,70299.7,335770.0,588721.3,154864.9,385888.1,10257.5,16445332.0,74876.204,28406.07,164653.1,1230.758,250705.1,24446.29,236545.141,16227332.0,5255.15,84658.1,11652.109,2276267.1,54766.72,113780.5,40603959.0,308.229,104228.27,8777.314
2013.0,4901.747,9714426.0,74442.0,4385.9,232509.6,173620.7,10320.593,811.2,449299.4,37580.66,34312.95,10010281.0,10300.2579,43022.5,906.11,9339.0,241503.0,8368.017,74670.2,1969053.0,56620.3,15088.4,,144419.6,1182662.0,526.0735,97272.0,16801.2,54844.23,2824435.0,1232600.0,66179.6,34104875.0,332410.9,18462.61,77604.83,661978.0,5156.506,8022.5462,60876.6,17517.9,20464217.0,524058.6,10952.6,22039.19,99178.92,186628.7,465401.81,74117.51,83975.39,5021.011,71102.0,479436.8,6218.99,22122.53,832223.3,48805.6,16361.06,6069.7,515752.4,29265.82,1046323.0,22031.81,8569.32,18002.7,34828.28,23954.47,16787.12,45149.47,5492.4,1733.3,381210.2,23301067.0,6619.589,12042.5,6357.8218,10587537.0,5388.639,2841.89,205896.0,59276.19,5656.5,546492.2,89778.01,39628.68,34501.91,44667.34,13035.37,42351.82,62410.56,207766.1,75742.97,11942.397,26966.65,73483.7,341269.0,567385.8,167911.9,388077.3,10747.7,17846595.0,79158.154,29373.33,160629.8,1383.389,249688.5,24306.07,251661.251,17628318.0,4916.23,76986.8,11642.379,2267986.9,45151.13,132032.4,43819067.0,325.681,103588.2,10185.46
2014.0,5226.757,9861452.0,65735.0,4424.4,228032.6,172586.0,9332.001,768.67,453743.8,41656.94,34658.65,12163884.0,10990.388,40502.2,962.4,10516.0,230822.0,8084.607,68593.8,1953397.0,61087.9,15561.7,8068.798,154250.1,1209416.0,590.0618,98927.0,17273.1,58569.81,2803544.0,1182910.0,73739.2,36646935.0,351425.9,18312.39,76772.17,655278.0,4192.509,8601.8143,61986.6,18281.8,22789879.0,544892.3,11084.7,23061.94,103816.3,178178.8,462920.27,82452.77,96898.65,5378.853,71479.6,474441.9,5847.28,22989.28,812671.3,41295.5,18391.03,5732.4,525428.2,31006.29,1039464.0,21412.41,8649.27,19416.9,34362.2,24064.67,17130.12,46226.83,5317.0,1992.7,399984.4,23670770.0,7301.373,16228.7,5236.6674,12772967.0,5605.846,2762.98,208857.7,63806.18,5876.4,541211.7,89430.72,42502.22,29272.21,47733.29,13707.21,41037.77,65398.0,223525.5,78396.27,12079.191,30430.42,77702.8,307877.0,573720.1,173727.2,377830.1,10514.2,18273665.0,79390.022,29987.64,162183.7,1276.487,228013.6,24811.13,242177.117,18054008.0,5117.62,54428.7,11484.587,2356356.2,,147849.2,46508232.0,384.126,99944.29,9706.948
2015.0,4322.731,8643566.0,60205.0,3239.4,200495.4,148240.2,9773.629,723.81,375875.6,39482.41,29241.87,12422847.0,8987.5736,30291.5,996.36,9767.0,173104.0,7243.168,58544.4,1659299.0,51598.0,14746.1,7136.74,141492.1,1053957.0,623.232,85261.0,16906.5,51751.17,2437460.0,933264.9,74368.6,37452829.0,304610.1,14535.88,60495.08,553182.0,3429.122,7304.1526,46804.4,17641.0,21772412.0,522544.5,11175.3,20722.0,90820.02,142694.5,393831.44,77786.09,87776.9,5314.146,61337.3,411307.1,5033.54,20507.98,648182.3,30567.7,16063.64,4069.2,436284.3,30951.33,937836.3,18646.88,7764.73,18934.6,28182.35,19589.97,14107.4,38162.33,3986.8,1896.9,395253.9,24273101.0,6426.812,16843.6,3797.5189,13001374.0,4784.677,2271.77,175980.3,55975.37,5906.2,433461.6,76393.46,36552.71,29027.01,43855.17,12129.93,37326.42,71067.23,196649.3,66978.99,10316.8,32600.45,69814.5,193019.0,498000.5,174521.2,308135.9,10293.4,19638557.0,71478.657,25868.57,138442.1,1451.945,201873.9,20213.54,207234.357,19447710.0,4769.15,37516.4,9489.418,2248811.4,,165570.2,46095003.0,333.794,85732.47,8401.428
2016.0,4667.701,8484810.0,55852.0,3292.6,189319.0,150079.0,9004.176,734.33,379319.3,41279.76,28943.78,11570230.0,9146.3287,27609.8,952.79,8427.0,139322.0,6148.578,55818.9,1576649.0,42849.5,15230.8,7869.403,142989.9,1056285.0,647.5264,84443.0,17398.6,47100.86,2354465.0,925730.9,68117.0,35297235.0,302293.9,14954.69,60830.22,550619.0,,7341.6981,46813.7,17002.8,20724000.0,516977.7,10558.9,21801.64,92147.37,135652.8,361496.57,82165.32,,5693.774,65064.7,406668.8,4851.12,19356.52,607515.3,25376.7,14103.03,3962.9,406277.6,30808.42,870599.9,19066.29,7259.425,19182.8,27367.36,19511.76,13732.43,41692.2,4020.2,2125.9,387087.5,23008267.0,6834.024,15705.9,3358.1404,12090389.0,4654.698,,168588.9,36673.03,5887.2,427527.9,74985.88,36082.18,23123.95,46924.3,11696.97,35124.05,84108.05,199461.5,67932.41,9786.836,32048.35,74560.9,191493.0,471009.3,139825.4,291982.8,9825.9,18581076.0,73250.824,26673.07,140996.9,,195247.2,19446.69,198618.234,18426145.0,4822.22,39250.0,8136.629,2186785.9,,174803.8,43782070.0,350.49,75101.96,
2017.0,5295.427,9359142.0,66937.0,4182.8,221332.2,166717.3,9037.316,,409393.1,47239.71,34278.42,13121605.0,10527.1443,34235.1,913.28,9287.0,158952.0,5347.396,61414.0,1849476.0,43972.1,15917.4,9309.761,163406.4,1164893.0,587.2004,92319.0,17734.3,46078.71,2758297.0,1098204.0,66569.0,38789984.0,340993.2,16681.68,70626.4,600667.0,,8057.0823,53515.3,18390.2,23213802.0,559504.1,11408.8,24500.52,104618.4,156985.5,449795.4,93639.79,,6976.038,68008.1,453313.0,5533.48,20529.39,672280.8,29599.6,16685.77,,478502.0,33576.76,957118.2,19550.42,8563.463,20979.7,32271.67,21430.62,16063.4,45177.46,4831.4,2360.5,420394.6,24878463.0,7730.85,19253.4,4337.3227,13654944.0,5241.08,,194851.4,32346.21,,488112.1,82910.47,40121.19,27252.55,57265.99,12719.81,38717.72,96093.24,233903.6,78794.95,11524.196,29581.83,85526.1,238384.0,577641.3,134512.7,327749.2,10571.6,19741728.0,80040.33,31222.5,154254.9,,223940.6,20639.56,233799.65,19578784.0,5615.9,49607.2,8457.877,2339591.4,,213006.7,48149264.0,352.799,83190.8,
2018.0,5939.735,10316690.0,65482.0,4965.0,226993.5,184398.5,10952.441,,455433.5,55188.12,37945.88,14825793.0,11629.9044,38441.2,,9996.0,185322.0,6323.684,70429.6,2128146.0,48944.6,16569.6,10859.19,185196.4,1286513.0,,101824.0,20197.3,46343.6,3159856.0,1186173.0,80473.3,43250711.0,376829.5,19148.84,78672.83,655714.0,,9361.2425,63875.9,19674.4,25951108.0,602966.3,12461.6,27628.78,117216.2,188711.3,513687.32,108386.4,,7693.426,75815.3,503497.0,6126.0,20323.47,749114.4,33816.8,17382.88,,535046.2,35842.73,1055661.0,19925.96,10318.24,22232.8,36518.89,23557.97,18623.51,51530.28,5760.1,2961.0,464302.4,27551679.0,9057.264,19355.2,5874.8039,15398825.0,5643.391,,218107.2,37173.75,4829.4,557896.5,87401.83,43767.67,25872.21,60080.64,13232.11,41865.57,112840.85,269117.7,89102.88,12917.511,31547.24,97759.8,248856.0,654149.9,137046.7,370516.7,11464.5,21794332.0,90676.286,36264.62,170610.8,,249588.2,22779.94,223047.095,21611918.0,6732.27,57187.6,8893.25,2536145.3,,236868.9,53567227.0,362.755,93098.35,
2019.0,5907.079,9952385.0,49124.0,5513.8,213727.5,176746.1,11335.316,,428973.5,55064.68,37764.51,13220308.0,11134.7119,39476.7,,9782.0,185927.0,6562.746,65776.3,2073784.0,50270.8,15936.6,9183.761,179620.6,1236479.0,,97636.0,20267.8,42018.98,3079226.0,1177270.0,77948.0,40982417.0,360640.0,18029.24,73735.64,635484.0,,9518.3211,62395.3,19881.7,23979439.0,563864.9,12148.6,27523.76,117212.2,171275.9,485921.14,101896.7,,6619.368,75811.7,475111.5,6403.38,19199.26,721215.3,39709.3,17652.13,,503207.5,33546.04,1023142.0,19197.81,11822.72,19937.0,35767.18,22964.58,17812.85,50947.82,5842.5,2888.2,455241.6,25168653.0,9445.776,18611.0,6127.5161,13781098.0,5571.59,,204986.6,56630.98,,553281.0,86166.42,42360.77,23475.58,49879.59,12835.62,41101.17,111593.09,265356.6,89557.84,12250.916,29023.12,96592.1,253876.0,613690.6,153142.1,358982.0,11602.2,20643159.0,88737.098,38153.04,159001.4,,239064.5,21591.1,202704.317,,7713.89,60800.2,8245.76,2491699.4,,253393.4,50313278.0,389.005,88148.6,
2020.0,5602.59,9231429.0,42354.0,4559.0,203175.3,165024.7,10076.565,,398041.0,45781.84,35157.75,12624421.0,9868.0133,32767.4,,7080.0,158787.0,6551.793,55107.7,2067078.0,41185.4,13959.0,8741.748,171583.6,1173021.0,,97543.0,17105.0,34430.83,2982741.0,1135209.0,69594.0,38680446.0,313972.3,17325.06,68285.43,564295.0,,8049.0107,55948.3,18206.6,22607068.0,550909.5,10253.1,26149.04,113482.2,141568.7,373283.18,99673.75,,5707.475,69276.0,426891.6,4765.49,17254.73,637067.8,38929.1,15408.64,,467891.6,27469.76,861558.2,11277.76,12726.25,16055.3,33330.58,21163.51,17358.83,44675.93,5415.9,1838.3,382985.8,23145973.0,8715.109,17964.5,5298.9134,13118088.0,4226.655,,190780.2,53841.66,,511482.4,81968.72,37148.73,20709.87,45758.75,8076.78,34723.99,89811.54,261618.5,77901.4,10035.151,25615.17,92232.5,240088.0,482717.4,137888.9,329077.9,10248.0,17809649.0,83129.459,36736.02,150131.4,,207237.6,18413.36,209534.325,,8303.41,54214.3,7564.49,2331477.2,,262690.8,47212629.0,311.569,68927.77,
2021.0,7719.62,11537524.0,63185.0,5357.2,247751.3,210957.2,10418.668,,527627.0,67817.95,46344.62,14057598.0,13030.0864,41784.9,,9560.0,219407.0,8404.773,84304.3,2692338.0,56648.8,18381.0,10316.62,212774.0,1423183.0,,120116.0,24282.0,37763.43,3870006.0,1435938.0,88804.0,45519706.0,404848.8,23618.58,86113.73,694743.0,,10098.567,77198.2,26607.8,26540867.0,683216.2,15066.5,33551.15,139008.3,196189.9,573173.9,122563.9,,7698.217,90975.0,567559.1,5975.63,21574.7,771695.2,41415.2,19263.72,,614850.9,31498.67,1179232.0,13599.5,14052.92,20637.4,44498.42,26770.05,23064.69,58824.05,7176.7,2573.2,505703.2,30510596.0,11400.883,,6846.9524,14640011.0,6571.255,,238200.4,56377.88,,691029.5,99213.18,49860.51,30878.44,72373.09,,47990.31,116885.22,342190.2,98222.68,13086.004,27733.73,116255.4,304013.0,736575.5,152811.4,406044.8,15066.1,21880453.0,102423.622,49056.2,187108.8,,266096.7,22572.48,260682.218,,9169.01,72846.2,10320.437,2828874.8,,332842.6,56704083.0,367.887,93418.66,
2022.0,8399.309,13145462.0,81522.0,8768.5,289002.0,226437.0,13509.216,,618820.9,79667.9,57990.46,15455026.0,15382.424,,,,272610.0,8098.129,94741.1,2680797.0,71446.4,21397.4,12055.3,236626.2,1582785.0,,128345.0,30742.9,40147.96,4040567.0,1583978.0,92267.0,50150392.0,480797.3,26319.24,97320.69,799660.0,,13547.6914,97927.9,32123.6,29691169.0,629538.3,18320.5,43948.29,159118.8,237447.2,720195.94,148085.0,,9615.665,106326.0,694304.0,,27392.18,900105.3,50043.9,21086.22,,731410.2,34145.5,1422805.0,30122.87,14963.93,18291.2,55091.18,26530.17,27800.32,72679.56,9219.0,3516.0,604614.7,33546292.0,12756.765,,8659.9083,16146287.0,6583.542,,293703.2,63639.5,,807528.5,107124.2,54720.44,38701.56,70942.8,,55902.1,137221.1,383757.7,115073.0,15210.135,33178.33,132423.9,276511.0,892613.8,189620.9,475120.6,17108.0,24949374.0,112921.007,59512.21,202081.2,,301592.9,26737.93,342209.949,,9763.41,55293.4,12973.463,3242529.7,,359575.2,63209957.0,439.991,111133.2,
2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
