Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,Uzbekistan,World (WBG members),South Africa
2005Q4,,9018374.0,52697.22,1435.277,185072.4,76835.78,94118.69,7444.899,,2827.169,,2566.93,251022.8,2313.621,313006.3,102286.7,34539.73,612279.2,4358.29,38276.91,5181.501,4453.352,34236.75,686843.9,64369.39,813089.0,559231.2,10781.884,29707.96,2572168.0,284526.8,3574.219,49608.96,533218.7,623840.1,1738.784,,60577.0,6890.362,9306231.0,46564.53,2533.359,11149.0,27604.69,84098.4,199972.4,52186.53,4390.821,36960.3,452839.5,2838.419,3515.579,1140138.0,16134.19,,236799.5,,683114.8,,,6599.382,9772.752,4523.411,15740.31,787.4426,241977.2,2291968.0,1589.145,1579.069,686.5323,169921.0,1714.499,39238.53,,,167131.5,79023.79,28240.12,,28166.6,76279.17,47922.78,2930.903,25033.99,222083.9,207120.8,90585.05,33068.19,3770.77,6903.02,,15514.61,8873.637,93685.48,48619.79,8426.473,132031.2,93741.65,23713.65,5231.411,3331100.0,,11621622.0,73328.04
2006Q1,,9199249.0,55318.99,1450.586,186265.8,79033.41,96291.32,7668.036,,2947.131,8721.597,2718.893,262452.8,2516.328,319659.5,104561.9,36388.88,640147.2,4775.218,39783.42,5374.223,4681.919,35935.58,700399.0,66432.93,856992.5,593844.2,11312.589,31582.51,2712889.0,293118.7,3823.716,51056.67,546027.0,633292.9,1792.873,6029.773,64651.01,7153.273,9499815.0,47354.6,2616.702,11485.08,27641.3,92254.17,212765.2,54554.21,4394.547,37414.5,457695.7,2851.894,3715.289,1142757.0,17020.8,,252691.9,,714106.7,,,6753.856,10050.59,4581.938,16502.71,794.6402,253097.6,2419526.0,1579.499,1574.354,736.8536,178023.8,1770.842,40960.4,,1676.681,172158.1,81630.72,27322.2,,30383.71,80642.38,48908.58,2986.966,26924.69,242061.7,220370.9,94525.54,34752.19,3916.251,7052.632,,16013.02,9112.381,97859.91,52510.21,8705.687,137381.9,95151.78,24418.09,5266.321,3399800.0,3863.906,11940731.0,79145.95
2006Q2,,9520269.0,55862.0,1682.966,190445.1,83284.27,101164.7,8399.28,,3175.891,9207.803,2809.319,267508.7,2514.997,331994.6,110445.3,38687.18,667761.2,5107.609,38322.73,5548.307,5016.889,38634.76,747091.4,71603.82,893906.7,620695.6,11727.184,33534.68,2784385.0,312969.2,4125.693,53772.13,578922.9,670207.2,1926.057,6507.399,67906.09,7280.491,9830041.0,47974.51,2686.213,12266.75,28454.17,97098.26,212434.0,57516.13,4042.2,39501.27,485801.7,2940.97,3887.845,1165956.0,19252.01,,261275.1,,716765.4,,,7330.906,10600.72,5170.344,17479.96,830.6747,247988.3,2482211.0,1752.929,1704.266,845.9222,181100.9,1786.153,42567.21,,1690.574,182453.2,89034.39,26070.64,,31033.1,83491.76,51991.62,3240.904,29786.87,257951.3,220027.9,93819.83,36563.05,3860.842,7753.79,,17489.33,9788.827,104995.5,54601.01,8989.094,135087.4,96758.49,26023.42,5341.619,3438400.0,3951.722,12334916.0,78336.57
2006Q3,,9650941.0,59282.19,1844.116,198725.1,86083.2,104047.4,8901.065,,3296.836,9632.486,2938.458,281580.9,2421.24,335507.3,112508.9,38927.67,695806.9,5480.554,40191.33,5731.008,5162.545,40227.97,763295.2,72489.34,929197.7,649604.7,11941.733,35057.12,2892045.0,322925.4,4424.074,55462.45,592158.4,695157.5,2062.128,6656.374,69435.42,7535.303,9969030.0,48475.24,2714.739,12681.1,28765.67,101098.5,221617.3,59305.81,4406.104,39997.86,498073.7,3033.88,4000.333,1144288.0,20391.28,,265912.9,,748178.1,,,7932.291,10916.76,5652.141,17757.62,873.3918,257334.7,2581218.0,1756.807,1741.397,891.5757,185643.7,1785.522,43231.84,,1721.699,187276.1,88558.68,26852.91,,32199.29,87343.66,53187.52,3509.893,31222.72,275182.1,229539.5,95686.14,37687.37,4007.57,8491.973,,18151.41,10185.55,108601.9,55969.6,9166.273,135927.1,95846.78,27578.37,5524.774,3467600.0,4275.845,12571652.0,73516.49
2006Q4,,9829923.0,62430.74,2009.603,207630.8,88201.58,107050.6,9325.029,,3466.538,10297.39,2996.59,295292.3,2470.794,332318.4,114651.0,39847.88,742696.2,5562.219,43594.58,6048.96,5244.624,41958.24,787383.7,72807.55,985877.1,687768.3,11820.538,36835.56,3033534.0,332510.0,4668.395,56955.97,607687.3,714592.5,2180.857,6855.432,71082.41,7766.259,10156773.0,49519.88,2900.026,13139.62,30799.73,105710.5,236074.7,60571.75,4707.588,41962.67,512330.2,3089.934,4176.769,1145716.0,23896.16,,273871.7,,775415.4,,,8243.671,11376.87,6201.522,18807.21,894.2676,261230.3,2713599.0,1771.679,1768.126,938.0716,185174.0,1837.332,43613.46,,1751.691,192770.3,88002.18,29452.56,,34088.42,93403.98,54828.42,3743.099,33779.05,286858.3,244513.7,92131.74,39643.09,4199.324,9311.891,,19111.38,10647.66,112674.8,58830.47,9307.133,143591.6,98740.19,29365.67,5692.761,3509900.0,4636.422,12890108.0,73739.62
2007Q1,,10011114.0,65702.98,2153.42,217430.1,91062.2,111320.0,10236.78,,3649.677,10831.05,3049.269,311550.9,2422.519,330100.4,116648.3,40354.38,807417.5,5485.873,46660.32,6319.397,5573.078,44242.98,807832.1,75584.28,1064169.0,726987.3,11972.101,38236.09,3208861.0,345831.8,5137.269,59517.22,625379.9,737110.5,2302.417,6995.956,73445.0,8098.715,10350057.0,50490.77,2977.296,13824.9,33034.77,111244.4,250008.2,65276.87,4895.399,43185.72,521813.8,3136.825,4304.316,1134723.0,21800.15,,280604.5,,803710.3,,,8871.928,12074.28,6827.142,20266.16,994.9217,264003.9,2876231.0,1908.687,1872.043,945.1217,190652.6,1903.485,46428.92,,1789.639,199972.4,91363.51,30736.41,23850.16,35835.91,96464.02,56714.89,4066.622,37620.47,304066.6,258945.3,93615.23,42203.39,4111.173,9816.991,,20008.88,11122.16,116239.0,62297.3,9607.678,152783.1,98177.16,32148.47,6066.571,3553900.0,4871.209,13243656.0,78394.76
2007Q2,,10276273.0,69288.78,2390.554,233162.0,95179.57,115291.0,10533.7,,3818.739,11304.55,3118.185,339878.2,2596.918,358801.5,120092.3,42493.58,854401.1,5809.104,51684.61,6546.977,5847.933,45461.48,840345.5,77670.37,1123271.0,785357.9,12483.035,40035.57,3420830.0,360400.6,5420.575,62641.02,651473.4,767282.8,2514.365,7580.007,76719.58,8247.99,10634896.0,51765.47,3049.709,14469.01,34400.09,116771.4,276507.2,66724.52,5307.939,45257.28,540584.0,3201.488,4382.271,1121668.0,26737.48,,290194.3,,855072.9,,,9539.123,12846.9,7497.779,20798.31,1058.39,273657.3,3067755.0,2009.687,1945.848,1056.488,197271.6,2030.893,49309.83,,1821.195,206666.2,96488.84,33562.17,24895.38,37780.88,103892.3,58780.37,4220.662,42200.59,330422.2,286391.5,96662.53,44397.28,4175.45,10270.44,,20917.95,11751.95,120132.2,63951.3,9914.935,161942.3,99486.11,34140.27,6310.452,3600500.0,5232.773,13718459.0,81301.2
2007Q3,,10507941.0,73010.06,2628.389,241513.8,98049.28,118561.8,11276.4,,4001.173,11596.11,3386.123,357168.0,2743.336,378382.9,123884.2,43744.66,908540.4,6584.277,53006.56,6822.976,6089.938,48065.11,864337.5,80273.18,1184456.0,833457.1,12923.037,41931.91,3592990.0,370390.7,5709.033,64742.81,672757.5,786844.5,2713.062,8075.233,79321.7,8512.839,10884706.0,53478.21,3112.887,14933.63,35402.38,118011.6,290672.8,66467.19,5572.672,45584.16,557035.4,3232.157,4473.477,1138795.0,26826.08,,295744.8,,884580.8,,,10262.56,12953.51,8053.729,21313.19,1139.87,276539.7,3221147.0,2136.036,2010.714,1072.589,209136.9,2147.864,50801.87,,1845.733,213732.9,102463.4,34590.88,25770.73,39326.86,108208.7,60358.14,4595.287,45373.56,354917.4,301063.5,103984.4,46004.09,4289.295,10905.13,,21928.03,12326.88,123271.9,66702.83,10423.49,171818.6,102448.6,36286.9,6620.862,3641000.0,5585.249,14120559.0,83152.84
2007Q4,,10941141.0,79674.2,2849.955,258123.4,104986.8,125984.1,12345.58,,4353.032,12643.14,3574.832,394384.2,2768.085,408688.7,130947.1,46261.17,972615.9,6048.248,55425.72,7212.542,6510.557,53284.01,919784.2,86526.42,1267540.0,935512.2,13629.604,46046.81,3906772.0,398477.6,6209.395,69720.79,714644.6,801068.3,2895.758,8833.962,86330.36,8687.017,11360439.0,55523.02,3221.328,16035.62,37408.76,123751.8,312235.4,71240.36,5930.731,50246.05,594536.0,3259.6,4788.291,1186314.0,26706.51,,306351.4,,949500.8,,,11171.41,13738.02,8766.596,22607.84,1232.375,287843.9,3491052.0,2275.811,2110.84,1193.019,237491.9,2250.511,56171.21,,1957.829,228882.1,114253.9,36019.92,27766.72,43421.08,122586.5,64797.17,5033.012,48688.48,404173.4,323396.9,122314.8,48484.18,4422.094,12269.67,,23750.78,13243.33,132898.6,70387.35,11061.58,196295.9,106761.0,39634.49,7147.018,3678800.0,6187.297,14864501.0,90320.65
2008Q1,3173.555,11207188.0,85904.28,2986.465,269914.3,109395.1,131880.0,13441.12,6296.273,4789.008,14335.21,3839.632,426270.5,2769.505,407437.5,142821.6,51656.35,1064430.0,6612.183,60466.36,7736.46,7014.394,58573.65,957557.5,90644.09,1379144.0,1001142.0,14505.871,48599.76,4169580.0,416206.2,6212.732,72686.23,749156.9,786392.7,3132.243,9307.888,90155.51,8994.067,11658474.0,55371.2,3337.899,17304.43,40158.44,132454.6,320450.4,72106.12,5332.293,54180.96,619618.3,3380.165,5376.408,1276683.0,31092.86,,296144.4,,1007317.0,,,12048.17,15077.48,9311.752,24773.71,1351.115,291868.7,3720533.0,2428.957,2272.024,1319.86,256022.9,2570.004,61015.77,,2039.511,241021.8,120369.9,37555.46,29485.9,46312.33,132830.1,67219.55,5571.669,50494.81,432408.4,331905.5,132486.2,49652.85,4406.949,12811.99,,25981.83,14031.94,135964.8,73611.16,11720.94,205284.3,107291.7,44277.34,7853.156,3676600.0,6146.481,15389858.0,83969.94
2008Q2,3404.297,11467308.0,92110.28,3182.054,288674.2,115691.2,138476.6,14370.65,6675.58,5044.781,15488.45,4251.437,467182.7,2715.46,415234.5,149477.5,50338.53,1143902.0,7536.67,66258.53,7954.942,7458.45,63964.98,998940.6,94269.16,1476510.0,1080150.0,15788.923,51040.25,4452947.0,436048.7,6736.503,75992.76,781093.6,790392.1,3556.312,8581.718,93998.44,9609.658,11953578.0,55268.43,3517.089,18263.59,43223.04,143693.4,323841.3,73763.93,5091.886,57109.33,647753.1,3474.099,5619.408,1275363.0,35936.05,,284994.6,,1086149.0,,,12952.06,15729.81,9698.376,26099.12,1550.268,312243.9,3967656.0,2560.818,2398.422,1409.947,274687.1,2683.986,64242.23,,2162.03,252332.8,129919.9,36852.4,31383.71,46599.19,146456.0,70175.76,6551.626,56332.32,476214.7,335417.6,144136.6,50506.91,4471.547,14008.15,,26987.99,14824.21,142523.2,76663.04,12395.05,201645.2,111949.2,50479.75,8850.149,3716400.0,6696.992,15929626.0,83136.35
2008Q3,3365.727,11154219.0,97262.26,3581.69,278656.4,111028.1,132880.0,14275.78,6853.147,4999.179,16396.49,4572.071,481921.3,2826.116,406603.0,144662.4,44808.47,1189210.0,7500.515,64202.87,7552.017,7234.292,63932.34,954730.3,91667.35,1527347.0,1095534.0,16213.465,54688.67,4540903.0,416267.0,6284.152,73747.2,748736.2,755307.3,3353.687,9095.805,90759.09,9922.849,11633822.0,55003.13,3425.787,17588.49,42697.61,153883.3,319379.9,70511.05,4808.672,56943.73,614716.0,3474.764,5879.213,1215362.0,36045.44,,275340.6,,1105039.0,,,12384.52,15140.27,9253.694,25748.51,1601.188,317829.9,4061302.0,2541.728,2343.464,1470.806,276698.6,2638.072,63171.94,,2190.293,244431.7,125131.2,33387.12,30982.12,45655.47,146117.9,67201.39,6869.193,58059.89,484312.2,330796.7,142417.7,49959.8,4611.785,14278.57,,25753.25,14359.66,136106.5,73955.63,12179.92,203052.3,101198.0,53422.13,9199.649,3724800.0,7432.621,15699720.0,85418.84
2008Q4,2997.131,10256539.0,88293.83,2982.019,211872.0,95549.6,113937.4,12471.42,5836.287,4365.114,15974.77,4014.196,346112.1,2443.312,334249.7,131393.2,35813.91,1191472.0,6070.421,53140.86,7556.281,6232.422,51734.3,827489.5,78597.06,1487091.0,887346.5,15254.376,51789.3,3919994.0,362446.1,5218.95,63161.11,648765.9,617369.1,3130.344,8662.632,78563.21,9878.331,10629023.0,53778.58,3606.073,15183.95,33511.04,130037.9,280804.1,59064.85,3508.084,52752.0,526124.1,3352.359,5750.786,1345639.0,32234.17,,210910.8,,862457.6,,,10545.67,12885.39,7860.005,22983.86,1573.494,246063.2,3550180.0,2348.747,2098.049,1468.203,219635.0,2277.804,54087.54,,2102.861,213281.9,95281.41,27301.76,28867.55,42604.07,113984.3,58646.93,5859.748,48994.07,394153.3,290842.0,99397.9,44007.91,4500.706,11476.89,,22169.46,12536.95,108186.5,67421.59,10911.98,165104.3,96096.67,34776.67,8041.248,3652100.0,7268.72,14186268.0,66732.17
2009Q1,2837.949,9942789.0,82300.52,2661.971,210535.4,93440.5,111623.2,12199.61,5448.153,4186.605,12193.2,4278.784,339328.3,2052.228,312908.9,130107.8,38034.73,1191322.0,6021.916,50184.77,7497.337,6067.038,47130.92,787630.8,75897.99,1470546.0,708696.4,15022.003,54279.81,3655463.0,351181.7,4799.544,59659.36,631088.3,555429.6,2773.908,7642.431,76533.62,9188.72,10279876.0,51584.26,3650.592,14518.6,29408.48,122160.4,269529.4,56331.47,3242.675,50446.48,514005.6,2968.32,5685.311,1313904.0,25396.21,9812.151,204693.7,,815316.5,,,9192.07,12433.73,6637.514,23211.73,1419.681,215218.0,3322106.0,2172.382,1998.452,1019.652,216017.8,2174.578,49143.25,,2058.186,205729.0,86936.79,25247.96,27957.41,42007.85,97715.2,56548.94,5204.972,38212.84,287811.4,279164.2,94242.22,43532.33,4419.132,10417.34,,20923.8,11850.08,98928.86,64892.82,10563.95,144371.7,92367.51,27179.05,8004.743,3607700.0,7738.892,13610807.0,68674.76
2009Q2,3019.421,10174957.0,79690.11,2231.944,237493.5,97312.75,116688.9,12924.41,5532.861,4341.27,12200.53,4265.392,388714.2,2719.28,331628.3,134493.3,41386.78,1241259.0,6712.2,55698.31,7531.456,6348.035,50404.96,826631.2,77516.9,1544126.0,761461.5,15588.869,56859.94,3918836.0,363911.4,4808.156,61574.74,657706.2,598779.8,2687.063,7859.202,81514.85,9226.066,10535074.0,54067.76,3640.055,15228.6,31478.44,139958.2,297006.9,58621.66,3105.685,51594.51,533853.9,2936.716,6074.302,1278581.0,23593.92,10283.94,232109.0,,891719.2,,,9293.897,13050.49,6646.204,24250.63,1313.602,233749.2,3561489.0,2280.422,2111.711,1036.715,227958.7,2220.314,50650.87,,2051.552,210938.3,93545.24,28631.95,29378.18,43010.85,104044.1,59505.81,5347.369,42514.61,315555.3,307624.0,100373.4,46638.73,4394.512,10985.57,185702.1,21674.3,12256.92,105409.3,68210.43,11032.43,156656.4,95978.69,27949.73,8120.451,3595300.0,7684.776,14103159.0,81720.3
2009Q3,3132.734,10554493.0,82838.66,2309.939,261589.6,103210.7,124928.5,13173.77,5826.135,4509.429,12905.78,4276.558,452283.3,2563.977,357266.1,142497.5,44362.72,1296239.0,7818.626,63145.42,7659.709,6648.65,54807.06,877438.7,82713.83,1619712.0,828167.6,15779.977,59705.33,4207606.0,381430.0,4904.47,65042.07,690063.8,637652.8,2722.102,8044.627,83449.2,9377.09,10951936.0,53418.45,3630.303,15704.6,34695.48,152863.0,316640.8,60286.91,3316.049,54998.5,563492.0,3074.158,6451.905,1318611.0,29620.56,10956.11,248406.6,,981214.5,,,9374.038,14153.23,6455.869,25377.43,1285.815,242821.6,3811941.0,2376.555,2241.813,1151.392,248464.7,2358.67,53564.08,,2081.683,222903.5,100908.6,32536.5,30802.24,44079.72,117901.8,62941.93,5713.288,44682.77,340807.0,327959.7,113256.9,50451.14,4372.625,11788.73,203958.1,22869.17,12841.09,114789.7,71814.67,11867.74,170008.9,97949.5,27817.51,8995.098,3612200.0,8428.739,14769024.0,90736.07
2009Q4,3075.948,10906542.0,89598.27,2330.209,291780.4,107279.8,129796.1,13824.83,6080.575,4645.65,13421.44,4465.891,513329.0,2883.379,381500.4,149262.3,48819.19,1356437.0,7396.575,65583.43,8095.146,6963.882,56346.37,915112.5,86168.13,1708067.0,882187.9,16128.837,61396.44,4492260.0,393213.5,5178.79,66946.49,721043.0,632133.1,2868.899,9148.207,86989.08,9396.99,11330527.0,54924.82,3668.537,16517.72,36381.16,167701.8,342005.1,60975.5,3486.829,55892.16,584921.5,3073.775,6289.283,1381605.0,30534.51,11413.25,264934.2,,1072073.0,,,9569.375,14819.35,6727.878,26692.25,1440.799,253918.4,4069243.0,2556.05,2377.132,1308.95,261835.4,2532.64,58682.28,,2102.974,230988.3,108780.5,35433.57,33012.0,46929.8,123481.6,65530.32,6110.573,48483.6,371274.8,354230.8,121713.2,54038.85,4424.588,12075.49,214240.3,23878.63,13291.68,120208.8,77007.06,12286.38,177301.8,105125.4,29828.25,10345.28,3662800.0,8662.911,15403135.0,95278.57
2010Q1,3004.635,10753459.0,96916.02,2418.178,296716.1,100125.1,122760.9,12530.48,6334.343,4476.593,13109.48,4529.467,510729.2,2923.994,394798.3,145816.0,49275.16,1412950.0,6660.808,67765.82,8745.8,6663.062,52663.13,864871.4,82568.72,1781902.0,898682.9,16762.628,64525.79,4647576.0,370804.8,4869.571,63109.77,679561.0,617946.9,2947.216,10320.54,80856.54,9763.354,11175005.0,55827.89,3779.413,15364.19,34553.62,176350.3,367859.3,57584.31,3279.433,57842.9,548773.3,3134.524,6472.524,1382139.0,32351.55,11456.88,279887.3,28286.76,1095933.0,,13149.88,9437.275,14321.09,6171.111,25296.83,1628.102,265558.2,4226031.0,2451.63,2322.831,1523.472,270533.3,2501.959,60634.27,87695.03,2122.514,217637.3,109718.4,35321.28,34756.97,49348.2,121457.1,61819.99,6588.471,42974.18,393133.2,381009.2,127721.8,56187.33,4563.263,10832.58,219515.3,23479.93,12335.58,120595.1,81096.5,11895.27,180186.2,108083.0,31716.82,10942.22,3691200.0,8911.384,15401036.0,97956.09
2010Q2,2887.057,10535036.0,102789.9,2406.305,299487.5,93259.73,115174.0,11930.63,6281.36,4151.589,13501.56,4804.388,528051.9,3041.78,401662.4,140322.9,50601.81,1472084.0,6801.408,68991.88,9315.604,6167.694,49647.28,807180.7,76772.46,1857214.0,895884.6,17070.795,65988.82,4779900.0,339586.5,4560.166,59718.34,630639.7,598314.2,2966.994,9143.208,72159.66,10116.08,10941816.0,56219.13,3876.528,13958.07,31473.48,186249.8,386858.6,52906.42,3255.82,58821.24,509569.6,3224.644,6665.7,1371644.0,34442.25,11194.22,282384.8,28211.3,1135595.0,,14741.14,8734.836,13403.73,5663.056,24121.51,1615.118,275719.5,4373120.0,2232.864,2126.272,1700.481,267275.2,2385.361,63152.33,88635.81,2111.317,202754.8,103406.6,35069.08,36289.72,51176.01,113400.9,56823.49,6746.467,40614.12,397831.1,401599.8,124835.8,58549.42,4523.274,9959.796,222331.4,21679.46,11526.04,116137.7,82851.7,11170.79,184133.6,110649.7,33124.21,11361.37,3745100.0,9212.93,15314936.0,101129.6
2010Q3,2977.12,10845455.0,108515.9,2563.198,311950.2,95936.49,118210.5,12384.47,6264.306,4115.353,14705.45,4973.788,565282.4,3225.791,400610.0,151565.4,56462.47,1541726.0,6948.812,74559.77,9705.786,6324.156,52079.23,834810.3,79363.5,1940630.0,927990.8,17429.358,68057.71,4975758.0,346362.8,4852.018,60789.5,648151.7,626767.0,3012.974,10704.01,71595.61,10188.68,11267037.0,57710.75,3992.326,14392.29,31791.41,192881.1,392656.8,54216.65,3428.556,59295.1,522110.6,3363.484,6865.741,1489311.0,34647.82,11201.75,282204.3,27949.54,1191063.0,,15244.12,9149.254,13847.71,5827.411,24752.38,1764.609,274830.8,4554176.0,2334.872,2219.045,1918.578,274331.2,2557.327,65937.82,94014.19,2198.467,207444.9,104725.5,36261.01,37417.73,52429.87,117711.6,58319.48,6784.576,41538.67,406950.5,407900.9,129080.9,60443.6,4574.506,10200.64,233842.3,22406.64,11708.21,124023.5,85736.14,11360.65,197425.4,111641.9,34492.05,10782.59,3785400.0,9374.605,15821213.0,105190.4
2010Q4,3068.591,11254128.0,116007.7,2774.05,347243.4,102345.4,125320.5,13740.36,6790.876,4470.863,15505.19,5298.436,605940.5,3474.952,419990.5,161951.2,61243.87,1645821.0,7064.709,75612.51,10001.1,6649.824,54770.34,886095.5,83705.5,2064617.0,995679.4,18292.586,67429.46,5315208.0,365824.5,5254.1,65840.92,684981.9,642940.0,3262.502,10895.92,73652.74,10584.36,11717187.0,58728.78,4191.215,15070.69,34351.51,200294.8,428590.4,57077.07,3834.658,63407.0,553439.9,3464.135,7115.559,1530449.0,38581.64,11582.89,299642.4,30774.99,1265597.0,,17646.21,9848.161,14582.24,6280.827,25928.72,1948.091,289952.8,4852148.0,2408.144,2372.001,2043.043,297069.9,2687.436,69287.25,96350.33,2316.037,219084.0,113607.7,38788.58,39028.07,55526.8,126775.2,61209.92,7041.747,44066.45,435543.5,446236.6,147225.7,65133.88,4791.287,10816.43,246007.6,23584.22,12369.48,135404.3,91643.36,11804.58,211377.3,116246.3,35923.83,11830.9,3827400.0,11065.69,16569335.0,113951.4
2011Q1,3180.243,11402757.0,123321.9,2785.421,358625.3,105042.2,127447.0,14421.0,7001.748,4641.784,17918.84,5636.907,631271.8,3726.774,440622.2,168222.3,62013.64,1749928.0,7205.241,78841.83,10306.25,6793.683,56330.38,910037.1,84662.38,2187063.0,1059227.0,18922.955,65284.69,5593808.0,366541.0,5488.589,67004.04,699067.8,664642.2,3420.422,12339.02,72287.6,11173.96,11892026.0,60937.22,4240.275,15266.93,35106.71,209938.3,446068.5,58481.67,3715.374,64949.21,563445.8,3498.727,7157.72,1514979.0,41075.53,11829.25,304701.6,34483.5,1322385.0,,16413.92,10360.06,15213.88,6417.966,26417.64,1963.688,304460.9,5104539.0,2534.204,2352.68,2514.262,310888.0,2800.134,74214.17,99102.37,2274.908,221820.9,119425.9,39020.99,40920.46,56511.58,132267.3,61128.51,7838.018,46800.08,484705.5,462482.5,158848.1,68387.0,4914.223,11653.16,251762.6,24115.4,12744.29,142202.1,93956.61,11694.56,208170.8,122376.5,38148.77,12748.06,3837900.0,10433.4,16996565.0,114759.8
2011Q2,3179.716,11740386.0,130406.3,2740.395,388618.7,111254.8,134887.4,15170.22,7201.786,4827.298,17091.74,5829.692,683809.2,3873.435,454725.8,183255.4,64123.68,1851763.0,7458.201,85017.37,10646.24,7201.212,59962.57,962364.5,89306.15,2306516.0,1137412.0,19728.114,70209.96,5931504.0,385550.5,5948.746,71056.11,737503.7,672728.9,3772.587,12579.6,74361.84,11713.55,12260722.0,62299.2,4367.03,16280.52,38157.83,223451.4,469304.8,62407.34,3790.06,68397.11,594654.3,3568.757,7200.186,1503821.0,45165.56,11781.99,317485.1,38277.88,1411034.0,,17123.58,11227.99,15878.06,7042.836,27765.1,2096.465,319793.2,5411169.0,2733.407,2458.622,2633.934,330750.0,2979.297,76323.29,99497.79,2460.985,233336.8,128440.1,41995.78,42074.62,58289.14,140872.9,63693.64,8786.41,50299.04,528438.7,486428.4,167784.5,69777.95,5091.283,12969.37,259363.3,25778.12,13389.83,148228.1,94055.5,12310.59,218948.4,121877.3,39878.2,13617.65,3889400.0,11070.04,17671890.0,121193.0
2011Q3,3296.231,11832818.0,134854.8,2813.874,390759.9,110249.8,133028.8,14794.09,7219.877,4714.58,14356.83,6193.2,674246.2,3873.975,455594.7,192351.9,64458.2,1940752.0,8221.175,87107.46,10803.58,6966.433,58971.82,956038.0,86968.39,2408465.0,1107806.0,19968.47,70060.91,5997446.0,375008.2,5997.798,70189.67,727970.3,669435.2,3948.757,12321.94,71521.38,11891.56,12350200.0,62396.25,4504.073,15961.78,36785.52,231759.4,462645.7,60708.09,3822.616,68146.3,583403.8,3670.666,7490.286,1611665.0,45856.61,11282.72,321332.8,39933.4,1404071.0,,18056.26,11213.65,15661.83,7054.413,27630.44,2173.008,311997.3,5480064.0,2647.75,2446.864,2725.857,336110.6,2984.495,77081.48,103899.4,2490.126,230176.1,128730.7,44345.43,43786.69,59437.2,134258.1,62152.5,8870.454,49065.08,520616.8,480701.9,171560.1,72197.33,5127.021,12579.7,260290.4,25389.87,13021.57,145668.3,96709.34,12215.6,206669.2,124369.9,41891.58,14101.69,3911900.0,11338.23,17830264.0,117706.7
2011Q4,3246.802,11624383.0,138326.4,2793.036,377645.4,105059.0,127834.3,13431.66,7295.153,4490.58,12388.07,6218.927,627987.2,3663.355,442974.4,174127.5,60697.11,1991724.0,7720.602,84190.03,11028.58,6676.474,54539.0,914757.1,83991.74,2442591.0,1069804.0,20657.125,73336.45,5900082.0,353511.6,5763.468,67290.07,698345.8,659314.6,3946.029,12266.25,65976.74,12074.67,12126326.0,62736.06,4619.552,15175.09,32323.13,227507.0,435468.2,57448.79,3880.517,65974.49,554135.9,3682.198,7694.648,1616520.0,49333.86,11988.58,310415.3,41123.89,1336601.0,,18276.93,10793.22,15084.26,6890.784,27029.75,2160.392,293125.1,5398139.0,2583.345,2379.945,2523.194,347422.7,2919.22,74725.06,105459.3,2541.299,219213.0,124823.8,41641.7,44893.43,59912.46,122317.2,58128.76,8296.914,46093.82,506521.1,453745.1,178983.7,69222.35,5153.323,12097.84,249918.6,24576.24,12443.71,137682.6,86199.32,11959.09,201655.8,116809.4,42170.92,13108.95,3960600.0,12249.94,17524464.0,105901.3
