Unnamed: 0,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
2003Q4,,9924137.0,75070.93,249213.1,91112.16,109625.3,9658.191,,3597.122,,3474.089,386284.2,2606.698,356417.4,126296.6,37859.37,728482.9,5488.487,51570.21,6570.62,5440.64,42908.78,826885.1,79783.24,994252.6,680746.6,13205.18,44721.0,3130548.0,334719.1,4473.838,58365.46,635280.6,588188.4,2006.301,,76166.47,7817.195,10275881.0,41582.19,2932.868,13776.26,32654.37,122558.5,229398.2,52992.52,2835.0,44323.18,554104.4,4240.6,1369118.0,20657.16,,217458.9,,870646.7,,,8131.126,12186.24,5383.837,19267.81,241886.6,2816888.0,1873.292,1955.601,,,,,,197818.4,97428.12,30721.93,,36295.43,91479.24,59039.64,4962.711,1563.111,33146.01,297223.0,237598.5,,37284.95,4545.119,8298.065,,16847.24,10693.56,107144.9,62516.09,8959.43,140447.9,83315.96,27739.85,7640.427,3375119.0,13110231.0,78041.7
2004Q1,,9989921.0,71406.94,251120.6,92235.02,111268.2,9792.725,,3634.904,,3529.46,392073.9,2505.866,358984.6,126912.3,38657.2,746231.2,5558.503,52547.66,6641.463,5510.769,43364.1,825443.7,80167.53,1016328.0,702481.3,13541.42,45107.53,3184557.0,336758.4,4577.571,59110.55,641624.0,590424.5,1998.018,,77558.92,7896.008,10348535.0,42770.05,2974.198,14008.04,33209.5,124464.6,226135.9,52587.8,2946.188,44971.5,555413.8,4302.456,1379236.0,21773.97,,220187.5,,878616.3,,,8208.994,12107.98,5566.281,19539.97,245105.7,2863025.0,1763.977,1939.864,,,,,,199608.1,100876.5,31486.22,,36924.94,94315.09,59572.63,4928.654,1903.467,34676.12,307277.5,234219.6,,38387.69,4503.355,8626.133,,17066.34,10853.57,109103.9,63322.25,9128.921,144315.7,83698.77,28749.46,7737.539,3394262.0,13228266.0,79223.1
2004Q2,,10050957.0,70666.5,252814.4,92816.46,112338.0,9980.278,,3700.304,,3565.733,402663.5,2460.807,363248.6,127996.4,39400.14,760699.6,5625.617,52537.72,6728.951,5560.053,43898.75,829678.5,80644.89,1034771.0,714224.4,13774.78,45544.93,3241439.0,340059.6,4546.44,59618.74,645249.4,593869.8,2021.161,,77544.64,7923.237,10412874.0,43541.81,3025.828,14033.07,33574.8,126402.2,232126.8,54131.66,2919.13,45568.11,557249.1,4385.832,1379368.0,22175.26,,221868.7,,893474.6,,,8361.754,12122.26,5638.951,20226.55,248384.5,2915602.0,1828.022,1892.259,,,,,,200560.4,101084.4,31501.97,,37160.18,95069.62,59913.42,5115.068,1871.196,35303.44,312200.7,240424.6,,38984.37,4539.544,8728.499,,16931.14,10934.19,109531.3,64299.69,9184.725,147676.0,84407.69,29411.72,7618.45,3420528.0,13344119.0,80330.28
2004Q3,,10112666.0,74141.32,254752.1,93686.74,113317.7,10180.38,,3777.539,,3603.308,407502.1,2725.993,367536.6,127886.2,40431.55,780268.7,5662.984,53159.81,6758.112,5629.077,44537.81,827943.8,80834.91,1058370.0,720810.9,13922.19,46094.21,3294311.0,343285.0,4649.265,60265.64,647704.4,596168.4,2028.038,,78578.63,8036.746,10477916.0,44037.21,3005.321,14156.66,33977.7,127937.3,238627.5,53565.5,3060.072,46199.51,556966.8,4529.745,1387785.0,22479.61,,222768.5,,903998.1,,,8416.064,12405.56,5668.707,20140.55,248183.5,2964275.0,1940.645,1930.457,,,,,,200860.3,99915.66,31525.58,,37876.21,94689.35,59937.12,5068.779,2010.058,36529.35,314128.9,247157.7,,39268.11,4602.747,8904.544,,17590.87,11035.52,110417.6,65025.15,9353.392,149341.4,85352.98,30163.08,7727.702,3453026.0,13456909.0,81643.74
2004Q4,,10173535.0,75288.23,256656.7,93963.08,113721.7,10336.14,,3856.228,,3572.296,410919.6,2775.926,370177.0,128170.1,41088.66,796145.5,5741.344,54854.03,6847.162,5713.425,45368.82,827267.7,81708.55,1080215.0,727523.0,14198.32,46694.36,3340400.0,345585.8,4745.954,61172.76,651820.0,599218.6,2107.019,,78280.14,8135.203,10542267.0,44920.65,3092.244,14409.51,34113.61,130955.3,241238.6,55193.49,3095.355,46730.15,558794.3,4613.264,1385210.0,23031.53,,224457.0,,914616.5,,,8610.609,12271.7,5804.443,20036.31,250838.2,3006209.0,2013.592,1990.484,,,,,,201297.5,100898.7,31604.3,,38325.49,95730.93,59759.76,5104.225,2067.92,37084.25,315023.5,249862.1,,40173.74,4608.665,9387.986,,17799.75,11081.22,111300.5,66550.34,9408.187,151765.3,86365.24,30284.53,7887.67,3488196.0,13562488.0,82515.66
2005Q1,,10241052.0,77377.72,258603.9,94108.13,114320.2,10537.52,,3783.669,,3684.426,414383.1,2652.327,371458.1,129255.0,41135.1,825960.6,5666.249,54511.21,6879.805,5779.412,46149.35,827178.4,81411.98,1112445.0,746894.7,14372.12,47248.73,3409362.0,348959.9,4829.236,61777.92,653535.0,603635.0,2162.294,,77818.85,8147.259,10612405.0,45404.76,3121.164,14230.37,34420.64,132164.2,246856.9,55880.15,3008.617,47258.62,557303.5,4696.588,1392226.0,23842.97,,226366.9,,921097.9,,,8797.22,12170.19,5946.226,19996.49,251439.7,3071300.0,1939.133,1939.528,,,48726.61,,,201947.3,102479.4,31661.55,,38885.86,96688.24,60219.44,5022.605,2070.081,37235.93,325208.9,255681.3,,40471.01,4612.175,9001.516,,17975.56,11184.9,111859.4,65756.61,9376.408,158761.6,86974.71,30183.48,8029.731,3526927.0,13696297.0,83354.51
2005Q2,,10312740.0,79115.96,259767.4,95085.95,115005.1,10691.05,,3852.021,,3717.336,419083.4,2719.541,374153.1,130632.9,41817.54,841438.9,5764.562,55727.3,6946.068,5837.393,46851.56,831604.6,83014.87,1131689.0,754708.2,14573.05,47726.81,3459189.0,352075.3,5020.456,61038.97,655014.9,608653.9,2230.418,,78005.94,8311.468,10686820.0,46823.35,3199.625,14764.07,35109.05,133903.6,253933.4,57323.97,3223.555,47708.07,562001.2,4824.941,1403091.0,24078.7,,230638.6,,930667.5,,,8937.333,12269.22,6090.499,20379.0,251360.1,3117785.0,2018.588,2008.406,,,49122.09,,,203368.5,103017.9,32454.47,,39065.32,96881.6,60441.34,5141.31,2169.298,37055.37,330430.4,263010.8,,41490.21,4703.864,9319.87,,18433.91,11368.65,112507.5,67191.6,9553.589,159431.2,88726.73,30343.75,8293.806,3544289.0,13816765.0,84850.29
2005Q3,,10403311.0,79588.4,262694.5,95837.44,115460.0,10836.16,,3921.525,,3727.816,416281.6,2781.816,378685.5,132080.0,42834.87,867496.2,5742.251,55598.9,7063.219,5904.208,47554.37,838645.8,83107.39,1161157.0,764589.6,14592.01,48927.1,3510646.0,355487.9,5140.778,61922.77,659429.4,613413.4,2268.636,,79088.48,8245.125,10782727.0,47707.96,3232.608,14921.45,35354.81,135328.2,258052.1,56577.05,3235.157,48262.87,566007.3,4888.397,1417353.0,24632.78,,234110.4,,932065.5,,,9178.376,12516.75,6393.862,20828.68,253999.5,3163447.0,1968.579,2021.207,,,49519.2,,,206099.9,103874.2,32513.15,,39706.04,98722.36,60156.15,5089.428,2216.974,37791.4,333648.3,267276.7,,42506.8,4692.487,9565.153,,18792.77,11472.33,113900.4,68114.3,9662.902,161682.5,89189.83,30757.61,8399.735,3572069.0,13958074.0,86007.31
2005Q4,,10469585.0,81223.73,264721.0,96702.73,116345.6,11012.28,,4007.538,,3763.69,422185.7,2844.486,382429.7,133536.8,43349.87,897278.8,5871.944,56738.47,7164.845,5979.997,48433.14,842702.1,83377.18,1195114.0,779918.1,14832.86,49862.92,3588438.0,359047.8,5259.509,62100.76,663622.1,619154.7,2274.956,,79484.08,8333.395,10853908.0,48282.85,3276.199,15081.02,35743.72,137377.3,263960.3,58726.85,3289.627,49173.85,566226.2,5004.36,1419819.0,25558.38,,236480.7,,947452.4,,,9348.495,13165.49,6637.951,21120.99,258704.7,3234661.0,2004.248,2041.368,,,50393.34,,,207399.6,104108.4,32546.79,,40018.79,100598.1,60236.11,5380.949,2285.039,38724.06,338466.8,273396.1,,43875.89,4741.12,9747.822,,18764.41,11678.17,114653.2,69023.91,9774.963,167029.0,93227.56,31041.83,8563.107,3591924.0,14099498.0,86583.03
2006Q1,,10566160.0,83259.77,264989.9,97705.55,117060.9,11187.15,,3989.198,,3855.246,428262.9,2982.407,385531.2,135079.0,43741.04,927756.2,6007.08,58018.97,7257.767,6028.452,49322.82,850891.2,84424.97,1229718.0,797017.8,14990.26,50488.49,3672354.0,363164.9,5380.285,63649.87,668610.4,622332.6,2348.472,7694.821,82076.18,8560.753,10954805.0,49350.3,3345.815,15178.63,35993.92,139238.9,271581.6,59353.27,3272.835,50028.77,567112.1,5115.778,1422020.0,25767.05,,240356.9,,963657.7,,,9427.603,13176.71,6578.677,21606.9,263742.1,3312860.0,2109.668,2009.742,,,51456.65,,1962.341,208692.7,104844.2,32842.34,,40838.69,102107.1,60728.47,5383.577,2202.496,39348.11,349997.8,281289.9,,44647.76,4898.236,9652.457,,19400.39,11765.28,116417.9,69376.35,9914.576,168942.0,92435.85,31565.01,8648.056,3640271.0,14277691.0,88104.49
2006Q2,,10628868.0,84350.67,265598.1,98079.42,117476.4,11381.95,,4063.591,,3874.935,430043.5,2871.106,385730.3,136217.4,44650.03,952276.9,5847.82,58676.52,7435.854,6152.282,50283.63,865458.1,86942.87,1257425.0,816209.8,15196.48,51332.77,3734680.0,366687.7,5492.995,63805.76,675549.0,624747.0,2394.443,7817.254,82327.54,8547.13,11023636.0,49847.46,3368.957,15391.73,36533.83,140626.4,273225.8,59789.82,3418.247,50828.11,571339.7,5188.751,1424225.0,26784.44,,242113.0,,970834.4,,,9643.972,13214.01,6905.157,22273.56,266083.1,3367812.0,2088.498,2061.656,,,51934.49,,1950.531,211817.7,104975.4,32708.52,,41228.67,104455.5,61314.6,5332.535,2175.922,40719.01,357168.2,282992.8,,45147.09,4782.994,9849.484,,20034.19,12018.19,118378.5,70283.86,10031.0,174088.1,93439.36,32335.52,8603.843,3649709.0,14400903.0,89355.72
2006Q3,,10669261.0,86634.59,269552.0,99266.06,118510.7,11610.57,,4145.58,,3921.124,437018.5,2880.63,386807.4,137161.7,45257.89,976004.1,5817.89,59868.83,7598.577,6170.504,50894.39,872103.8,86363.03,1285197.0,823666.1,15374.7,52375.39,3799471.0,370100.3,5618.77,64412.15,676578.6,626427.0,2485.5,7615.547,82721.71,8756.805,11067609.0,50732.18,3426.864,15612.65,36716.5,142986.4,283676.6,60370.76,3419.694,50539.84,574169.7,5253.513,1421441.0,27822.06,,246020.6,,983891.2,,,9810.495,13279.28,7140.237,22117.03,266740.5,3427416.0,2073.748,2069.958,,,52337.58,,1966.593,213084.4,106054.1,33319.66,,41627.92,106231.3,61245.45,5465.049,2134.412,41037.15,361152.9,293817.2,,46003.67,4884.955,9954.69,,20243.73,12223.21,119778.6,71142.44,10125.13,172776.7,94873.36,33181.11,8663.124,3655140.0,14503662.0,90589.86
2006Q4,,10779599.0,88594.87,273008.7,100301.4,119856.3,11804.57,,4216.839,,3951.829,442603.6,2944.901,388349.2,138933.0,46223.16,1011055.0,6169.061,60961.7,7822.821,6257.613,51579.56,885318.7,86129.06,1325897.0,835182.1,15378.94,53178.98,3878297.0,373623.0,5758.18,64917.88,680722.0,629691.4,2538.547,7831.788,84822.53,8929.444,11180053.0,51525.72,3530.47,15809.02,37083.67,145551.0,289879.5,60855.06,3452.036,51278.29,581702.6,5510.863,1440585.0,28240.84,,247937.9,,995564.2,,,10078.07,13472.98,7465.532,22715.93,267677.9,3503164.0,2073.467,2071.668,,,53076.63,,2006.08,214841.1,107997.7,33570.85,,42357.93,104744.0,61681.56,5469.796,2152.75,41575.4,367275.8,300241.9,,47787.59,5009.021,10128.75,,20558.05,12498.9,120555.0,72722.41,10309.21,176679.4,98035.86,34140.02,8755.538,3686570.0,14691182.0,91842.59
2007Q1,,10842033.0,90625.85,276785.6,101151.7,121555.1,11983.05,,4391.4,,3970.25,450369.3,3063.343,390833.2,139623.1,46697.35,1056398.0,6136.592,61952.99,7912.282,6362.53,52460.99,885892.7,86414.36,1377231.0,857876.4,15320.6,54196.17,3984372.0,377072.8,5949.059,66172.4,686081.1,635612.2,2606.047,8442.635,84157.01,9190.535,11249245.0,52221.52,3562.59,16210.1,36601.58,148084.3,297989.3,63857.51,3499.915,52327.73,580084.9,5643.9,1450140.0,28690.66,,252088.5,,1009789.0,,,10430.96,14149.23,7580.76,22048.78,269517.5,3599776.0,2115.898,2142.707,,,54174.74,,2035.332,217303.1,108027.6,33835.63,29058.29,43529.28,109457.5,62330.58,5652.094,2264.958,42327.51,379502.3,308641.5,,48481.0,4871.513,10351.1,,21275.45,12706.12,121664.8,73866.76,10607.53,179900.2,97940.19,34869.49,9052.178,3697611.0,14855644.0,93333.78
2007Q2,,10912668.0,92571.41,278628.5,102343.3,122110.4,12202.3,,4330.204,,4043.993,458184.8,3127.985,394620.0,141866.8,47172.95,1090940.0,6125.89,62642.09,8115.952,6424.238,52888.1,893418.5,86027.31,1415140.0,871096.3,15433.76,55070.96,4061112.0,380485.4,5972.351,67361.85,690757.3,640256.1,2718.124,8369.527,86609.15,9189.543,11323713.0,53073.65,3637.889,16290.32,36564.98,150126.0,302613.7,63206.09,3714.473,53097.59,581457.8,5714.672,1450632.0,29461.06,,256450.4,,1023707.0,,,10696.68,14461.92,7738.072,22607.86,271350.1,3671119.0,2172.679,2150.523,,,55041.54,,2044.818,218413.9,108025.9,34291.49,29708.0,43806.91,110771.0,62606.78,5578.69,2334.201,43232.71,388643.6,313431.3,,49609.57,4885.174,10469.79,,21909.73,12887.11,122358.4,74015.57,10766.56,179954.3,99600.44,35263.47,9148.259,3720226.0,15000915.0,94098.7
2007Q3,,10964504.0,93788.26,281762.7,102813.5,123053.2,12376.06,,4341.502,,4111.708,462769.1,3108.561,396276.9,143062.6,47302.41,1116896.0,6404.504,63981.82,8209.791,6468.69,53632.39,897946.8,86835.58,1445442.0,877186.2,15653.67,55945.75,4119503.0,383377.9,5984.394,67980.51,693762.2,644552.7,2833.598,8112.768,86069.31,9313.352,11379091.0,54106.35,3647.845,16313.94,36747.81,152226.3,308940.3,61733.85,3672.552,54207.92,582424.0,5645.489,1442723.0,30206.98,,259460.7,,1033549.0,,,10983.47,14355.68,7880.804,23009.08,272328.7,3724740.0,2283.025,2166.889,,,55717.25,,2068.354,220854.8,109414.5,34647.87,30252.38,44332.34,112654.1,62735.83,5801.089,2266.232,43640.49,390354.8,319984.0,,50929.62,5037.029,10533.72,,22431.75,13153.55,123312.0,75034.19,10793.88,181009.3,101732.6,34785.66,9284.063,3741684.0,15109506.0,95201.48
2007Q4,,11033790.0,96736.22,282919.6,103665.0,123552.5,12619.47,,4335.729,,4182.466,469675.8,3053.94,396727.1,144308.4,48191.69,1152130.0,6343.739,64953.65,8363.1,6607.843,54328.97,903725.1,87709.23,1485707.0,898048.4,15866.99,57298.62,4215774.0,385788.7,5948.377,68877.82,695171.7,648369.1,2829.029,8142.716,85642.29,9301.257,11453512.0,55077.92,3669.866,16313.87,36858.05,154038.1,321300.2,64099.66,3822.586,55096.43,580547.3,5833.642,1449136.0,29947.21,,265057.1,,1047507.0,,,11172.69,14469.59,7791.419,23355.13,272970.2,3813619.0,2298.553,2146.736,,,57023.84,,2134.976,223843.8,110607.2,34816.04,31078.84,45118.74,114118.6,63437.33,5797.067,2126.7,45076.27,399626.9,332785.8,,51147.75,5144.072,10793.26,,23293.87,13200.35,124720.6,76126.09,10921.23,187224.3,105460.0,36535.14,9440.66,3765190.0,15272050.0,96550.61
2008Q1,2602.002,11049940.0,97631.47,285765.1,104161.4,124086.2,12822.76,6151.922,4644.243,,4248.465,475946.6,3264.044,397031.2,145562.1,49206.21,1180431.0,6298.936,65066.05,8537.3,6674.658,54586.11,909516.2,87672.67,1519296.0,925776.7,16120.16,58178.49,4299058.0,386679.0,5816.353,68793.12,698575.3,651521.7,2888.71,9142.004,86166.42,9477.541,11475888.0,55830.14,3776.538,16862.46,37226.63,157740.8,324496.0,62251.12,3706.381,55250.11,587374.3,6018.957,1454375.0,30600.17,,266123.7,,1057853.0,,,11117.88,14624.69,7939.129,23780.22,273099.7,3888040.0,2281.54,2217.483,,,58386.96,,2155.859,224576.8,109481.4,34629.26,31907.89,45321.51,116401.0,63442.15,5988.159,2492.384,47179.63,415376.8,336095.8,,52449.45,5118.407,11123.09,,23250.85,13444.57,123714.1,76116.86,11166.89,191167.1,105508.4,37791.76,9572.948,3749163.0,15368034.0,96956.1
2008Q2,2638.579,11049944.0,98116.21,286705.3,105184.2,124165.0,12982.73,6192.206,4561.997,,4335.735,485669.9,3196.639,398467.1,147195.9,49255.46,1207209.0,6708.513,65515.65,8530.068,6745.615,54978.89,907398.7,86863.84,1551461.0,926071.1,16406.3,58834.58,4353610.0,387123.5,5875.434,68240.74,694459.7,648333.2,2944.939,8868.95,85615.16,9658.625,11477710.0,55177.82,3864.035,16817.04,37412.76,161639.4,326659.7,60975.57,3860.992,55363.68,581508.3,6126.364,1445744.0,30983.06,,267516.8,,1072360.0,,,11192.16,14463.57,7659.594,24053.94,274859.1,3939006.0,2356.958,2231.877,,,58656.32,,2198.19,225682.3,109536.0,34121.17,32863.47,45987.84,116866.6,63129.75,6136.137,2304.555,47967.45,420801.8,338336.8,,51131.81,5114.643,11222.61,,23452.95,13587.18,123595.5,76642.48,11139.44,184383.6,104421.8,37272.45,9836.958,3771422.0,15420209.0,98139.8
2008Q3,2752.81,10986413.0,98865.62,288645.9,104566.5,123439.4,13126.16,6164.168,4571.824,,4385.11,492877.1,3246.757,401734.7,147967.0,48854.43,1221979.0,6545.807,66108.35,8578.434,6712.484,55112.92,901518.4,86356.38,1570287.0,914802.9,16713.08,59104.14,4374697.0,386381.8,5878.275,68476.42,693589.5,638337.9,2690.601,8997.109,85530.89,9554.497,11412540.0,54563.48,3779.729,16545.23,37300.52,164865.5,328618.8,60822.09,3636.868,55539.36,574300.5,6137.901,1427597.0,30679.42,,269699.4,,1081448.0,,,11052.91,14344.47,7348.407,24317.46,275199.0,3960172.0,2373.509,2234.145,,,58559.83,,2147.395,225407.6,109335.9,34167.68,33152.75,46744.69,116399.1,63077.53,6106.137,2424.659,48054.81,414752.6,340366.0,,50804.17,5096.657,11168.5,,23730.67,13536.38,123023.7,76795.11,11294.43,181033.7,99741.07,36390.18,10029.52,3751656.0,15375656.0,98374.36
2008Q4,2789.417,10763776.0,94271.19,287456.0,102190.8,120762.3,13205.41,6094.736,4562.155,,4345.43,474584.5,3060.915,397076.5,143470.3,48461.85,1234617.0,6329.953,65165.48,8491.818,6674.106,54028.34,887142.7,84317.13,1579595.0,882658.9,16994.37,59694.11,4318725.0,380113.8,5184.748,67007.1,683131.9,624798.8,2778.951,8724.056,84335.53,9523.785,11184469.0,53471.79,3712.239,16213.44,35995.0,165126.6,327709.7,57924.23,3830.291,55122.53,558970.5,6221.452,1392724.0,29998.51,,260842.8,,1052831.0,,,10965.25,13816.01,7170.704,24260.73,270778.2,3908305.0,2355.369,2253.1,,,57079.83,,2075.364,223919.0,109678.3,34151.94,33148.18,46610.58,116631.9,62262.74,6084.775,2441.287,47224.88,392910.5,339424.4,,49635.61,5050.079,11060.56,,23547.93,13048.49,118677.5,74810.41,11314.45,176435.3,98296.31,33676.49,10143.94,3669564.0,15095326.0,97814.33
2009Q1,2998.789,10519088.0,90864.76,290109.8,100383.9,119586.9,12603.86,6281.059,4463.345,12575.05,4385.191,468276.8,2241.985,388103.8,140881.9,48225.46,1258354.0,6549.979,65249.35,8276.801,6574.987,52217.72,845584.8,83116.81,1599120.0,851547.0,16752.11,60802.86,4274339.0,370211.7,5047.27,62666.64,671295.3,612043.3,2759.29,9284.256,80330.98,9403.5,10934651.0,51636.71,3682.323,15536.0,34519.21,165974.6,325277.6,57787.81,3453.397,55252.29,545316.4,6337.218,1325627.0,30037.75,10649.41,261077.5,,1024881.0,,,9555.317,13555.14,6912.863,24179.4,254022.0,3867026.0,2336.226,2182.527,,,55062.47,,2045.669,215872.6,108060.2,33866.4,32879.26,45773.46,118614.7,60695.79,5840.998,2508.806,45300.65,377635.5,336905.3,,48334.67,5008.342,10863.82,,21880.75,12424.63,116919.6,72588.31,11334.22,166441.4,97089.05,30397.47,9968.984,3627895.0,14803612.0,96292.78
2009Q2,3054.506,10540863.0,88722.62,292211.3,99563.66,119644.1,12639.12,6283.3,4449.511,12167.51,4448.162,476453.5,2688.252,383868.6,141719.1,47945.45,1305273.0,6583.173,65849.83,8399.518,6559.664,52018.18,846936.9,81505.79,1652459.0,855497.7,16681.95,61443.69,4357811.0,370211.7,4876.956,62392.9,671563.6,610040.0,2686.276,9267.08,82563.18,9499.388,10956305.0,53472.48,3686.357,15440.44,34553.73,168322.4,342209.3,57586.58,3454.791,55806.13,542031.8,6434.53,1351500.0,30198.67,10740.45,264557.1,,1027342.0,,,9429.215,13723.11,6512.409,25151.57,249934.9,3948241.0,2307.172,2186.18,,,56445.16,,2062.324,215877.9,107104.3,34288.63,32644.78,46757.44,118614.7,60750.09,5918.502,2565.316,44982.08,375257.1,354442.2,,50377.8,4987.699,10805.46,,22097.56,12293.75,116993.7,74248.7,11522.33,173111.5,98308.77,30670.44,10107.38,3621395.0,14905922.0,95962.31
2009Q3,2929.032,10581874.0,92262.68,293196.3,100050.1,121156.1,12735.27,6328.037,4450.984,13170.92,4534.771,487671.7,2810.786,385595.8,143639.7,48518.14,1349939.0,6651.013,66525.96,8505.59,6531.226,52266.18,851669.3,81787.59,1704890.0,866111.5,16579.12,61794.62,4463127.0,370990.6,4780.948,62969.83,672002.0,610407.1,2663.893,9058.326,81963.36,9706.648,10999615.0,53748.93,3660.667,15245.15,34519.18,171565.3,350864.9,57425.15,3489.408,56276.11,545070.3,6504.698,1350717.0,31041.88,10924.5,272474.4,,1053759.0,,,9468.149,14016.79,6184.981,25424.69,258926.6,4048423.0,2290.024,2212.629,,,58024.64,,2082.028,216743.1,107173.5,34481.85,33214.99,47304.42,119326.3,61286.08,6157.149,2687.742,45054.93,378994.1,363407.3,,52332.1,4978.316,10857.66,,22308.79,12340.14,116914.2,76599.25,11642.17,177258.3,98831.49,30819.0,10434.28,3634127.0,15048773.0,96184.89
2009Q4,2963.487,10676944.0,94018.21,295441.0,100433.9,122128.2,12355.23,6335.312,4414.685,13108.11,4529.313,499947.9,3195.305,390092.5,144461.1,49116.15,1381841.0,6668.063,67214.2,8644.095,6600.526,52302.93,857932.3,81861.83,1743495.0,876071.0,16595.96,62567.69,4546289.0,370879.1,4803.331,62483.74,677790.1,612220.2,2756.014,9117.341,82069.04,9782.784,11099780.0,54798.72,3735.257,15447.78,34484.66,174179.8,356072.8,56055.23,3484.718,56893.74,546956.1,6450.762,1367838.0,32287.36,11106.55,274509.4,,1076035.0,,,9365.11,14082.3,6208.453,25748.19,264509.8,4125114.0,2402.415,2251.859,,,59628.31,,2098.182,218049.3,107231.1,34924.82,33801.35,47540.25,122190.2,61315.38,6321.937,2719.039,45021.49,381131.4,368801.4,,53101.09,4991.007,10827.87,,22589.29,12334.62,117457.4,78815.16,11783.48,180719.8,107157.9,31408.26,10729.33,3673393.0,15225331.0,96826.33
2010Q1,3004.635,10753459.0,96916.02,296716.1,100125.1,122760.9,12530.48,6334.343,4476.593,13109.48,4529.467,510729.2,2923.994,394798.3,145816.0,49275.16,1412950.0,6660.808,67765.82,8745.8,6663.062,52663.13,864871.4,82568.72,1781902.0,885638.0,16762.63,64525.79,4632166.0,370804.8,4869.571,63109.77,679561.0,617946.9,2859.966,10320.54,80856.54,9763.354,11175005.0,55827.89,3779.413,15364.19,34553.62,176350.3,367859.3,57584.31,3279.433,57842.9,548773.3,6472.524,1382139.0,32351.55,11456.88,279887.3,28286.76,1093351.0,,13149.88,9437.275,14321.09,6171.111,25296.83,265558.2,4210621.0,2451.63,2322.831,1523.472,,60634.27,87695.03,2122.514,217637.3,109718.4,35321.28,34756.97,49348.2,121457.1,61819.99,6588.471,2718.977,42974.18,393133.2,381009.2,127721.8,56187.33,5115.408,10832.58,,23479.93,12335.58,120595.1,81096.5,11895.27,180186.2,108083.0,31716.82,10942.22,3691200.0,15385625.0,97956.09
2010Q2,3106.995,10863314.0,101132.1,298630.3,101410.5,123970.6,12737.23,6519.014,4470.018,13229.26,4638.014,517075.6,3055.583,396864.1,146864.8,50946.79,1446494.0,6791.953,68777.43,8849.649,6695.642,53303.86,884349.3,83133.06,1820508.0,898528.4,17026.88,64647.86,4718020.0,371360.7,4931.265,64852.83,683054.8,624681.8,3014.776,9968.651,77990.23,9837.806,11291783.0,56790.72,3824.747,15081.64,34830.05,179557.6,377319.3,57569.53,3409.167,58748.08,552839.0,6545.679,1398568.0,32901.87,11650.8,285204.6,28261.76,1111657.0,,13923.95,9555.936,14476.32,6124.759,25951.26,268718.5,4289551.0,2338.296,2293.875,1550.503,276830.9,61795.71,89007.57,2133.477,218592.2,108549.3,35513.07,35801.64,50258.06,123278.9,62161.56,6701.607,2737.884,43260.17,395425.1,391243.3,130219.4,59560.26,5039.275,10866.7,219252.9,23630.06,12506.35,123079.0,80852.64,11948.07,187034.2,110063.3,32034.75,11153.1,3726904.0,15581334.0,98778.35
2010Q3,3132.07,10944353.0,101764.1,300668.6,102334.6,124487.7,12835.39,6415.306,4454.87,14131.66,4701.137,521656.2,3034.984,399676.7,147562.1,52142.82,1483043.0,6842.379,69298.79,8993.797,6729.464,53696.84,891683.8,84451.01,1860489.0,905790.9,17307.24,65069.99,4786361.0,371176.4,5003.64,64586.46,687178.4,628131.1,3115.414,10158.03,75472.39,9834.087,11375381.0,57283.57,3809.406,15298.63,35108.69,182252.4,384162.6,58043.6,3336.338,59429.02,555586.1,6640.099,1423806.0,33306.35,11740.71,288499.3,27739.12,1121883.0,,14335.65,9598.218,14280.25,6102.591,26321.42,271092.3,4355333.0,2482.703,2339.586,1613.409,277219.8,61790.82,91045.46,2182.569,219557.7,105849.3,35005.69,36167.62,50502.64,125004.8,62213.65,6754.658,2789.114,43303.0,393904.9,398498.3,130196.4,57903.92,5060.688,10997.84,222479.2,23781.07,12553.98,124613.6,81287.39,12048.37,192216.9,110769.2,31796.32,11117.96,3755663.0,15730714.0,99657.66
