Unnamed: 0,Albania,United Arab Emirates,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Maldives,Mexico,North Macedonia,Malta,Mongolia,Mozambique,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,South Africa
2014.0,1324983.0,1303947.0,702306.0,1824899.0,341041.0,408366.0,86567.21,11252.62,27743.48,123368.7,4250.2,40559.03,1237224.0,161149.0,1923421.5,657430.4,172847000.0,71601290.0,18324000.0,781589000.0,30531752.5,17312.4,4387787.0,2983950.0,1886521.0,70105.362,5596200.0,1038256.0,20201.1,210239.0,2152362.0,2026566.0,126166.0,176833.0,434905.5,2625210.0,183066.5,44714.99,33658069.0,8560000000.0,103462830.0,226613.0,2212678.0,1153463.0,1643784.0,27077.04,529647400.0,12769215.0,6943842.0,1612717500.0,39322.49,12063321.0,36602.533,52902.6,23697.0,1001454.0,63739.89,22277400.0,407293.6,9122.972,20406103.0,,1118524.0,140033.3,67879401.0,162374.1,676869.0,3256585.0,216374.0,467173.0,14086683.0,1734328.0,179580.1,180000000.0,135423.3,125000000.0,2479371.0,411011.9,4240389.0,76171.6,36345.7,4935136.0,9230658.0,88941.5,1448351.0,16935007.0,2589274.0,1692383.0,18261700.0,59674.71,3450000000.0,4363119.0
2015.0,1354313.0,1393299.0,721487.1,1866563.0,344239.0,416702.0,89430.24,11572.82,28592.22,118654.4,4387.2,42520.5,1193399.0,153287.0,1936100.25,667789.0,176559000.0,76632977.0,19359700.0,804692000.0,31652329.4,17904.2,4627364.0,3020990.0,1930715.0,70174.677,5817100.0,1078092.0,20663.6,211385.0,2174921.0,2071561.0,131233.0,176446.0,452688.4,2687896.0,190096.2,45805.75,34857150.0,8980000000.0,111234410.0,276802.0,2310848.0,1177745.0,1654179.0,27752.52,538094300.0,12906078.0,7289128.0,1658020400.0,39545.12,11605263.0,37338.131,54109.2,24585.8,1044963.0,66233.77,22884135.0,422600.0,9998.219,22799616.0,,1176940.0,146030.8,69710011.0,170118.3,690117.0,3316945.0,225298.0,482250.9,14969645.0,1799410.0,182798.2,186000000.0,139761.1,123000000.0,2595120.0,423309.5,4315288.0,80087.79,37040.5,5144029.0,9521262.0,89802.19,1534909.0,17183235.0,2324767.0,1699153.0,18799800.0,56140.09,3690000000.0,4420793.0
2016.0,1399280.0,1471023.0,706477.8,1916824.0,351075.0,421980.0,92165.51,11975.6,29483.71,115649.9,4386.9,44338.84,1151929.0,164355.6,1955488.25,681701.4,179470000.0,81878579.0,20220400.0,821489000.0,32974592.3,19081.3,4740780.0,3085680.0,1993384.0,69314.066,6043000.0,1110840.0,21300.3,217328.0,2196308.0,2111357.0,132217.0,175604.0,464739.0,2746369.0,197496.8,47471.96,35592994.0,9430000000.0,121256030.0,283212.0,2456516.0,1226185.0,1677799.0,28311.98,541989200.0,13021091.0,7596715.0,1706880300.0,40698.01,12179448.0,38300.379,56808.9,25122.2,1050409.0,70610.19,23236781.0,434517.5,10333.11,23153170.0,,1229312.0,146084.8,68616599.0,177912.7,704898.0,3340305.0,234610.0,501224.2,16048693.0,1854319.0,186489.8,193000000.0,143827.7,123000000.0,2655279.0,438633.5,4458726.0,81665.7,38231.8,5238365.0,9848418.0,90805.66,1585842.0,17555268.0,2379910.0,1733981.0,19141700.0,46638.35,3940000000.0,4450171.0
2017.0,1452606.0,1481980.0,726389.9,1962471.0,359845.0,428814.0,94717.27,12430.91,30420.99,118485.4,4307.3,46177.35,1170672.0,171132.5,2014932.75,691486.4,182319000.0,87532198.0,20978700.0,832656000.0,34346426.8,20175.3,4994202.0,3177760.0,2049632.0,70955.691,6344700.0,1143910.0,22463.4,224269.0,2250343.0,2167415.0,142549.0,177462.0,478974.3,2850624.0,207061.3,49048.33,37167609.0,9910000000.0,128670020.0,311414.0,2559567.0,1282394.0,1707109.0,29017.01,551230800.0,13537238.0,7888285.0,1760811500.0,38768.66,12949640.0,39929.167,57560.7,25950.6,1103538.0,75624.96,23724076.0,439357.8,11456.32,24481231.0,639114.2,1300769.0,144552.4,69145770.0,186143.6,726054.0,3437947.0,244086.0,513569.8,17174817.0,1943829.0,193028.8,203000000.0,155836.7,125000000.0,2653819.0,458638.3,4551620.0,84039.6,40249.1,5386136.0,10260366.0,92837.74,1704128.0,18136589.0,2437558.0,1763799.0,19612100.0,39365.96,4210000000.0,4501702.0
2018.0,1510917.0,1502356.0,707377.4,2017716.0,368901.0,436503.0,97427.94,12713.99,32013.39,122276.0,4352.7,48136.94,1190109.0,178342.7,2070888.25,711235.2,189657000.0,93423041.0,21817500.0,854007000.0,35243219.7,21314.9,5154338.0,3209730.0,2090410.0,71870.517,6687000.0,1170027.0,23328.8,226823.0,2291255.0,2197841.0,152471.0,180225.0,495292.4,2931779.0,215022.9,50410.44,39195338.0,10400000000.0,138022870.0,338237.0,2684707.0,1337251.0,1720407.0,29577.89,554718900.0,14092990.0,8332865.0,1812005300.0,39714.42,13258215.0,41523.016,58278.7,27032.5,1137369.0,82115.51,24188555.0,451811.6,12301.81,26328485.0,660758.4,1363767.0,146110.9,70480309.0,179920.0,742882.0,3479044.0,254228.0,533745.0,18254133.0,2046859.0,198528.7,209000000.0,164753.7,129000000.0,2726526.0,475149.9,4756698.0,87408.98,42080.9,5495625.0,10691635.0,95274.57,1756573.0,18642014.0,2523226.0,1765658.0,20193900.0,31637.45,4520000000.0,4571783.0
2019.0,1542672.0,1519169.0,693223.8,2057019.0,374233.0,446285.0,101251.2,12985.31,32943.54,124005.7,4537.1,49248.33,1204603.0,183851.5,2109991.25,719475.3,190919000.0,99037868.0,22659900.0,881224000.0,36077359.8,22495.2,5307192.0,3245180.0,2121631.0,71879.217,7062700.0,1193232.0,24247.7,229599.0,2334508.0,2233921.0,161631.0,183401.0,515225.8,2882747.0,220727.6,52141.55,41106276.0,10900000000.0,144362660.0,357062.0,2733170.0,1387430.0,1728668.0,30093.81,552532900.0,14725127.0,8758251.0,1852666400.0,39494.88,13230994.0,43439.445,59981.4,27189.9,1170249.0,88243.18,24123256.0,469777.7,13173.62,27836608.0,675934.4,1423953.0,144851.1,72045622.0,174605.7,756992.0,3517688.0,262338.0,546082.1,19356237.0,2134572.0,203854.9,208000000.0,171044.0,131000000.0,2750285.0,481485.0,4959998.0,89624.4,43521.2,5606764.0,10920257.0,96787.55,1770853.0,19213196.0,2605576.0,1779151.0,20692100.0,6378.18,4860000000.0,4583668.0
2020.0,1493468.0,1443134.0,624591.3,2019373.0,348061.0,422805.0,97175.08,12387.54,31973.56,123161.5,3914.1,44914.92,1161621.0,167731.7,2002922.75,703099.6,178717000.0,101000000.0,22270800.0,817315000.0,34519617.3,21732.4,5014339.0,3108970.0,2070192.0,66281.546,7166200.0,1060007.0,24081.6,224190.0,2155235.0,2002489.0,166032.0,167518.0,505711.9,2694077.0,200939.9,47833.38,39176205.0,10700000000.0,135398120.0,377858.0,2535238.0,1362127.0,1572393.0,29775.55,528827800.0,14351650.0,8732843.0,1839523300.0,35997.66,12573311.0,43476.952,59451.3,26238.3,1086246.0,58336.95,21992367.0,447710.6,12113.23,26537306.0,667900.8,1346249.0,133124.8,70741645.0,171452.6,727589.0,3451245.0,259370.0,486956.3,17551111.0,2089241.0,186933.9,206000000.0,165599.5,129000000.0,2630729.0,462694.4,4918555.0,86625.32,41336.9,5475767.0,10246566.0,88471.67,1801739.0,19863877.0,2504429.0,1667930.0,20234100.0,,5000000000.0,4310328.0
2021.0,1623635.0,1506833.0,691535.0,2124510.0,365351.0,451772.0,104122.4,12704.77,34306.57,126249.3,4613.3,47720.89,1223544.0,187773.5,2103305.25,741019.4,200052000.0,110000000.0,23070400.0,907352000.0,37279312.5,23886.2,5189633.0,3206100.0,2211886.0,69088.736,7677500.0,1127846.0,25856.6,231302.0,2292395.0,2176203.0,170972.0,181150.0,546529.6,2867622.0,226126.0,54217.35,41971764.0,11100000000.0,147624260.0,433594.0,2645100.0,1493876.0,1702757.0,30848.5,541085600.0,14927582.0,9397531.0,1918709900.0,,13043382.0,46165.495,63703.2,27916.2,1173375.0,81420.68,23323943.0,465832.6,13596.48,27136530.0,683770.7,1390347.0,137805.8,73297323.0,189295.0,772612.0,3590788.0,275150.0,552994.8,18518885.0,2231836.0,197679.8,215000000.0,175365.1,135000000.0,2744224.0,503727.3,5286948.0,90781.54,44824.1,5800973.0,10407962.0,92545.95,2014287.0,21160524.0,2588605.0,1754879.0,21407700.0,,5130000000.0,4513044.0
2022.0,1703690.0,1624192.0,725810.1,2202942.0,380887.0,465370.0,108521.1,13328.08,35719.29,120404.4,5016.2,49466.78,1260470.0,198580.7,2175616.5,760766.9,205038000.0,113000000.0,23952000.0,973195000.0,38979902.0,25094.8,5311641.0,3266350.0,2272296.0,71125.243,8003600.0,1192936.0,25734.3,234999.0,2350333.0,2270793.0,177746.0,191906.0,569092.0,2767934.0,235166.3,57688.68,43904362.0,11700000000.0,157605770.0,474968.0,2815565.0,1590774.0,1768924.0,31598.52,546008500.0,15421301.0,9852547.0,1968839600.0,,12005404.0,47304.019,64602.3,28880.4,1188141.0,92998.35,24232732.0,476114.6,14540.96,28308889.0,712268.8,1511640.0,148238.4,75696796.0,196440.8,806507.0,3704689.0,281525.0,567845.2,19929535.0,2357192.0,211256.1,215000000.0,182652.6,133000000.0,2984452.0,522010.4,5409120.0,92416.44,46111.5,5970314.0,10683157.0,94955.82,2121217.0,21658693.0,1849743.0,1842909.0,21822100.0,,5540000000.0,4599262.0
2023.0,869155.0,832312.2,358360.8,1118684.0,190440.0,353634.0,55147.47,6756.419,18087.57,61592.34,2572.9,25385.08,648202.0,102851.2,1099762.0,382889.4,153579000.0,88868785.0,6035500.0,738431000.0,30569842.0,12802.9,3967873.0,2446880.0,1722887.0,35800.708,4073400.0,914546.0,12553.2,176180.0,1777139.0,1711896.0,91067.0,97667.0,293733.1,2143194.0,119686.1,29364.58,32670822.0,9180000000.0,82873500.0,349515.0,1486475.0,1229864.0,1335956.0,16142.62,416299800.0,8033724.0,5127251.0,1491630000.0,,5787132.0,35315.535,31942.6,21607.2,911166.0,47087.88,18725953.0,242854.6,7529.689,22377827.0,557766.0,1174873.0,77189.34,38468166.0,101043.4,606031.0,1874524.0,142329.0,283607.0,15602064.0,1169336.0,161863.2,112000000.0,93258.2,102000000.0,2234206.0,393683.1,2742634.0,69988.34,35028.1,4462733.0,8170895.0,71552.55,1093625.0,16327753.0,979550.2,923754.1,16707400.0,,4300000000.0,2312294.0
