Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,Gabon,Georgia,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Seychelles,Thailand,Tunisia,Turkey,"Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
2013Q3,1254.51,2428088.0,20091.0,1056.5,59415.22,44003.67,2704.978,192.63,108451.0,9810.217,8888.756,2727172.0,2645.2068,10997.1,228.2,2357.0,62268.0,2033.697,19112.2,504897.1,14524.0,3770.4,,35954.14,293119.0,147.3532,24726.0,4249.5,13848.84,717862.0,312872.8,15126.8,9291282.0,81675.41,4548.645,19577.0,159444.0,1042.658,2136.4803,15302.2,4394.4,5341627.0,135317.2,2795.6,5727.041,24510.5,45938.9,109610.71,17509.23,20543.17,1296.649,17723.4,116269.9,1489.52,5771.633,208919.2,12704.0,4081.971,1631.0,126247.5,7315.038,268793.0,5302.252,2300.43,4394.2,9119.456,5839.512,4366.95,11137.77,1376.2,435.7,97279.8,6363981.0,1604.053,2688.8,1754.6904,2869796.0,1362.702,836.54,51946.69,14802.53,1449.4,133302.2,22447.56,10517.33,9237.662,11168.27,3188.13,11128.73,16777.18,51978.36,19007.14,3009.099,6904.103,19077.0,87306.0,135419.1,41568.31,99190.95,2719.5,4986540.0,19325.204,7052.973,38608.92,345.8957,59993.48,5867.789,61785.049,4930729.0,1271.26,21217.1,3127.854,582303.3,11463.36,33777.4,11719432.0,87.767,27270.7,2570.188
2013Q4,1460.705,2513156.0,18335.0,1334.8,59670.51,45615.19,2519.775,198.62,115813.9,10135.17,9083.639,2726912.0,2792.1468,11096.4,238.61,2716.0,60834.0,2257.585,18617.6,508836.5,14620.5,3854.3,,39691.19,305080.3,142.7926,25439.0,4394.5,14095.92,723430.6,329105.0,15636.7,8840362.0,87180.79,4700.616,20339.93,172083.0,1317.611,2341.7014,15312.6,4385.1,5430564.0,141423.8,2782.9,5621.514,26242.21,46279.2,108428.03,19498.94,23114.14,1250.386,18390.7,122455.1,1584.54,5615.496,217141.3,13481.2,4275.85,1796.1,133109.4,7509.628,264939.7,5528.803,2187.93,4514.5,9343.715,6181.97,4442.435,11332.2,1522.3,455.0,97022.3,5909240.0,1822.051,4201.9,1532.3933,2871229.0,1556.103,755.63,52124.71,14980.27,1480.2,141435.3,23163.16,10723.39,8325.455,10488.17,3440.1,10315.91,15881.86,55912.73,20218.73,3019.999,7253.039,19937.5,92922.0,134020.9,39901.78,98043.29,2632.1,4517637.0,21853.451,7754.974,42165.3,358.3509,58909.68,6003.508,64035.887,4462841.0,1233.68,20803.9,3027.599,576170.2,11495.61,35579.1,11353461.0,85.287,25190.79,2671.416
2014Q1,1137.858,2461370.0,16576.0,1002.6,55217.63,44918.19,1959.858,185.14,118103.4,10377.41,8189.405,3033568.0,2541.9898,9342.3,208.79,2398.0,56070.0,2038.046,17123.2,474334.1,14078.9,3929.1,1762.321,38328.94,313349.8,135.6368,25099.0,3975.9,14705.06,675913.7,283361.0,16976.9,9248438.0,88953.3,4492.211,19399.78,170140.0,970.1451,1836.714,15261.3,4379.7,5681733.0,121390.0,2587.7,5541.503,25614.76,43230.6,111306.33,20875.21,21359.72,1249.915,18205.2,123140.5,1422.34,5369.775,218681.7,8413.2,3997.97,1102.6,132307.6,7413.704,247302.6,5662.55,2130.92,4748.0,7995.823,6205.321,4207.737,12273.9,1218.2,467.4,92064.4,6016727.0,1701.037,4011.5,995.9621,3178638.0,1181.463,684.4,48976.2,16009.7,1329.8,138650.8,21745.67,9749.368,7256.364,11360.08,3164.49,10184.39,16347.59,56160.91,19610.06,2800.105,7220.836,19016.3,72438.0,138259.2,40490.13,96286.32,2625.6,4724964.0,20395.213,7468.825,41243.44,303.8691,55671.56,6341.391,57457.888,4671286.0,1261.38,14227.4,3030.733,551394.2,9217.859,32259.6,11709809.0,86.616,24680.89,2364.832
2014Q2,1388.919,2511005.0,17281.0,1046.4,57472.88,44367.8,2506.058,181.88,116346.3,10441.28,8837.651,3107708.0,2809.5495,10389.8,245.99,2377.0,57842.0,2115.38,16927.3,477957.1,15054.0,3877.0,2361.094,39445.56,309554.7,151.6291,25342.0,4474.7,14773.16,692953.9,306000.2,15110.0,8990822.0,90876.62,4790.749,20265.94,169392.0,1193.688,2196.0937,15726.7,4632.3,5814626.0,134351.5,2848.7,6257.882,27276.56,46723.1,113206.88,20222.62,24538.71,1404.706,17754.7,124749.8,1459.83,6188.703,197664.2,10865.4,4623.458,1294.2,131052.7,7755.683,260032.7,5116.027,2243.77,4237.1,8917.142,5904.836,4280.5,12764.23,1328.8,492.4,100863.6,5676816.0,1876.996,3786.6,1604.7986,3260359.0,1389.404,735.79,53718.98,16099.69,1435.4,140309.6,22643.13,10493.34,7255.065,12027.42,3513.24,10362.48,15263.41,57447.02,20084.7,2888.466,7308.281,19869.2,80657.0,140405.1,45340.62,98064.72,2760.6,4331071.0,20321.538,7779.426,42348.69,323.0891,56818.69,6500.54,62326.666,4276413.0,1326.1,13883.9,2896.641,600456.7,8140.874,36985.8,11501827.0,95.463,24249.32,2419.88
2014Q3,1319.205,2481883.0,17433.0,1169.2,59779.9,42472.65,2257.734,199.79,112885.2,10446.18,9055.364,3052570.0,2894.7003,10291.7,245.14,2862.0,61769.0,2003.697,17188.1,505748.3,16037.1,3878.7,2227.389,38260.37,299719.2,148.3694,24665.0,4428.2,14676.5,725408.6,299271.4,20154.0,8925351.0,87534.88,4593.764,18922.47,159368.0,1099.953,2196.9639,15842.6,4625.3,5726589.0,143125.5,2892.5,6030.898,25686.07,44421.0,120882.54,20326.43,26286.59,1493.637,18248.2,114806.5,1489.01,5634.253,203397.1,11110.3,5126.57,1593.8,132779.1,7907.732,270706.9,5687.794,2130.91,5237.3,8968.108,5837.244,4377.684,10846.5,1318.8,512.3,102841.8,5667700.0,1859.999,4460.9,1421.8966,3209800.0,1482.728,677.92,54104.37,15996.54,1450.3,134743.4,23842.13,11442.11,7365.195,12459.44,3456.61,10582.32,17191.68,55045.32,19681.35,3232.98,7466.823,19866.2,80468.0,149537.8,45042.48,94463.46,2545.6,4270626.0,18988.435,7420.74,39463.18,324.7125,59744.29,6162.061,60035.11,4214036.0,1253.2,13102.9,2787.064,606176.0,10813.83,38209.0,11407234.0,107.132,25973.69,2451.436
2014Q4,1380.774,2407194.0,14445.0,1206.2,55562.16,40827.37,2608.351,201.86,106409.0,10392.07,8576.234,2970038.0,2744.1484,10478.4,262.48,2879.0,55141.0,1927.484,17355.2,495357.3,15917.9,3876.9,1717.994,38215.22,286792.3,154.4265,23821.0,4394.3,14415.09,709267.4,294277.3,21498.3,9482323.0,84061.12,4435.67,18183.98,156378.0,928.7229,2372.0427,15156.0,4644.5,5566930.0,146025.3,2755.8,5231.655,25238.91,43804.1,117524.52,21028.5,24713.64,1230.596,17271.5,111745.0,1476.1,5796.548,192928.3,10906.6,4643.028,1741.8,129288.8,7929.169,261422.1,4946.043,2143.67,5194.5,8481.123,6117.274,4264.204,10342.21,1451.2,520.6,104214.6,6309527.0,1863.341,3969.7,1214.0101,3124170.0,1552.251,664.87,52058.17,15700.25,1660.9,127507.9,21199.79,10817.4,7395.584,11886.35,3572.87,9908.58,16595.32,54872.28,19020.16,3157.64,8434.481,18951.1,74314.0,145518.0,42853.94,89015.56,2582.4,4947004.0,19684.836,7318.652,39128.4,324.8168,55779.11,5807.141,62357.453,4892273.0,1276.94,13214.5,2770.149,598329.3,,40394.8,11889363.0,94.915,25040.39,2470.8
2015Q1,949.9278,2142020.0,13507.0,729.6,48559.2,37280.78,2491.53,249.61,94868.55,9803.592,7083.769,3087485.0,2053.7486,6828.8,237.9,2396.0,48724.0,1879.836,14660.1,384497.1,13463.2,3510.5,1562.404,34438.38,264043.8,139.437,21687.0,3934.8,13492.34,579397.7,225781.6,18064.6,9111843.0,74779.67,3581.131,15488.56,139590.0,749.8836,1796.3733,12215.5,4184.7,5403091.0,123186.6,2852.8,4876.681,22102.73,36731.1,96419.47,18956.27,22377.07,1270.009,15567.9,103826.9,1256.49,4870.554,170995.0,7267.9,3855.135,915.1,111700.9,7675.973,231980.9,4270.747,2016.12,4792.0,6491.475,5087.278,3429.051,9490.921,976.2,493.9,92609.6,5838267.0,1471.782,4416.0,701.7328,3231338.0,1152.836,511.61,44695.24,15176.09,1398.6,108233.4,18936.48,8773.856,6997.143,9789.465,2971.29,9252.55,17088.62,47996.61,16026.18,2655.551,8050.039,16583.6,44656.0,121298.4,43566.82,76468.21,2534.2,4720654.0,17385.254,6428.323,33880.34,386.165,52187.24,4996.414,52312.693,4670541.0,1254.9,9565.2,2594.462,542405.3,,38998.9,11253560.0,81.814,22778.06,2119.26
2015Q2,1078.468,2185431.0,15643.0,784.0,50995.68,35858.67,2427.502,153.59,96260.98,9949.718,7434.182,3030401.0,2304.1668,8122.3,246.99,2289.0,44193.0,2000.651,13732.2,413729.5,12513.7,3618.0,2039.412,34591.58,262049.6,152.8559,21109.0,4281.5,13100.05,609943.5,236322.3,19492.0,9418120.0,77586.46,3695.55,14455.91,140650.0,853.569,1726.2153,12189.3,4424.7,5393231.0,130074.2,2873.4,5336.596,23129.84,37218.0,99880.5,18793.9,22615.7,1422.184,15284.5,107780.0,1313.67,5128.678,157589.0,8446.7,4194.169,1080.7,110512.0,7917.18,235791.5,4785.597,1990.44,4754.7,7458.619,4810.751,3471.736,10394.28,1009.2,444.5,99990.9,6197487.0,1642.67,3571.4,1136.9873,3180142.0,1210.637,606.05,45194.32,14507.42,1459.5,110736.5,21193.01,8959.935,7379.221,11869.55,2824.06,9343.84,15828.17,49094.45,17684.77,2574.4,8061.762,17214.1,47681.0,126899.0,45235.66,79775.11,2598.7,5027427.0,17606.179,6516.618,34925.14,340.1012,51065.42,5631.377,54441.405,4979041.0,1230.8,8705.4,2470.87,574017.9,,42118.9,11603212.0,80.799,21118.02,2170.589
2015Q3,1088.936,2162067.0,16893.0,800.0,50714.26,37564.01,2101.727,173.69,92137.98,9247.202,7167.683,3119931.0,2362.9732,7349.4,245.53,2413.0,42561.0,1771.558,15388.2,425819.3,13288.6,3780.3,1701.414,35147.86,265563.6,159.9143,21053.0,4382.8,12741.65,620631.7,233370.7,18607.0,9824462.0,76129.19,3637.294,14914.53,132756.0,769.4534,1851.1545,10433.5,4631.7,5458141.0,133483.4,2759.5,5393.787,22736.67,34039.7,102390.25,18661.82,21397.44,1301.832,14828.3,98997.28,1223.29,5427.584,163074.8,7776.8,3967.141,1084.7,107697.4,7480.948,241243.9,4574.772,1942.68,4640.0,7161.209,4872.696,3674.08,8873.425,977.1,472.4,102568.0,6515135.0,1554.566,4317.5,1017.9887,3260737.0,1185.572,553.67,43780.97,13659.51,1448.6,107201.4,17648.81,9446.641,7380.26,10593.81,3117.88,9419.08,19276.65,49797.36,16621.46,2644.532,7783.265,17927.0,49826.0,127343.7,41944.66,77615.74,2617.2,5339285.0,17534.926,6342.605,33558.26,346.1201,49623.48,4595.1,49597.553,5291756.0,1215.32,9371.1,2240.769,575197.8,,42671.6,11986068.0,84.547,21946.15,1941.117
2015Q4,1205.4,2154048.0,14162.0,925.8,50226.28,37536.71,2752.87,146.92,92608.14,10481.89,7556.239,3185029.0,2266.685,7991.0,265.94,2669.0,37626.0,1591.123,14763.9,435252.7,12332.5,3837.3,1833.509,37314.25,262299.4,171.0248,21412.0,4307.4,12417.12,627486.7,237790.3,18205.0,9098404.0,76114.79,3621.906,15636.09,140186.0,1056.216,1930.4095,11966.1,4399.9,5517949.0,135800.3,2689.6,5114.939,22850.78,34705.7,95141.22,21374.11,21386.69,1320.121,15656.6,100702.8,1240.09,5081.163,156523.6,7076.3,4047.199,988.7,106374.1,7877.225,228819.9,5015.762,1815.49,4747.9,7071.05,4819.241,3532.533,9403.705,1024.3,486.1,100085.4,5722213.0,1757.794,4538.7,940.8101,3329157.0,1235.633,600.44,42309.81,12632.35,1599.5,107290.4,18615.16,9372.281,7270.39,11602.34,3216.7,9310.95,18873.79,49760.83,16646.58,2442.317,8705.386,18089.8,50856.0,122459.5,43774.05,74276.85,2543.3,4551190.0,18952.298,6581.021,36078.38,379.5582,48997.73,4990.646,50882.706,4506372.0,1068.13,9874.7,2183.317,557190.4,,41780.8,11252163.0,86.634,19890.24,2170.462
2016Q1,987.6335,2022703.0,12775.0,681.8,44168.24,37198.36,1930.281,169.05,93626.6,9933.509,6540.305,2777284.0,1990.6922,5902.6,222.21,1997.0,32611.0,1453.032,13004.3,334964.1,10078.8,3505.3,1507.128,35126.55,260104.5,142.6438,20305.0,3870.4,12069.46,513079.4,208746.5,17923.0,8719005.0,72889.09,3564.449,14422.76,137148.0,,1496.8723,10927.8,3931.8,4964313.0,112881.5,2469.5,4999.496,21969.08,31944.3,83595.79,19458.42,,1311.202,15815.7,100382.7,1086.19,4850.076,149126.4,5227.9,3153.244,791.3,93966.52,7596.351,201423.2,4681.307,1702.24,4594.4,6216.667,4625.196,3122.355,9790.948,861.1,483.3,89138.7,5765494.0,1508.841,4088.5,599.0531,2909775.0,1045.532,377.55,38465.47,10392.87,1397.9,102078.0,16672.6,7822.89,5362.942,10307.9,2622.61,8380.04,19155.13,47832.68,15872.25,2181.163,8557.291,17446.3,38057.0,108914.9,37832.41,67790.84,2325.5,4775163.0,17395.752,6347.651,33564.59,,46315.44,4676.43,46797.199,4737323.0,1155.64,8724.9,1783.774,512263.7,,37463.3,10741499.0,84.155,17273.79,
2016Q2,1272.412,2132918.0,14343.0,775.9,46549.71,37955.49,2396.996,174.6,97091.17,10446.52,7179.13,3120822.0,2421.4494,7089.5,247.44,2040.0,34874.0,1574.117,13166.4,386778.6,10489.2,3893.6,2479.287,36715.91,267691.5,156.3331,21266.0,4360.0,11835.5,579845.3,233352.2,17698.0,9102158.0,78896.31,3939.725,15685.63,141377.0,,1823.0272,11841.8,4342.1,5424455.0,125774.8,2692.0,5751.228,23803.18,34049.5,84892.42,21382.86,,1557.076,16177.6,106300.7,1208.1,4750.201,144191.9,6157.8,3643.047,1093.0,99345.54,7820.574,216895.4,4832.616,1739.95,4726.5,7156.295,4992.138,3464.505,11029.24,1007.2,569.2,96819.3,5797434.0,1771.161,3781.4,900.0823,3256391.0,1139.334,360.1,42398.92,9420.467,1470.3,109106.8,18637.04,8520.663,5625.455,12291.47,2933.19,8398.38,21176.11,50516.48,17512.33,2244.458,8093.923,19027.4,45532.0,112926.1,37228.77,73073.98,2560.9,4702294.0,19020.918,6919.472,36645.02,,47179.99,5222.534,52860.574,4663897.0,1205.25,8625.0,2150.541,545897.6,,43492.5,11234921.0,88.207,18103.33,
2016Q3,1180.764,2136518.0,14633.0,846.8,49393.79,37266.74,2292.622,219.77,95184.09,9644.631,7399.304,2697642.0,2335.4953,6694.6,241.09,2129.0,37048.0,1507.349,14703.6,412001.0,10987.0,3803.1,1699.9,34667.61,262852.4,157.8311,20936.0,4523.0,11658.24,609439.8,234569.9,16759.0,8710558.0,73443.86,3701.836,14954.7,132651.0,,1955.1607,11705.2,4289.9,4998579.0,135014.8,2756.8,5523.763,23038.25,32699.9,90448.93,20242.07,,1414.419,16923.9,97622.51,1237.02,4562.348,156916.3,6497.1,3696.526,1049.3,102544.9,7419.538,226183.5,4984.323,2000.56,4590.2,6916.755,4744.682,3516.933,10084.74,1026.8,500.5,100161.0,5836593.0,1741.916,3663.0,948.8676,2821032.0,1186.523,527.73,43801.23,8682.055,1473.1,106581.5,20687.13,9973.482,6058.153,11666.29,2994.41,9106.05,21706.53,50139.17,16977.77,2579.266,7506.608,18920.0,52552.0,116850.6,31273.87,72603.87,2445.5,4700953.0,17480.683,6575.56,34047.99,,49958.42,4516.751,46607.058,4661100.0,1253.06,10293.6,2044.437,561751.7,,44571.9,10847208.0,88.951,20004.51,
2016Q4,1226.892,2192671.0,14101.0,988.1,49207.26,37658.41,2384.277,170.91,93417.39,11255.1,7825.042,2974483.0,2398.6918,7923.1,242.05,2261.0,34789.0,1614.08,14944.6,442905.5,11294.5,4028.8,2183.088,36479.83,265636.3,190.7184,21936.0,4645.2,11537.66,652100.0,249062.3,15737.0,8765513.0,77064.61,3748.68,15767.13,139443.0,,2066.6379,12338.9,4439.0,5336654.0,143306.6,2640.6,5527.154,23336.87,36959.1,102559.43,21081.97,,1411.077,16147.5,102362.9,1319.81,5193.898,157280.7,7493.9,3610.21,1029.3,110420.6,7971.954,226097.9,4568.039,1816.675,5271.7,7077.64,5149.741,3628.635,10787.27,1125.1,572.9,100968.5,5608747.0,1812.106,4173.0,910.1374,3103191.0,1283.309,,43923.27,8177.636,1545.9,109761.6,18989.1,9765.15,6077.403,12658.64,3146.76,9239.58,22070.28,50973.17,17570.07,2781.949,7890.533,19167.2,55352.0,132317.8,33490.34,78514.14,2494.0,4402665.0,19353.471,6830.391,36739.29,,51793.37,5030.979,52353.403,4363825.0,1208.27,11606.5,2157.877,566872.9,,49276.1,10958442.0,89.177,19720.33,
2017Q1,1045.774,2210923.0,13936.0,805.3,48113.98,39780.72,1665.876,178.65,99744.06,11487.39,7613.54,2981618.0,2166.6956,7205.0,215.8,2238.0,36945.0,1230.913,14624.8,417692.4,10780.5,3886.0,2003.782,37488.1,275591.6,155.5547,21527.0,4185.5,11565.23,629671.2,239286.8,16429.0,9208973.0,81990.09,3995.669,16307.02,145155.0,,1719.7894,12798.2,4387.7,5365612.0,125084.3,2671.9,5540.464,24737.68,36616.4,106456.25,22356.36,,1404.527,16223.1,109029.4,1252.66,4867.551,164471.1,6126.6,4087.337,883.2,116651.2,8320.066,221759.7,5132.35,1941.679,5279.4,7130.94,5184.805,3471.384,10769.63,1030.7,569.6,97485.5,6041361.0,1692.051,5593.7,776.2271,3111506.0,1152.992,,46285.1,8134.599,1422.9,115803.3,18700.11,8923.527,6129.61,14036.56,2914.15,8990.66,22859.1,53968.26,17903.78,2606.173,7704.238,18933.0,48097.0,137829.2,33521.41,77506.31,2490.9,4867408.0,18654.858,7140.349,36290.26,,52767.91,4971.051,50435.046,4828000.0,1295.43,11161.3,1873.062,548957.9,,46997.6,11419889.0,82.831,19949.51,
2017Q2,1331.51,2289088.0,16935.0,1009.4,52334.86,39859.47,1966.044,,100303.0,11026.88,8185.961,3384597.0,2617.13,8359.0,231.35,2181.0,37838.0,1206.663,14618.9,444947.6,11027.2,3922.1,2121.97,39543.75,281796.1,169.2033,22003.0,4356.4,11521.45,664168.3,267829.2,15691.0,10084046.0,82616.55,4100.04,17146.35,145833.0,,1901.2836,12650.3,4412.8,5851098.0,135611.0,2811.1,6164.431,25447.81,35714.7,114168.41,23934.74,,1888.613,16180.2,112919.2,1324.39,5043.027,162761.2,7682.2,4097.075,,117580.5,7997.72,232947.4,4583.2,2124.258,4869.5,7814.452,5402.537,3803.918,11260.91,1150.7,603.0,102965.6,6507458.0,1897.271,4578.6,1148.3,3515682.0,1267.345,,46353.85,8007.209,1480.2,118582.9,20064.66,9489.521,6332.276,14534.34,3068.19,9212.35,22925.45,56179.45,19461.89,2617.795,6724.643,20856.5,58720.0,145202.1,33788.1,79086.55,2615.7,5256873.0,18953.696,7579.076,37126.69,,54331.11,5004.264,57884.885,5216345.0,1386.0,11484.3,2024.419,584373.5,,54085.8,12372731.0,82.919,20690.36,
2017Q3,1392.781,2357754.0,18328.0,1057.1,64930.85,42317.82,2757.893,,101380.1,11834.83,8668.44,3192499.0,2839.8483,8599.0,220.92,2412.0,42295.0,1327.288,15588.5,481076.8,11139.2,3856.1,2051.955,40868.9,297182.7,145.6905,23668.0,4376.5,11497.79,711600.6,284438.8,17006.0,9326482.0,84793.22,4149.548,18071.89,147628.0,,2068.4159,13438.0,4582.4,5734697.0,144315.3,3021.8,6460.501,26639.04,40187.2,108248.33,21809.47,,1795.889,17295.4,110451.8,1455.51,5053.364,166088.7,7500.7,4362.587,,120815.1,8338.751,247652.8,4715.559,2132.749,5114.7,8406.68,5153.966,4440.167,10897.18,1257.4,573.1,107907.1,5935648.0,1937.274,4519.0,1200.1534,3323769.0,1290.555,,49834.08,8022.857,1496.6,123241.5,20405.05,10477.84,7302.09,14160.24,3233.21,10019.7,23592.12,59263.28,20021.88,3051.706,6451.562,22065.4,63847.0,139931.2,33027.47,81812.19,2643.6,4619565.0,20167.866,7898.23,38386.19,,57038.89,5105.022,60630.919,4578611.0,1391.54,12686.9,2166.893,587829.0,,54057.9,11684609.0,94.5,21155.4,
2017Q4,1525.363,2501377.0,17738.0,1311.0,55952.51,44759.31,2647.503,,107966.0,12890.61,9810.475,3562892.0,2903.4704,10072.1,245.21,2456.0,41874.0,1582.532,16581.8,505758.8,11025.2,4253.2,3132.054,45505.61,310323.0,116.7519,25121.0,4815.9,11494.23,752856.3,306648.8,17443.0,10170484.0,91593.33,4436.422,19101.15,162051.0,,2367.5934,14628.8,5007.3,6262394.0,154493.4,2904.0,6335.126,27793.83,44467.2,120922.41,25539.21,,1887.01,18309.4,120912.6,1500.92,5565.454,178959.8,8290.1,4138.774,,123455.3,8920.222,254758.3,5119.311,2364.777,5716.1,8919.598,5689.308,4347.931,12249.75,1392.6,614.8,112036.4,6393995.0,2204.254,4562.1,1212.6422,3703986.0,1530.188,,52378.39,8181.541,,130484.4,23740.65,11230.3,7488.571,14534.84,3504.26,10495.01,26716.57,64492.58,21407.41,3248.522,8701.387,23671.2,67720.0,154678.8,34175.74,89344.12,2821.4,4997883.0,22263.91,8604.845,42451.72,,59802.66,5559.221,64848.8,4955828.0,1542.93,14274.7,2393.503,618431.0,,57865.4,12672035.0,92.549,21395.53,
2018Q1,1358.064,2547437.0,16918.0,1121.6,55720.25,47300.71,2165.789,,119565.8,13843.61,9276.919,3432127.0,2766.8438,9018.4,214.93,2298.0,43052.0,1543.295,16423.1,508013.5,10928.4,3901.0,2422.975,46459.72,328574.3,,26071.0,4592.2,11740.34,750686.3,294842.4,19007.0,10385582.0,96034.95,4676.629,20138.03,170584.0,,2127.4364,15794.0,4478.7,6181087.0,137161.9,2813.5,6916.764,29603.97,43958.5,121373.64,24763.19,,1787.898,19283.0,130246.5,1466.1,4765.72,186408.2,7459.4,4310.202,,132302.2,8956.005,246187.9,4795.315,2428.091,5971.0,8905.669,6099.359,4284.446,12985.35,1326.0,755.0,107025.0,6736911.0,2194.655,5027.2,1130.4697,3571498.0,1187.769,,52234.29,8269.383,1360.4,143239.5,21725.54,10275.72,6496.104,15535.71,3219.78,10037.47,25009.23,68790.52,22163.32,3053.047,7775.501,24232.9,57515.0,157479.0,33614.38,85647.53,2595.5,5363482.0,22673.864,9114.763,43310.22,,62006.7,5729.91,61894.109,5318621.0,1584.24,12718.5,2014.751,597784.6,,53230.2,12933193.0,76.233,24013.9,
2018Q2,1528.923,2582094.0,18015.0,1189.1,56921.19,46658.4,2733.003,,113262.5,14063.45,9513.084,3762523.0,3018.0696,9842.5,,2372.0,43702.0,1523.659,17514.2,531952.9,12408.5,4338.9,2920.957,46297.28,324552.3,,27046.0,5064.4,11685.19,786282.6,302627.9,19787.0,11223414.0,97209.56,4945.225,19869.0,167429.0,,2385.0388,16303.6,5143.9,6547991.0,148605.1,3238.7,7069.369,29898.16,45093.1,128690.81,26048.52,,2086.955,18918.3,128672.3,1431.32,4906.17,177987.9,8509.7,4571.148,,133078.5,8995.462,263929.8,4753.431,2367.413,5470.1,9112.722,6006.669,4592.333,13011.78,1408.9,684.6,116621.5,7241301.0,2254.11,5011.4,1628.6717,3906941.0,1398.222,,55235.6,8799.693,1260.8,139690.3,23206.4,10614.89,6546.494,16518.5,3254.78,10502.55,28622.66,66782.84,23161.19,3054.161,7688.438,24502.8,63406.0,165427.5,35471.87,91647.0,2967.5,5796852.0,22690.734,9171.21,43955.1,,60817.37,5858.973,61072.74,5752437.0,1544.65,13277.0,2298.603,632363.6,,57831.3,13805167.0,89.503,22305.61,
2018Q3,1452.814,2554716.0,17196.0,1252.6,56250.21,44096.61,2994.87,,110177.5,13262.21,9365.993,3751162.0,2968.4364,9458.9,,2433.0,52476.0,1416.26,17838.2,560862.4,12406.6,3967.1,2551.999,44587.21,317935.5,,23786.0,5187.7,11558.32,828869.7,290004.7,21619.0,10622170.0,89406.09,4626.165,19014.93,154319.0,,2344.5223,15729.8,4989.4,6505410.0,160274.2,3236.9,6808.443,28565.64,49725.3,132938.77,27015.27,,1953.629,18368.9,118131.4,1623.0,5357.628,185670.8,8801.5,4287.418,,130303.2,9262.496,276068.0,5561.156,2692.106,5410.0,9076.286,5538.91,5016.31,12027.29,1442.7,754.8,119743.3,6655079.0,2146.553,4846.7,1591.9107,3896695.0,1466.249,,55379.88,9558.592,1071.8,135950.1,20692.39,11304.94,6602.857,14253.49,3221.19,10760.36,29873.94,65079.51,21343.01,3358.269,8193.762,23866.4,62724.0,166619.3,34134.93,95196.38,2975.5,5164790.0,21509.168,8590.42,39422.68,,64501.09,5569.498,51187.821,5118590.0,1756.5,15101.0,2348.768,650068.7,,61992.5,13176910.0,95.928,23908.61,
2018Q4,1599.934,2632443.0,13353.0,1401.7,58101.81,46342.81,3058.779,,112427.7,14018.86,9789.889,3879981.0,2876.5546,10121.4,,2893.0,46092.0,1840.471,18654.1,527317.4,13201.1,4362.6,2963.258,47852.2,315451.2,,24921.0,5353.0,11359.74,794017.0,298697.6,20060.3,11019545.0,94178.87,4900.82,19650.87,163382.0,,2504.245,16048.5,5062.4,6716619.0,156925.1,3172.5,6834.2,29148.45,49934.4,130684.1,30559.43,,1864.944,19245.1,126446.8,1605.58,5293.953,199047.4,9046.2,4214.11,,139362.2,8628.763,269475.6,4816.056,2830.627,5381.7,9424.214,5913.031,4730.419,13505.86,1582.5,766.6,120912.6,6918388.0,2461.946,4469.9,1523.7518,4023691.0,1591.152,,55257.47,10546.08,1136.4,139016.6,21777.5,11572.12,6226.753,13772.94,3536.36,10565.19,29335.02,68464.86,22435.36,3452.034,7889.538,25157.7,65211.0,164624.2,33825.49,98025.74,2926.0,5469209.0,23802.52,9388.225,43922.76,,62263.04,5621.554,48892.425,5422270.0,1846.88,16091.1,2231.128,655928.4,,63814.9,13651957.0,101.091,22870.23,
