Unnamed: 0,United Arab Emirates,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Brazil,Canada,Switzerland,Chile,China,Colombia,Czech Republic,Germany,Denmark,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Greece,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,North Macedonia,Malta,Malawi,Malaysia,Nigeria,Netherlands,Norway,New Zealand,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,United States,"Venezuela, RB",Viet Nam,South Africa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993M12,,42.82378,41.95613,57.03067,,,,,36.54122,43.97367,17.30092,,,56.40468,36.97119,,,25.49576,,,52.27616,59.00609,,48.61621,,5.490142,,19.12963,,,,,,28.03096,161.9194,,,,26.70689,,,,,7.636095,,,,,,54.04727,,,,,5.76998,,,49.96948,,,,,79.00438,,,25.76464,,,0.345961,,,,35.75609,,,
1994M01,,45.728,45.47309,59.34881,,,,0.838577,38.41941,46.40412,20.97108,,,78.17071,36.95714,,,27.6321,,,54.77306,61.75144,,52.84481,,6.872234,,22.0952,,,,,,29.61702,175.0306,,,,30.18644,,,,,8.169894,,,,,,57.32557,,,,,6.656005,,,54.4298,,,,27.84363,81.12961,,,28.59301,,,0.443519,74.64288,,,36.94277,,,
1994M02,,46.21681,45.56907,60.41521,,,,1.375714,38.01561,46.37209,22.98214,,,96.33036,36.15092,,,28.40585,,,54.93117,61.75315,,51.66039,,8.851713,,23.33668,,,,,,29.76486,184.756,,,,35.2281,,,,,8.573725,,,,,,58.06815,,,,,7.788497,,,58.49808,,,,27.19165,82.0703,,,29.39073,,,0.313309,73.02294,,,37.29855,,,
1994M03,,44.1195,44.1355,59.51521,,,,1.893318,38.29108,43.48122,20.91428,,,94.83014,36.28297,,,27.3163,,,52.75692,58.52674,,44.92462,,8.451303,,22.08086,,,,,,29.93503,187.7918,,,,36.41414,,,,,7.780143,,,,,,56.17557,,,,,7.785701,,,58.45414,,,,25.38908,75.47512,,,28.04989,,,0.265954,66.38829,,,36.45209,,,
1994M04,,42.62607,42.75566,59.11789,,,,2.196053,36.41356,43.08031,20.34432,,,79.55031,37.69206,,,26.19887,,,51.37212,57.09391,,43.53198,,7.743347,,22.15911,,,,,,28.63825,185.7841,,,,32.94673,,,,,6.906589,,,,,,56.29138,,,,,7.005646,,48.81326,56.88155,,,,23.29695,77.22717,,,27.6624,,,0.3456,69.65036,,,34.96708,,,
1994M05,,42.55018,41.1665,60.52862,,,,2.704323,36.54861,41.1597,21.77199,,,67.64615,37.88077,,,26.8226,,,51.04536,56.2785,,42.49625,,7.347895,,21.76134,,,,,,28.14478,190.4325,,,,28.75841,,,,,7.28008,,,,,,55.37905,,,,,7.275844,,47.15355,51.63395,,,,23.69011,80.04201,,,28.60663,,,0.288452,73.07219,,,35.41122,,,
1994M06,,41.96604,40.36803,57.1955,,,,4.536552,35.53478,40.83962,23.48678,,,58.36071,35.29459,,,25.61616,,,47.22792,54.1057,,42.22081,,6.807992,,23.96041,,,,,,27.20387,197.1066,,,,27.48557,,,,,7.285266,,,,,,53.16375,,,,,7.503803,,35.79055,46.81824,,,,22.69595,79.01482,,,26.78313,,,0.334481,74.09346,,,35.6938,,,
1994M07,,41.54672,40.85852,56.49923,,,,5.786475,35.47906,39.12412,22.45046,,,59.55679,35.68364,,,24.74595,,,47.54195,54.8376,,41.69628,,6.739889,,23.79402,,,,,,26.96253,192.7359,,,,28.03319,,,,,7.216838,,,,,,53.20999,,,,,7.080175,,41.33994,46.82691,,,,21.65337,76.49776,,,26.62891,,,0.390363,79.20281,,,35.50966,,,
1994M08,,42.69539,42.90596,58.24819,,,,7.060826,36.22401,39.53507,23.8416,,,61.07472,36.87874,,,25.69157,,,49.04992,57.56437,,44.45722,,7.601403,,25.5347,,,,,,27.20544,193.2489,,,,28.53749,,,,,8.331525,,,,,,56.29736,,,,,7.454947,,47.30851,51.11365,,,,22.29569,80.20458,,,27.38048,,,0.450314,83.99164,,,36.2658,,,
1994M09,,42.2666,42.62653,56.61861,,,,7.752523,37.41086,39.97413,25.09608,,,60.72275,36.11342,,,24.53097,,,46.89166,56.14815,,46.00977,,7.453393,,26.13631,,,,,,25.87951,186.9714,,,,32.28909,,,,,8.625916,,,,,,55.20532,,,,,8.610122,,38.60163,50.52408,,,,23.01821,80.56572,,,27.14916,,,0.458326,86.16903,,,37.05961,,,
1994M10,,41.34279,40.23989,54.14227,,,,7.046659,36.88292,38.51718,28.3579,,,56.15766,34.6985,,,24.12666,,,45.01769,54.80028,,43.82908,,7.276509,,25.2089,,,,,,26.10914,186.1968,,,,31.55259,,,,,8.341849,,,,,,54.26939,,,,,9.630103,,36.75119,49.65608,,,,22.5614,82.46557,,,27.10612,,,0.474905,82.85528,,,36.94024,,,
1994M11,,39.91011,39.66249,55.19153,,,,6.845524,35.60331,39.26476,28.46147,,,49.12166,35.32882,,,24.55851,,,45.92614,55.40731,,42.98697,,7.135721,,23.98007,,,,,,26.30509,180.8098,,,,31.22212,,,,,7.859609,,,,,,55.23983,,,,,9.675929,,29.29759,50.36055,,,,20.87341,80.54398,,,27.96295,,,0.487618,78.60779,,,36.21761,,,
1994M12,,38.89384,39.97007,55.44295,,,,6.707384,35.33912,39.78385,27.50659,,,47.07228,35.2063,,,24.15547,,,45.7454,54.36426,,38.19722,,6.782421,,22.88348,,,,,,26.04986,181.0181,,,,28.48227,,,,,7.452291,,,,,,55.52599,,,,,9.398963,,29.88165,49.93648,,,,20.33605,76.18585,,,27.75022,,,0.51691,84.32067,,,36.00632,,,
1995M01,,38.42959,39.05926,54.34021,,,,5.651009,35.37516,39.39546,25.8883,,,46.5234,35.40595,,,23.01643,,28.32119,43.67967,54.29776,39.54024,34.81973,,6.041182,17.29618,21.15642,60.85098,,,,,25.95278,177.7254,,,,28.19515,,,,,6.647924,,,,70.65484,,55.71528,,,,,8.302878,,29.27614,48.36567,,,,19.85777,73.18193,,,28.53682,175.2559,,0.474516,81.64602,,,36.98185,,,
1995M02,,38.25352,37.96602,53.56952,,,,4.870666,35.21689,39.89299,24.91093,,,41.67153,35.82701,,,23.33396,,27.30644,43.45043,54.42106,38.32852,37.38029,,5.372248,17.25651,20.13231,61.74289,,,,,25.71925,169.4398,,,,24.26039,,,,,5.676513,,,,75.21297,,55.6136,,,,,7.276858,,26.15977,47.4745,,,,19.36692,73.42852,,,29.02878,177.3433,,0.507555,80.87307,,,37.75788,,,
1995M03,,39.03191,37.8063,51.59508,,,,4.28942,36.14976,38.3753,23.47262,,,36.82539,34.06856,,,22.11258,,24.96912,42.60228,54.59711,37.76112,39.11381,,5.565387,16.43493,19.72225,60.10321,,,,,25.4208,154.2688,,,,24.16268,,,,,5.093633,,,,74.10286,,53.49594,,,,,6.914005,,25.2692,47.52406,,,,19.39982,72.94869,,,27.6594,166.1263,,0.630073,80.04492,,,38.79941,,,
1995M04,,41.12332,36.71121,54.42527,,,,4.848354,36.7052,38.98209,25.26463,,,35.44867,33.80765,,,22.61301,,25.57548,44.57486,56.63426,38.08255,39.71173,,5.767383,16.081,19.46229,61.12997,,,,,26.60969,153.0919,,,,22.58594,,,,,5.963335,,,,74.8905,,54.78865,,,,,8.61141,,31.28022,49.03561,,,,18.67217,72.17952,,,28.59378,162.039,,0.871812,76.41774,,,40.40268,,,
1995M05,,41.91367,38.73907,57.67748,,,,5.763177,37.32177,41.39465,27.5676,,,35.11248,35.29611,,,24.24624,,27.70954,46.43237,58.33372,42.3912,41.72449,,6.517017,17.18848,18.57484,62.50233,,,,,29.00556,152.5649,,,,19.66607,,,,,6.306213,,,,77.74894,,57.562,,,,,9.522359,,33.76748,49.2894,,,,18.34311,74.61291,,,29.74282,183.7495,,0.875868,70.55347,,,41.93938,,,
1995M06,,41.1558,39.61134,56.90284,,,,5.429651,38.64444,42.96616,28.00061,,,33.96521,36.29126,,,24.20286,,29.07341,45.5123,59.3865,42.37479,43.34566,,6.560859,18.68711,19.33012,64.53444,,,,,29.08384,141.0615,,,,20.9066,,,,,6.376945,,,,81.82577,,58.60028,,,,,9.241214,,32.57718,48.17931,,,,19.86902,74.69118,,,30.46375,191.2575,,0.945109,67.99025,,,43.07763,,,
1995M07,,42.93583,39.97512,58.19734,,,,5.663372,39.65235,43.42866,28.8291,,,33.7371,37.21173,,,24.76301,,31.94232,45.5085,60.73093,43.96026,44.26666,,6.649663,19.34752,19.32083,66.71686,,,,,27.78093,151.8408,,,,21.15439,,,,,7.606436,,,,81.84024,,61.2128,,,,,9.863259,,34.14519,48.2251,,,,20.31265,75.2672,,,32.30061,194.8606,,0.891274,65.94491,,,44.73931,,,
1995M08,,43.74863,39.44616,58.55598,,,,6.204552,39.41781,43.5956,26.79688,,,34.86824,38.20174,,,25.8219,,32.6813,45.7157,62.10718,44.91718,42.65312,,6.827364,19.39054,19.71452,68.58887,,,,,27.88671,163.3027,,,,21.15837,,,,,7.808332,,,,80.70579,,62.20848,,,,,9.64125,,33.98958,46.73959,,,,20.61699,73.52547,,,32.46198,183.9105,,0.860655,59.37509,,,44.30487,,,
1995M09,,44.07203,38.51695,58.41605,,,,6.785785,39.054,45.81979,25.91539,,,37.44537,38.50313,,,25.58847,,33.84261,44.17233,62.98761,44.56033,44.39115,,7.221243,18.82913,19.67721,69.7529,,,,,28.24908,169.7411,,,,19.18444,,,,,7.918198,,,,77.32001,,63.18122,,,,,9.409945,,36.23527,46.17766,,,6.367107,21.85427,74.01065,,,34.32697,179.2877,,0.804769,62.12377,,,45.33142,,,
1995M10,,43.08021,35.8859,56.67661,,,,6.473166,38.1314,46.94494,26.34022,,,37.46371,36.98644,,,24.35636,,30.80865,42.61659,62.86424,43.55523,45.93072,,6.952506,18.91856,20.44039,69.62294,,,,,28.68885,168.3765,,,,18.18607,,,,,7.212666,,,,74.76681,,61.67874,,,,,8.730249,,33.56598,47.2384,,,5.084857,22.38274,73.83243,,,33.47678,178.6649,,0.849221,62.3219,,,45.46224,,,
1995M11,,43.68177,35.31789,57.70233,,,,5.936556,39.46913,48.37008,25.56584,,,35.81329,37.47417,,,24.79494,,28.61386,43.99594,63.41803,41.83578,44.55794,,6.771348,18.06178,18.37744,71.29487,,,,,27.71235,169.8559,,,,18.59278,,,,,7.515694,,,,71.1195,,62.31277,,,,,7.815927,,34.48686,45.67433,,,4.718442,22.18429,73.10663,,,32.32814,166.676,,0.77887,58.06973,,,47.13686,,,
1995M12,,45.30211,36.58044,61.07717,,,,6.229367,40.30979,49.90076,26.94437,,,35.78637,38.68644,31.6234,,25.85295,,26.82851,43.51963,64.46438,42.24247,46.25429,,6.707666,19.07997,17.72874,73.02238,,,,,28.03566,182.1294,,,,18.77616,,,,,8.477716,,26.57128,,76.54514,,64.73548,,,,,8.181843,,33.29726,45.3988,,,5.206855,21.67545,76.86538,,,32.29853,173.7967,,0.742695,61.41837,,,49.04965,,,
1996M01,,46.35327,39.78337,64.78996,,,,7.0365,41.47625,49.98943,27.54651,,,37.65256,40.51428,32.96582,,26.8394,,25.91138,45.94629,65.70393,44.48331,50.06063,,8.055921,21.06455,17.26096,75.27791,,,,,27.60931,192.252,,,,18.80218,,,,,9.398001,,26.54861,,81.52596,,67.9768,23.1668,,,,8.38016,90.86813,38.32733,48.8365,,,5.565118,21.66453,83.54685,,,32.73966,188.6128,,0.82477,61.03564,,,49.46288,,,
1996M02,,46.75878,41.02921,66.13678,,,,7.686903,42.96143,49.97961,27.14087,,,39.09744,41.46965,33.43226,,27.36337,,27.43587,47.492,66.47508,45.95196,53.03968,,9.641523,22.4926,19.73048,75.74703,,,,,27.43372,193.4853,,,,18.7121,,,,,9.278387,,26.1761,,83.45515,,68.35564,23.47956,,,,8.950855,95.52345,45.69795,50.85198,,,5.08158,21.49819,85.6683,,,34.30306,188.9645,,0.992573,59.12315,,,52.70374,,,
1996M03,,46.36855,40.54214,67.13344,,,,7.188449,42.57741,54.3873,26.46428,,,41.21681,42.22745,33.16105,,27.28955,,28.05357,48.62537,66.34007,46.69832,51.04185,,10.61099,22.10834,19.27705,77.24597,,,,,27.06765,191.5681,,,,19.63513,,,,,9.140451,,25.56929,,87.30403,,70.47175,24.02135,,,,8.181755,94.02065,50.18875,51.1381,,,4.683308,21.3276,83.33683,,,35.60048,177.408,,1.203787,60.52101,,,53.59674,,,
1996M04,,46.61688,41.96562,67.97289,,,,7.315933,43.47239,55.37233,26.21605,,,43.49451,42.95159,34.1135,,28.75315,,28.2993,50.93228,68.30363,44.55573,51.08472,,11.41345,23.4079,20.85502,80.79383,,,,,26.74289,204.7411,,,,18.7424,,,,,9.899397,,24.77051,,89.97641,,73.67881,25.05155,,,,8.080294,97.63642,51.36372,52.04302,,,5.968146,20.57999,83.33977,,,35.80509,181.2643,,1.248946,71.99884,,,53.28755,,,
1996M05,,46.69227,43.01849,68.8609,,,,7.99503,44.58206,54.50684,27.10932,,,46.57427,42.9252,34.64375,,29.41249,,30.23511,51.6241,68.27754,43.03337,50.94556,,13.00409,23.58758,21.62287,82.69695,,,,,26.58987,204.1972,,,,18.48612,,,,,10.16334,,24.28566,,89.52907,,75.61456,25.66388,,,,8.254244,103.1792,54.12769,52.6057,,,8.132109,21.45484,82.26068,,,37.21528,179.6736,,1.181116,73.77253,,,53.6394,,,
1996M06,,45.90544,42.70767,69.41636,,,,8.437847,43.71508,55.36905,27.05467,,,46.36082,43.57432,34.87046,,30.22535,,30.60998,51.6841,67.74955,42.89256,51.4369,,13.92947,22.75755,22.634,84.0918,,,,,25.70368,208.0876,,,,17.58263,,,,,10.00984,,26.50167,,87.82023,,76.01441,26.28362,,,,8.686522,105.8506,56.1375,54.33683,,,11.1715,20.99713,80.35309,,,37.69423,172.5946,,1.229093,77.20772,,,54.16274,,,
1996M07,,44.58428,40.25213,67.64361,,,,9.146214,42.80726,55.94721,27.83539,,,46.025,43.01311,35.3738,,29.5006,,30.33509,49.81277,66.65166,42.07483,50.6199,,14.11936,21.88861,21.2195,80.61685,,,,,24.843,202.2066,,,201.667,16.16408,,,,,9.50635,,27.13267,,86.71465,,72.93259,25.91558,,,,9.382351,105.0138,56.96203,54.82058,,,11.24865,20.37358,76.58268,,,36.50684,163.3479,,1.252773,76.58685,,,52.48916,,,
1996M08,,46.2016,39.71948,69.32307,,,,9.113376,43.75976,55.95488,26.66599,,,47.96537,43.31639,36.19385,,29.16759,,31.55195,49.01658,68.68297,42.36279,52.33141,,14.37579,20.86218,19.98313,82.57522,,,,,25.21113,195.7517,,,216.2861,15.84653,,,,,10.29519,,27.06775,,85.7887,,74.92242,25.70138,,,,9.334674,103.173,55.80825,54.86809,,,11.63086,20.53934,74.55833,,,37.43672,151.6129,,1.182804,76.99041,,,54.29634,,,
1996M09,,46.31837,39.67975,69.52971,,,,9.383503,44.90435,56.15731,26.61907,,,48.18968,44.2648,37.06413,,29.23705,,32.28771,50.00373,70.03738,44.5931,53.27873,,15.88575,21.23934,19.64094,84.3325,,,,,26.68046,195.3138,,,219.0183,16.02621,,,,,10.33302,,27.49206,,86.77458,,76.06064,26.33065,,,,10.0161,105.5789,60.49175,56.39439,,,11.31359,21.53571,74.83427,,,38.87143,142.7545,,1.226518,79.361,,,55.42812,,,
1996M10,,48.11119,41.35467,71.30483,,,,9.663935,47.06457,57.67182,27.38734,,,45.48819,45.94914,38.70636,,30.79877,,33.58932,51.81397,71.32257,44.10592,57.33545,,16.30324,21.902,18.30656,87.23236,,,,,26.60345,198.0836,,,223.4969,16.93034,,,,,10.28394,,27.69623,,89.70771,,79.21683,27.59468,,,,10.30555,99.46282,60.76622,56.53612,,,11.66531,21.91475,72.97085,,,40.86214,131.074,,1.452343,80.50117,,,57.26364,,,
1996M11,,48.75204,41.70983,73.54754,,,,9.64138,50.15399,58.69992,26.08921,,,42.38587,47.10226,39.02945,,31.93852,,35.11092,53.77173,70.52662,42.83063,60.65884,,16.21893,23.05817,17.6258,86.92029,,,,,26.59237,197.3507,,,237.1892,17.57514,,,,,10.36664,,27.37417,,92.98675,,81.76203,28.45622,,,,9.689233,100.7166,57.16469,58.11591,,,12.38558,23.24593,75.30674,,,42.1827,131.133,,1.554983,82.64252,,,60.34019,,,
1996M12,,48.57066,43.23522,74.50908,,,,9.976936,50.15528,59.29985,24.35521,,,44.14531,48.59017,40.12413,,34.26302,,37.04962,54.76696,71.49114,43.07617,61.6621,,17.56701,23.98487,16.90968,87.19669,,,,,27.56421,189.2651,,,229.3689,16.9156,,,,,10.34479,,26.76304,,93.60454,,84.42908,29.52506,,,,9.317968,102.9071,57.59995,59.87779,,,12.42155,24.29911,76.65368,,,44.4323,118.4424,,1.709843,85.00374,,,61.46237,,,
1997M01,,49.81194,44.65852,78.99501,,,,11.08555,51.71953,61.78869,26.13338,,,47.13827,50.49446,43.23293,,37.83259,,40.52376,58.05458,73.73688,50.14167,62.85632,,22.78076,25.53401,19.75792,92.34402,,,,,27.60213,169.303,,,221.2273,17.61115,,,,,11.32592,,26.40852,,95.21258,,89.76633,32.27146,,,,10.02979,107.6625,64.99486,66.52057,,,17.07654,24.65387,78.04943,,,47.48704,113.6784,,2.344622,88.24945,,,64.05195,,,
1997M02,,50.72323,46.39845,83.29722,,,,12.60281,53.01044,67.76401,27.6501,,,51.06741,54.43073,46.54807,,38.65904,,43.18283,62.23274,76.08764,59.56928,62.58246,,25.25245,26.66025,20.00046,97.83979,,,,,28.14899,174.2285,,,223.3079,17.53871,,,,,11.86835,,26.80921,,97.30516,,96.87823,33.98446,,,,10.39209,109.9979,74.15594,72.13688,,,20.69561,26.0168,77.58695,,,50.38642,100.8579,,2.906653,94.58974,,,66.06171,,,
1997M03,,49.86286,47.30013,85.56952,,,,13.47572,52.74544,69.83848,27.48558,,,48.20801,57.37899,47.19283,,38.92666,,44.04986,63.44774,76.59202,60.2774,60.60185,,23.65447,25.68467,21.76966,98.43169,,,,,27.76928,171.1191,,,219.7981,17.90705,,,,,11.87036,,26.69115,,95.72642,,100.8541,34.20547,,,,10.98118,106.7285,69.58243,72.37077,,,20.81026,25.93105,74.69844,,,52.27394,96.61216,,2.819706,100.823,,,65.90547,,,
1997M04,,49.57628,45.52958,85.43252,,,,13.9937,49.98056,71.19437,28.12021,,,45.96809,56.95545,46.25284,,39.81578,,42.83015,62.04509,75.61586,66.51647,58.20373,,25.26627,24.5573,21.35871,98.05852,,,,,27.36552,170.499,,,230.9063,19.4711,,,,,11.81332,,26.84315,,86.92477,,99.21207,34.08843,,,,11.41465,96.53206,66.0827,72.51276,,,19.46642,25.96048,71.60625,,,50.46591,95.86709,,2.780889,104.9872,,,63.57889,,,
1997M05,,52.21802,48.48626,89.3576,,,,15.45457,53.77136,77.81836,29.25923,,,42.4173,61.00779,48.99493,,44.7335,,46.14214,64.01745,79.54062,75.85109,65.49563,,26.63964,25.3679,21.67356,105.7247,,,,,27.80187,188.0195,,,237.1687,20.72823,,,,,12.2164,,27.42041,,83.84112,,106.9643,36.21264,,,,12.63326,87.27138,66.36729,79.16316,,,23.24601,25.58412,72.07263,,,53.48427,81.00554,,2.709548,100.3939,,,69.16433,,,
1997M06,,54.76993,49.91728,93.19476,,,,17.40236,55.58097,82.83299,31.87588,,,42.2771,63.56204,50.66148,,47.421,,47.50971,64.75386,79.79155,73.94077,68.54043,,28.95311,26.87466,23.18307,109.3933,,,,,28.85169,192.3304,,,248.0458,21.76466,,,,,13.34774,,28.51054,,84.89461,,113.9479,37.59986,,,,14.24405,92.35017,65.25921,84.91039,,,25.18331,25.5597,70.33767,,,55.66426,71.21306,,3.0527,106.0571,,,72.57596,,,
1997M07,,55.46793,54.25681,100.2894,,,,18.53634,57.40147,89.09666,32.05184,,,42.76047,70.76994,54.42649,,50.25622,,52.00844,69.21968,82.01624,73.14212,72.0121,,33.17012,27.63828,24.65823,116.0501,,,,,29.5591,188.9781,,,247.2701,23.45552,,,,,14.84259,,30.53783,,80.31761,,127.599,39.87613,,,,14.35635,87.19306,61.72761,93.05566,,,31.94121,26.46907,68.60969,,,59.87499,88.36023,,3.566739,117.8694,,,76.31051,,,
1997M08,,54.6423,53.65362,95.67422,,,,16.96965,58.07599,85.50362,31.71667,,,45.64973,71.70393,54.52281,,48.12141,,53.49313,69.02349,83.93638,74.95565,74.47926,,35.3265,23.78401,24.77526,119.4398,,,,,29.74135,179.0603,,,252.2834,23.94357,,,,,15.68671,,30.56078,,70.11274,,127.5413,40.87685,,,,13.33289,80.86711,66.95142,96.29816,,,35.03101,28.64019,67.02197,,,60.53023,81.86733,,3.649742,122.1119,,,75.90729,,,
1997M09,,55.30977,53.22714,95.07954,,,,16.61736,58.93334,84.31845,31.22007,,,45.79082,68.90921,53.3701,,49.46548,,52.73829,68.65252,85.12974,77.83089,67.51551,55.1477,34.37549,20.78516,22.85449,118.7019,14.19707,,26.46606,,31.37477,171.1601,,,248.747,22.45518,,,,,15.72473,,30.20392,,62.79486,33.67245,121.4015,41.04468,,,,13.12866,68.40206,71.1592,94.80386,,18.95829,32.33257,29.97048,66.24586,73.14214,,59.94624,73.76872,,4.271644,112.3079,,,75.1257,,,
1997M10,,54.1752,53.60731,95.35622,,,,17.3503,60.3459,87.22267,29.25566,,,45.64585,69.8442,56.03901,,48.80744,,56.57672,68.21567,87.72942,81.00516,58.8967,53.27054,34.39516,19.4892,23.12662,125.3774,14.16118,,27.42134,,30.99629,162.0274,,,237.814,21.75486,,,,,16.05084,,30.17887,,59.40767,31.03933,123.0527,42.61473,,,,13.02819,64.18259,69.58005,98.57365,,18.75012,33.92989,30.86506,62.25315,75.72612,,59.872,70.51951,,5.648124,98.55709,,,75.21385,,,
1997M11,,51.28837,48.84482,93.48932,,,,13.36949,57.90859,85.20222,27.61908,,,41.8175,65.29017,53.78667,,46.89628,,52.24836,64.69442,82.86735,67.65169,48.23903,44.35609,30.30952,16.77595,20.9255,121.1851,14.09842,,25.90192,,30.8596,151.0411,,,221.6422,19.87499,,,,,14.70773,,29.38118,,49.46737,29.37796,117.6105,39.89062,,,,11.99809,60.62803,59.93573,94.77809,,15.66224,24.6637,30.80208,58.56344,71.75724,,56.5555,61.08891,,5.353884,95.55364,,14.27937,73.31854,,,
1997M12,,52.42728,49.09455,97.30506,,,,14.161,57.0368,92.431,27.018,,,40.29211,70.34203,56.61621,,51.08345,,50.05427,67.43614,86.28945,70.80688,50.47911,43.9686,33.09373,14.93797,20.36765,128.8593,14.05646,,26.28453,105.4971,30.6497,149.2932,,,187.8063,19.53265,,,,,15.84327,,28.51711,,44.78954,29.06511,121.997,39.40452,,,,11.69253,60.98723,58.42605,101.506,,13.46979,24.23652,30.93339,56.57654,71.24913,,57.71437,51.65438,22.04987,5.612094,100.465,,12.25776,75.53857,,,
1998M01,,53.90273,49.93542,99.45975,,,,14.08424,55.95439,96.83816,24.59311,,,39.6353,72.9637,60.04275,,54.97081,,51.98137,70.0186,88.70603,67.42053,43.19748,45.51512,34.5407,15.9275,20.12042,139.7688,14.17194,,25.11421,113.8677,30.05955,149.4115,,,183.3348,19.35549,,,,,14.72453,,28.46517,,42.03365,29.2543,126.1974,38.47709,,,,11.02688,57.14114,57.84465,112.8633,,14.44511,21.60333,31.09929,44.99981,68.59334,,58.12599,54.68932,22.03789,6.406326,96.66784,,12.16344,74.56955,,,
1998M02,,54.80438,52.01112,105.6832,,,,14.97934,59.36227,105.4709,25.06367,,,39.76135,78.05772,60.18455,,59.44137,,58.36184,75.30525,94.81743,68.07666,49.72825,45.6089,35.92504,18.94788,19.71543,153.121,14.25285,,25.01962,122.3951,29.98974,157.5529,,,185.2338,19.36323,,,,,14.60143,,28.57831,,55.38151,29.38319,135.1574,39.49357,,,,10.86113,69.35379,69.72228,125.6543,,14.87632,19.99783,29.03969,53.67674,64.69668,,62.46715,71.55064,22.2355,5.67876,108.6575,,10.33253,79.4902,,,
1998M03,,56.23249,55.16825,114.3801,,,,16.80663,63.3452,111.4346,27.89556,,,41.98892,83.57664,63.27886,,68.17181,,64.39134,83.60581,99.02049,80.74075,52.85074,47.63969,38.37571,19.47786,22.11353,168.7965,14.22127,,27.17588,136.4278,30.47553,157.9526,,,194.0454,20.08898,,,,,15.22783,,29.36747,,55.55893,28.87284,149.5993,42.45872,,,,10.89482,73.6347,74.9369,143.6659,,16.20478,22.23285,26.71028,56.44362,58.33286,,67.35465,68.8939,22.16783,6.165785,110.9785,,10.08137,83.17524,,,
1998M04,,57.99468,58.64099,121.6873,,,,17.24785,65.86272,114.1392,27.27266,,,41.4839,89.67139,65.59193,,73.17805,,71.30418,89.11514,101.1586,108.4258,51.45047,46.52374,39.70725,19.34359,23.83869,174.7368,13.92449,,28.65906,150.9492,30.61722,149.5203,,,177.7614,20.8838,,,,,15.69387,,29.17672,,50.2944,28.32928,156.9232,44.53428,,,,12.00127,71.33436,73.47711,161.9851,,15.70697,20.66203,27.6369,53.36976,55.94694,,70.54585,59.65912,22.14619,7.142857,108.2447,,8.761276,86.30729,,,
1998M05,,56.70305,60.69846,124.7331,,,,15.41102,65.88364,115.7722,25.3133,,,40.23156,91.87499,63.85448,,71.42482,,74.63422,92.79103,101.7022,118.7942,45.21841,41.74531,35.96806,16.18207,22.6643,172.0847,13.87422,,29.78369,148.7034,31.76165,145.5151,,,158.7746,21.07251,,,,,14.72595,,29.67346,,44.25105,27.64495,159.5638,43.36537,,,,12.08505,70.21886,73.43985,155.3096,,14.81103,16.36836,29.21133,46.88482,51.04761,,72.02362,50.02819,21.69631,7.517855,101.6352,,7.795868,86.71443,,,
1998M06,,53.64949,58.40087,132.2879,,,,14.28991,62.95317,116.3983,23.39,,,37.83825,97.29439,63.82219,,71.32452,,73.08836,95.53369,100.2904,115.5583,38.85735,38.76501,35.09755,15.91516,19.22025,165.9656,13.86368,,29.94682,146.4779,31.04637,142.8609,,,143.7964,17.79289,,,,,13.59628,,30.27669,,36.95753,27.00626,159.693,40.76672,,,,11.35334,59.82839,66.16133,147.5016,,12.70006,11.86498,28.27403,38.93962,45.81592,,72.12881,39.44586,21.23116,7.303338,92.92794,,6.172025,84.73652,,,
1998M07,,56.581,58.1112,141.5633,,,,15.3442,62.64635,124.9407,23.68941,,,40.86416,102.6285,64.78288,,75.5834,,80.5739,97.80096,101.3215,125.4926,38.88085,37.9026,36.25356,18.15559,18.95509,173.1068,13.63873,,29.19108,159.2575,32.00215,153.543,,,135.5879,16.86192,,,,,14.08113,,31.13834,,33.48819,26.46033,170.7925,41.79198,,,,11.29323,57.54686,71.4563,154.7452,,11.36369,10.44317,27.25973,37.74046,46.91636,,75.06898,37.86497,20.43074,8.024883,97.13396,,5.870536,86.8774,,,
1998M08,,53.32831,51.91827,135.1376,,,,12.29067,54.33619,115.2639,21.12569,,,37.6762,92.30996,59.004,,69.7415,,73.98583,90.77432,93.97682,120.5879,34.59636,30.1113,31.60481,15.31111,17.31362,157.902,12.99199,,28.81341,150.6815,32.70412,142.9799,,,125.5346,15.66399,,,,,11.18689,,30.58435,,26.39864,26.48221,156.1457,35.49073,,,,10.03085,44.75632,60.79731,141.7857,,9.293862,6.80724,27.14001,33.68927,47.40096,,67.74483,32.77172,20.47574,6.266617,89.08823,,5.603255,80.96961,,,
