Unnamed: 0,Advanced Economies,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994M01,,174.2519,,,74.0482,,,,,,,,,86.25885,,88.70364,99.7539,94.53499,63.64326,,,,84.13389,,,52.28146,,,95.25422,,,,,111.1627,84.39856,,,,,,,112.9327,,,,,,,,,133.7143,84.12337,70.15964,141.8475,73.96142,,,,101.4357,,123.6672,,122.6184,93.47672,,,,,,,100.9148,,120.9889,,,,,,114.0841,,,,91.67806,,120.858,,101.8371,102.8726,,68.12308,,,59.36018,,,131.5842,98.08754,,,,,118.0375,,105.9408,,,72.0404,147.5876,,,,103.6695,,,,,,120.8801,
1994M02,102.0875,173.4308,,,75.10237,,,,,,,,,84.95225,,85.77776,100.0354,94.3234,63.66791,,,,86.51273,,,52.10928,,,94.59742,,,72.81859,,110.8628,84.48922,86.70379,,,,,,111.0745,,,,,,,,101.8286,133.4165,84.14813,69.62346,139.1835,73.68311,,,,101.2961,,128.7454,,122.0457,93.43262,108.499,,,,,,101.9083,,120.4026,85.10963,,,144.5233,,111.2047,,,,91.19292,,119.5201,,102.4744,102.219,,67.13702,,,57.77467,,79.47822,130.5597,97.98111,,,,,119.1256,,104.9717,,,64.35441,147.3511,,,,103.0613,,,,97.09545,,118.3845,
1994M03,102.1595,171.2742,,,74.00386,,,,,,,,,86.03604,,84.01854,100.3102,94.05921,64.03792,,,,87.62495,,,52.08687,,,95.12227,,,73.02159,,113.457,84.24734,86.04058,,,,,,110.769,,,,,,,,101.8709,132.157,85.38551,69.00433,137.9293,73.45735,,,,101.4299,,129.719,,122.2504,92.30334,107.1114,,,,,,103.1261,,113.7292,84.44568,,,143.6799,,111.8689,,,,91.9825,,118.9188,,104.1093,101.315,,66.99871,,,57.75063,,79.20497,129.4427,96.8973,,,,,118.6684,,104.7321,,,54.65148,145.7418,,,,103.2171,,,,96.90865,,117.4194,
1994M04,102.1745,170.827,,,74.21245,,,,,,,,,86.13961,,82.66132,99.45677,95.40452,65.02123,,,,88.63357,,,52.11276,,,94.64682,,,73.70906,,104.2798,84.65288,86.11318,,,,,,110.7519,,,,,,,,101.9031,132.412,83.23001,69.59375,136.2855,73.68982,,,,102.534,,131.4156,,121.3718,92.28912,106.7617,,,,,,103.5314,,112.5819,84.48682,,,143.6628,,112.0789,,,,91.43911,,118.9989,,104.7019,101.1382,,67.61205,,,58.79227,,79.41817,129.1188,98.09176,,,,,119.1999,,104.3245,,,49.27184,145.9803,,,,102.9856,,,,96.94398,,113.6944,
1994M05,101.6772,169.8697,,,74.61053,,,,,,,,,85.23178,,82.25605,98.76228,96.07832,65.18654,,,,89.31685,,,51.80128,,,95.83377,,,73.93446,,105.654,83.44932,86.03409,,,,,,110.8812,,,,,,,,101.4098,132.568,82.22243,69.31066,135.8377,73.67462,,,,101.6518,,130.0568,,120.8962,90.76804,106.6491,,,,,,102.429,,113.7555,84.43898,,,142.042,,114.4151,,,,92.13093,,118.9078,,104.9682,102.6589,,67.006,,,60.96182,,79.39338,127.8809,98.58778,,,,,119.9618,,104.8777,,,47.79993,143.9408,,,,102.3961,,,,96.592,,111.1132,
1994M06,101.4912,168.2431,,,74.9577,,,,,,,,,87.61522,,81.89985,100.4597,96.57377,65.808,,,,91.6779,,,52.40809,,,96.40587,,,74.39505,,106.4786,81.66034,86.52129,,,,,,111.1034,,,,,,,,101.2161,132.1132,81.96117,68.93258,135.0935,74.28803,,,,100.819,,130.0597,,120.7378,89.93732,107.2523,,,,,,101.6669,,112.2259,85.00145,,,140.3472,,114.3495,,,,92.92486,,118.3894,,105.2388,102.6195,,67.21587,,,61.17125,,79.8637,126.6738,99.28592,,,,,117.1458,,104.8269,,,51.35937,141.1037,,,,102.0138,,,,96.64249,,110.5708,
1994M07,100.9947,168.5283,,,73.87777,,,,,,,,,81.49436,,81.60587,101.4954,96.0135,65.00121,,,,92.54297,,,52.2372,,,97.19613,,,73.57235,,105.0584,80.87938,85.18614,,,,,,109.1276,,,,,,,,100.6709,130.8539,84.0243,68.94273,134.0754,74.02148,,,,100.585,,133.3382,,119.7802,87.9215,104.1795,,,,,,101.137,,110.5724,83.70099,,,137.7861,,112.9474,,,,93.83175,,117.2148,,104.606,103.1513,,66.47009,,,59.78372,,79.48235,123.7959,98.90024,,,,,114.982,,103.4805,,,52.69479,140.8632,,,,100.7389,,,,95.84829,,108.698,
1994M08,100.4807,167.3541,,,74.36252,,,,,,,,,85.63282,,81.64716,101.925,96.60755,67.34331,,,,92.78972,,,52.62072,,,97.02241,,,75.65018,,103.4185,81.38675,86.78024,,,,,,109.1476,,,,,,,,100.1663,130.1327,84.04653,65.07862,134.9893,74.4121,,,,100.9476,,130.3363,,120.3807,87.94916,105.9102,,,,,,101.6678,,111.0992,85.45927,,,137.7456,,113.9707,,,,93.47737,,116.765,,103.3731,104.0499,,66.42961,,,60.57568,,79.76671,123.3496,99.12996,,,,,114.7072,,103.6061,,,52.70817,144.6118,,,,100.4515,,,,96.07514,,111.9316,
1994M09,99.89785,164.8922,,,73.65012,,,,,,,,,89.36874,,82.60886,102.9587,96.87852,69.52368,,,,90.89055,,,52.85654,,,96.68035,,,77.38806,,103.4,81.71949,87.95421,,,,,,109.5328,,,,,,,,99.61561,128.2759,84.09927,65.65894,133.8897,74.59098,,,,101.3857,,130.8533,,118.8609,89.24517,106.9024,,,,,,101.8067,,110.6443,86.72011,,,137.2222,,113.6348,,,,93.46221,,115.8776,,101.6685,104.1916,,67.85423,,,60.61304,,79.81079,122.1189,99.0912,,,,,117.45,,103.6242,,,51.73612,144.0999,,,,99.15049,,,,96.10897,,113.0315,
1994M10,99.5604,162.9194,,,72.77079,,,,,,,,,92.95876,,82.37791,103.2634,96.71227,69.63482,,,,89.65748,,,53.09339,,,97.59871,,,77.53467,,102.464,81.46054,88.22869,,,,,,110.4626,,,,,,,,99.28399,128.3441,84.63825,66.21037,134.5649,74.00422,,,,101.6936,,131.0967,,117.7401,87.83053,107.9475,,,,,,102.6634,,110.1443,87.03724,,,136.348,,112.7376,,,,94.16003,,115.2677,,101.538,106.0952,,68.37661,,,61.41252,,79.22109,121.0838,99.61151,,,,,119.9518,,103.0907,,,52.76578,141.7681,,,,98.33743,,,,95.98576,,112.5203,
1994M11,99.80375,162.2407,,,74.69154,,,,,,,,,96.24077,,81.8396,101.6392,97.01779,70.42949,,,,91.28161,,,53.74724,,,97.60868,,,78.39058,,103.1117,82.9693,89.26653,,,,,,110.2343,,,,,,,,99.54853,128.7018,83.08645,67.17097,135.7322,74.68487,,,,103.5289,,131.1031,,118.2447,88.34496,109.4241,,,,,,103.8836,,109.8194,88.09635,,,137.4692,,113.2493,,,,93.40812,,115.4416,,104.3203,110.7894,,68.98319,,,63.4687,,79.83769,121.5778,100.5309,,,,,119.2166,,102.4367,,,54.05174,139.9827,,,,98.75174,,,,96.51015,,114.0357,
1994M12,100.8063,163.3719,,,77.54539,,,,,,,,,97.72801,,80.80919,100.6639,100.8576,72.4827,,,,93.24979,,,54.26409,,,96.97265,,,80.26447,,105.0874,83.69002,90.11096,,,,,,110.1792,,,,,,,,100.5668,129.7155,84.97546,67.89503,136.7122,74.90338,,,,105.2432,,128.3334,,120.1684,89.22626,107.7282,,,,,,103.2269,,98.20191,88.88631,,,138.4829,,114.6513,,,,93.23526,,116.2618,,108.0966,112.418,,69.53273,,,65.1462,,80.13227,122.6231,101.1774,,,,,118.357,,102.6789,,,56.99988,139.4323,,,,101.1181,,,,97.46121,,114.7285,
1995M01,101.7753,161.9818,,,76.28051,,,,,,,,,99.62913,,79.82989,102.935,100.1712,74.46347,,,,93.05148,,,54.7415,,,97.5109,,,81.69218,,106.1711,87.05046,89.48519,,,,,,109.595,,,,,,,,101.571,128.0187,86.50586,69.18414,133.7407,74.07789,,,,104.7497,,127.7864,,120.5054,88.52443,101.23,,,,,,105.0071,,70.9437,88.04251,,,142.3883,,114.4908,,,,94.51568,,116.3213,120.083,106.3267,112.1658,,71.30606,,,65.07137,,79.41867,126.3217,101.3945,,,,,117.3736,,102.6537,,,55.96046,141.3773,,,,103.2607,,,,97.87219,,115.3343,
1995M02,101.2525,162.187,,,74.1119,,,,,,,,,100.2601,,80.45327,103.8013,98.14377,74.38962,,,,94.80175,,,55.12351,,,98.20666,,,81.51827,,103.9537,86.99402,89.47265,,,,,,108.4891,,,,,,,,101.0447,128.2074,86.87549,69.79582,133.241,73.83383,,,,103.9143,,128.614,,119.958,87.47067,101.8135,,,,,,106.214,,72.43322,88.08663,,,142.0563,,114.5117,,,,94.99592,,115.3894,118.5971,105.3228,109.3267,,71.29369,,,64.09869,,79.08764,125.845,100.6045,,,,,117.7466,,102.5353,,,56.62778,139.4268,,,,102.3331,,,,97.52737,,113.9061,
1995M03,101.7104,161.3936,,,71.49133,,,,,,,,,94.49964,,79.57851,109.2733,97.95525,72.39752,,,,94.32048,,,55.69515,,,100.3992,,,79.26233,,103.5334,84.60655,86.67071,,,,,,107.5768,,,,,,,,101.4074,126.1933,89.96514,67.35948,129.5783,71.91088,,,,102.2074,,137.87,,119.737,85.61702,96.88608,,,,,,107.6951,,63.8618,85.19288,,,138.7487,,111.1281,,,,97.34871,,114.8047,116.0433,103.0151,103.4226,,72.06369,,,61.70248,,77.33389,122.3806,100.0171,,,,,115.9383,,100.2424,,,56.37201,137.0655,,,,101.0458,,,,96.83604,,110.3804,
1995M04,100.7479,157.8171,,,69.94556,,,,,,,,,92.97476,,80.43816,110.3802,100.2916,71.30245,,,,93.40078,,,55.96806,,,102.4724,,,77.9614,,102.7618,83.14836,86.11324,,,,,,106.4513,,,,,,,,100.4536,124.4254,90.61737,65.67702,126.8968,71.21593,,,,101.6176,,147.1853,,118.3226,84.7633,98.23433,,,,,,108.609,,73.84782,84.66054,,,136.4855,,110.5301,,,,96.7928,,112.2937,113.127,101.1994,99.53281,,72.72211,,,60.31771,,76.40933,119.851,99.1375,,,,,113.1651,,98.24269,,,57.75356,138.1628,,,,97.21111,,,,96.01246,,109.2762,
1995M05,100.0556,156.815,,,69.44455,,,,,,,,,96.28457,,81.26504,107.7028,104.7028,72.61209,,,,93.51167,,,55.59643,,,101.858,,,79.2578,,102.9808,83.38934,87.67779,,,,,,106.177,,,,,,,,99.82844,124.716,89.58963,65.69721,127.9715,72.50469,,,,101.4351,,144.4745,,119.5925,84.05128,101.282,,,,,,106.6918,,79.77848,86.28881,,,136.2752,,111.921,,,,95.70497,,111.922,113.9205,101.5315,101.4095,,73.70236,,,59.62496,,77.48817,119.8786,99.76486,,,,,114.6341,,99.29404,,,58.94829,137.601,,,,96.60434,,,,96.11415,,108.4082,
1995M06,99.98154,155.9626,,,68.78693,,,,,,,,,96.32593,,80.09736,107.8196,106.1536,72.2414,,,,94.30503,,,55.8433,,,101.5934,,,79.04634,,101.0948,82.88096,87.58479,,,,,,105.7773,,,,,,,,99.75562,125.2824,88.99029,64.95489,128.6636,73.70311,,,,101.9419,,144.5388,,118.8028,82.66457,101.0296,,,,,,104.685,,78.76355,86.19211,,,135.0972,,112.7157,,,,96.20781,,111.7919,113.7328,102.258,102.2788,,74.82845,,,58.53582,,78.51862,119.0395,99.36752,,,,,114.2708,,99.43817,,,59.73627,137.2134,,,,96.70789,,,,96.03309,,107.5611,
1995M07,99.36416,154.9433,,,70.0755,,,,,,,,,96.76846,,81.20534,107.3602,105.5234,72.36459,,,,92.54835,,,55.74911,,,101.6035,,,79.33238,,99.9711,82.79514,88.01745,,,,,,104.6273,,,,,,,,99.14083,126.1627,88.68477,64.50629,129.7958,75.43142,,,,102.8334,,139.0845,,120.6614,83.06313,101.6957,,,,,,103.953,,81.61139,86.71702,,,135.1623,,113.5445,,,,96.57688,,111.8184,114.9695,103.2484,103.882,,72.81252,,,58.41609,,80.03177,119.2398,99.56078,,,,,114.839,,100.4489,,,59.47334,134.7666,,,,96.76496,,,,95.78388,,108.8216,
1995M08,99.4986,157.3799,,,73.37478,,,,,,,,,97.7105,,81.92906,106.4772,106.1096,75.64814,,,,89.36591,,,55.68438,,,100.411,,,82.55746,,102.1499,85.88624,90.32869,,,,,,105.6326,,,,,,,,99.31079,128.7723,86.36721,64.20141,132.9975,76.85409,,,,103.3236,,129.1553,,122.4955,83.95396,102.639,,,,,,105.5007,,82.34233,89.14513,,,138.0447,,115.2193,,,,95.82977,,113.2516,119.4708,105.4835,107.171,,72.60089,,,58.69217,,81.45577,121.3186,100.9363,,,,,116.3847,,103.6138,,,60.31187,133.0889,,,,98.93758,,,,96.68762,,111.5638,
1995M09,99.38905,157.4967,,,75.55049,,,,,,,,,98.09203,,82.46871,107.9977,105.4317,78.54544,,,,87.50099,,,56.01679,,,100.2532,,,85.27624,,103.7924,86.52306,91.83967,,,,,,106.2592,,,,,,,,99.24417,129.8304,86.24842,64.33357,134.864,74.21182,,,,104.7599,,122.3117,,124.5349,84.98826,102.8577,,,,,,107.1978,,82.79841,90.71004,,,139.2337,,115.9164,,,,95.80436,,113.7413,120.9344,105.9969,109.3339,,74.55766,,,58.2858,,79.20947,122.2228,100.3654,,,,,119.6219,,105.9279,,,63.8372,134.1422,,,,99.8516,,,,97.14988,,111.8873,
1995M10,99.24369,156.5784,,,75.60332,,,,,,,,,97.9552,,82.4565,110.0021,102.3231,78.00604,,,,85.46278,,,56.24582,,,101.2757,,,84.88054,,102.8145,86.12682,90.90529,,,,,,105.7634,,,,,,,,99.07311,130.307,86.86449,64.38774,135.968,70.85347,,,,105.4778,,120.5306,,124.2045,84.58652,101.3296,,,,,,105.9243,,78.89438,89.76102,,,138.5151,,114.4872,,,,96.25451,,113.2194,118.4914,105.3152,109.1318,,74.84109,,,57.34047,,76.20973,121.685,100.926,,,,,123.1106,,106.3617,,,63.843,135.8724,,,,99.90474,,,,96.72526,,111.1385,
1995M11,99.63373,156.9304,,,74.7066,,,,,,,,,99.19526,,82.43994,109.9345,101.5711,78.3867,,,,84.8889,,,56.60149,,,101.0581,,,85.2772,,99.16243,87.40874,90.73033,,,,,,104.4914,,,,,,,,99.41061,130.7494,86.32702,64.38422,137.0755,71.1869,,,,105.2068,,119.0008,,124.0218,84.39765,99.61167,,,,,,105.1009,,70.87499,89.64357,,,138.8135,,115.1732,,,,95.41939,,113.8911,111.4118,104.239,107.8776,,74.64267,,,53.71177,,76.58592,121.5849,102.243,,,,,127.4239,,106.6736,,,63.62387,135.1427,,,,101.2037,,,,96.91745,,111.7255,
1995M12,99.8335,156.6779,,,74.47471,,,,,,,,,100.6756,,81.32659,108.8885,103.0291,78.81954,,,,90.11107,,,56.74841,,,100.2959,,,85.71861,,98.61924,88.43476,91.23357,,,,,,104.4026,,,,,,,,99.62784,130.4586,86.16482,64.09034,137.8673,70.02617,,,,104.1925,,119.2916,,124.8192,86.3378,101.2527,,,,,,104.9031,,73.2518,90.13539,,,139.7548,,115.6254,,,,94.61468,,114.469,112.6444,105.6398,108.1459,,75.26431,,,52.88297,,75.64502,122.0702,101.8396,,,,,127.1968,,106.7678,,,61.19956,135.0223,,,,101.6748,,,,97.22525,,112.6834,
1996M01,99.4219,156.6543,,,74.9742,,,,55.14733,,,,,101.6107,,81.42699,108.2834,103.348,81.31737,,,,91.08294,,,57.51439,,,99.50413,,,88.4235,,101.3714,88.8346,93.16463,,,,,,103.8817,,,,,,,,99.29754,130.4982,85.61821,65.83174,143.9503,68.38493,,,,105.1895,,114.5373,,124.2372,87.24154,102.9544,,,,,,105.0702,,77.7105,92.10593,,,140.6516,,116.4147,,,,93.96819,,114.3677,113.703,106.3594,112.1327,,78.17629,,,52.82384,80.58582,74.19847,122.9727,102.257,,,,,126.0032,,108.1594,,,62.62842,135.0025,,,,102.2605,,,,97.63917,,115.5086,
1996M02,99.2784,156.6131,,,76.16408,,,,53.85165,,,,,101.634,,80.73829,106.6615,102.8098,81.87695,,,,91.97092,,,57.56742,,,99.70567,,,88.99921,74.08704,101.9399,89.04828,93.34488,,,,,,104.5866,,,,,,,,99.15338,131.0221,85.52587,66.11792,144.8203,66.91092,,,,106.6512,,113.5346,,125.5161,87.57199,103.3545,,,,,,108.4673,,79.02428,92.31506,,,141.4881,,117.228,,,,94.31938,,113.823,113.8933,106.945,112.4734,,78.14596,,,50.14262,80.87942,72.84195,123.4233,103.5055,,,,,123.0609,,108.5543,,,61.58585,135.4439,,,,102.0904,,,,97.61415,,112.0526,
1996M03,99.22547,155.869,,,77.74468,,,,52.33784,,,,,101.1955,,81.43092,106.7459,103.0749,82.29455,,,,91.67943,,,57.37149,,,99.27377,,,89.09929,74.1842,101.3108,89.23642,93.71282,,,,,,104.1722,,,,,,,,99.10123,131.1552,84.87289,66.51463,141.4502,71.58936,,,,107.7987,,113.2344,,125.8509,87.54195,103.3104,,,,,,108.483,,79.91629,92.71632,,,141.448,,116.8574,,,,93.9713,,113.6144,114.6897,107.7125,112.4938,,78.1826,,,49.43095,81.51235,76.90253,123.2605,102.9363,,,,,126.1239,,108.6942,,,60.89954,134.6834,,,,101.8558,,,,97.71594,,107.2711,
1996M04,99.09657,154.6368,,,79.33894,,,,51.54109,,,,,102.1887,,81.68525,105.4282,104.685,83.64645,,,,93.50336,,,57.53475,,,98.25251,,,90.32464,74.66581,102.8052,90.02472,94.72772,,,,,,104.3605,,,,,,,,99.00949,131.8993,84.28714,66.76208,141.8061,73.15699,,,,107.7963,,112.063,,126.6021,88.32337,104.6039,,,,,,107.0753,,83.02009,93.75284,,,141.8923,,118.7114,,,,93.69768,,113.4593,115.2021,108.3301,112.9345,,78.94356,,,50.0677,81.96126,78.25235,123.5772,102.7393,,,,,127.4748,,108.973,,,61.33181,137.1704,,,,101.7168,,,,98.00758,,101.009,
1996M05,99.44185,154.8071,,,80.69254,,,,40.03986,,,,,103.3045,,81.2331,102.6919,106.2584,83.23798,,,,95.90933,,,57.95215,,,97.44464,,,90.11108,74.88424,102.449,91.2839,94.8659,,,,,,105.3472,,,,,,,,99.36773,132.2793,86.08062,67.23659,142.898,72.82279,,,,106.9137,,113.2711,,127.2045,87.96968,105.8172,,,,,,107.4089,,85.00261,93.84593,,,142.4526,,120.0014,,,,93.28277,,113.393,115.4671,108.0302,113.1593,,79.17614,,,52.84392,82.31967,77.95203,123.7026,103.0312,,,,,126.549,,109.2198,,,61.45598,136.1402,,,,101.9416,,,,98.2784,,98.2472,
1996M06,99.45571,154.4114,,,80.54059,,,,39.05612,,,,,103.859,,81.45634,102.426,105.84,83.48951,,,,95.85238,,,58.1386,,,97.39703,,,90.36809,74.26639,103.2906,91.40387,95.04394,,,,,,107.3094,,,,,,,,99.36986,133.5273,87.12841,67.29601,142.6359,73.90427,,,,107.5346,,110.355,,125.0812,88.15906,105.9043,,,,,,106.1802,,84.83474,94.06028,,,142.4971,,120.7156,,,,93.61158,,113.3684,115.221,106.892,114.2248,,78.50535,,,52.12985,81.86778,78.89366,123.884,103.5227,,,,,128.0341,,109.7545,,,60.5055,136.1363,,,,102.4757,,,,98.35279,,99.55695,
1996M07,99.28776,153.5432,,,80.20568,,,,37.71281,,,,,104.0597,,81.05468,103.3919,105.4895,82.76082,,,,97.11667,,,59.59375,,,97.98114,,,89.8302,73.15439,102.7851,91.99051,94.61151,,,,,,106.5793,,,,,,,,99.19469,134.0422,88.49488,66.59745,143.3803,73.84342,,,,109.7986,,109.8796,,123.2318,88.16368,106.023,,,,,,105.4186,,85.1405,93.62174,,,142.2418,,121.2518,,,,94.42313,,113.2665,115.6562,107.5479,114.1689,,77.5947,,,54.15668,80.47553,78.82762,123.3095,102.8688,,,,,127.2799,,109.8733,,,59.05517,134.5267,,,,102.5023,,,,98.08657,,98.85451,
1996M08,98.78718,153.6363,,,79.0185,,,,41.48042,,,,,103.1324,,80.54989,105.3956,105.0703,83.20881,,,,99.24459,,,60.52232,,,98.50041,,,90.08387,71.40353,100.8544,91.7385,94.44451,,,,,,105.9496,,,,,,,,98.6933,132.8643,89.30593,65.87328,141.7832,73.85684,,,,110.5773,,110.3368,,122.1934,87.60386,106.209,,,,,,104.5408,,87.26216,93.48757,,,141.621,,120.2033,,,,94.32429,,112.7026,115.3724,106.6779,114.3183,,76.83085,,,54.38632,76.77085,78.76806,122.7942,102.5433,,,,,126.0055,,110.3604,,,59.62813,138.9903,,,,101.6984,,,,97.70621,,95.67774,
1996M09,98.93333,153.8401,,,80.10109,,,,42.07391,,,,,102.8089,,80.67207,103.4092,105.4467,85.1517,,,,100.5277,,,60.91142,,,98.25132,,,91.82057,71.30702,102.4894,92.15964,95.41729,,,,,,107.8127,,,,,,,,98.84813,133.6849,88.36683,66.09907,143.0775,74.07578,,,,110.543,,108.5658,,121.9662,87.75969,106.3978,,,,,,104.8389,,88.12999,94.50972,,,142.0511,,120.617,,,,94.37088,,112.8903,113.5184,105.8242,114.2352,,77.35627,,,54.87507,75.75591,78.98305,123.1108,103.1111,,,,,126.8859,,110.625,,,60.73356,138.3183,,,,102.091,,,,98.15754,,97.39538,
1996M10,99.22626,154.496,,,80.23627,,,,49.74732,,,,,102.7581,,81.94443,101.9719,105.4652,85.2915,,,,103.8051,,,60.37588,,,97.87666,,,92.15049,71.96223,102.3786,92.62272,95.725,,,,,,110.2657,,,,,,,,99.13554,135.3744,88.28497,66.37428,145.0733,74.86207,,,,109.7408,,106.4728,,121.7009,87.84384,106.2747,,,,,,105.1981,,87.00451,94.82711,,,142.3353,,120.927,,,,94.71957,,113.4174,111.0327,103.8815,115.2036,,77.81196,,,55.38479,76.15712,79.73656,123.1903,103.3059,,,,,128.1571,,111.5461,,,61.55726,138.3572,,,,102.6954,,,,98.45745,,96.7983,
1996M11,99.38151,154.8369,,,80.33161,,,,42.84551,,,,,102.0432,,82.79617,99.51225,104.4463,84.96665,,,,105.7026,,,60.70216,,,97.95662,,,91.78712,72.08767,101.1963,92.33261,95.35381,,,,,,114.9742,,,,,,,,99.257,135.5716,88.69107,66.22151,144.0062,74.79504,,,,109.0786,,105.8071,,121.276,88.18488,105.6991,,,,,,105.9601,,85.99591,94.47791,,,141.6185,,120.1286,,,,95.63273,,113.1204,105.8273,102.6576,115.0057,,78.16142,,,54.95074,76.80642,79.64045,122.0931,103.9453,,,,,125.8971,,111.8417,,,61.19504,137.905,,,,102.4786,,,,98.41964,,94.57025,
1996M12,99.75165,155.4679,,,80.90047,,,,34.55964,,,,,102.4513,,81.32034,96.76571,104.5635,86.11952,,,,106.4072,,,60.93454,,,97.15064,,,92.8806,72.59683,97.01956,93.65215,96.35804,,,,,,117.0956,,,,,,,,99.64651,136.4258,88.03365,66.00899,144.8579,75.32164,,,,109.8929,,104.6729,,120.7442,88.63495,106.8305,,,,,,106.3622,,89.22474,95.49305,,,142.8303,,121.0645,,,,95.38041,,114.1335,107.6816,104.3397,116.4496,,79.20597,,,56.13994,78.0775,80.22857,122.9858,104.9327,,,,,123.5974,,112.0332,,,60.40387,137.6938,,,,103.4007,,,,99.02524,,95.79357,
1997M01,99.74823,155.7191,,,79.8199,,,,32.2595,,,,,103.9717,,82.37976,94.523,105.6451,88.20826,,,,105.263,,,62.55345,,,96.56299,,,95.11003,73.73772,101.6822,95.67295,98.12806,,,,,,118.1997,,,,,,,,99.6563,136.6035,87.90694,69.01681,148.5588,75.98982,,,,111.8174,,101.4343,,121.1021,90.11818,108.3659,,,,,,106.3324,,92.20051,97.38214,,,143.423,,124.7257,62.19588,,,98.26156,,114.2913,111.3956,103.6151,119.4132,,81.03579,,,50.41365,80.03732,80.83222,122.449,105.4773,,,,,121.3201,,113.2105,,,60.99686,138.1513,,,,104.0492,,,86.32934,99.6749,,99.22679,
1997M02,100.1989,158.325,,,80.07248,,,,36.03222,,,,,105.2584,,82.59501,93.33272,109.9101,90.42792,,,,104.6449,,,63.43387,,,95.48308,,,97.40844,75.03838,104.2861,98.71563,100.1518,,,,,,119.2738,,,,,,,,100.1014,139.0271,87.04019,70.002,151.8706,77.31297,,,,113.3412,,97.62185,,121.5416,90.66744,110.1576,,,,,,105.3834,,94.49677,99.53818,,,144.5391,,127.6479,62.59153,,,99.19929,,115.231,114.8928,104.3172,121.3878,,81.95605,,,43.73037,82.27911,82.10689,122.449,106.4072,,,106.1374,,118.7709,,114.8558,,,62.42793,141.3198,,,,105.6706,,,89.12637,100.7155,,106.5525,
1997M03,100.6375,159.582,,,82.47867,,,,55.83381,,,,,105.3233,,81.74247,93.39682,111.0885,90.23437,,,,107.8474,,,61.94288,,,95.53128,,,97.24196,76.43306,103.78,99.56533,100.4464,,,,,,119.1973,,,,,,,,100.5758,139.9027,87.06091,70.49886,151.3925,77.91027,,,,113.959,,98.38256,,120.3726,90.95809,110.5135,,,,,,104.8105,,93.91708,99.74915,,,144.8311,,128.5226,63.41679,,,98.02264,,114.9592,114.9279,105.982,122.251,,82.06023,,,53.10306,82.88734,82.59431,122.449,104.7574,,,107.7766,,116.37,,115.7892,,,62.91422,139.6016,,,,106.412,,,86.42126,101.1026,,108.3732,
1997M04,100.7796,158.6691,,,81.52903,,,,60.16087,,,,,106.0534,,80.41424,93.93846,110.5114,91.32917,,,,109.2696,,,61.05649,,,95.31937,,,98.07709,77.44159,104.4728,100.1016,101.2181,,,,,,121.7024,,,,,,,,100.7558,140.8446,86.81754,70.50902,151.2246,78.72419,,,,113.8898,,98.09195,,119.1597,91.39822,111.1742,,,,,,106.1863,,95.52883,100.4975,,,145.257,,127.1508,62.09346,,,95.47541,,114.8252,117.6842,105.1592,122.6093,,82.118,,,62.04527,83.22066,83.28838,122.449,105.1892,,,107.2732,,116.9695,,115.6741,,,63.78643,140.2897,,,,106.6351,,,85.29503,101.4806,,109.1387,
