Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Botswana,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,Gabon,United Kingdom,Georgia,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Seychelles,Thailand,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
2012.0,4898.38,10835900.0,67976.0,4271.501,250725.6,170004.9,756.8823,440077.6,34148.52,32746.18,8608612.0,10016.6318,46528.87,844.8124,8556.312,225730.4,8093.078,475083.4,75287.94,1824170.0,56086.32,14906.2,,141817.0,1157844.0,574.8432,91353.0,17667.48,50208.63,2656307.0,1191732.0,72560.0,14858981.0,326486.1,18155.28,76705.77,656930.8,3859.053,651662.0,8060.736,61779.22,16996.75,20144667.0,505558.6,11371.76,20848.46,94491.44,191762.6,489891.2,72204.35,92113.27,4765.884,72200.37,490347.5,6319.402,20801.39,886803.7,46377.69,16308.24,5542.619,520091.7,27238.24,1020549.0,22257.43,8588.522,19175.8,31987.44,24213.06,16101.61,44925.87,5228.915,1556.494,371058.1,5485942.0,6520.907,9213.382,6803.049,9172273.0,5355.63,2574.048,196948.5,61475.66,5847.326,533702.7,87289.36,38283.19,28030.49,44098.88,12611.33,40992.97,62117.47,199016.7,72629.68,11075.67,,70507.75,335954.8,588870.9,155051.3,386484.4,10255.58,229255.9,74977.07,28483.54,164749.4,1232.16,250704.2,24486.56,236832.8,275255.1,11348.54,5257.591,84735.9,11678.17,2278090.0,54711.36,114277.4,25694049.0,310.2988,104216.3,8778.676
2013.0,4882.994,10856320.0,74442.0,4387.329,232845.8,173800.6,812.0925,449534.5,37562.46,34327.77,9998383.0,10326.8223,43117.04,908.1604,9308.495,241654.4,8376.552,473226.1,74752.92,1963692.0,56575.44,15084.11,,144419.5,1183965.0,525.0654,97502.0,16820.72,54845.9,2819056.0,1223593.0,66413.87,16463113.0,333131.8,18507.32,77669.54,662152.5,5139.349,664550.0,7992.381,60939.63,17510.89,21594364.0,522819.3,10947.48,22086.6,99305.43,186790.1,464981.4,74059.72,83881.65,5026.46,71102.19,480062.2,6243.574,22122.41,832526.1,48879.15,16394.67,6055.037,515359.0,29244.8,1047104.0,22074.42,8569.169,18021.4,34862.24,23934.42,16794.13,45203.66,5508.135,1739.488,381380.5,5670535.0,6620.535,12275.78,6360.471,10575950.0,5380.575,2836.318,205995.6,59259.24,5664.508,546877.2,90029.85,39600.25,34496.92,44654.8,13017.63,42339.25,62348.24,207653.0,75735.54,11974.37,26967.08,73617.76,342409.8,566959.6,167975.5,387829.8,10744.4,230449.6,79198.95,29429.01,160835.3,1384.623,249573.1,24340.95,251538.6,276091.2,12252.3,4920.758,76971.6,11656.63,2268431.0,45553.86,131695.0,27319096.0,325.8942,103519.8,10173.33
2014.0,5237.339,11028208.0,65734.0,4416.679,228335.7,172797.1,769.7945,453854.1,41655.38,34715.99,12167063.0,11008.465,40521.48,960.2659,10519.04,231187.2,8056.288,475027.3,68694.23,1955349.0,61021.42,15541.82,8100.587,154434.8,1210069.0,591.8903,99182.0,17258.56,58571.76,2805481.0,1177207.0,73844.56,18603080.0,351676.8,18313.51,76889.15,655008.4,4181.542,691999.0,8595.527,61999.01,18269.9,23960237.0,543856.8,11068.49,23067.91,103916.9,178219.6,462271.0,82342.34,96626.95,5359.811,71440.06,473958.6,5847.217,22971.15,812875.3,41427.18,18367.72,5706.274,525231.1,30985.27,1039864.0,21441.98,8697.269,19412.3,34373.45,24155.18,17159.67,46189.49,5329.326,1992.82,399860.5,5623731.0,7310.103,16449.21,5241.708,12776007.0,5594.294,2802.77,208782.6,63792.98,5871.103,541732.0,89573.54,42518.29,29246.23,47789.9,13717.09,41029.32,65294.4,223619.0,78382.23,12074.96,30413.49,77819.22,310054.1,573121.4,173826.1,377423.0,10516.09,231428.8,79563.34,30015.13,162344.0,1278.622,227765.4,24826.27,242526.7,279838.3,11993.7,5124.705,55003.2,11450.09,2355149.0,,147993.4,29631250.0,384.8585,99757.77,9708.59
2015.0,4331.445,9692573.0,60205.0,3238.334,200721.6,148399.1,721.5517,375952.8,39508.22,29260.21,12422457.0,9001.205,30263.46,996.9052,9777.107,173490.1,7243.931,429484.2,58573.98,1657209.0,51720.03,14734.1,7187.932,141528.1,1054050.0,623.2941,85213.0,16898.4,51753.34,2435594.0,925706.0,74440.22,18001685.0,304735.6,14548.38,60542.62,552815.3,3421.224,620866.0,7340.152,46814.35,17619.38,22821497.0,522868.3,11178.47,20723.31,90853.33,142781.8,393254.1,77526.96,87867.83,5314.218,61171.96,410679.5,5040.828,20481.57,648378.3,31027.06,16094.24,4135.403,436244.9,30945.86,936976.0,18658.44,7768.277,18952.8,28211.81,19553.18,14120.42,38100.07,4008.653,1898.352,395152.2,4826384.0,6424.406,16878.59,3808.688,13001131.0,4799.789,2278.841,176122.9,55978.09,5902.797,433792.3,76467.54,36620.44,29030.93,43865.17,12128.78,37348.92,71048.63,196922.4,66922.63,10347.86,32587.98,69877.88,193679.5,497478.7,174582.3,307623.2,10294.02,201619.6,71507.6,25895.51,138447.4,1448.538,201911.4,20225.15,207554.3,234953.0,10846.46,4767.885,37788.3,9513.798,2247645.0,,165499.2,27692843.0,333.8079,85618.5,8400.503
2016.0,4672.007,9492842.0,55852.0,3251.206,189398.0,150329.4,733.524,379804.4,41331.45,28948.2,11570044.0,9140.9257,27502.29,953.2097,8439.07,139483.3,6139.835,413112.1,55744.92,1570321.0,42876.08,15221.99,7779.664,143164.4,1057448.0,648.4087,84172.0,17383.82,47102.79,2347334.0,915820.7,68159.09,16858250.0,302499.7,14954.62,60882.5,551349.4,,592844.0,7319.137,46839.71,17021.33,21732139.0,515655.7,10545.07,21855.71,92307.08,135578.4,361147.1,81940.94,,5680.169,65132.91,406947.5,4850.691,19340.53,607587.9,25390.19,14140.68,3996.744,406181.1,30791.81,869622.2,19046.0,7246.555,19177.5,27378.02,19511.04,13729.44,41649.43,4012.12,2127.126,387332.1,4580211.0,6827.144,15656.79,3347.839,12085476.0,4653.662,,168571.7,36672.42,5885.877,427979.3,75079.46,36028.23,23110.82,46946.4,11691.02,35096.16,84018.46,199288.7,68015.1,9755.811,32093.82,74628.32,190430.7,470729.6,139946.4,291780.4,9830.326,164580.1,73289.48,26682.83,141042.4,,195127.6,19396.74,198972.2,227582.3,7936.54,4819.915,39133.7,8127.857,2186767.0,,174361.7,26351475.0,350.5031,75154.53,
2017.0,5268.983,10420907.0,66939.0,3804.569,220816.9,166996.5,,409474.5,47341.5,34275.44,13118253.0,10493.3246,34090.54,913.7347,9292.328,158882.0,5332.153,443306.1,61408.71,1850238.0,44028.53,15904.71,9270.307,163314.6,1166088.0,593.4289,92313.0,17730.18,46081.81,2759305.0,1088157.0,66635.85,19207064.0,341111.0,16685.93,70632.01,600794.3,,618584.0,8040.112,53507.1,18403.84,24272535.0,559919.3,11397.81,24522.67,104702.3,157015.8,449503.9,93415.86,,6939.219,68053.11,453315.7,5533.39,20481.91,672114.3,29635.1,16708.78,,478854.6,33565.29,955141.1,19549.78,8346.885,20953.5,32256.47,21449.86,16015.9,45134.63,4819.498,2364.809,420085.1,5312801.0,7717.313,19201.7,4335.58,13645870.0,5230.612,,194879.9,32348.07,6102.795,488414.1,82776.72,40071.37,27265.33,57420.71,12680.13,38665.11,95986.24,234317.0,78767.32,11482.71,29424.21,85472.47,237574.0,577584.4,134421.2,327346.9,10562.28,172087.7,79981.73,31226.02,154230.8,,223887.9,20605.36,233811.2,256654.8,7730.182,5609.924,49476.3,8418.267,2338341.0,,213407.4,29626409.0,352.5607,83346.51,
2018.0,5955.506,11445204.0,65481.0,,227046.7,184379.8,,455111.1,55196.47,37988.69,14837164.0,11638.4918,38475.87,,9972.161,184846.4,6304.527,469131.4,70402.56,2134912.0,48941.13,16554.83,10914.51,185196.9,1286706.0,,102053.0,20184.39,46346.24,3166633.0,1175780.0,80589.72,21657916.0,376585.6,19141.68,78701.05,655297.9,,661116.0,9366.316,63878.03,19669.99,27091159.0,603177.1,12445.46,27637.15,117250.1,188999.8,513845.1,108096.1,,7694.622,75836.03,502896.5,6138.709,20285.11,749185.1,33915.96,17370.61,,535620.4,35854.25,1053095.0,19872.43,10044.91,22300.7,36515.25,23560.65,18611.68,51547.69,5769.704,2962.225,463987.7,5962872.0,9066.11,19441.02,5902.258,15404321.0,5626.537,,218101.9,37170.31,4854.224,557872.6,87289.8,43792.59,25956.77,60032.73,13239.87,41841.51,112632.5,268938.4,89131.42,12913.55,31604.27,97757.63,249689.3,654337.2,137000.6,370380.8,11461.59,192342.9,90705.96,36217.12,170624.2,,249690.5,22766.22,223280.2,283951.7,8514.785,6721.07,57110.9,8888.497,2535099.0,,236589.7,33099817.0,363.2734,92971.7,
2019.0,5921.646,11070450.0,49123.0,,213877.9,176822.2,,428541.3,54917.86,37819.79,13215778.0,11145.1655,39377.14,,9800.093,185521.4,6606.428,463027.6,65862.39,2076126.0,50264.39,15943.67,9222.29,179722.5,1236238.0,,97858.0,20280.5,42020.79,3081600.0,1164109.0,78000.35,19868512.0,360253.7,18017.95,73749.5,634920.3,,655706.0,9501.96,62340.73,19876.52,25092962.0,564437.3,12158.91,27508.58,117181.9,171447.2,486380.2,101879.9,,6612.52,75751.84,474502.7,6407.422,19214.23,721234.5,39399.84,17653.96,,503288.5,33546.62,1021396.0,19153.9,11522.98,19964.8,35759.89,22974.71,17815.98,50952.72,5848.533,2888.293,455451.4,5806203.0,9442.446,18759.14,6140.38,13770852.0,5587.344,,204798.0,56627.9,,552939.2,86209.02,42433.82,23551.98,49783.36,12895.68,41115.82,111543.6,265220.5,89461.67,12237.91,29017.09,96615.15,253695.8,613934.5,152823.9,359176.0,11595.36,210028.1,88786.65,38115.99,159104.2,,239175.4,21567.2,202714.8,283958.9,,7710.05,60806.3,8259.816,2492160.0,,253222.2,30938782.0,388.4116,88141.99,
2020.0,5603.071,10219128.0,42354.0,,202883.5,165223.2,,397782.5,45674.65,35169.24,12654461.0,9889.7789,32591.93,,7008.222,159043.3,6515.814,420726.2,55096.88,2065558.0,41226.07,13987.5,8761.097,171645.8,1172813.0,,97157.0,17150.81,34432.47,2981785.0,1122797.0,69638.95,18783542.0,313556.3,17315.08,68277.67,563874.6,,568996.0,8065.134,55874.05,18239.07,23624200.0,550331.5,10269.4,26279.22,113442.3,141405.2,371792.7,99604.01,,5711.389,69133.39,427040.0,4766.505,17237.12,636182.1,38761.24,15386.59,,467803.2,27408.25,861102.7,11271.46,12375.12,16041.0,33289.91,21190.94,17356.5,44817.7,5410.456,1828.456,383695.1,5336176.0,8723.3,17898.97,5321.789,13143613.0,4259.886,,190813.2,53829.7,,511029.4,81995.38,37083.28,20820.81,45762.93,8074.961,34663.25,89619.69,260648.2,77974.38,10015.62,25594.63,92137.29,239743.6,481099.7,138146.0,329810.1,10280.6,181032.3,83087.97,36756.62,150081.9,,207291.6,18441.33,209636.7,285872.8,,8280.22,53890.9,7586.32,2332501.0,,263564.4,29001131.0,312.2748,68883.84,
2021.0,7683.554,12714962.0,63185.0,,247649.5,211049.7,,527020.7,67670.5,46345.43,14052442.0,12983.0675,41608.41,,9500.437,218804.1,8444.673,503946.5,84028.8,2689627.0,56479.71,18355.87,10345.34,212800.4,1423253.0,,119709.0,24256.67,37765.54,3866481.0,1423373.0,88943.94,22059157.0,404524.2,23569.65,86034.25,694091.5,,680298.0,10034.67,76961.29,26583.86,27712652.0,682429.1,15064.01,33557.12,139104.5,195767.1,572049.7,122242.3,,7664.799,90971.83,567685.6,5967.744,21570.75,771573.3,41264.1,19249.93,,614898.2,31487.82,1174247.0,13624.34,13710.0,20653.3,44344.14,26729.17,22972.12,58821.7,7143.788,2568.492,504725.2,7031583.0,11395.02,,6872.534,14629119.0,6514.033,,238118.7,56369.05,,690407.5,98897.87,49717.24,30975.36,72215.93,,47968.62,116827.4,342031.2,98124.27,13025.97,27700.12,116246.6,303164.4,735157.9,152689.5,405867.0,15046.01,222552.0,102483.0,49026.3,186919.0,,266387.5,22561.16,260521.8,380804.7,,9173.388,72331.5,10269.99,2827199.0,,332910.7,34776401.0,366.9816,93448.71,
