Unnamed: 0,Angola,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Ethiopia,Finland,France,United Kingdom,Ghana,"Gambia, The",Greece,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle-Income Countries (MIC),North Macedonia,Mali,Malta,Myanmar,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,EMDE South Asia,Saudi Arabia,Sudan,Singapore,Sierra Leone,El Salvador,EMDE Sub-Saharan Africa,Suriname,Slovakia,Slovenia,Sweden,Seychelles,Syrian Arab Republic,Thailand,Tajikistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),Samoa,South Africa,Zambia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,3017.8,,3452816.0,15839.0,,47429.0,45123.3,,120.83,143767.7,,7631.192,,,,118.82,,43544.0,138.32,,130.14,166923.0,66270.7,11647.9,121006.0,8537.527,2878.2,923.9815,14394.3,429951.0,46.1,43150.0,,8892.0,286927.6,,3842.686,3475.5,,73346.79,1190.811,372.5,29704.0,281615.3,135421.0,,31.908,,,,3627473.0,151387.0,,4.2596,6409.9,40053.3,785.04,34136.0,1612.6,15853.1,191484.0,,1423.443,397326.0,1597.57,96013.26,11.20439,178450.6,572.73,,,2028.8,6561.4,1520.442,,,,,60882.2,,,294.32,,,,126032.5,,,58841.9,,,334.9,215375.2,34796.0,,12183.0,,7400.3,11200.63,4424.13,13433.1,2640.2,17211.1,19106.0,,,6221.0,67825.0,,,,,96822.62,115.14,1249.5,,,6.709417,6.825004,61353.0,,7157.59,45430.04,,10.7989,1866.6,4634.374,18106.0,114907.7,,462.92,,1.913432,512625.1,4422.0,,5236432.0,,28403.87,721.6872
1995.0,3641.8,,4077261.0,20962.0,,53087.0,57629.8,,105.64,175764.2,,5113.6,,,,142.92,,46507.0,167.84,,96.7,193380.0,78056.8,16085.0,148779.0,10201.064,3475.9,727.2791,21686.58,523803.0,43.4,51468.0,,10258.0,351903.6,170265.5,4380.706,3449.6,,91720.35,1592.406,422.64,40281.0,375113.7,153893.0,,16.356,,,,4290505.0,173758.0,,4.6326,9894.2,45418.2,994.55,44620.0,1801.9,17610.5,234042.0,,1770.298,442918.0,1892.185,125057.99,12.77684,217295.0,822.61,,,2705.0,7833.2,1652.676,,,,,79541.6,,,284.31,,,,140388.6,,,73796.53,,,465.8,212733.8,41966.0,,13638.0,,8029.5,11880.18,5491.41,17441.3,2644.5,22894.8,23820.0,5.337184,,7974.3,82913.0,,,,555.7,118249.24,25.26,1652.1,,,8.588858,8.31491,79727.0,,7340.99,56725.3,,9.7815,2455.5,5493.178,21639.0,121865.2,,556.42,,2.105958,584740.4,4737.0,5913.403,6208562.0,,31844.67,750.8596
1996.0,,,4175028.0,23809.0,290.3,60289.0,57810.3,,39.6,175350.1,,6602.4,,,,153.58,,47747.0,213.64,,222.61,205311.9,76176.5,16689.8,151047.0,10647.564,3758.4,776.0059,22169.34,524182.0,50.3,51469.0,,13250.0,365655.9,187953.0,4872.648,3539.6,,101984.48,1726.241,417.49,40554.0,370835.7,167539.0,,,,,,4395527.0,180740.0,,4.5126,11326.6,49814.7,1171.92,48655.0,1884.9,18763.6,252111.0,,1816.108,410814.0,2086.004,129715.14,14.88308,241098.8,1017.94,6843.595,,3354.8,7209.5,1830.226,,,,,95999.7,,,290.02,1731.0,,,136954.0,,,78334.12,,,466.4,217359.4,49585.0,,14364.0,,9365.2,11793.45,5877.64,20542.49,2513.9,24388.8,25107.0,4.903672,,8210.0,90563.0,,,,796.6685,125025.26,46.84,1788.5,,,8.825682,8.311055,84866.0,,3297.75,55983.99,,7.3,2500.0,5498.068,23224.466,112044.7,,639.29,14400.8,2.397224,625073.3,4629.0,6190.902,6404723.0,,32568.76,723.8455
1997.0,,,4213083.0,26431.0,232.5,62872.0,58610.9,,86.53,171814.2,,5323.2,,,,158.68,,52949.0,210.48,,226.24,218891.5,72517.8,17938.0,182791.0,11549.027,4205.5,1659.327,22332.7,512445.0,51.6,49107.0,,13894.0,409436.2,192582.5,5264.363,3962.7,,104049.76,2139.303,551.18,40969.0,329103.0,169527.0,,10.724,,,,4446269.0,188051.0,,4.3103,17388.4,53443.6,1270.73,53485.0,1849.8,20298.5,240357.0,,1838.097,420586.0,2072.025,136164.2,14.21956,272264.8,661.1,7055.666,,3860.1,7063.5,1648.286,,,,,110431.6,,,249.31,1630.9,,,140761.9,,,78620.37,,,576.9,209565.6,48497.0,,14212.0,,8758.2,13907.54,6824.55,25227.71,2142.2,25712.1,24495.0,4.561457,,8411.2,85945.0,,,,913.8411,124910.11,16.65,2426.1,,,9.644434,8.370768,82884.0,,3286.7,58431.34,,9.8107,2542.4,5568.14,26261.071,119607.1,,591.79,14231.9,2.72574,689180.0,5391.0,7402.422,6556262.0,,35256.23,390.0235
1998.0,,,4246404.0,26432.0,223.39,55915.0,62752.2,677.751,64.57,179068.6,,4296.2,,,,153.69,,51078.0,189.96,,83.1,220451.1,75431.0,16384.4,183711.0,10865.624,5525.7,1720.327,25909.29,543782.0,60.1,48838.0,,10209.0,402344.1,181955.7,4203.052,3141.5,,109235.46,2526.334,626.915,43191.0,342720.5,163776.0,,18.567,,,,4483684.0,174000.0,,4.54,18446.9,48847.6,1379.3,64440.0,1921.2,20633.3,245735.0,,1803.311,388224.0,2009.336,132313.16,9.551756,275395.2,660.9,24270.85,,3710.8,8033.5,1594.965,7166.578,,,,117539.3,,,450.36,1831.7,,,179974.1,,,73248.44,,,573.3,217688.1,40373.0,,12030.0,,8514.3,15181.6,5756.77,29496.34,1772.4,28252.7,25443.0,4.836139,,8253.7,73742.0,,,,1031.014,109992.07,7.16,2441.3,,,10.71919,9.0486,84960.0,,17616.97,54481.33,,10.8027,2257.6,5768.333,26973.951,147254.8,,510.21,12637.4,2.768737,682138.5,5214.3687,9432.083,6586499.0,,29454.81,498.8069
1999.0,,264.0326,4299144.0,23309.0,232.2,56084.0,64119.4,1025.231,54.35,178948.5,,3960.5,,1084.768,,166.94,,47945.0,198.19,,81.48,248291.9,76094.5,17227.3,194930.0,11617.041,6662.4,1722.914,26241.32,542831.0,53.5,50363.0,,12525.0,435054.9,182076.2,4451.085,3559.4,,109956.1,2381.301,456.71,41779.0,322420.5,166343.0,,7.072,,,,4546469.0,174035.0,,4.303344,25012.5,48665.5,1536.16,71214.0,1999.8,22778.1,235061.0,,1828.888,420114.0,1754.149,143685.47,12.21842,292222.4,676.8,28504.77,,2753.9,7760.5,1723.55,7508.274,,,,136361.8,,,702.18,1983.2,,,205739.7,,,84620.96,,,546.1,217188.7,45438.0,,12476.0,,8528.7,15845.15,6087.53,35036.92,1875.4,27334.9,25256.0,3.613722,,8504.7,69656.0,,,,1148.186,114700.52,4.54,2510.1,,,10.22698,8.553135,85003.0,,21028.8,58501.28,,6.8266,2803.9,5876.112,26587.225,124522.5,,485.76,11581.6,2.241501,695796.7,4196.1281,9964.642,6725906.0,,30364.12,713.8331
2000.0,7691.2,258.2952,4625075.0,26340.0,294.0,63733.0,64120.7,1858.335,50.04,187750.6,,4821.5,,1024.206,,199.96,,54992.0,272.33,,48.57,288653.1,74809.9,19282.9,249202.0,13158.4,4111.0,1315.12,28997.55,549834.0,53.7,50315.0,,22031.0,531968.0,228343.2,4907.004,4689.1,,113267.41,3164.496,427.2825,45448.0,278006.5,186824.0,,,7390.41,,,4898098.0,202049.0,,4.431597,28092.0,62124.0,1906.52,77118.0,1897.1,28340.8,239731.0,,1895.351,479075.0,1764.082,172267.53,19.4284,341064.3,714.3,34726.04,,3548.3,7826.9,1865.13,7428.518,,,,166120.7,,481.4074,845.97,2340.8,,,266725.0,,,98229.05,,,642.7,230729.4,59996.0,801.9423,13281.0,,9028.0,16545.89,6954.92,38078.25,2095.5,31684.5,25069.0,3.64011,,10359.0,99220.0,,,,1265.359,137732.42,12.09,2941.3,,,11.84966,8.732158,87590.0,,26098.5,69775.55,,,4749.9,5854.113,27774.905,129044.6,,440.9,14572.5,2.30209,781918.0,5505.2462,10674.72,7408204.0,,34106.38,614.2693
2001.0,6379.9,304.6707,4474458.0,26541.0,345.75,63233.0,66482.7,2078.931,38.5,190319.6,,5115.2,,1031.008,,162.5,,58033.0,259.36,2544.295,71.26,271365.4,78047.6,18341.0,266099.0,12329.895,4116.5,1485.276,33358.17,571383.0,43.4,51026.0,,19133.0,524640.0,239982.4,4678.436,4127.9,,115156.66,3312.847,396.8625,42823.0,269000.9,190682.0,,,9497.578,,,4749862.0,190076.0,,4.665908,30497.9,56323.1,2045.16,82998.0,2014.2,25718.2,244200.0,,2290.14,403247.0,1944.47,150439.14,16.20516,335234.1,889.3,32591.62,,4279.3,8200.5,2001.11,7146.766,,,,158779.8,,604.91,979.65,1932.2,,549.2137,248966.9,,436.39,87969.18,,,589.3,233833.0,59204.0,736.9886,13713.0,,9235.8,17351.67,7025.72,32150.18,1805.4,36161.3,24926.0,3.23433,,11383.5,96555.0,,,,1382.532,121691.19,28.22,2863.8,,407.24,12.64314,9.252442,78088.0,,23916.2,65186.64,,17.5063,4279.7,6634.85,31334.216,141596.1,,467.24,16264.7,2.061001,729100.6,5758.7628,13076.44,7205475.0,,33549.91,650.2029
2002.0,7509.6,339.3648,4669872.0,25650.0,507.14,64995.0,73185.9,2304.893,30.2,216062.1,,5633.3,,1015.035,,160.23,,60148.0,241.48,2569.725,95.65,263161.5,87454.7,18248.4,325595.0,11975.39,4178.8,1790.193,38503.19,616333.0,42.7,56365.0,,18799.0,600875.1,264888.3,5036.123,4707.6,,123687.67,3448.153,394.835,44720.0,298852.1,187459.0,,3.432,10336.2,,,4961933.0,200304.0,,4.903583,34336.7,57105.8,2448.39,88637.0,2231.1,25639.0,254597.0,,2773.207,417161.0,2182.878,162470.53,15.35826,337251.2,1045.495,32942.86,,5233.3,8506.6,2284.22,7846.974,,,,161045.9,,593.38,1033.52,2111.5,,461.915,254943.3,,376.58,94060.19,,,558.8,238076.9,59647.0,567.5252,14390.0,,9947.8,16130.55,7713.9,35208.15,1640.8,41032.1,26908.0,3.216628,,13875.0,102068.0,,,,1960.9,126245.77,46.33,2995.1,,362.59,14.4776,10.35697,83049.0,,23606.2,68156.32,,13.915,,6900.55,36059.09,172895.2,,478.17,17957.0,1.861037,693101.4,4993.7215,16957.03,7589307.0,,33948.6,1082.518
