Unnamed: 0,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Brazil,Chile,China,Czech Republic,Germany,Denmark,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,High Income Countries,"Hong Kong SAR, China",Hungary,Indonesia,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Mexico,Middle-Income Countries (MIC),EMDE Middle East & N. Africa,Malaysia,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Russian Federation,EMDE South Asia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Thailand,Turkey,United States,Viet Nam,World (WBG members)
2011Q1,2055560.0,13904.72,45825.79,42398.17,92966.61,-1702.06,42480.95,14988.03,354381.1,33729.27,285575.5,21807.81,8990.417,512019.9,190160.8,866929.1,84054.07,3727.795,19034.59,165387.7,2142611.0,102949.5,24003.28,34251.76,17963.03,918.2632,15266.35,126951.6,3056.18,169083.4,5594.196,105751.5,152701.8,,73965.6,779878.3,12046.6,38155.81,126114.1,21950.39,7484.748,7362.536,14841.44,48059.48,61187.5,,77954.0,,16987.64,49171.79,53018.42,471678.3,21218.01,2922489.0
2011Q2,2085832.0,15887.5,48131.22,42543.07,92539.84,-1905.018,47173.96,15527.33,363499.7,35189.94,290000.3,22286.19,8965.443,530650.9,202141.7,911383.6,83213.79,4024.78,19046.64,162340.0,2175708.0,108829.9,23822.1,37450.43,19175.03,990.8518,14591.99,125482.8,3294.465,166658.6,7964.453,108436.9,166331.1,,79584.73,821506.7,12259.91,39915.43,123341.2,19789.38,7761.16,8157.56,15816.0,50527.45,65074.37,,80839.35,,17672.18,50106.68,56658.33,492946.5,23862.59,2997215.0
2011Q3,2097609.0,18525.6,54095.38,43397.19,92760.26,-1767.184,50506.47,17289.41,399343.3,34074.22,290455.7,22357.5,9056.481,571486.8,205900.4,966583.1,78743.72,3879.591,18414.38,151479.4,2188372.0,110604.5,24084.59,38842.04,16841.31,1009.062,14834.75,115465.4,2969.726,177644.8,7879.909,110015.3,177169.7,,82598.67,875820.0,12026.21,40637.86,125868.5,19735.61,8453.536,8249.565,13505.14,49389.12,65369.86,,82688.7,,16625.42,54332.45,60944.12,508164.8,24825.95,3064192.0
2011Q4,2113973.0,16953.49,54454.59,43623.73,92919.57,-2005.55,49128.7,16619.37,415119.6,34888.99,291695.3,22661.39,9263.099,582436.3,213398.5,981657.4,82100.27,3856.353,19734.29,158217.6,2204733.0,109073.1,25154.32,40470.96,18298.31,1097.297,15235.86,115966.2,3278.133,181539.0,9474.856,110295.2,173281.5,,82315.97,890897.8,12541.23,41378.35,126281.2,21176.4,8631.417,8263.93,13938.07,48985.92,68676.37,,81102.36,,18231.06,46872.64,63112.54,502893.8,24656.67,3095631.0
2012Q1,2075076.0,14043.36,51189.21,42931.77,91823.51,-4533.929,43577.31,15407.65,352811.0,34115.32,284572.0,21708.57,9983.969,519378.2,205220.9,898288.9,77815.2,3933.954,18778.96,161645.6,2163256.0,98649.26,24310.35,38385.07,21007.57,1008.296,16850.23,114657.1,3313.077,179925.2,8188.756,109392.3,160392.7,,79202.93,810109.3,13297.05,39775.72,129677.9,19799.81,7868.835,8161.42,14135.48,48461.59,69668.86,,82615.91,,18174.78,51930.27,59125.31,486934.8,22340.62,2973365.0
2012Q2,2107000.0,13957.81,51385.13,42342.52,93502.32,-5907.513,47039.83,16181.97,377849.0,34233.77,281658.3,21793.8,10336.49,560773.0,209078.7,952656.3,77326.07,4085.182,18166.69,159004.4,2195966.0,106962.9,24135.23,43820.04,19736.02,1075.666,16550.94,112781.1,3132.291,177696.2,9861.86,111162.5,169335.8,,83543.04,863690.3,13468.78,42761.64,129274.7,20638.14,7941.203,8613.124,16497.62,48648.77,66810.3,,85442.14,,18702.73,53875.17,65530.09,515537.8,25969.45,3059656.0
2012Q3,2092301.0,16775.04,54372.97,42365.8,94723.8,-26618.59,46487.58,18008.64,413098.4,33073.15,279648.6,21446.26,10676.78,590195.4,193070.5,971129.7,74136.93,4234.464,17536.09,149784.6,2181748.0,113025.2,24002.7,39213.12,18497.44,1007.338,16636.14,104060.5,3469.526,185010.8,11432.68,108122.7,173717.5,,82897.01,881683.3,14146.31,43357.8,127863.4,20379.46,8602.87,9549.211,13879.2,47435.13,71976.99,,80666.04,,18697.46,53993.17,64841.62,518409.5,26653.68,3063431.0
2012Q4,2120496.0,16449.27,55874.59,42887.62,93943.3,-13951.24,49345.76,18622.84,434660.8,34784.3,283531.9,22617.36,10999.94,615817.2,209347.9,1021065.0,75326.85,4244.602,18426.72,157780.8,2213177.0,115417.2,24750.86,42548.79,19413.81,979.757,15957.07,107686.6,3829.214,179964.8,11965.05,112631.9,181071.1,,87578.62,928384.3,14829.15,41284.57,133013.4,21333.97,8662.918,9074.65,14848.57,49307.43,73950.5,,84488.51,,19634.26,55122.82,63325.31,511893.9,27351.63,3141562.0
2013Q1,2043227.0,14080.12,48441.89,41144.53,92647.65,4710.344,46629.65,16458.96,387432.6,32392.07,280449.0,22132.32,11266.29,565499.7,220501.9,967312.9,74912.26,4018.088,18021.31,156349.1,2131907.0,102305.1,24387.48,38768.44,20914.11,963.8588,14972.37,107603.5,3590.91,175747.3,9373.239,113081.0,166454.2,,80380.28,878633.2,14857.2,41915.71,130629.6,19457.15,7849.453,8905.196,13181.16,47833.31,72194.94,,80312.89,,18575.98,57793.4,62002.57,480306.3,26408.34,3010540.0
2013Q2,2122782.0,16120.92,50589.03,42356.83,92860.4,4427.494,50803.18,17437.93,403477.8,33991.72,289049.1,22594.68,11553.88,594142.8,232750.6,1023976.0,81988.62,4301.322,17642.99,159077.0,2213896.0,110543.4,25654.1,42490.26,19978.51,1129.354,15676.94,106588.4,4110.785,174376.1,12581.06,114373.3,181417.5,,87944.03,932860.9,15664.66,44464.86,131761.9,20979.99,8466.692,9111.393,15878.6,48022.65,68000.2,,88604.89,,19350.45,56458.47,74065.14,516500.0,31372.85,3146757.0
2013Q3,2133093.0,17277.41,54130.43,43691.15,93825.25,4233.553,52358.87,17890.93,441490.6,34826.66,286259.5,23534.18,11830.64,628543.8,238162.1,1067037.0,76768.55,4102.685,18526.72,151714.6,2226435.0,115254.8,25366.13,40757.8,19136.25,1104.683,15367.16,103343.9,3684.085,184487.5,12245.56,112959.0,184816.0,,87575.75,973694.8,15514.72,46221.63,128888.3,21033.74,9619.082,9713.027,15815.64,50084.74,71645.72,,89036.58,,19425.64,52821.03,74586.35,526056.4,31437.17,3200129.0
2013Q4,2180144.0,16000.24,54071.79,44324.71,93162.71,4016.781,51133.01,17213.95,460607.9,38102.23,291848.9,23800.09,12096.32,648990.0,242874.7,1088224.0,80297.49,4118.464,19010.12,159998.2,2277147.0,118684.9,26691.1,42357.89,20952.8,1051.07,15500.65,107108.2,3420.099,190410.7,12253.21,118672.5,180842.8,,87488.48,991220.2,15516.42,45557.89,134013.0,21310.23,9725.701,9007.158,15570.92,53098.74,68821.68,,87289.63,,21634.43,51600.55,77993.23,525055.1,33294.83,3268368.0
2014Q1,2135499.0,14156.95,50053.74,43460.54,93261.28,5302.139,47439.52,15663.44,402391.7,37006.36,298599.5,23362.09,12369.9,579583.4,237496.7,1001034.0,84360.35,3961.659,18064.75,161954.6,2229928.0,102247.9,26298.93,39222.09,21236.08,1036.759,15203.41,107357.6,3234.317,191877.4,8178.625,118534.9,168349.5,,82221.75,906604.8,15604.22,43786.13,131153.9,19788.35,8841.175,8867.881,15639.07,52466.66,68206.21,,86412.11,,20210.25,48599.78,77044.13,497514.6,29944.61,3136533.0
2014Q2,2181837.0,14459.32,51606.05,43139.6,93673.72,2953.717,48284.08,15579.06,407969.1,38391.42,296540.7,23588.55,12601.82,596839.9,240409.1,1030638.0,85258.59,4231.237,18724.29,163802.1,2280299.0,113314.2,28129.74,40876.22,20886.85,1165.09,14683.06,110263.7,3799.464,175127.6,10819.22,117237.2,176987.7,,89731.49,932175.4,16401.28,47119.72,132253.3,20462.01,9454.533,8933.71,16450.69,54753.76,64134.52,,87909.3,,20516.42,49789.13,79618.13,539607.1,34635.01,3212475.0
2014Q3,2205416.0,14936.42,54601.21,42894.9,94659.07,3708.468,52264.22,16070.79,453053.2,38578.51,297938.8,23494.85,12823.3,643656.7,245614.1,1089872.0,84242.63,4196.838,18128.2,160516.0,2304651.0,119027.6,27793.0,38897.33,20862.08,1275.615,15541.73,105145.8,3534.397,182102.3,11475.32,120997.9,184243.4,,91716.1,990637.1,16357.7,46964.12,133217.9,22276.0,10555.54,9255.832,15930.13,55370.92,67421.53,,85934.66,,20168.15,52544.86,79844.83,549060.3,36267.06,3295288.0
2014Q4,2279934.0,12713.44,54402.38,43878.08,94524.02,4129.856,47885.69,16722.94,480547.7,40937.3,305631.8,24312.45,13040.38,676884.8,251072.9,1125370.0,86030.42,4387.688,19077.02,170431.2,2382431.0,120995.9,28865.73,40789.52,22764.29,1090.374,17032.69,110189.0,3857.612,186665.6,11306.39,130621.4,180514.5,,94109.04,1022873.0,16897.99,47909.71,137329.5,21134.75,10679.34,9083.342,17341.66,56907.95,58951.26,,90003.78,,22386.37,51253.2,90911.69,565428.6,39042.95,3405304.0
2015Q1,2248104.0,12580.37,51813.19,45104.82,96938.45,-73242.47,45477.68,15245.03,370011.7,41379.45,315538.3,24994.57,13452.28,558655.9,158572.9,901108.7,87613.96,4039.45,18579.39,172204.0,2347073.0,102745.7,28258.45,36869.34,22668.8,1266.991,17210.48,115210.0,3318.308,190225.8,8081.341,125841.1,167109.4,,85002.69,802140.1,16770.59,44909.72,132328.1,20742.49,9507.5,8803.65,17005.88,55465.17,48280.98,,86145.46,,22275.94,50679.5,91729.4,543730.1,39179.7,3149213.0
2015Q2,2288357.0,14553.29,54236.3,43690.06,99259.96,209039.2,41907.26,14612.31,398206.9,41606.94,313991.4,24391.25,13615.92,591701.8,453395.7,1234636.0,91668.65,4126.585,17313.66,173923.6,2389653.0,109057.4,29712.55,37740.23,22084.64,1403.892,16505.65,119551.0,3524.828,180509.6,9320.4,124405.2,172398.2,,92368.21,1133340.0,17140.75,45441.94,134851.8,23376.77,9917.229,8957.167,17973.97,56971.44,42923.91,,86894.59,,22333.34,49060.76,105428.2,573257.1,43277.96,3522993.0
2015Q3,2324038.0,16433.75,57081.36,46032.19,100092.3,9186.382,41194.24,16765.55,449213.4,42357.93,323212.9,24527.42,13689.71,647003.4,265758.2,1108923.0,90157.9,4125.248,18261.5,167915.6,2428306.0,111880.8,29473.23,36308.12,22075.16,1322.715,16102.62,112569.2,3752.095,192539.9,10344.41,129505.3,178719.2,,95144.89,1004654.0,17441.8,48605.69,133105.6,20372.57,10937.46,9180.765,19138.3,58029.66,51546.31,,90967.83,,22475.6,48964.69,107178.2,586418.8,44773.3,3432960.0
2015Q4,2384745.0,14599.73,56986.47,47257.09,99281.68,3727.929,37615.24,16771.78,497321.6,46422.57,330926.3,26038.14,13662.05,698803.4,272985.3,1161069.0,92234.26,4270.334,19927.87,185174.2,2492594.0,114886.0,30628.32,36798.6,27511.0,1404.462,17698.17,118876.3,3658.276,193827.1,13171.03,133083.0,171960.0,,93697.07,1053220.0,17320.32,49091.37,138363.7,21820.93,10981.73,9276.164,20668.58,60448.94,48385.65,,90694.93,,25181.37,50184.13,116623.5,581897.5,44739.12,3545814.0
2016Q1,2310907.0,13737.33,51539.66,48886.4,97711.14,2491.765,34333.74,15323.21,382634.8,44666.03,334466.8,25313.31,13376.98,572787.8,262280.6,1007988.0,91609.92,4264.949,18806.57,186559.5,2416093.0,97174.25,29718.15,35527.12,26472.62,1450.443,18690.48,120596.2,3559.96,194432.6,11023.13,124197.7,155982.8,,84044.77,902802.6,16936.94,44108.23,135674.3,19823.24,9623.543,8543.806,20503.81,60144.13,43518.29,,86656.98,,23722.11,48750.13,115385.1,548568.7,41263.73,3318895.0
2016Q2,2352144.0,15582.98,53119.36,48216.29,90245.62,2955.93,37406.28,15204.47,408632.5,45634.47,333103.7,25732.44,13193.36,612738.4,273587.3,1069660.0,95983.27,4512.271,19642.77,186690.1,2460925.0,108373.0,31589.85,36824.97,26840.42,1653.51,18236.01,125511.0,3111.468,182866.7,11754.63,125606.0,167029.8,,90415.75,960879.1,16304.83,46777.98,140673.9,21274.79,10070.07,8420.304,24243.55,61986.94,41656.01,,88520.0,,25576.7,47694.27,123643.9,574061.2,48565.17,3421804.0
2016Q3,2348215.0,15758.52,55983.43,47657.94,90435.54,2589.933,38917.21,16905.12,464161.4,43218.15,328660.3,25397.5,12966.49,669137.9,274198.5,1133168.0,89207.89,4284.292,18781.96,177557.1,2457450.0,114778.9,30692.04,34737.99,25876.11,1495.235,18837.52,115023.5,3010.417,192061.2,12325.59,127837.2,173854.6,,93227.21,1023932.0,15976.9,48094.11,138027.1,24215.04,11448.07,9046.532,22205.31,61638.43,55624.68,,87451.48,,23686.12,49745.11,111327.8,586292.8,50193.99,3481382.0
2016Q4,2422334.0,14993.18,56321.29,49432.7,89587.56,8984.436,36467.44,16789.06,517509.6,46300.29,337454.4,27264.63,12702.03,738763.3,309103.3,1235044.0,94942.55,4421.57,19931.85,192149.4,2534200.0,121515.3,31735.67,39134.01,27857.76,1517.068,18086.2,122985.7,3209.413,193190.5,13650.85,133020.0,171266.3,,93924.61,1123178.0,15911.44,49955.67,144369.1,21843.96,11500.89,9092.036,25062.39,63341.63,53357.82,,93527.9,,26721.28,51442.11,138032.9,588391.8,55659.48,3657378.0
2017Q1,2404454.0,14379.72,53786.45,51592.4,90665.68,-3724.791,38029.26,16138.11,442854.5,46924.14,344274.9,26499.18,12261.18,661211.3,306307.1,1149213.0,98934.98,4645.789,20056.17,198834.0,2520377.0,105879.6,33300.54,38393.79,28649.8,1430.068,17311.41,125055.0,2964.881,194789.7,10511.31,134992.5,166468.4,,89379.14,1033289.0,15226.06,52368.23,147957.9,21429.75,10207.0,8542.162,23857.89,66484.84,54061.3,,90598.53,,25716.1,51493.73,145673.9,564222.8,52243.19,3553667.0
2017Q2,2462514.0,16982.91,59129.77,50425.46,90869.0,-3521.602,37972.59,16269.65,441691.1,48091.81,345077.0,26098.07,12007.71,668868.3,320828.7,1179723.0,98822.62,4621.989,20501.0,196102.5,2579413.0,115161.5,33436.51,36923.14,30607.74,1875.591,16486.63,126176.4,3862.394,190433.9,12830.6,137773.4,174156.3,,94128.09,1062825.0,15870.1,51227.66,151185.7,24304.31,10811.59,8803.072,26388.52,67192.52,51270.31,,92645.44,,25356.14,52666.38,159620.3,599957.0,59971.45,3642238.0
2017Q3,2464266.0,18882.34,70949.04,50423.08,92462.14,-3567.255,43145.32,17256.92,504763.1,47150.75,345016.8,26413.71,11785.51,740712.4,332872.2,1275682.0,94626.0,4398.602,20285.66,188166.6,2581429.0,121225.3,33003.77,41234.32,26259.81,1750.156,17227.16,117233.9,3582.16,195442.9,13008.82,140431.6,186730.2,,97888.38,1158520.0,15367.67,54426.08,149114.5,22082.34,11869.58,9557.218,25698.87,66901.91,62901.92,,94699.8,,25341.98,54813.02,160623.0,601694.9,59776.97,3739949.0
2017Q4,2555257.0,18646.23,61358.42,52431.75,90402.53,-2866.217,41643.74,17824.74,539328.6,51802.65,353685.4,27546.71,11592.92,790239.8,354935.0,1349929.0,99715.5,4627.479,20972.54,205072.9,2679454.0,129020.3,34300.09,44870.59,30544.29,1714.632,17058.44,124876.1,3875.311,203648.0,14072.72,137606.5,189285.8,,101389.4,1225732.0,15468.23,55331.4,154640.9,25183.85,12843.53,9781.734,30860.88,72071.84,59042.7,,99744.59,,27642.06,56044.68,178313.8,623117.9,63803.69,3905186.0
2018Q1,2509916.0,16926.28,58539.38,52750.38,91095.1,-4018.975,41730.84,17175.58,487656.1,50325.78,355958.8,27658.27,11521.6,724532.3,343938.3,1263595.0,99316.68,4628.74,20841.66,206045.5,2633403.0,114429.4,34738.39,43315.33,28186.69,1532.123,17582.44,127562.3,3122.284,202201.3,12023.13,142069.0,180480.3,,95597.86,1140108.0,14643.88,52093.56,160444.5,21960.19,11289.34,9049.776,26474.72,71573.11,61735.83,,94212.69,,26775.92,56629.64,167886.8,594509.5,58362.97,3773510.0
2018Q2,2553026.0,17553.99,60218.37,53176.93,91434.84,-4603.674,40826.72,18136.66,479764.2,51372.15,357948.5,29347.02,11346.93,730732.0,358939.5,1292653.0,102996.5,4990.877,20653.04,205981.4,2679480.0,123711.8,36140.82,44984.93,30166.23,1788.463,17701.15,127836.7,3212.119,190352.7,13998.63,138136.1,188422.5,,102682.0,1166199.0,14559.05,54989.75,160809.5,24057.63,11786.93,9223.103,32746.41,72176.91,53420.28,,98286.8,,27510.65,54969.61,187806.5,622761.6,63277.12,3845679.0
2018Q3,2536119.0,16677.41,60463.69,51245.23,91565.13,-4787.403,49694.54,18771.27,556800.9,49964.64,356314.7,26133.57,11159.47,821953.5,383613.4,1419619.0,94072.44,4735.745,20029.17,192015.9,2661503.0,131547.5,35090.55,50458.0,30010.19,1662.892,17398.03,116482.0,3754.069,196775.9,15179.57,135731.4,199138.7,,104538.2,1294236.0,14913.54,56039.64,157980.3,21787.98,12754.25,9457.236,32468.75,71521.78,61850.8,,100532.9,,26506.05,58427.43,204758.1,640409.5,67758.82,3955738.0
2018Q4,2645971.0,13236.88,63301.26,54823.54,90401.44,-2986.303,43670.1,19336.94,527571.3,54731.72,359536.2,27880.16,10956.77,795219.0,371385.5,1372586.0,100014.0,5121.71,21415.95,207544.4,2778095.0,128179.8,36413.46,50629.94,35878.02,1598.414,18989.46,127238.1,3919.145,211049.1,15708.2,148474.4,191105.3,,105419.4,1240463.0,14875.92,56812.1,165285.9,23440.9,12837.23,9442.004,33678.95,76372.78,55669.17,,104747.3,,29982.49,56785.65,190208.2,653499.8,69741.03,4018557.0
2019Q1,2532843.0,12265.09,57669.63,55029.62,91169.57,-18975.35,44081.18,17402.68,475845.5,51952.07,370201.8,28022.72,10837.74,713292.4,356285.7,1262546.0,100668.3,4740.53,20343.04,211153.8,2662652.0,108439.6,37422.14,40395.1,30565.67,1396.896,19370.77,124905.0,3591.087,198685.4,12503.98,134971.8,178538.7,,95787.6,1132736.0,14428.82,50391.31,166811.5,23254.17,11441.79,9002.107,28251.31,74984.44,60335.12,,95068.6,,29240.28,55504.26,190015.4,597740.0,62904.91,3795388.0
2019Q2,2573005.0,13308.73,58589.53,53519.07,90709.07,56174.65,43675.81,17553.32,469407.3,51848.98,362791.6,27150.24,10553.05,718533.3,450538.5,1367279.0,101964.4,4899.328,21015.96,211127.6,2701720.0,114438.0,37487.09,40408.83,31111.33,1613.091,17744.96,126628.3,3648.971,194049.1,17829.14,140022.2,184005.3,,100312.6,1238564.0,14202.02,53513.22,169838.3,23240.49,11604.79,9154.885,31943.56,73674.67,52771.62,,97511.56,,29001.3,53670.77,212601.3,632585.7,69589.65,3940284.0
2019Q3,2583542.0,14005.74,60734.15,53377.25,93058.0,15977.41,50484.16,18563.59,539083.4,51951.95,363117.4,27581.92,10207.31,793948.1,426566.6,1430856.0,99286.46,4762.888,20662.29,200669.5,2714899.0,117248.8,38065.82,43403.19,30825.03,1589.496,18508.91,120335.7,3675.001,205266.0,19675.95,140046.1,196459.0,,103816.8,1299499.0,13882.31,53571.85,168524.3,23094.6,12888.47,9588.717,29886.67,74727.73,66111.05,,98252.66,,28324.79,54938.0,212008.6,643434.9,73065.0,4014398.0
2019Q4,2607102.0,11499.27,62100.77,53048.34,91606.71,-176060.0,45330.8,18103.26,578077.6,54993.91,367207.7,28200.53,9801.082,833225.5,256446.9,1288008.0,98761.14,4898.88,20477.6,208989.3,2740258.0,119685.3,38543.0,43475.2,34509.66,1465.035,18200.45,123758.5,3327.44,205747.4,18269.11,142253.5,185207.2,,100876.7,1154853.0,13128.52,55559.49,176400.5,22511.7,12946.37,9397.097,30808.49,76509.33,60889.65,,103210.0,,30545.93,52700.56,238295.8,625582.9,72604.19,3895110.0
2020Q1,2480038.0,10371.6,55032.76,52341.56,92033.28,10329.55,46630.0,15951.29,,51808.7,371361.0,28350.49,8981.97,559087.6,452669.3,1198194.0,94996.28,4570.076,20533.21,197421.1,2611512.0,97937.92,38491.91,37798.41,31454.49,1352.358,17298.44,119353.9,2916.172,191367.8,13188.26,143599.3,174538.7,,93095.42,1066719.0,11898.14,51274.58,166540.7,22707.91,10904.65,8490.349,26508.24,77031.11,62034.09,,101120.9,,29382.29,53240.16,251594.4,578568.4,66438.51,3678231.0
2020Q2,2256243.0,10074.99,55015.78,45536.31,93173.58,2820.459,35479.45,14290.56,479465.9,44317.8,319000.4,26014.16,8594.282,687980.6,398900.5,1232466.0,72498.3,4345.912,18352.43,163688.8,2365796.0,105505.5,31871.34,33777.1,26552.5,1293.69,15347.21,99945.68,2819.217,194750.0,17514.39,140033.7,134171.6,,67653.97,1122914.0,11413.5,48114.5,150527.1,20579.09,9548.745,6672.61,18940.68,63390.52,47693.3,,91873.66,,21957.57,43979.48,235610.5,536385.2,63702.86,3488709.0
2020Q3,2473493.0,12106.58,60388.43,50614.21,91925.79,5512.486,38979.8,16302.6,587270.0,50789.14,352350.9,27734.85,8303.416,819464.4,521696.4,1512646.0,88593.55,4819.969,20113.32,173743.8,2605319.0,116365.8,38699.38,33089.72,30284.75,1372.752,16578.17,114241.4,3414.221,185698.1,20432.77,141767.9,159767.5,,84249.94,1380820.0,11717.64,52199.07,161870.8,23010.31,11160.72,8128.598,25263.62,76823.9,63308.29,,98049.95,,28046.51,45571.23,316919.6,623972.0,76070.86,3986139.0
2020Q4,2649393.0,13078.24,66890.35,53845.14,91370.38,2151361.0,48024.7,17283.85,604106.9,58232.9,378385.9,29778.19,8112.14,858567.7,2711868.0,3764918.0,96368.47,5385.311,20884.6,185095.5,2792424.0,127691.1,41716.31,36779.23,39771.26,1368.794,18208.47,125001.4,4001.751,203679.9,18342.55,148463.3,182368.3,,94338.37,3621887.0,12113.89,55450.62,172682.7,23597.04,12334.11,9643.103,26588.24,84030.8,59857.37,,101010.5,,31901.56,51988.65,356560.4,657445.8,83654.03,6414310.0
2021Q1,2584304.0,13294.18,62402.97,55614.46,90324.19,-3613.385,50634.65,19167.89,,55891.83,370980.6,30202.65,8215.876,640033.6,509339.4,1349328.0,94044.73,5235.154,20545.66,184005.4,2727147.0,121787.9,40588.87,39683.98,31179.82,1350.521,18220.86,123856.8,3523.172,200041.9,14143.59,149253.0,188215.8,,95733.18,1206485.0,11739.05,57493.58,180054.5,21582.55,11858.53,9385.883,26412.22,83086.18,67880.06,,101315.3,,30990.33,56052.54,307254.1,623564.4,80593.74,3933632.0
2021Q2,2682125.0,14722.36,64960.27,59172.61,91281.23,-2129.492,49615.16,19681.33,552719.6,58243.0,374535.4,30794.15,8128.215,831155.8,551170.3,1585986.0,98536.86,5818.612,20905.02,189581.1,2828333.0,128878.3,41732.38,43061.31,37033.81,1614.453,18700.17,126874.9,3301.883,197893.2,17514.36,154280.1,192229.9,,98403.98,1439778.0,11430.1,62028.95,187823.9,24130.64,12303.62,9807.053,27952.79,84794.59,62672.67,,104615.8,,30900.16,57515.97,346585.8,663247.5,87877.26,4268111.0
2021Q3,2646956.0,15599.38,63974.4,55790.67,93656.02,-1644.896,51997.97,22286.11,587132.8,53561.5,351092.4,30487.5,8050.056,861136.6,560353.9,1637023.0,95519.44,5650.84,21067.73,175610.9,2794305.0,137451.5,40074.2,41860.08,32573.59,1679.75,18448.75,118149.3,3996.325,197622.4,17754.21,154707.3,203486.1,,103674.9,1489674.0,12046.38,59478.25,190224.5,23623.58,14128.54,9927.712,28687.01,84989.02,74908.0,,104074.5,,27961.66,57929.06,344273.4,679899.0,86049.32,4283979.0
2021Q4,2787519.0,15603.58,67529.5,57552.68,90101.82,-1354.82,53796.69,23660.46,616404.0,57130.74,373826.3,33104.79,7980.14,910084.2,708123.1,1837417.0,104945.8,5703.98,23052.5,195888.6,2942851.0,139405.3,41064.54,46730.37,40358.67,1753.401,19791.85,126306.9,4426.435,200145.0,18753.77,164125.3,206803.5,,103774.8,1682085.0,12406.58,66388.89,200685.0,24829.77,14505.3,9967.981,31820.25,90607.2,66151.31,,112467.0,,30788.23,59409.18,492901.1,703520.6,89331.58,4624936.0
2022Q1,2717916.0,15732.9,67112.41,64326.74,91114.51,-2087.297,49189.74,21248.97,,56804.68,362864.1,33637.94,7917.438,637440.2,789394.0,,103245.5,5552.151,22369.16,192590.5,2870499.0,113256.6,43186.48,46231.97,40971.08,,20309.57,127863.3,3992.471,202694.0,16175.33,158908.0,194670.4,,98883.26,,11909.91,66891.38,196674.4,23150.41,12486.9,9615.565,30433.76,88144.48,,,105622.9,,32026.78,58055.33,586609.7,682650.0,87652.48,4551456.0
2022Q2,2780332.0,17635.47,67815.88,63248.62,89967.08,-1891.524,49465.33,21215.38,487451.6,58719.44,371550.3,33832.16,7861.1,797150.5,861195.9,1815600.0,111618.9,5866.638,21763.98,,2933380.0,119963.8,43136.42,46940.06,47878.53,,21253.5,128952.0,4575.418,191863.2,18561.6,157613.7,207400.7,,109071.3,1662590.0,12436.52,74218.38,195705.0,23396.55,12253.06,10013.17,32962.59,88658.8,,,110172.8,,31109.03,59818.58,650147.4,718333.6,95759.32,4660121.0
2022Q3,2774077.0,17601.24,71277.12,60130.45,88644.75,-1722.742,57876.55,21249.59,552609.0,54941.29,357800.6,33143.28,7810.42,862653.6,995367.9,2017881.0,103812.1,5482.752,20579.74,,2928594.0,112849.7,43597.88,51227.29,44273.4,,20163.47,120321.4,5115.596,198548.0,20584.43,176391.6,219266.7,,112052.8,1863580.0,12926.02,78464.88,201240.7,23319.05,14004.55,10486.54,32950.1,89453.27,,,118754.2,,28158.06,60535.92,771121.6,722176.1,86866.47,4868943.0
2022Q4,2771016.0,14736.6,69241.92,63726.3,94132.94,-2006.564,53142.76,19188.98,582176.4,59568.54,363669.9,32556.33,7764.81,871849.5,1090305.0,2095959.0,103510.2,5585.089,20969.59,,2926941.0,106955.6,44390.81,51972.57,46420.26,,20841.02,122142.5,4454.678,206223.9,23240.92,170702.6,200817.4,,103792.5,1940357.0,12219.49,72535.65,205588.9,24841.35,14202.53,9956.604,31982.52,92022.12,,,109217.9,,32437.35,53853.35,853425.0,700635.1,79328.95,4948683.0
2023Q1,2677947.0,14576.77,66732.16,64136.09,92277.08,15922.23,48244.56,17500.66,,56480.68,361695.2,30989.13,,,1185085.0,,100010.1,4661.699,19044.45,,2829240.0,95209.05,44895.68,48750.15,43191.56,,20268.48,126283.3,4378.466,197609.9,21880.19,167834.6,190458.3,,101225.7,,,66449.32,201368.3,22601.07,13299.27,8910.628,29882.67,88543.19,,,101576.8,,32308.35,55987.78,927723.4,669169.1,,4924848.0
2023Q2,2694948.0,16790.81,67180.48,62047.28,89153.54,6159.312,50005.35,18558.47,514554.1,57039.29,366159.6,31837.74,,716569.2,1219197.0,2053036.0,103574.8,5034.689,19201.01,,2842284.0,99947.23,41866.44,46691.86,45667.5,,19847.88,127001.5,4375.182,188265.1,24472.88,161583.6,201494.1,,106739.7,1905723.0,,67736.2,195462.1,23065.99,12418.98,9399.761,30603.62,86888.91,,,100054.9,,31826.48,56983.43,971210.4,696163.0,,4923416.0
2023Q3,2638190.0,17751.84,71063.31,,,,52824.43,19118.91,571849.5,54115.44,351126.4,32619.98,,772808.1,,2467291.0,,4578.489,18090.67,,2791310.0,105896.2,,50369.32,40314.44,,,116287.8,,192067.2,25118.31,151860.3,207906.6,,108216.4,2316090.0,,67861.6,188818.2,21354.02,,9994.962,28596.46,,,,101459.4,,,54131.3,1316053.0,703095.5,,5314387.0
2023Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
