Unnamed: 0,Advanced Economies,Austria,Belgium,Bangladesh,Bulgaria,Bosnia and Herzegovina,Belarus,Brazil,Barbados,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,Guatemala,High Income Countries,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Montenegro,Mongolia,EMDE Middle East & N. Africa,Malawi,Malaysia,Nicaragua,Netherlands,Norway,Pakistan,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,EMDE South Asia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,Uganda,Ukraine,Uruguay,United States,Viet Nam,World (WBG members),South Africa
2003.0,9380000000000.0,107000000000.0,87700000000.0,,11800000000.0,,,449000000000.0,491000000.0,268000000000.0,65000000000.0,1060000000000.0,76700000000.0,6870000000.0,3410000000.0,62700000000.0,963000000000.0,78800000000.0,1620000000000.0,882000000000.0,17800000000.0,,4040000000000.0,420000000000.0,4530000000.0,68500000000.0,397000000000.0,533000000000.0,30100000000.0,9340000000.0,9650000000000.0,3700000000.0,13300000000.0,31200000000.0,282000000000.0,274000000000.0,60200000000.0,2770000000.0,30500000000.0,609000000000.0,5740000000.0,1820000000000.0,39300000000.0,254000000000.0,1040000000000.0,,,8390000000.0,6810000000.0,5050000000.0,,352000000000.0,3770000000000.0,2320000000.0,1900000000.0,779000000.0,,,1290000000.0,82400000000.0,1440000000.0,153000000000.0,155000000000.0,21900000000.0,36000000000.0,84000000000.0,102000000000.0,53200000000.0,,61900000000.0,407000000000.0,322000000000.0,41000000000.0,4030000000.0,11700000000.0,126000000000.0,20800000000.0,13500000000.0,133000000000.0,92200000000.0,11300000000.0,159000000000.0,,37500000000.0,6950000000.0,2980000000000.0,,13500000000000.0,119000000000.0
2004.0,9680000000000.0,115000000000.0,93900000000.0,,13300000000.0,,,487000000000.0,509000000.0,267000000000.0,70700000000.0,1230000000000.0,81200000000.0,7200000000.0,3480000000.0,69200000000.0,1000000000000.0,78500000000.0,1820000000000.0,961000000000.0,18800000000.0,,4430000000000.0,429000000000.0,5000000000.0,72100000000.0,406000000000.0,533000000000.0,30200000000.0,9790000000.0,9970000000000.0,3910000000.0,13800000000.0,33200000000.0,292000000000.0,304000000000.0,60900000000.0,3020000000.0,32600000000.0,615000000000.0,6430000000.0,1900000000000.0,44800000000.0,280000000000.0,1100000000000.0,,,9360000000.0,7190000000.0,5410000000.0,,360000000000.0,4140000000000.0,2270000000.0,1880000000.0,891000000.0,,,1400000000.0,92100000000.0,1530000000.0,160000000000.0,154000000000.0,23800000000.0,40100000000.0,81900000000.0,115000000000.0,51800000000.0,,63500000000.0,439000000000.0,355000000000.0,46600000000.0,4110000000.0,12500000000.0,131000000000.0,21600000000.0,14100000000.0,140000000000.0,103000000000.0,11700000000.0,175000000000.0,,41900000000.0,8290000000.0,3060000000000.0,,14100000000000.0,124000000000.0
2005.0,9860000000000.0,119000000000.0,97100000000.0,,14200000000.0,,,500000000000.0,518000000.0,245000000000.0,74600000000.0,1430000000000.0,84400000000.0,7520000000.0,3480000000.0,71900000000.0,1030000000000.0,81800000000.0,2050000000000.0,1020000000000.0,20500000000.0,,4800000000000.0,429000000000.0,5550000000.0,71400000000.0,406000000000.0,528000000000.0,29800000000.0,10000000000.0,10200000000000.0,4050000000.0,14400000000.0,35500000000.0,295000000000.0,332000000000.0,63300000000.0,3390000000.0,34300000000.0,604000000000.0,7090000000.0,1930000000000.0,49400000000.0,298000000000.0,1140000000000.0,,,10000000000.0,7350000000.0,5800000000.0,,368000000000.0,4490000000000.0,2430000000.0,1780000000.0,870000000.0,,,1360000000.0,95400000000.0,1550000000.0,161000000000.0,154000000000.0,27300000000.0,43000000000.0,82700000000.0,120000000000.0,56700000000.0,8080000000.0,61600000000.0,462000000000.0,390000000000.0,51100000000.0,4320000000.0,12600000000.0,134000000000.0,21700000000.0,14600000000.0,144000000000.0,113000000000.0,11700000000.0,200000000000.0,5210000000.0,43100000000.0,8930000000.0,3160000000000.0,,14700000000000.0,128000000000.0
2006.0,10200000000000.0,127000000000.0,103000000000.0,,15100000000.0,3800000000.0,,514000000000.0,525000000.0,244000000000.0,77000000000.0,1670000000000.0,93000000000.0,8040000000.0,3510000000.0,77800000000.0,1090000000000.0,83300000000.0,2290000000000.0,1100000000000.0,22300000000.0,,5230000000000.0,445000000000.0,6100000000.0,78600000000.0,409000000000.0,550000000000.0,30000000000.0,10400000000.0,10500000000000.0,4140000000.0,15000000000.0,39800000000.0,291000000000.0,373000000000.0,65300000000.0,3960000000.0,37400000000.0,623000000000.0,7500000000.0,2020000000000.0,53000000000.0,323000000000.0,1190000000000.0,6760000000.0,,10600000000.0,7510000000.0,6170000000.0,,387000000000.0,4900000000000.0,2570000000.0,1900000000.0,878000000.0,,,1400000000.0,100000000000.0,1630000000.0,164000000000.0,151000000000.0,30200000000.0,45900000000.0,77200000000.0,134000000000.0,56300000000.0,8460000000.0,67300000000.0,491000000000.0,437000000000.0,57200000000.0,4440000000.0,13100000000.0,140000000000.0,25100000000.0,15400000000.0,148000000000.0,120000000000.0,12100000000.0,214000000000.0,5360000000.0,45500000000.0,9400000000.0,3230000000000.0,,15400000000000.0,133000000000.0
2007.0,10500000000000.0,135000000000.0,111000000000.0,,16500000000.0,4040000000.0,,544000000000.0,524000000.0,240000000000.0,80100000000.0,1970000000000.0,102000000000.0,8650000000.0,3670000000.0,86100000000.0,1150000000000.0,81200000000.0,2620000000000.0,1180000000000.0,24600000000.0,71400000000.0,5780000000000.0,456000000000.0,6490000000.0,82300000000.0,413000000000.0,541000000000.0,30700000000.0,10700000000.0,10900000000000.0,4260000000.0,15700000000.0,42900000000.0,307000000000.0,431000000000.0,68700000000.0,3990000000.0,39400000000.0,638000000000.0,7740000000.0,2070000000000.0,58400000000.0,345000000000.0,1240000000000.0,7590000000.0,,10900000000.0,7500000000.0,6240000000.0,,388000000000.0,5410000000000.0,2670000000.0,2050000000.0,879000000.0,1650000000.0,92400000000.0,1570000000.0,102000000000.0,1720000000.0,171000000000.0,149000000000.0,32100000000.0,50300000000.0,73700000000.0,147000000000.0,55600000000.0,8960000000.0,74200000000.0,525000000000.0,500000000000.0,60600000000.0,4630000000.0,13700000000.0,147000000000.0,29400000000.0,16600000000.0,153000000000.0,130000000000.0,13300000000.0,229000000000.0,6010000000.0,48800000000.0,9950000000.0,3310000000000.0,,16300000000000.0,139000000000.0
2008.0,10200000000000.0,138000000000.0,116000000000.0,25600000000.0,16600000000.0,4460000000.0,19800000000.0,561000000000.0,513000000.0,232000000000.0,80300000000.0,2220000000000.0,98700000000.0,8930000000.0,3780000000.0,84600000000.0,1160000000000.0,79700000000.0,2890000000000.0,1190000000000.0,25600000000.0,77800000000.0,6120000000000.0,423000000000.0,6160000000.0,83200000000.0,402000000000.0,528000000000.0,29400000000.0,11000000000.0,10600000000000.0,4360000000.0,15900000000.0,42900000000.0,316000000000.0,464000000000.0,67200000000.0,5400000000.0,42200000000.0,618000000000.0,7840000000.0,2000000000000.0,61200000000.0,357000000000.0,1250000000000.0,8170000000.0,,11300000000.0,7120000000.0,6040000000.0,,382000000000.0,5750000000000.0,2810000000.0,1960000000.0,861000000.0,1640000000.0,99100000000.0,1690000000.0,103000000000.0,1680000000.0,172000000000.0,150000000000.0,32100000000.0,54800000000.0,73900000000.0,151000000000.0,52500000000.0,9460000000.0,76200000000.0,529000000000.0,536000000000.0,58000000000.0,4660000000.0,13800000000.0,147000000000.0,32800000000.0,17000000000.0,149000000000.0,136000000000.0,13400000000.0,228000000000.0,6480000000.0,46300000000.0,11200000000.0,3200000000000.0,41800000000.0,16400000000000.0,139000000000.0
2009.0,8830000000000.0,122000000000.0,103000000000.0,27200000000.0,13600000000.0,4170000000.0,19300000000.0,521000000000.0,464000000.0,207000000000.0,74900000000.0,2470000000000.0,93700000000.0,8650000000.0,3480000000.0,73000000000.0,969000000000.0,67400000000.0,3120000000000.0,1090000000000.0,25200000000.0,79100000000.0,6130000000000.0,355000000000.0,4680000000.0,68200000000.0,352000000000.0,491000000000.0,26600000000.0,10900000000.0,9170000000000.0,4000000000.0,14400000000.0,34100000000.0,320000000000.0,465000000000.0,64200000000.0,5600000000.0,39700000000.0,502000000000.0,7720000000.0,1580000000000.0,62900000000.0,357000000000.0,1160000000000.0,9080000000.0,,9670000000.0,5980000000.0,4950000000.0,,343000000000.0,5780000000000.0,2560000000.0,1680000000.0,584000000.0,1610000000.0,99800000000.0,1900000000.0,95300000000.0,1700000000.0,160000000000.0,144000000000.0,31000000000.0,51000000000.0,65100000000.0,145000000000.0,47000000000.0,9150000000.0,72000000000.0,480000000000.0,538000000000.0,55600000000.0,4540000000.0,12100000000.0,128000000000.0,28200000000.0,14000000000.0,123000000000.0,126000000000.0,12900000000.0,205000000000.0,7180000000.0,36800000000.0,10700000000.0,2840000000000.0,43200000000.0,15000000000000.0,119000000000.0
2010.0,9530000000000.0,130000000000.0,112000000000.0,29800000000.0,13900000000.0,4350000000.0,25300000000.0,574000000000.0,456000000.0,220000000000.0,76500000000.0,2850000000000.0,97700000000.0,9020000000.0,3400000000.0,79300000000.0,1080000000000.0,68500000000.0,3560000000000.0,1180000000000.0,27200000000.0,82900000000.0,6830000000000.0,358000000000.0,5780000000.0,72100000000.0,369000000000.0,479000000000.0,24900000000.0,11200000000.0,9890000000000.0,4520000000.0,14200000000.0,37700000000.0,334000000000.0,510000000000.0,69700000000.0,6320000000.0,42900000000.0,537000000000.0,7470000000.0,1810000000000.0,68800000000.0,415000000000.0,1260000000000.0,9430000000.0,18200000000.0,10300000000.0,6510000000.0,5680000000.0,1750000000.0,368000000000.0,6450000000000.0,2440000000.0,1820000000.0,687000000.0,3600000000.0,104000000000.0,1940000000.0,102000000000.0,1830000000.0,172000000000.0,136000000000.0,30900000000.0,58200000000.0,80200000000.0,161000000000.0,47700000000.0,10300000000.0,75900000000.0,503000000000.0,589000000000.0,72100000000.0,4630000000.0,12300000000.0,134000000000.0,31800000000.0,15000000000.0,135000000000.0,144000000000.0,13500000000.0,232000000000.0,7490000000.0,41200000000.0,11100000000.0,2990000000000.0,48600000000.0,16400000000000.0,125000000000.0
2011.0,9680000000000.0,138000000000.0,118000000000.0,34900000000.0,14700000000.0,4460000000.0,52700000000.0,577000000000.0,438000000.0,230000000000.0,79300000000.0,3240000000000.0,102000000000.0,9380000000.0,3160000000.0,84000000000.0,1150000000000.0,69900000000.0,3970000000000.0,1290000000000.0,28600000000.0,79000000000.0,7410000000000.0,351000000000.0,6930000000.0,73300000000.0,378000000000.0,456000000000.0,23500000000.0,11600000000.0,10100000000000.0,5000000000.0,14100000000.0,39800000000.0,348000000000.0,535000000000.0,69300000000.0,7090000000.0,43800000000.0,539000000000.0,7450000000.0,1760000000000.0,71100000000.0,440000000000.0,1280000000000.0,9910000000.0,19500000000.0,10900000000.0,6620000000.0,6190000000.0,1980000000.0,380000000000.0,7010000000000.0,2610000000.0,1820000000.0,617000000.0,2230000000.0,99100000000.0,2180000000.0,105000000000.0,1950000000.0,171000000000.0,129000000000.0,31700000000.0,61500000000.0,81100000000.0,172000000000.0,47000000000.0,10800000000.0,81600000000.0,528000000000.0,621000000000.0,77700000000.0,4850000000.0,12600000000.0,138000000000.0,33800000000.0,15200000000.0,138000000000.0,138000000000.0,12700000000.0,268000000000.0,7730000000.0,44500000000.0,11100000000.0,3090000000000.0,53100000000.0,17100000000000.0,128000000000.0
2012.0,9720000000000.0,138000000000.0,116000000000.0,38200000000.0,14600000000.0,4280000000.0,93300000000.0,563000000000.0,418000000.0,230000000000.0,82000000000.0,3570000000000.0,102000000000.0,9770000000.0,2840000000.0,83300000000.0,1140000000000.0,70500000000.0,4330000000000.0,1370000000000.0,30100000000.0,82400000000.0,7870000000000.0,329000000000.0,7000000000.0,71700000000.0,368000000000.0,459000000000.0,23000000000.0,11900000000.0,10100000000000.0,5180000000.0,13300000000.0,39100000000.0,362000000000.0,539000000000.0,68300000000.0,7410000000.0,45900000000.0,507000000000.0,7460000000.0,1770000000000.0,71500000000.0,446000000000.0,1290000000000.0,9930000000.0,19800000000.0,11400000000.0,6260000000.0,6570000000.0,1940000000.0,399000000000.0,7470000000000.0,2540000000.0,1920000000.0,573000000.0,2510000000.0,103000000000.0,1920000000.0,109000000000.0,2000000000.0,170000000000.0,131000000000.0,32300000000.0,60900000000.0,87300000000.0,174000000000.0,44300000000.0,10700000000.0,83600000000.0,546000000000.0,629000000000.0,78000000000.0,4920000000.0,12300000000.0,141000000000.0,34800000000.0,15000000000.0,135000000000.0,152000000000.0,13100000000.0,280000000000.0,8010000000.0,44200000000.0,11800000000.0,3180000000000.0,53300000000.0,17600000000000.0,131000000000.0
