Unnamed: 0,Albania,Argentina,Armenia,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,North Macedonia,Malta,Mongolia,Mauritius,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,Uzbekistan,South Africa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,,287697.3,,482971.0,,197686.0,,,,,27640.61,342294.8,11419.92,791972.0,412011.6,24847290.0,4828239.0,,80724000.0,1648092.1,,,1828950.0,993287.0,,,426782.0,,90749.0,1179244.0,810794.0,,,,,1048704.0,,,,462000000.0,,,,247828.5,914302.0,,4434.179,510921000.0,434285.6,,372493300.0,,,,,,,,1869065.3,,,,,212608.9,,,315237.0,897243.0,89059.0,,1930277.0,,76549.7,14953439.0,,645861.7,,112469.3,,,,1764335.0,3688687.0,,5515.35,6779396.0,,,7287200.0,,545093.0
1995.0,,288670.8,,511221.0,176594.0,210494.0,1267.336,,,,32246.94,705334.0,13305.13,831621.0,417411.9,30235709.0,6098865.0,,100932000.0,2074568.9,7678.3,1594990.0,1895230.0,1036484.0,,,460588.0,2858.9,98549.0,1219350.0,851845.0,,,94922.0,,1118079.0,,15743.24,5823462.0,549000000.0,,54635.0,460840.0,317111.3,990174.0,,4789.552,521517700.0,1040907.0,,436988800.0,,,7758.6,15234.7,4054.0,,,2441076.2,,,,,242149.1,,,329653.0,963138.0,94782.0,,2173108.0,342519.3,89028.6,17768618.0,7563.0,1518508.0,,124380.3,59179.05,19752.37,10594.8,1906949.0,4216176.0,,11299.64,7391062.0,,,7639900.0,,622901.0
1996.0,,304189.9,,542429.0,182431.0,214284.0,2139.752,,,,37548.76,853985.1,16207.66,859834.0,420466.5,32365304.0,7152398.0,,120383000.0,2423823.4,7979.4,1827702.0,1922650.0,1088024.0,,,489203.0,3675.0,102083.0,1252695.0,909993.0,3964.702,,104763.0,,1233551.0,,17294.35,7107896.0,644000000.0,10151640.0,60073.0,493835.0,366493.9,1045631.0,274503.6,4996.426,535588100.0,1354491.0,,490850900.0,,,9704.0,16035.1,4673.5,,,3280283.5,,,,,276229.7,,,344622.0,1054672.0,100443.0,,2479313.0,429053.2,94351.6,20096970.0,11242.8,2150973.0,,135773.3,116432.3,22016.34,12164.5,1957160.0,4638218.0,,20412.03,8031305.0,,,8073200.0,,701804.0
1997.0,,327357.7,,573102.0,188840.0,224098.0,18534.32,,,,41653.77,952444.1,18293.85,906926.0,427807.8,35911398.0,7955284.0,,145481000.0,2926944.5,8373.5,1968914.0,1963880.0,1146130.0,,,519268.0,4567.8,110807.0,1293215.0,953405.0,4674.775,,116077.0,,1372441.0,,19627.12,8811102.0,759000000.0,14817270.0,69327.0,536722.0,411092.3,1093513.0,297474.6,5234.934,543803700.0,1605162.0,,542001800.0,,,11716.7,17346.6,5394.9,,,4145017.7,,,,,306718.3,,,369297.0,1141340.0,103850.0,,2769218.0,524265.0,102330.9,21678465.0,25073.7,2513940.0,,148640.0,151149.4,24427.09,13823.5,2050010.0,4709182.0,,40804.13,8705149.0,,251374.7,8577600.0,,778645.0
1998.0,,334260.9,,605953.0,196298.0,232623.0,26276.79,,,,46822.51,1003152.0,20206.53,940548.0,439543.0,37722255.0,8506448.0,,167926000.0,3511006.7,9059.8,2154429.0,2012730.0,1185988.0,,,555993.0,5102.1,120474.0,1352523.0,998501.0,5158.181,,126290.0,,1309454.0,,21723.89,10413880.0,1160000000.0,16974140.0,80568.0,603407.0,457223.8,1137867.0,321229.8,5778.294,536495800.0,1655144.0,,537215300.0,,,13017.3,18126.1,6020.2,412863.0,,5095056.1,,,,,308720.8,,,394487.0,1163684.0,105825.0,,3043804.0,612520.0,111353.4,25211701.0,36670.4,2817304.0,,143603.7,194440.4,26645.55,15294.7,2154345.0,4698553.0,,71513.04,9366337.0,,295599.6,9062800.0,,845734.0
1999.0,,317172.9,,638008.0,203476.0,242304.0,24853.64,,,,48138.99,1088021.0,25104.52,1007927.0,446880.1,38414897.0,9046440.0,7118400.0,181171000.0,4066911.9,9731.5,2247668.0,2055000.0,1241521.0,,,595723.0,5405.0,126916.0,1399907.0,1043248.0,5819.072,,135795.0,,1285760.0,,22309.89,11605024.0,1330000000.0,18940560.0,92740.0,649719.0,501512.1,1173404.0,347054.8,5958.389,528633700.0,2091255.0,,591452900.0,,,12707.4,20541.6,6264.2,418431.0,,6037540.7,,,,114862.3,327330.8,,,419434.0,1266462.0,111188.0,,3344373.0,678396.6,119603.3,27508220.0,54420.3,5148508.0,,146258.4,224308.2,28539.33,17078.7,2261971.0,4789365.0,,106190.7,9804503.0,,302816.2,9631300.0,,925690.0
2000.0,,317995.7,1135666.0,686880.0,213710.0,256391.0,28013.46,,11804.7,,51922.98,1199019.0,29053.64,1106071.0,471565.9,42183578.0,10017321.0,7504500.0,207268000.0,4626524.4,10595.0,2387507.0,2109360.0,1326911.0,18318.601,,647851.0,6168.9,136442.0,1480469.0,1100752.0,6213.565,,143800.0,,1337607.0,106655.0,23944.7,13294747.0,1510000000.0,20751220.0,108137.0,709561.0,555467.3,1243614.0,387174.0,6178.673,535704300.0,2582709.0,,651634400.0,,,13332.9,22978.9,6867.2,422526.0,,7009080.1,248404.6,4152.756,,128618.2,388053.2,,,452181.0,1509132.0,118316.0,,3695625.0,760001.6,128414.5,30859342.0,79942.9,7819940.0,,165647.5,429541.8,31587.72,18910.6,2408233.0,5069815.0,30914.3,170709.3,10328549.0,,307387.4,10251000.0,,1053139.0
2001.0,,300711.5,1289616.0,729841.0,220458.0,264334.0,30927.36,,12648.24,,53818.01,1315673.0,31942.51,1144543.0,483857.3,45395154.0,11082720.0,8022300.0,224483000.0,5253717.8,11416.8,2580198.0,2175410.0,1371527.0,24468.324,215500.0,700993.0,6984.3,144628.0,1539273.0,1146135.0,6862.124,,153400.0,144641.0,1321221.0,118416.0,25744.65,15375031.0,1790000000.0,22315000.0,121893.0,802276.0,566292.5,1303671.0,423124.7,6566.376,531937000.0,3151742.0,,707021200.0,,,14177.0,23870.8,7462.6,457991.0,,7437624.9,252295.5,4283.826,,141129.9,384081.0,,,482012.0,1566708.0,126264.0,,4022900.0,794505.3,135775.1,34898989.0,115994.4,9576724.0,,161006.7,862092.3,34293.41,21262.9,2505871.0,5345478.0,33343.8,245831.3,10119429.0,202906.8,310255.6,10582000.0,,1165942.0
2002.0,,348531.7,1473491.0,781947.0,226820.0,273253.0,34046.78,,13958.79,,56736.56,1487476.0,34142.35,1193694.0,482435.9,48419477.0,12159675.0,8614100.0,243837000.0,5966379.6,11877.0,2690315.0,2201860.0,1410272.0,28548.945,456700.0,749552.0,7821.1,148486.0,1589685.0,1191439.0,7662.025,,164388.0,159988.5,1297184.0,129166.0,28269.43,17409734.0,1980000000.0,24069540.0,135858.0,854140.0,592616.1,1349720.0,470753.2,7064.677,524576600.0,3522717.0,,784741300.0,,,15186.9,24997.5,8403.6,478427.0,,7825930.7,258195.4,4514.531,,152252.4,417109.7,,,501229.0,1564145.0,133701.0,,4347728.0,811794.5,142554.2,41111322.0,150616.3,11587912.0,,165726.4,1097686.0,37255.9,23610.8,2600846.0,5770711.0,34556.5,359858.5,10630911.0,224506.7,321452.0,10929200.0,,1360679.0
2003.0,,420187.4,1759515.0,830041.0,232031.0,281196.0,36569.27,,14716.75,,61944.69,1716243.0,36949.04,1254747.0,487746.6,52895483.0,13721410.0,9261200.0,270695000.0,6885355.0,12845.3,2822534.0,2215060.0,1436751.0,32432.858,509200.0,802266.0,8744.7,151749.0,1632898.0,1258334.0,8776.018,,178681.0,171399.3,1256293.0,142818.0,31124.77,19078655.0,2190000000.0,26698680.0,145530.0,876732.0,598056.5,1395582.0,544697.9,7494.64,524164800.0,4460498.0,,837365100.0,,,16644.5,26218.9,9583.4,512363.0,27553.46,8259762.6,268500.1,4785.886,,170522.5,455981.6,,,513058.0,1624095.0,141500.0,,4713022.0,846415.1,146067.8,49415713.0,189853.2,14147975.0,,170010.7,1291022.0,41405.05,25588.6,2709096.0,6318134.0,37152.8,470427.1,10924029.0,266179.1,377646.3,11456500.0,,1490400.0
2004.0,,485276.4,2069500.0,894090.0,241794.0,296813.0,41115.09,,15970.17,,69635.34,1955239.0,41261.6,1335731.0,501559.2,60396889.0,16150318.0,9927800.0,305896000.0,8148684.8,13856.4,3074198.0,2255360.0,1506001.0,36591.661,593900.0,859437.0,9779.2,158758.0,1701215.0,1322637.0,10054.89,,195575.0,187445.2,1316630.0,161507.0,33607.56,21091479.0,2500000000.0,30310950.0,156124.0,970422.0,626905.6,1449784.0,622556.7,8343.26,529363700.0,5851573.0,,908439300.0,,,18184.2,28187.1,11084.9,542430.0,31709.64,9235525.9,279534.2,4897.226,,190096.2,516020.6,,,528979.0,1788122.0,153027.0,,5317629.0,932638.6,152248.4,57532614.0,242241.1,18212871.0,,194285.2,1519157.0,46118.89,27381.6,2825709.0,6955770.0,40792.5,580804.4,11596241.0,343199.4,437305.1,12217200.0,,1652434.0
