Unnamed: 0,United Arab Emirates,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Brazil,Canada,Switzerland,Chile,China,Colombia,Czech Republic,Germany,Denmark,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,North Macedonia,Malta,Malawi,Malaysia,Nigeria,Netherlands,Norway,New Zealand,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,United States,"Venezuela, RB",Viet Nam,South Africa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993M12,,,31.58271,33.5336,45.58628,,,,,28.61657,31.07106,20.33357,,,34.51955,29.53927,,,20.34839,,,41.7583,54.45304,,50.39891,48.86012,,10.34692,,27.94079,,,,,,28.28963,134.3104,,,,62.13007,,,,,31.48474,,,,,,43.20789,,,,,7.617036,,,39.8977,,,,,69.10296,,,22.03561,,,36.14562,,,,35.75609,,,
1994M01,,,34.86761,35.81923,46.73523,,,,10.45919,30.39983,32.61807,24.40851,,,47.24226,29.09579,,,21.75039,,,43.12277,57.09109,,51.86267,53.10146,,12.69807,,32.28408,,,,,,29.72606,143.2972,,,,69.79464,,,,,33.69223,,,,,,45.1373,,,,,8.771801,,,42.84542,,,,27.81953,70.7036,,,25.20871,,,42.49472,89.93302,,,36.94277,,,
1994M02,,,36.25833,36.13449,47.89025,,,,12.23336,29.53336,32.92136,26.87322,,,58.34096,28.65106,,,22.50805,,,43.53272,56.54868,,53.13631,51.85959,,16.19845,,34.06664,,,,,,29.92755,158.4349,,,,82.04308,,,,,35.21048,,,,,,46.0236,,,,,10.2353,,,46.34816,,,,27.16461,72.20977,,,26.34359,,,25.90139,88.11195,,,37.29855,,,
1994M03,,,34.34478,35.73731,48.17243,,,,12.05984,29.25366,31.43366,24.34517,,,58.67027,29.3653,,,22.08564,,,42.69065,54.06967,,52.44122,45.12559,,15.45382,,32.24111,,,,,,30.13706,162.8604,,,,85.1128,,,,,30.22533,,,,,,45.46347,,,,,10.24049,,,47.30088,,,,25.36334,66.67337,,,25.3739,,,18.0472,80.13513,,,36.45209,,,
1994M04,,,33.45583,34.63061,47.87785,,,,9.753453,27.49305,30.98661,24.01787,,,49.35314,30.51772,,,21.21081,,,41.5911,52.4304,,51.57853,43.73319,,14.14168,,32.37351,,,,,,28.66942,163.4998,,,,77.03677,,,,,26.43647,,,,,,45.58303,,,,,9.166249,,62.06506,46.01514,,,,23.27465,69.09816,,,25.12295,,,15.47886,84.14227,,,34.96708,,,
1994M05,,,33.77775,34.124,50.16063,,,,8.288436,27.59107,30.13398,25.69771,,,42.53756,31.37642,,,22.21366,,,42.28547,52.39643,,52.1738,42.69575,,13.51019,,31.82687,,,,,,28.35802,166.57,,,,66.9852,,,,,28.11217,,,,,,45.8792,,,,,9.502722,,59.94198,42.76573,,,,23.66442,72.32731,,,26.49526,,,12.66067,87.04288,,,35.41122,,,
1994M06,,,33.68439,33.98362,48.09048,,,,9.685324,26.78949,30.74263,27.9837,,,37.16967,29.66392,,,21.52484,,,39.6963,51.11776,,52.40299,42.39521,,12.493,,35.05413,,,,,,27.63402,175.2627,,,,63.72224,,,,,27.73576,,,,,,44.68964,,,,,9.773594,,45.34074,39.45212,,,,22.67962,72.10853,,,24.5441,,,15.54927,87.43443,,,35.6938,,,
1994M07,,,33.45821,35.56116,49.16497,,,,11.06576,26.76999,30.4889,26.75811,,,38.90552,31.00568,,,21.53258,,,41.30364,52.43991,,52.90857,41.88886,,12.58416,,34.81966,,,,,,27.6543,177.8831,,,,65.3934,,,,,27.18463,,,,,,46.28791,,,,,9.19554,,52.57948,40.72931,,,,21.64038,70.57332,,,24.50168,,,18.53549,94.83217,,,35.50966,,,
1994M08,,,34.59391,37.34776,50.68251,,,,14.0033,27.4261,31.01794,28.49158,,,39.96262,32.08628,,,22.34471,,,42.66728,54.95564,,53.96227,44.66092,,13.33944,,37.37215,,,,,,27.70525,176.1348,,,,66.32893,,,,,31.57873,,,,,,48.99042,,,,,9.47351,,59.2203,44.46181,,,,22.28859,74.49432,,,25.31293,,,20.9895,101.4251,,,36.2658,,,
1994M09,,,34.31278,37.50543,49.7979,,,,15.96655,28.83074,32.03179,30.30593,,,39.89932,31.75532,,,21.56594,,,41.23387,54.36833,,53.80929,46.21965,,13.00729,,38.25769,,,,,,26.33542,172.2434,,,,74.98889,,,,,32.52368,,,,,,48.55166,,,,,10.91073,,47.87877,44.42256,,,,23.01284,75.59888,,,25.80078,,,19.84232,104.8355,,,37.05961,,,
1994M10,,,33.40411,36.02164,48.49631,,,,14.83249,28.49502,31.50516,34.45529,,,37.35532,31.0732,,,21.61633,,,40.29399,54.52645,,53.50484,44.02812,,12.771,,36.89989,,,,,,26.61375,172.542,,,,73.49792,,,,,31.26184,,,,,,48.60733,,,,,12.31023,,45.46755,44.49301,,,,22.54957,78.0655,,,26.7419,,,20.05296,101.1163,,,36.94024,,,
1994M11,,,32.98022,34.97577,48.62389,,,,14.48126,27.19599,31.30072,34.52447,,,32.53559,31.17339,,,21.62924,,,40.45293,54.42461,,52.8677,43.17453,,12.36833,,35.07739,,,,,,26.75733,167.8746,,,,72.75828,,,,,29.26268,,,,,,48.75135,,,,,12.58825,,35.4591,44.37336,,,,20.86858,76.7743,,,27.16121,,,19.71615,95.76259,,,36.21761,,,
1994M12,,,32.96074,34.45816,47.77597,,,,14.05414,26.53011,30.96253,34.25387,,,30.63808,30.34965,,,20.82124,,,39.42824,52.43426,,51.77809,38.32549,,11.46925,,33.48072,,,,,,26.23532,164.6702,,,,65.82835,,,,,24.34655,,,,,,47.86468,,,,,12.53029,,35.22431,43.04081,,,,20.33098,72.70951,,,26.43647,,,20.27267,101.958,,,36.00632,,,
1995M01,,,32.17416,34.4315,47.85596,,,,11.88046,26.1179,31.68856,31.97195,,,30.8221,31.17192,,,20.27827,,24.97332,38.47434,52.91216,34.84365,51.84456,34.91061,,10.22595,72.63995,30.96594,53.6123,,,,,26.28324,162.3902,,,,64.71878,,,,,15.39442,,,,93.4141,,49.06383,,,,,10.83198,,34.47057,42.57488,,,,19.85233,70.46255,,,27.3223,230.445,,17.35252,99.00384,,,36.98185,,,
1995M02,,,31.1598,33.94037,47.86097,,,,10.31782,26.24531,32.49742,30.29886,,,27.87011,32.00565,,,20.83917,,24.40671,38.81064,52.98701,34.25297,52.25005,37.53986,,9.066307,72.19844,29.46304,55.164,,,,,26.07972,157.1844,,,,55.583,,,,,12.92209,,,,99.54436,,49.68446,,,,,9.396005,,30.67799,42.37138,,,,19.36268,70.64723,,,28.09604,234.1935,,18.17587,97.89078,,,37.75788,,,
1995M03,,,31.41283,35.23495,48.07164,,,,8.566383,26.79482,33.92846,28.67042,,,25.83977,31.73073,,,20.59537,,23.27596,39.68682,54.07726,35.17849,53.23233,39.27533,,9.072173,68.50358,28.61013,55.98461,,,,,26.11938,155.259,,,,55.73573,,,,,9.711323,,,,98.27964,,49.83699,,,,,8.755983,,30.65586,44.26668,,,,19.39499,71.79668,,,27.19472,221.6557,,22.08201,97.82407,,,38.79941,,,
1995M04,,,33.12235,34.7914,51.56295,,,,9.498071,27.82951,35.46933,32.11865,,,25.22494,32.02973,,,21.42357,,24.2484,42.22051,56.39234,36.08278,55.70889,39.86023,,9.060765,66.93123,28.4598,57.90803,,,,,27.52762,166.9376,,,,52.48854,,,,,12.4106,,,,101.9437,,51.9009,,,,,10.89213,,37.90609,46.41112,,,,18.66657,72.11938,,,27.82906,217.9669,,30.11485,95.91896,,,40.40268,,,
1995M05,,,33.36655,36.28554,54.00761,,,,11.43137,28.60638,36.59032,36.64352,,,24.58719,33.054,,,22.70193,,25.96099,43.41659,57.34333,39.70104,56.83593,41.87404,,9.933446,71.54085,27.15337,58.53203,,,,,29.57451,163.2091,,,,45.53801,,,,,13.56659,,,,106.3914,,53.86095,,,,,12.07882,,40.48688,46.14347,,,,18.33701,74.78478,,,29.09531,246.1551,,29.70614,88.11889,,,41.93938,,,
1995M06,,,32.42506,37.46598,53.78234,,,,10.57424,29.26163,38.41165,37.56329,,,23.88291,34.28924,,,22.86524,,27.48461,43.00352,58.67426,40.05754,57.06705,43.49831,,9.869551,77.85602,28.26227,60.99601,,,,,29.713,151.9601,,,,47.94859,,,,,13.16509,,,,113.0975,,55.38208,,,,,11.76311,,39.59117,45.54416,,,,19.86241,74.79027,,,30.02218,256.1312,,32.15566,84.15012,,,43.07763,,,
1995M07,,,34.20063,38.23544,55.63944,,,,10.85382,30.37981,38.8734,38.22246,,,23.80957,35.59085,,,23.66862,,30.55985,43.50608,59.96415,42.0358,58.79292,44.40428,,9.93333,80.50625,28.25935,63.78631,,,,,28.23432,158.4008,,,,47.87431,,,,,15.94405,,,,112.771,,58.52289,,,,,12.60261,,41.12946,46.09146,,,,20.30589,75.21625,,,32.18095,260.1167,,29.34764,80.2189,,,44.73931,,,
1995M08,,,35.51814,36.64992,54.38079,,,,11.7241,30.32979,37.56851,34.7001,,,24.03565,35.47053,,,23.96821,,30.33597,42.43216,60.2092,41.71549,58.47309,42.7687,,9.887168,79.91949,28.704,63.5481,,,,,27.90704,156.7946,,,,47.61398,,,,,16.11399,,,,109.7891,,57.70903,,,,,12.27754,,39.72943,43.39563,,,,20.61013,72.73059,,,32.04157,243.4473,,27.06981,69.66714,,,44.30487,,,
1995M09,,,36.36595,35.34787,53.59731,,,,12.67797,30.17119,39.92084,32.91908,,,25.57411,35.31368,,,23.46659,,31.06367,40.51356,60.78785,40.88973,58.95519,44.5393,,10.20375,76.9181,27.22867,63.99864,,,,,28.02926,154.0822,,,,42.11167,,,,,16.074,,,,103.9372,,57.9648,,,,,11.95869,,41.95809,42.35818,,,42.457,21.84739,72.20289,,,34.4336,235.7738,,24.76981,72.19502,,,45.33142,,,
1995M10,,,35.72508,33.74523,53.30117,,,,12.00137,29.53922,42.39052,32.46418,,,26.11988,34.77396,,,22.90015,,28.98364,40.06793,61.40504,40.96802,59.14128,46.11397,,9.808866,77.46675,27.18854,65.44893,,,,,28.56631,152.1384,,,,39.7846,,,,,13.72167,,,,99.6205,,57.99811,,,,,11.04547,,39.13027,44.42794,,,33.68005,22.37529,72.49402,,,35.02763,235.0323,,24.92908,73.90319,,,45.46224,,,
1995M11,,,35.62971,33.30839,54.39988,,,,10.96453,30.42479,43.69606,31.07592,,,24.90871,35.31914,,,23.36655,,26.99049,41.47118,61.27315,39.44348,59.75584,44.73671,,9.422561,73.44893,24.31175,67.20921,,,,,27.65985,151.7914,,,,40.23227,,,,,12.66503,,,,94.69945,,58.73611,,,,,9.651343,,39.74659,43.04672,,,30.95059,22.17691,72.33836,,,35.01311,218.8147,,21.73284,67.95003,,,47.13686,,,
1995M12,,,36.74255,34.06399,56.86787,,,,11.4469,30.69344,44.32435,33.02112,,,24.57877,36.01088,29.63374,,24.07956,,24.98116,40.52322,61.50898,39.33337,61.7294,46.43828,,9.108428,77.43751,23.30696,67.95339,,,,,27.99054,162.8374,,,,40.05009,,,,,14.18666,,24.94237,,101.9052,,60.24186,,,,,10.03557,,37.75049,42.27692,,,33.59543,21.66859,76.02181,,,34.77213,228.1701,,19.1665,71.69179,,,49.04965,,,
1996M01,,23.40111,37.66512,36.68644,59.73018,,,,12.8467,31.65048,43.7308,33.79193,,,25.50037,37.33952,30.39605,,24.73827,,23.9056,42.34867,62.22535,41.0024,62.32962,50.26774,,10.69844,85.35468,22.18299,69.39836,,,,,27.52195,165.4056,,,,39.97253,,,,,16.12496,,24.48673,,107.807,,62.66975,20.694,,,,10.18965,159.7188,43.47604,44.99933,,,35.34766,21.65732,82.15528,,,34.76061,246.4166,,19.98121,70.9949,,,49.46288,,,
1996M02,,22.76523,38.69398,37.74835,60.82349,,,,13.9411,32.57189,43.26476,33.10216,,,26.4432,38.13133,30.78782,,25.16077,,25.24935,43.67088,63.25851,42.24165,64.13637,53.2593,,12.60352,90.80959,24.81771,69.66178,,,,,27.37941,166.9363,,,,39.90626,,,,,15.83387,,24.10287,,110.6485,,62.86419,21.04924,,,,10.86553,168.2486,51.21978,46.74323,,,31.80403,21.49104,84.73457,,,35.70071,247.3238,,22.69886,68.57743,,,52.70374,,,
1996M03,,21.76349,39.16998,37.12198,61.44734,,,,12.96262,32.51831,47.04899,32.23283,,,27.68033,38.64141,30.32145,,24.96938,,25.69327,44.49721,62.73562,42.74451,63.9502,51.24218,,13.71607,88.05451,25.81903,70.69312,,,,,27.0393,164.7326,,,,41.8575,,,,,15.50489,,23.41122,,115.9136,,64.49708,21.44517,,,,9.919553,165.3328,55.54232,46.79016,,,28.86748,21.32227,82.64899,,,37.81777,232.2526,,25.85918,70.44888,,,53.59674,,,
1996M04,,22.83125,40.16164,37.8722,61.32665,,,,13.14089,33.34649,46.83661,32.16952,,,28.94381,38.77989,30.56279,,25.92412,,25.52537,45.94159,64.08737,40.25819,65.11218,51.26908,,14.49439,93.23539,28.00065,72.88373,,,,,26.63058,173.6806,,,,39.65267,,,,,17.02472,,22.42088,,120.8785,,66.51994,22.07681,,,,9.763897,171.7313,55.85554,46.96615,,,36.26881,20.57461,82.68885,,,38.06802,236.8351,,25.16436,84.45487,,,53.28755,,,
1996M05,,25.19046,40.74501,38.3366,61.34285,,,,14.28935,33.96003,44.92757,33.44912,,,30.77878,38.2129,30.53774,,26.18239,,26.94162,45.96125,64.05131,38.32402,65.64122,51.11853,,16.1592,93.9482,28.43989,73.61823,,,,,26.56963,174.4932,,,,38.84543,,,,,17.54373,,21.62476,,121.182,,67.35154,22.40509,,,,9.788502,181.5192,57.68204,46.82767,,,48.55679,21.44948,81.63932,,,39.14708,234.716,,22.60707,86.08395,,,53.6394,,,
1996M06,,25.43327,39.75423,38.17152,62.0144,,,,14.98807,33.39218,45.5081,33.07823,,,30.55361,38.9188,30.89318,,26.99361,,27.36449,46.16295,64.65084,38.31717,65.90885,51.58789,,17.2169,90.63034,29.74932,75.11678,,,,,25.65543,173.9742,,,,36.36812,,,,,16.98377,,23.67973,,118.73,,67.90154,23.0704,,,,10.17137,186.0978,58.9788,48.56487,,,65.80811,20.9905,79.66614,,,40.34917,224.9393,,22.56922,88.98504,,,54.16274,,,
1996M07,,23.80857,38.5128,36.51837,61.35121,,,,16.15964,32.60555,46.91701,33.9627,,,31.11294,39.00263,31.84427,,26.74521,,27.53047,45.16536,64.10895,38.16586,64.27096,50.78272,,17.40713,87.11747,27.50532,73.11231,,,,,24.82253,168.5906,,,283.5518,33.55359,,,,,16.00881,,24.67709,,117.4838,,66.13491,23.05648,,,,10.96397,184.5748,59.78658,49.70907,,,65.19942,20.36681,75.5857,,,39.32032,212.7861,,22.23603,88.63377,,,52.48916,,,
1996M08,,22.21772,39.64574,36.4454,63.58348,,,,15.99742,33.26851,48.11518,32.51528,,,33.1466,39.71803,32.94871,,26.74392,,28.95522,44.96471,65.91626,38.85891,65.15858,52.52327,,17.63004,82.65579,25.70215,75.72503,,,,,25.11966,165.2863,,,302.6093,32.67714,,,,,17.57724,,24.84883,,116.1311,,68.70788,22.98988,,,,10.8092,181.3351,58.30558,50.30829,,,65.54565,20.53251,73.77799,,,40.42932,198.0465,,20.43137,89.26252,,,54.29634,,,
1996M09,,23.00704,40.19541,35.95789,62.98286,,,,16.37575,34.20261,47.07466,32.39627,,,33.21156,40.08464,33.32305,,26.47392,,29.26503,45.28355,67.59891,40.39533,65.62703,53.48487,,19.14279,84.61144,25.22014,76.38416,,,,,26.59328,161.9311,,,304.3586,32.75862,,,,,17.55971,,24.95791,,117.1227,,68.89102,23.38518,,,,11.49754,185.3193,62.05044,51.06906,,,62.82105,21.52957,74.23505,,,41.82891,185.8945,,20.20971,91.99515,,,55.42812,,,
1996M10,,24.35885,41.70881,37.06257,63.88314,,,,16.76978,36.35152,47.37828,33.02639,,,30.70851,41.15542,34.47332,,27.58349,,30.11049,46.41007,70.02407,39.50826,67.40878,57.56117,,19.35067,87.44639,23.55801,78.12856,,,,,26.50592,160.415,,,307.8218,34.07051,,,,,17.07001,,24.87285,,120.7627,,70.96225,24.41737,,,,11.53289,174.3008,61.46471,50.63327,,,64.03435,21.90838,72.17682,,,44.23923,170.0027,,22.76426,93.25152,,,57.26364,,,
1996M11,,25.47275,42.55983,37.7683,66.55013,,,,16.64407,39.08607,47.5774,31.14228,,,28.90865,42.62581,35.06655,,28.89961,,31.7956,48.64406,72.61341,38.75206,69.66189,60.89728,,19.47392,91.53343,22.6514,78.66138,,,,,26.57364,160.095,,,326.8557,35.30872,,,,,16.82133,,24.78893,,124.4267,,73.96099,25.66969,,,,10.71277,176.5282,57.85031,52.58879,,,67.35228,23.23858,75.02533,,,45.49143,170.1141,,23.12591,95.77419,,,60.34019,,,
1996M12,,26.73239,42.38743,38.23636,65.86272,,,,17.10864,38.40462,46.16812,28.89654,,,29.54969,42.94568,35.2437,,30.27884,,32.75882,48.4165,73.75432,38.09586,69.39663,61.87584,,20.67536,94.53955,21.67963,77.11175,,,,,27.5455,151.4277,,,312.789,34.08793,,,,,16.84425,,23.65425,,125.1218,,74.62224,26.17467,,,,10.29564,180.1892,57.43315,52.92429,,,66.91805,24.29102,76.49258,,,46.54045,152.9224,,23.95921,98.51645,,,61.46237,,,
1997M01,,28.72615,42.42427,38.25036,67.68578,,,,18.90822,39.99301,45.79429,30.91634,,,31.31179,43.28988,36.82941,,32.37793,,34.70789,49.73632,75.82914,42.89633,69.79828,63.04051,,25.8283,99.98156,25.29062,79.14462,,,,,27.58267,130.5173,,,297.0065,35.20055,,,,,18.55318,,22.70448,,129.0619,,76.92271,28.67255,,,,10.91533,188.3134,63.15507,56.97591,,,90.87637,24.64603,77.53736,,,47.94172,145.9541,,30.5379,102.4883,,,64.05195,,,
1997M02,,30.83702,42.64219,37.99997,68.19442,,,,21.36335,40.76934,48.13544,33.35581,,,33.13817,44.5674,37.98439,,31.6402,,35.37306,50.93796,76.60205,48.75554,71.26858,62.70855,,27.5382,103.7521,25.59194,80.09376,,,,,28.1391,129.0757,,,293.4004,34.81444,,,,,19.49262,,21.92081,,132.1037,,79.28968,29.36632,,,,11.25081,192.2263,69.78745,59.02277,,,109.1429,26.00814,76.35343,,,48.6152,128.3498,,35.61667,109.4533,,,66.06171,,,
1997M03,,30.80411,43.0475,38.19657,69.07388,,,,22.68485,40.08353,49.31794,33.27322,,,30.23392,46.37164,38.02942,,31.41913,,35.55696,51.20627,76.32582,48.74075,70.90015,60.73166,,25.24756,99.31427,27.85284,79.44114,,,,,27.75952,127.0125,,,284.6746,35.44781,,,,,19.12113,,21.56083,,130.4358,,81.40218,28.75725,,,,11.90997,186.5787,64.43415,58.40038,,,108.8019,25.92324,72.63486,,,48.77199,122.9416,,33.11036,116.7027,,,65.90547,,,
1997M04,,30.40746,42.27765,36.5224,68.49764,,,,23.45989,37.37109,50.34731,33.75001,,,28.15222,45.6731,37.00341,,31.90891,,34.36127,49.73957,76.2561,53.38445,69.24626,58.3122,,26.53145,94.39887,27.36766,78.61714,,,,,27.35297,123.6675,,,294.8839,37.92902,,,,,19.15706,,21.51213,,117.2509,,79.58224,27.94007,,,,12.25324,168.5475,60.3804,58.14448,,,100.9927,25.95184,69.40669,,,46.85492,121.5393,,31.22548,121.2175,,,63.57889,,,
1997M05,,31.8778,44.29016,39.06909,71.97444,,,,25.727,40.6314,56.40686,35.03347,,,25.03499,49.0976,39.41611,,36.02191,,37.18821,51.55532,80.41354,61.08561,75.49363,65.6657,,27.72136,96.62705,27.78756,85.15083,,,,,27.7529,144.6613,,,303.3706,40.32164,,,,,19.82521,,22.09727,,112.8884,,86.11189,29.39094,,,,13.5479,152.3754,59.64378,63.71632,,,120.1146,25.57601,70.13003,,,49.85592,103.9353,,28.97691,115.2809,,,69.16433,,,
1997M06,,34.48139,45.16699,39.69583,74.08402,,,,28.79988,41.86393,59.38886,38.29723,,,23.87854,50.5204,40.17667,,37.68297,,37.79402,51.46292,81.29029,58.78669,78.78655,68.70085,,29.52998,102.6191,29.72186,86.956,,,,,28.83136,153.3154,,,318.6892,42.56786,,,,,21.52963,,22.72088,,113.8528,,90.57189,29.86781,,,,15.32506,161.1942,57.51012,67.48269,,,129.9554,25.5512,68.857,,,51.36334,95.93219,,31.02908,121.295,,,72.57596,,,
1997M07,,35.45798,45.07218,41.65762,76.98382,,,,30.51181,43.46765,62.1882,38.56972,,,23.26735,54.28048,41.54862,,38.62915,,39.93728,53.12511,84.88287,56.14962,82.11483,72.17198,,32.67154,102.4459,31.66826,89.06199,,,,,29.56821,149.3325,,,317.4476,45.68273,,,,,24.17725,,23.41491,,105.2423,,97.90085,30.69452,,,,15.48056,144.2497,52.09105,71.41486,,,164.5684,26.46063,66.03384,,,54.70465,96.85011,,34.13381,134.46,,,76.31051,,,
1997M08,,36.1693,44.31273,40.0945,71.47786,,,,27.74339,43.56834,58.44908,38.34422,,,24.58197,53.57577,40.57691,,35.94422,,40.0061,51.55745,83.33695,56.00832,80.71747,74.65822,,33.7285,81.4631,31.69679,89.3475,,,,,29.7309,138.3189,,,321.8032,46.46012,,,,,25.83857,,22.79011,,85.99264,,95.30179,30.76249,,,,14.35559,127.243,54.84795,71.92555,,,179.7567,28.63067,62.54389,,,54.15914,84.15242,,32.67935,135.9361,,,75.90729,,,
1997M09,,34.94745,43.81281,40.95926,73.1327,,,,27.0273,44.32198,59.29515,37.72525,,,24.9892,52.99058,40.92027,,38.06797,,40.5996,52.8013,84.4212,59.8985,80.12303,67.67789,42.49793,33.10691,64.25687,28.78741,91.30855,46.84373,,28.04763,,31.36375,128.9762,,,312.2271,43.09365,,,,,25.91465,,23.21308,,70.12175,231.3605,93.36847,32.23731,,,,14.17036,96.87096,58.59348,72.91106,,73.34054,164.9029,29.96051,61.03772,56.4321,,55.69873,69.37624,,36.73407,125.1037,,,75.1257,,,
1997M10,,34.04949,42.73678,41.95555,74.6155,,,,28.0622,45.39147,62.11671,35.37314,,,25.41127,54.63063,43.71032,,38.17519,,44.28829,53.36132,88.55123,63.33041,80.92677,59.09251,41.70679,33.2238,50.64614,29.35063,98.1018,46.7253,,28.99985,,30.98539,121.758,,,293.9391,41.69458,,,,,26.16989,,23.57328,,61.32327,213.2686,96.27054,34.54244,,,,14.00103,85.80369,57.9532,77.09879,,71.66784,172.2286,30.85386,55.88488,59.30346,,56.50318,62.75309,,46.49069,107.4673,,,75.21385,,,
1997M11,,27.16401,38.96262,38.78066,74.14007,,,,21.47492,42.75592,62.6249,32.51779,,,23.1299,51.79509,42.53758,,37.19517,,41.4913,51.27924,86.61784,53.69756,77.97902,48.43469,35.23701,29.17953,45.41551,25.82575,96.16263,46.51822,,27.26957,,30.88075,109.5897,,,246.4763,37.82553,,,,,22.80734,,23.29362,,49.56,201.8534,93.3199,32.3961,,,,12.59786,80.96309,48.92503,75.18072,,58.85232,124.6234,30.79183,51.71307,56.9942,,53.4032,51.79563,,41.90021,96.84282,,61.32021,73.31854,,,
1997M12,,28.69916,38.01204,37.97636,75.22881,,,,22.62613,41.69589,66.36216,30.8836,,,21.24971,54.36128,43.57741,,39.46257,,38.71532,52.09239,88.64604,54.71757,79.0074,50.59252,34.00211,31.03505,29.71582,23.86427,99.5757,46.37977,,27.66133,80.63166,30.63893,104.9171,,,149.5467,36.38262,,,,,24.98095,,22.04524,,40.08544,199.7039,94.30724,31.15192,,,,12.28539,74.89838,47.25784,78.40938,,49.4579,121.6684,30.9231,47.96975,55.15381,,52.93875,38.46969,25.72753,41.18507,99.23181,,52.22026,75.53857,,,
1998M01,,26.60483,38.76824,37.75538,75.16012,,,,22.37321,40.49486,67.82477,27.14499,,,20.47957,55.12163,45.21516,,41.53343,,39.3095,52.89977,89.71589,50.95951,79.39072,43.30106,34.42615,31.62422,16.19357,23.4812,105.6076,46.76078,,26.14536,86.03439,30.03207,105.4592,,,123.0049,35.76478,,,,,23.00782,,21.47155,,32.31532,201.0038,95.35282,29.40199,,,,11.48634,61.90169,46.9433,85.26417,,49.98058,107.4749,31.08638,35.93166,51.85002,,51.78403,34.09679,25.29432,44.26105,91.41129,,51.32771,74.56955,,,
1998M02,,28.61566,40.40994,39.36609,79.95778,,,,23.64197,43.18895,74.59013,28.01623,,,21.14718,59.04351,45.45545,,44.95727,,44.181,56.96254,96.26334,51.50754,85.00465,49.86308,34.53689,32.63789,19.5254,23.26894,115.84,47.02775,,25.85516,92.57616,29.88096,114.0373,,,130.449,35.88093,,,,,22.00778,,21.66133,,49.17572,201.8894,102.2484,29.98829,,,,11.09805,79.55215,56.16116,95.00597,,52.33301,98.58001,29.02859,45.42046,48.97989,,55.31871,51.20144,25.48944,37.2055,105.8126,,42.66593,79.4902,,,
1998M03,,29.19972,41.2109,41.44991,85.90479,,,,26.36938,46.64829,77.31603,30.90477,,,22.59281,62.75566,47.38764,,51.17992,,48.39195,62.77693,101.87,60.60416,89.01662,52.9648,35.81321,34.41591,18.93816,25.69936,126.7278,46.92356,,28.16468,102.4278,30.41206,111.5641,,,148.7477,37.24834,,,,,22.79767,,22.05961,,50.32878,198.3828,112.3498,32.10872,,,,11.09371,87.52785,61.7354,107.8587,,57.32423,108.8722,26.70139,48.77604,43.84706,,60.43174,55.20866,25.21784,38.35626,109.183,,40.01397,83.17524,,,
1998M04,,29.36652,41.41177,44.41807,92.14224,,,,26.88933,48.04009,78.42378,30.1332,,,22.5145,67.88225,49.53168,,55.38391,,54.04632,67.4533,104.7109,82.14762,91.72555,51.53926,35.24707,35.44231,22.16636,27.61122,132.3029,45.94433,,28.76388,114.2217,30.58721,103.3699,,,145.6957,38.24552,,,,,23.68699,,22.10942,,45.52794,194.648,118.741,33.96096,,,,12.1726,85.49972,61.29884,122.62,,54.31332,100.6052,27.63002,46.60497,42.36592,,64.56746,49.90537,25.30899,42.54425,104.7608,,34.65993,86.30729,,,
1998M05,,27.97049,39.16706,46.94056,96.42411,,,,23.87679,47.55258,80.94526,27.98293,,,22.65543,71.03954,49.21279,,55.23655,,57.73149,71.70686,102.9816,91.88955,91.4727,45.29816,32.31369,32.2856,14.88513,25.72668,133.0639,45.77845,,30.21522,114.983,31.72636,97.93913,,,129.1616,37.6482,,,,,21.97131,,22.96069,,39.23907,189.9461,123.3221,33.36797,,,,12.16037,82.63514,61.26011,120.0844,,50.74006,79.39068,29.20257,40.01657,39.506,,66.81427,42.19289,25.18576,43.80209,96.95348,,30.70228,86.71443,,,
1998M06,,24.35874,35.48996,44.73774,101.2459,,,,22.01365,44.81983,80.43634,25.65953,,,20.84574,74.4688,48.69041,,54.57401,,55.97796,73.10545,102.4835,88.49862,90.37587,38.93502,29.71082,30.69261,10.80852,20.91094,127.0115,45.74367,,30.40574,112.1299,31.01519,92.68222,,,117.3297,31.42487,,,,,19.57063,,23.20051,,31.19065,185.5577,122.2202,30.8409,,,,11.18567,68.30921,54.20866,112.9528,,43.0059,57.25684,28.26421,32.09669,35.09397,,65.08362,30.79211,24.49487,41.08818,86.33691,,24.1966,84.73652,,,
