Unnamed: 0,Advanced Economies,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",World (WBG members),Samoa,South Africa,Zambia
2003.0,105.5246,109.8452,173.6711,69.89813,106.2119,81.92119,100.036,121.3572,98.59235,96.97065,112.5852,103.3536,105.8934,109.9777,61.99395,99.1052,77.23402,89.99092,85.44952,91.87834,97.50319,99.83923,251.7287,69.69903,145.6681,97.2728,79.57357,99.41334,105.1002,98.90357,143.4353,110.6674,94.44705,108.6301,117.879,108.4974,1866.688,99.28798,97.81078,121.7889,98.8058,98.33547,123.036,90.39025,189.7333,111.6502,94.03273,97.99761,103.0144,116.0748,105.4349,118.8513,95.44126,107.8017,124.8338,111.8366,95.87294,142.6925,305979.9,185.2635,91.61163,98.76621,85.67016,104.4319,113.0717,106.5595,99.25286,112.905,102.9739,172.7343,99.6248,98.99741,105.7018,102.6053,94.90133,125.3243,2070.879,96.72413,98.29207,16656.11,171.758,97.46699,132.3918,147.7895,98.57985,98.38297,96.58614,110.9651,165.7666,108.2223,93.3518,96.76207,95.37881,89.79143,99.11238,90.49837,111.6304,110.3791,108.1414,118.6549,113.3438,89.0731,128.4408,198.7375,127.0689,72.89267,99.66931,103.1107,94.49542,88.73988,108.7489,128.9072,114.1952,107.2464,115.6966,165.3011,81.44498,117.424,110.4085,185.3406,698.7466,99.91489,111.7336,110.6382
2004.0,104.6653,105.1519,166.5011,71.66,104.1525,87.96784,101.2215,112.1404,100.1139,98.73249,106.8503,99.39292,103.5511,102.1526,63.08037,100.2759,82.07206,90.17949,92.14988,87.67339,99.70489,101.2788,237.7493,75.10729,129.1459,99.07953,80.06044,101.4879,103.1355,100.4448,94.61767,110.2707,89.91436,107.8074,114.7497,96.2781,99.14722,100.338,99.87952,124.0086,100.4896,100.1117,128.7515,95.66363,169.7063,98.61609,98.59406,99.37849,100.179,108.9162,104.4683,114.1367,97.24059,109.9221,114.7313,109.6361,98.41554,127.3478,82.0092,188.4915,88.42412,100.6254,88.86175,101.1173,113.3922,102.9664,96.51555,105.8326,100.2958,163.5581,112.4408,99.85336,103.4036,101.9654,100.9811,117.9969,98.73381,98.86553,101.5834,107.8905,139.0554,93.84716,120.3501,137.966,100.279,95.52016,103.0205,106.2545,156.846,105.4018,91.93381,90.15558,98.70438,87.92034,100.0118,93.32101,105.8075,103.2471,109.5488,115.6047,107.6735,88.66833,120.3016,158.8622,123.9796,76.00109,98.66775,105.2696,98.04041,87.9456,106.2864,122.3331,111.6053,106.7544,120.028,155.841,76.91629,111.4934,105.6052,151.8303,102.8066,98.10816,121.914,99.81972
2005.0,103.5401,104.4991,155.4905,82.96795,102.9208,90.25781,100.1674,113.7989,99.36016,97.38024,106.0505,98.0944,101.4251,95.4844,74.4635,99.13219,87.62506,89.34663,97.89161,87.26741,98.89196,100.3626,197.4756,84.047,116.6016,98.6866,84.86808,100.1506,101.0364,99.45467,125.8632,107.4202,88.79544,111.3191,113.4582,101.434,99.9734,99.62331,98.90761,123.8792,99.67474,99.8016,126.6791,98.8949,166.8289,102.8155,97.73499,98.14467,99.70928,107.0866,103.5493,113.0546,97.66747,110.2364,104.2648,111.182,97.89927,120.7654,80.19583,207.8138,87.42872,99.4646,85.87461,99.43292,125.9506,103.4583,101.3768,104.626,98.85039,147.6269,112.9875,99.33859,97.78115,100.7083,96.46284,121.0519,99.36757,98.93368,100.2737,106.534,126.4408,93.26273,120.2675,130.0629,99.48412,99.11672,107.8837,105.8043,152.3051,102.7121,92.33121,90.89116,100.3539,98.07752,99.46113,85.7236,104.9381,114.3458,109.7639,116.3811,106.6401,89.43042,117.6447,147.2235,122.7401,77.67886,97.73537,102.434,97.33326,87.30811,104.5723,116.7123,116.5676,109.6072,121.0336,158.8748,86.62649,108.8062,103.6847,132.5404,102.3387,97.86871,122.2798,106.7876
2006.0,102.5524,104.1874,141.2873,90.87028,102.2495,88.52058,100.1201,119.0047,99.43103,97.59866,105.664,98.64001,101.1845,93.59762,82.69566,98.96808,93.21556,87.91921,101.6998,89.22661,98.79753,100.1463,198.9349,81.95918,108.203,98.64561,89.14265,100.1033,100.8864,99.28023,113.3694,107.4963,91.2333,111.4358,111.9818,101.2739,100.715,99.68283,98.67015,122.5272,99.7307,99.79659,127.3073,100.2826,163.4451,103.4088,97.62923,98.17517,100.0783,106.2397,102.6393,111.7533,98.71488,103.2999,109.6676,107.0758,98.1108,116.7089,80.96086,185.2406,87.58087,99.46355,79.62092,99.41107,134.7227,103.9393,102.3879,104.0568,98.90295,145.4019,107.8256,99.34427,97.26333,100.6524,91.49191,120.2297,100.1352,98.7801,100.5154,105.5214,110.739,95.2478,121.1948,123.2883,99.40148,98.55952,99.21097,106.1242,149.2831,102.3637,91.43047,96.95451,101.2661,101.1735,99.39138,91.43607,104.4784,117.9162,113.0952,112.412,105.8867,92.46206,116.3461,142.557,120.6409,80.38441,97.65001,102.6879,97.02577,92.59388,103.6987,112.7266,108.5757,107.3187,117.8823,158.5424,86.42144,106.8855,103.1657,127.2067,101.9335,97.2502,114.5701,133.3991
2007.0,101.0764,99.10748,130.6593,103.9789,96.5,94.03364,101.2149,108.2156,101.0101,98.46118,101.5134,98.08813,97.54879,91.22776,89.32698,101.9699,96.91201,85.8036,98.43546,90.25831,101.4164,102.9006,171.3633,90.31551,103.5823,98.62205,91.50444,102.0437,98.08276,100.8232,110.4068,105.4737,92.49365,113.1536,106.9008,97.26185,101.1815,100.9893,100.6752,122.7814,101.437,101.9959,129.865,100.1502,151.5769,111.1053,101.1847,99.49752,97.39447,100.5869,101.1759,107.133,99.32845,109.4652,105.0638,111.8895,101.0356,109.2354,90.77532,190.4901,90.8034,101.076,75.30059,97.50223,133.2023,101.2795,103.0196,99.01629,96.17522,135.2016,102.0978,100.4298,98.40771,100.5808,91.60476,117.3234,100.8316,99.47209,103.6919,101.6046,104.8808,97.857,117.5947,114.7783,101.1432,100.5621,106.2774,102.3023,141.6416,99.08329,91.47451,104.5055,97.74721,105.1422,100.4504,97.15113,99.75965,125.2116,113.4578,115.651,101.1183,93.77431,109.0328,131.8816,114.0586,88.97534,98.51222,104.4336,100.0914,105.17,100.9374,108.4681,111.3472,102.2352,120.2502,148.4325,84.33503,101.9672,97.76787,121.7024,101.1118,96.14423,103.7725,116.157
2008.0,99.13169,96.89899,122.5996,111.8711,93.69751,92.14234,102.1102,95.92247,103.1195,100.0871,98.64384,98.06716,95.59648,95.69977,92.87477,104.8966,95.89326,90.32897,96.24053,96.44594,104.6277,105.3107,156.4904,93.56153,98.63985,101.4851,102.8323,103.8468,96.4623,102.6423,103.83,107.8733,96.66245,112.1215,101.0233,97.14903,101.4416,102.5381,102.9759,122.4793,103.2053,104.7387,113.7624,108.6302,131.01,119.2334,104.0617,101.5393,96.08597,97.30099,99.32007,101.3089,101.6772,110.7582,95.58269,102.6527,104.5325,104.2753,93.60445,138.7273,101.013,102.7923,83.8549,96.54676,107.8564,103.5563,102.6196,95.57681,95.74425,129.3455,90.71949,101.814,99.572,101.2774,103.3841,113.8752,101.1573,100.4934,105.6903,99.79326,106.0496,96.98983,122.0236,107.5872,103.2065,100.8948,98.97532,99.43099,119.0365,96.01081,94.47376,103.5469,104.1492,115.0291,101.7332,107.5585,97.54536,114.6233,111.882,104.7241,97.98859,97.03773,104.0941,125.5254,109.1034,96.7209,99.40435,102.5538,103.0294,98.00852,99.52914,106.9944,107.1075,101.36,119.4201,137.8437,91.15346,98.13991,94.50807,117.8586,99.90974,93.92111,86.24329,127.3514
2009.0,101.2781,101.6777,110.3122,103.0466,100.2526,88.1217,103.4461,99.22975,104.2227,103.4158,101.8365,99.61355,100.4303,104.1719,89.75411,105.2199,91.38097,94.87438,93.41368,102.2027,105.564,104.9468,116.4091,88.6136,93.23498,103.8988,98.77399,105.1774,100.251,104.8125,103.2026,101.4397,100.8307,96.82639,102.658,101.7788,98.86881,103.4551,105.4461,105.8837,103.962,105.2234,100.7142,107.2035,101.8244,104.4137,103.1888,102.9669,100.0749,101.4589,101.1838,102.681,101.3911,101.5092,91.07124,96.03266,104.7737,105.9653,100.7987,99.75206,96.03013,104.2254,96.1375,99.75669,93.10684,100.5346,94.82264,99.98669,99.82657,111.2667,91.27073,102.9862,104.0877,102.9976,110.3585,94.69475,98.76862,102.6961,105.4236,102.4505,111.3523,94.11064,102.576,107.0143,104.2734,96.89182,91.3919,102.3174,105.9819,99.02623,95.93199,97.6104,106.1015,95.20747,102.3434,99.06053,101.6366,102.1073,95.44305,97.29052,101.7561,97.26427,106.0267,119.2395,98.60331,103.5015,100.4921,93.85739,104.8495,95.77793,102.4381,103.5957,96.42539,98.00119,108.0826,103.0594,90.86415,103.8006,99.36931,123.6431,100.4666,97.46204,88.63848,99.73748
2010.0,99.99833,100.0,100.0335,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99796,100.0018,100.0118,100.0222,99.99959,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9984,100.0,100.0,100.0,99.99017,99.98677,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0071,99.99294,100.0046,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99956,100.0,100.0,100.0026,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0072,99.99873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98844,100.0,100.0,100.0,100.0,100.0,100.0,98.16031,100.0,100.0,99.96536,100.0,100.0,100.008,99.98114,100.0,100.0,100.0,100.0,100.0,100.0,99.99875,100.0,100.0,100.0
2011.0,99.40882,98.38112,90.82428,97.88954,97.15324,107.3957,99.96078,97.7205,100.536,100.9379,96.64586,99.91442,98.08173,98.46817,102.4814,101.1898,102.0019,112.6553,101.9814,100.3619,101.4695,101.2333,96.23073,101.4381,100.7065,101.2096,103.2079,100.2834,98.42744,99.63065,94.62428,98.32652,100.1521,97.26283,95.04967,91.62161,98.61322,100.5174,99.96574,100.4322,100.347,100.871,99.27829,105.1857,90.86866,92.69142,101.4036,100.9435,98.68054,97.57751,99.35343,94.95633,98.71934,99.19862,98.63015,94.18719,100.7361,93.88667,100.2172,100.5612,101.2907,100.4766,105.7102,98.33569,99.57368,99.93513,99.76823,97.78552,98.85872,92.83363,98.48107,100.3174,102.7778,100.2472,102.5155,99.8614,98.67434,100.5314,100.3858,96.32893,93.94778,100.4774,94.46874,93.00045,100.3014,102.4246,103.6286,96.65745,95.3864,96.78517,99.12971,99.04874,107.9332,97.69008,100.4013,110.4314,96.59146,100.1514,101.6481,94.3388,96.60674,103.5788,98.85955,89.62482,95.84969,100.2792,98.29532,106.1164,101.5853,98.61054,97.35992,97.46868,86.35595,102.2795,86.59086,97.60253,101.4143,95.47317,98.20775,58.574,99.14083,101.9192,97.34067,95.67874
2012.0,100.2949,104.1645,88.09472,95.06155,100.8025,110.1536,98.09682,88.43683,98.11036,99.51696,99.09164,100.6324,101.3125,102.9715,90.9288,98.07344,102.2941,111.8765,104.7158,106.112,98.67227,97.66746,100.9871,107.349,103.0777,99.59959,99.03416,97.22013,100.6996,97.02656,93.72559,97.49054,104.7344,96.41525,95.8736,93.41938,98.50948,98.38847,96.94033,101.4321,97.73473,97.85275,102.8164,112.4733,78.7246,88.71493,98.0706,99.04591,100.6395,99.76799,100.2332,95.2714,96.12396,93.72417,93.73089,84.10182,96.68751,84.22337,104.7416,97.15269,97.12108,97.94654,107.2593,100.8285,99.35111,101.7639,94.4117,101.703,100.6914,92.50797,91.78719,98.31792,101.5394,99.75076,106.8876,95.03005,98.47509,99.29221,96.08749,96.707,66.65422,101.1527,95.36477,90.60342,97.64337,103.2733,108.4141,99.48038,90.80794,97.62269,106.471,102.8096,124.2786,94.32947,98.71353,110.185,99.87748,93.96931,102.6304,84.94967,99.3629,106.1554,103.6424,94.34898,92.60247,98.64558,97.02329,107.1577,98.27425,98.3969,99.45467,93.63305,84.26824,102.6881,90.34023,104.0049,102.3315,98.36675,102.7572,60.01501,99.69349,103.5296,89.12944,95.27698
